Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
No Cost,0.075,3.0,0,0,Bm3_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3423810188769631,1.0817335028340966e-69,-0.0576060087468392,4.587098776752168e-05,0.7327387043741929,0.0
No Cost,0.075,3.0,0,0,Bm3_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3262831836133243,3.392099478071556e-51,-0.0946467979917135,1.8631055125584672e-10,0.6057289538045217,4.405293252812776e-202
ADS,0.075,3.0,0,0,Bm3_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3198745909559345,1.3982136270453362e-60,0.08807398155532,4.4224070940292896e-10,0.4740498591439775,2.8718321482989265e-140
ADS,0.075,3.0,0,0,Bm3_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2668020472082812,1.8541898981476526e-34,-0.0388325870541408,0.0089363446445834,0.4070332005538341,6.197017416098246e-82
Minimal,0.075,3.0,0,0,Bm3_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3365240671558507,3.01563822416161e-67,0.0725043326043399,2.8621652313249805e-07,0.4790592106014736,1.2669546931594938e-143
Minimal,0.075,3.0,0,0,Bm3_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3138557129775173,2.3791338030490036e-47,-0.0644076967248136,1.477251824788451e-05,0.3781414962881111,1.424265220166782e-69
Mixed,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.5017927453748393,1.4226657739949968e-159,0.3099364841094757,8.965130341045762e-112,0.1486228116196498,8.08438074136206e-14
Mixed,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2249219930652326,1.2993261305662844e-22,0.053013029533364,0.0004710562299687,0.6371684851442663,6.212825472054301e-211
No Cost,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.4897935475509676,5.2687938931174024e-151,0.2699744053291257,3.0591763506641658e-84,-0.0525620720259315,0.0085735546968316
No Cost,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2789937997053321,6.946595792715021e-35,0.0327491686618341,0.0302834142503831,0.1647657539988617,6.928344264142395e-13
ADS,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3310572287771566,5.179982153156355e-65,0.0746141540123632,1.2773792615642128e-07,-0.7412680438508871,0.0
ADS,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2914256290032493,1.4912716466139348e-41,-0.0261073171751781,0.0780345332744435,-0.6555539309242134,6.094447539812688e-253
Minimal,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3442766536122646,1.7034504242168857e-70,0.0922495738846057,6.346613639503049e-11,-0.7233932733749239,0.0
Minimal,0.075,0.16,0,0,Bm016_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2967442533156587,1.1487314660969413e-42,-0.0154825627009316,0.2971692199157971,-0.6470449951340317,7.186393673005825e-242
Mixed,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3850256718441075,3.800282534750218e-89,0.1874158191238796,9.351325459599964e-41,0.6841419782627167,0.0
Mixed,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2467744480516804,1.356871713337333e-28,0.0137919255194301,0.3570722226300822,0.7345690378851435,0.0
No Cost,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3383154758264761,5.458607115884751e-68,-0.0011240105572049,0.9366669836584524,0.6741548171127708,0.0
No Cost,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3042000202469432,7.06392859114353e-44,-0.0642957340700498,1.6210984824968065e-05,0.5591697477244811,4.430540381289149e-164
ADS,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3061934774709564,2.0680293259699957e-55,0.1023080890751908,4.1218281123544474e-13,0.2903347441815591,9.364763846731226e-50
ADS,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2687230376358527,1.0951467980560576e-35,-0.024726440079368,0.0944002107315141,0.2336530338358559,3.762054472300728e-27
Minimal,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3039808683489389,1.3371128525788312e-54,0.0803112904164886,1.2956852550440333e-08,0.3109522573683612,3.5334580699757863e-57
Minimal,0.075,2.0,0,0,Bm2_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2826043242905677,5.732525477403673e-39,-0.0659109681317987,8.585260502997222e-06,0.2272486482723638,1.9677396708098923e-25
Mixed,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,All,0.5068386551741849,2.7951165587325743e-163,0.2841776159774546,1.6234649422337876e-93,0.2102359770617563,2.2677940130224034e-26
Mixed,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2729243436853438,2.4718955731712556e-32,0.0278888737225663,0.0670433340245309,0.6423004521317965,1.8538988125264772e-211
No Cost,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,All,0.4675108864497418,5.68694318802005e-136,0.2058186327666986,5.7557529137403856e-49,0.0722461087113774,0.0003000884494867
No Cost,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3111172230014512,7.142712654127122e-44,-0.0200018247443323,0.1847651844291254,0.2091717450888149,3.2969705765103615e-20
ADS,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,All,0.3496353790776607,8.542324563511973e-73,0.0881603836196306,4.2520387436526847e-10,-0.6083387080221934,5.3651226267332494e-253
ADS,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3255560414751879,6.487943542762259e-51,-0.030085745757214,0.0432772953119685,-0.5229580123039785,1.0292548166518316e-141
Minimal,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,All,0.3462124793299967,2.545303077487127e-71,0.0965655119577406,7.782243903956717e-12,-0.6108869907979186,1.1110630277574838e-255
Minimal,0.075,0.25,0,0,Bm025_iter1,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3313138659559877,2.6350437558491e-53,-0.0354313486073535,0.0170392119494973,-0.4946726921688724,5.2689035254123067e-126
Mixed,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.431184150397464,9.79539584293138e-114,0.2009586528113484,1.0198759166857162e-46,0.5656662580586014,1.8668139824126495e-211
Mixed,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2435653182335987,2.431809251299454e-27,0.007551131377449,0.6157066033979754,0.7089064703146829,2.766754456563831e-293
No Cost,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3679854256616681,5.129366764492783e-81,0.0816676112601434,7.338449036705432e-09,0.5259478721836596,6.75439696888506e-178
No Cost,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2817353791657643,2.8842459457458177e-37,-0.0507107239268461,0.0006947198789387,0.4268175706836821,4.812630557423732e-88
ADS,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.338685987501758,3.827712549978712e-68,0.1245485561017872,9.64523044959424e-19,-0.0144246036519365,0.4709667433254852
ADS,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.29900389383151,2.660311131989675e-43,-0.0263837353970418,0.0756400471763533,-0.0329863362549351,0.1368732321647403
Minimal,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3141368389978943,2.2238954675865286e-58,0.1097825413929833,7.004748675375739e-15,0.001401050336168,0.9441797174221692
Minimal,0.075,1.0,0,0,Bm1_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2773282053756616,1.9842240513788005e-37,-0.0410914583053073,0.0055943631207209,0.0077779252167492,0.7251974624810499
Mixed,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.5609754054680649,2.978741289627964e-207,0.3530219537488084,1.1165672591421532e-146,-0.0643110193137631,0.0012941514828504
Mixed,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2483110846606815,1.380112580823318e-26,0.0703437760869208,3.9722447147589e-06,0.6225375280413701,8.076807689069153e-193
No Cost,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.5333727568276412,7.821822097976507e-184,0.3114616392130729,6.485744868333694e-113,-0.291485600045696,3.741155531361751e-50
No Cost,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3211057231077574,1.0474350030173513e-45,0.0592686491642194,9.126979772775764e-05,0.0800927032361075,0.0005586627651611
ADS,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3256974112155858,7.270747921130076e-63,0.0545327507446377,0.0001143399645758,-0.820917636882822,0.0
ADS,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2929836433557418,1.25692957517143e-41,-0.0252249836768728,0.0893050266030585,-0.7412239375567042,0.0
Minimal,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3186052390445603,4.333046895354984e-60,0.069682013095452,8.13810778810555e-07,-0.819754593624735,0.0
Minimal,0.075,0.1,0,0,Bm01_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2759987508217874,6.439348268381997e-37,-0.0206399225095128,0.1645713165936876,-0.7474927830871364,0.0
Mixed,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.4021431220068995,8.154627722055115e-98,0.1789468932624053,2.9858719178936572e-37,0.7584622479459597,0.0
Mixed,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2793216667497256,9.154209912869412e-36,0.0083150055632179,0.5804531491416665,0.7279816185611575,6.5137684e-317
No Cost,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3625698889231822,1.5594801409037478e-78,-0.0646630005036205,4.739262222086737e-06,0.7862120845779336,0.0
No Cost,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3291652830022606,1.2641047393613574e-51,-0.0957317960425482,1.2651282126017142e-10,0.6740370583626963,1.89328837195876e-264
ADS,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3324512150481944,1.4085096559680417e-65,0.0955111069268017,1.3107931935520196e-11,0.5946649135783862,5.2792739983043604e-239
ADS,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3019987562796762,6.908719289752171e-44,-0.0299331041884414,0.0441622149346003,0.4851138027937319,8.447681305999511e-120
Minimal,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3134583984413437,4.020065380686684e-58,0.0763116756374247,6.568909296417582e-08,0.5655727256276362,2.267596369159156e-211
Minimal,0.075,4.0,0,0,Bm4_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2914764354836135,1.5769145241457316e-41,-0.0336261669204821,0.0232395299912451,0.4988950070663031,8.975105086775537e-130
Mixed,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.5027539512886323,2.83007380418186e-160,0.2670366482676908,2.165443670515796e-82,0.4347559285049486,8.36861443270562e-116
Mixed,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2981901053291851,3.883970282693914e-40,0.0447483484501841,0.0030182436928222,0.6855399961692928,1.0790818482087079e-262
No Cost,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.4074644712103155,1.2905845272028227e-100,0.1630944802910559,3.777760083985521e-31,0.3748790469886475,3.0172507541747924e-84
No Cost,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.28531744687275,1.7890920026630069e-37,-0.0185736795232726,0.2164625568179249,0.3614401348576677,1.2267924128034184e-60
ADS,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3259667526986805,5.684681832241907e-63,0.1244796336929593,1.0080178494658096e-18,-0.3171629015620643,1.5562155929347518e-59
ADS,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.309661860164767,3.833289084198762e-46,-0.021418921714698,0.1499293043883552,-0.2416919725664859,3.069213193554042e-28
Minimal,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3193153501624561,2.3029509325969622e-60,0.1055406998147239,7.32602160038057e-14,-0.3507605783616925,2.7730087815325578e-73
Minimal,0.075,0.5,0,0,Bm05_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2781027438421926,2.1666101306794276e-37,-0.0427842744590041,0.0039710862885631,-0.2597467063930205,1.1336797689449999e-32
Mixed,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.4152763779962205,8.054025325190965e-105,0.1926054643007043,5.477026056121672e-43,0.7781565643130504,0.0
Mixed,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2967409973002652,1.079721546147199e-40,0.0255452935411079,0.0888336221842871,0.7520339612609173,0.0
No Cost,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3608339920694388,9.522375177538326e-78,-0.0796941114924213,1.6731437917873432e-08,0.8315632882501263,0.0
No Cost,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3171682438481575,1.248373385245216e-47,-0.1048096374556369,1.9706261990443777e-12,0.7380365210450565,0.0
ADS,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.351907856113257,8.763510018185997e-74,0.0903697256082981,1.5374865510762979e-10,0.6524483504077362,3.6579097787194814e-303
ADS,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3111165546670499,1.3226308582615843e-46,-0.0343197863424966,0.0210186915309612,0.5493041488439314,1.1154388809352113e-159
Minimal,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.3222773515323763,1.6188556374318665e-61,0.0874416200219722,5.888912973254634e-10,0.6228641132262581,1.2493222575608878e-268
Minimal,0.075,5.0,0,0,Bm5_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2866545316920246,8.846049223577775e-39,-0.0352572913931685,0.0182646922153859,0.5204751178454438,5.859210393105967e-138
Mixed,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.4793845922855348,7.636128348106958e-144,0.2824201031731236,2.444440249024514e-92,0.3533738692758191,1.997023233998538e-74
Mixed,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2591838003711417,2.8818448521633463e-30,0.0567173516877556,0.0001723386609389,0.6622174426959213,6.442571022266722e-238
No Cost,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.4081274626763941,5.731481823772615e-101,0.1871493136456216,1.212721880319442e-40,0.2085850816936131,5.639286928613734e-26
No Cost,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2659808569760067,2.1770805683167856e-32,-0.012957175386506,0.3893286875388269,0.2372788417762383,6.273049039290013e-26
ADS,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.2952185099549615,1.8521371960251937e-51,0.0967420785945242,7.1277067838562786e-12,-0.5003994287999086,1.4645551689788299e-158
ADS,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2729583761539804,3.1074351907490494e-36,-0.027634544363194,0.0625381955043969,-0.3978343639883443,1.922383151382295e-78
Minimal,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,All,0.3281591518974643,7.598494124517703e-64,0.0892154599935493,2.623892501585535e-10,-0.4854762187321951,5.2728435582276194e-148
Minimal,0.075,0.33,0,0,Bm033_iter3,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3098236800788611,2.4022476097745982e-46,-0.035079123342959,0.0182600281914339,-0.3773139009061992,1.3774234263193419e-69
Mixed,0.075,1.0,0,0,Bm1_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.4637963716794195,1.426755154600406e-133,0.21912352602939,2.025922969516273e-55,0.5762675036588006,3.3076776533399077e-221
Mixed,0.075,1.0,0,0,Bm1_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.2939477261103549,1.8660884147830755e-39,0.0068949660904113,0.6469789873911037,0.6919912097742762,6.850340935362442e-273
No Cost,0.075,1.0,0,0,Bm1_iter2,Bp_higher_1e5,Bp_higher_WGD,All,0.396607706593233,5.900391071831653e-95,0.0643657114658298,5.24033659472006e-06,0.559530693556911,5.687979646615481e-206
No Cost,0.075,1.0,0,0,Bm1_iter2,Bp_higher_1e5,Bp_higher_WGD,True duplicates,0.3020008265944118,2.418633265507255e-42,-0.0556428179008145,0.0002052864955365,0.4462566573209664,6.502860275525004e-96
