Model,Parameter,Log2 fold-change
Minimal,Transcription rate,0.32609440553054264
Minimal,Transcription rate,0.4404558698257486
Minimal,Transcription rate,0.4761752699503935
Minimal,Transcription rate,0.00974500687706965
Minimal,Transcription rate,0.4128517916148102
Minimal,Transcription rate,0.04186335337922339
Minimal,Transcription rate,0.16479865399558793
Minimal,Transcription rate,0.30470705695236894
Minimal,Transcription rate,1.7064376317279708
Minimal,Transcription rate,0.05764704183381922
Minimal,Transcription rate,0.5203287027653603
Minimal,Transcription rate,0.010039127766961057
Minimal,Transcription rate,0.07697835291010072
Minimal,Transcription rate,0.39341989465672395
Minimal,Transcription rate,0.25264096191949514
Minimal,Transcription rate,0.293956691385109
Minimal,Transcription rate,0.18481090208138024
Minimal,Transcription rate,0.3623525140141972
Minimal,Transcription rate,0.6475515790108953
Minimal,Transcription rate,0.16959987246081462
Minimal,Transcription rate,1.3732330719702066
Minimal,Transcription rate,1.1772580235105712
Minimal,Transcription rate,0.8525899829123317
Minimal,Transcription rate,0.18335859527445436
Minimal,Transcription rate,0.6377108925414696
Minimal,Transcription rate,0.33088302178596085
Minimal,Transcription rate,1.008162010616587
Minimal,Transcription rate,0.45160850079510795
Minimal,Transcription rate,0.059371825828535306
Minimal,Transcription rate,0.21839289515189825
Minimal,Transcription rate,0.12334507217727525
Minimal,Transcription rate,0.5868381888792847
Minimal,Transcription rate,0.04132051468353367
Minimal,Transcription rate,0.004216263703305939
Minimal,Transcription rate,0.23173485788049136
Minimal,Transcription rate,0.027764777069725233
Minimal,Transcription rate,0.007713516424240947
Minimal,Transcription rate,0.49967971464262817
Minimal,Transcription rate,0.8442078114609174
Minimal,Transcription rate,0.07066120583011241
Minimal,Transcription rate,1.5958916637799283
Minimal,Transcription rate,0.33402903949020457
Minimal,Transcription rate,0.03928792576714474
Minimal,Transcription rate,0.14549791404308754
Minimal,Transcription rate,0.22997586596135586
Minimal,Transcription rate,0.1802360136594175
Minimal,Transcription rate,0.11213132195399031
Minimal,Transcription rate,0.8894463919895279
Minimal,Transcription rate,0.1888899650686093
Minimal,Transcription rate,0.33971489176058184
Minimal,Transcription rate,0.004359114607922954
Minimal,Transcription rate,0.5560534925680094
Minimal,Transcription rate,0.014256808290468945
Minimal,Transcription rate,0.6359092681870928
Minimal,Transcription rate,0.020703540106660364
Minimal,Transcription rate,0.41857039265871393
Minimal,Transcription rate,0.17931968986719016
Minimal,Transcription rate,0.2285159095880657
Minimal,Transcription rate,0.019098524285292264
Minimal,Transcription rate,1.0446104448956595
Minimal,Transcription rate,0.10178943926393993
Minimal,Transcription rate,0.5694112331585279
Minimal,Transcription rate,0.0787738264525707
Minimal,Transcription rate,0.3334022463352872
Minimal,Transcription rate,0.3582510678394407
Minimal,Transcription rate,1.8921614474687265
Minimal,Transcription rate,0.25276483272323985
Minimal,Transcription rate,0.41545623855257363
Minimal,Transcription rate,0.6110639075743998
Minimal,Transcription rate,1.0266433672834352
Minimal,Transcription rate,0.19457667143912322
Minimal,Transcription rate,0.21004077316258593
Minimal,Transcription rate,0.21689837745059154
Minimal,Transcription rate,0.03998009031860815
Minimal,Transcription rate,0.23714691572078228
Minimal,Transcription rate,0.656599623983362
Minimal,Transcription rate,0.5645467548518772
Minimal,Transcription rate,0.01870612190415257
Minimal,Transcription rate,0.08548193200746444
Minimal,Transcription rate,0.9003673878023848
Minimal,Transcription rate,0.007503977967388252
Minimal,Transcription rate,0.23581085015423484
Minimal,Transcription rate,0.1449989735708218
Minimal,Transcription rate,1.7254045438622125
Minimal,Transcription rate,0.7732976123438868
Minimal,Transcription rate,0.13768033628537002
Minimal,Transcription rate,0.1737819346887947
Minimal,Transcription rate,1.1525797221523204
Minimal,Transcription rate,0.0806410213073584
Minimal,Transcription rate,0.5294133388742506
Minimal,Transcription rate,0.03863033031317391
Minimal,Transcription rate,1.2716172821131728
Minimal,Transcription rate,0.2243155977360863
Minimal,Transcription rate,0.4536389406655351
Minimal,Transcription rate,0.8362074910697921
Minimal,Transcription rate,0.14877985686893702
Minimal,Transcription rate,1.0420632779440084
Minimal,Transcription rate,0.332154001619339
Minimal,Transcription rate,0.08988460434788997
Minimal,Transcription rate,0.541014352815889
Minimal,Transcription rate,0.36050128878737103
Minimal,Transcription rate,0.9437323971198868
Minimal,Transcription rate,0.9013526680727217
Minimal,Transcription rate,0.15202351660386149
Minimal,Transcription rate,0.2709510891842933
Minimal,Transcription rate,0.5146342161024137
Minimal,Transcription rate,0.7881128159403432
Minimal,Transcription rate,0.11157877638763192
Minimal,Transcription rate,0.08174451808135973
Minimal,Transcription rate,0.512201722672462
Minimal,Transcription rate,1.8223301559967473
Minimal,Transcription rate,0.07332435024202538
Minimal,Transcription rate,0.5035432311344921
Minimal,Transcription rate,0.3535151928681645
Minimal,Transcription rate,0.07315182506699298
Minimal,Transcription rate,0.04249991579286162
Minimal,Transcription rate,0.9883413580605004
Minimal,Transcription rate,0.8782419628749474
Minimal,Transcription rate,1.0948642307474508
Minimal,Transcription rate,0.10837228108317652
Minimal,Transcription rate,0.8321147729700455
Minimal,Transcription rate,0.0018971142904028683
Minimal,Transcription rate,0.13320573479840006
Minimal,Transcription rate,0.06280376289418825
Minimal,Transcription rate,1.1612621916759216
Minimal,Transcription rate,0.23430421899317252
Minimal,Transcription rate,0.1906648535417748
Minimal,Transcription rate,0.4566248882235201
Minimal,Transcription rate,1.215383290214393
Minimal,Transcription rate,0.6533811558126312
Minimal,Transcription rate,0.8031224286784916
Minimal,Transcription rate,1.0946885161770359
Minimal,Transcription rate,0.18808901697824887
Minimal,Transcription rate,0.021736332601513305
Minimal,Transcription rate,0.07669108029809153
Minimal,Transcription rate,0.02014954887515005
Minimal,Transcription rate,0.1415689318663304
Minimal,Transcription rate,0.5240039665924374
Minimal,Transcription rate,0.005725614139617682
Minimal,Transcription rate,0.3786190651012436
Minimal,Transcription rate,0.36403701713071895
Minimal,Transcription rate,1.3714826567378986
Minimal,Transcription rate,0.4869494309455611
Minimal,Transcription rate,0.0542949134738791
Minimal,Transcription rate,0.7188592097827671
Minimal,Transcription rate,0.16037557779349967
Minimal,Transcription rate,0.25758370238621
Minimal,Transcription rate,0.47313258412840575
Minimal,Transcription rate,0.16151805834251448
Minimal,Transcription rate,0.3299248656652096
Minimal,Transcription rate,0.4249567438943364
Minimal,Transcription rate,2.829515469720289
Minimal,Transcription rate,0.5580059019828278
Minimal,Transcription rate,0.13479137067293895
Minimal,Transcription rate,0.9371856443075537
Minimal,Transcription rate,0.9921022734137749
Minimal,Transcription rate,0.21999221823474166
Minimal,Transcription rate,0.12409219157346084
Minimal,Transcription rate,0.18350873641831866
Minimal,Transcription rate,0.6582358403075068
Minimal,Transcription rate,0.31005592404760696
Minimal,Transcription rate,0.22562210054808338
Minimal,Transcription rate,0.20605297168236889
Minimal,Transcription rate,0.9245322282745738
Minimal,Transcription rate,0.08007256471386338
Minimal,Transcription rate,0.02030939551266163
Minimal,Transcription rate,1.372646883178264
Minimal,Transcription rate,0.1948543599260815
Minimal,Transcription rate,0.041207055848763115
Minimal,Transcription rate,0.3949988960564521
Minimal,Transcription rate,0.006899465926765161
Minimal,Transcription rate,0.10515781307712845
Minimal,Transcription rate,0.30655559987267816
Minimal,Transcription rate,0.14347739248318658
Minimal,Transcription rate,0.4707691533390347
Minimal,Transcription rate,0.006457246913203676
Minimal,Transcription rate,0.5449342617751689
Minimal,Transcription rate,0.719778790707868
Minimal,Transcription rate,0.25885419345734945
Minimal,Transcription rate,0.06282773641572902
Minimal,Transcription rate,0.7385655307967438
Minimal,Transcription rate,0.2333085429160755
Minimal,Transcription rate,0.2186422037515626
Minimal,Transcription rate,0.5444540096603752
Minimal,Transcription rate,0.21963903483620084
Minimal,Transcription rate,0.09428611336482383
Minimal,Transcription rate,0.7781537730967543
Minimal,Transcription rate,0.6468833363976032
Minimal,Transcription rate,0.5814655314300017
Minimal,Transcription rate,0.3890187889028799
Minimal,Transcription rate,0.11242745442171205
Minimal,Transcription rate,0.38397115645002916
Minimal,Transcription rate,0.0520412050094354
Minimal,Transcription rate,2.132433358804364
Minimal,Transcription rate,0.34030551917990587
Minimal,Transcription rate,0.21010366002506295
Minimal,Transcription rate,0.6787837858949568
Minimal,Transcription rate,0.13850519925563617
Minimal,Transcription rate,0.7911298963111405
Minimal,Transcription rate,0.06287361380805924
Minimal,Transcription rate,0.2678238361028107
Minimal,Transcription rate,2.593678967834733
Minimal,Transcription rate,0.2558615566890283
Minimal,Transcription rate,1.3383396595816914
Minimal,Transcription rate,0.4365104602744454
Minimal,Transcription rate,0.9731552346171232
Minimal,Transcription rate,1.5124611430147694
Minimal,Transcription rate,0.18045101048242568
Minimal,Transcription rate,0.23538353996171607
Minimal,Transcription rate,0.5940713074460585
Minimal,Transcription rate,0.1606395114073398
Minimal,Transcription rate,0.5344146239309093
Minimal,Transcription rate,0.09077752237573776
Minimal,Transcription rate,0.08722871331675394
Minimal,Transcription rate,0.6897140307848137
Minimal,Transcription rate,1.7321413352741448
Minimal,Transcription rate,0.11030440071093006
Minimal,Transcription rate,0.24704123055848312
Minimal,Transcription rate,0.9323865228229692
Minimal,Transcription rate,0.21345150768297746
Minimal,Transcription rate,0.3660460753818982
Minimal,Transcription rate,0.1566693616235391
Minimal,Transcription rate,0.08418816855814999
Minimal,Transcription rate,0.7752421349795295
Minimal,Transcription rate,0.47655537486454225
Minimal,Transcription rate,0.10343844854743157
Minimal,Transcription rate,0.3607446015576441
Minimal,Transcription rate,0.625781921223037
Minimal,Transcription rate,0.5790475241260904
Minimal,Transcription rate,0.7714932446954197
Minimal,Transcription rate,0.6447198035145212
Minimal,Transcription rate,0.7799839112031248
Minimal,Transcription rate,0.1806845390273656
Minimal,Transcription rate,0.11794884563192802
Minimal,Transcription rate,0.408963280530188
Minimal,Transcription rate,0.5797905201453792
Minimal,Transcription rate,0.00012068513957042827
Minimal,Transcription rate,0.03789418934806672
Minimal,Transcription rate,0.9258500833716907
Minimal,Transcription rate,0.7426892325104262
Minimal,Transcription rate,0.17637716327155362
Minimal,Transcription rate,0.8512019258223523
Minimal,Transcription rate,0.39895043007030095
Minimal,Transcription rate,0.05214848279549055
Minimal,Transcription rate,0.2038105001675179
Minimal,Transcription rate,0.0377179133615953
Minimal,Transcription rate,0.6839331480038533
Minimal,Transcription rate,0.029742644773597067
Minimal,Transcription rate,0.05889172318135463
Minimal,Transcription rate,0.5732125683016642
Minimal,Transcription rate,0.6684947426668416
Minimal,Transcription rate,0.049634969050098926
Minimal,Transcription rate,0.2432029740724265
Minimal,Transcription rate,0.1622945973624007
Minimal,Transcription rate,0.15605384015339518
Minimal,Transcription rate,0.3551529878165176
Minimal,Transcription rate,0.9177863974166579
Minimal,Transcription rate,0.6582787978218805
Minimal,Transcription rate,0.5878382953194383
Minimal,Transcription rate,0.27906136350703237
Minimal,Transcription rate,0.4700038594699709
Minimal,Transcription rate,0.9938558179365711
Minimal,Transcription rate,0.324531180591739
Minimal,Transcription rate,1.4427405540132843
Minimal,Transcription rate,0.07994462089323667
Minimal,Transcription rate,0.10688962033040504
Minimal,Transcription rate,0.6334518246948022
Minimal,Transcription rate,0.02607772800525313
Minimal,Transcription rate,0.5071589363229758
Minimal,Transcription rate,0.028265734979118076
Minimal,Transcription rate,1.0368834289270104
Minimal,Transcription rate,0.03073507027679312
Minimal,Transcription rate,0.12527686773266958
Minimal,Transcription rate,0.05739917883112082
Minimal,Transcription rate,0.0972902335556809
Minimal,Transcription rate,0.28740006127470635
Minimal,Transcription rate,0.05094913942520365
Minimal,Transcription rate,0.025212204338314694
Minimal,Transcription rate,0.4426922217452576
Minimal,Transcription rate,0.791295382522681
Minimal,Transcription rate,0.7757509411870394
Minimal,Transcription rate,0.878312392820539
Minimal,Transcription rate,1.0649620368984614
Minimal,Transcription rate,0.9510148337076423
Minimal,Transcription rate,0.43752418874528
Minimal,Transcription rate,1.163774903459006
Minimal,Transcription rate,0.06465169659663213
Minimal,Transcription rate,0.4247007700290395
Minimal,Transcription rate,0.16124808109804942
Minimal,Transcription rate,0.24638383798757368
Minimal,Transcription rate,0.42362965043992695
Minimal,Transcription rate,0.30935380669546764
Minimal,Transcription rate,0.03149296067360511
Minimal,Transcription rate,0.6858802246254239
Minimal,Transcription rate,0.8493911220028637
Minimal,Transcription rate,0.2173101161822714
Minimal,Transcription rate,0.18744327418143733
Minimal,Transcription rate,1.1174525515566884
Minimal,Transcription rate,0.616190640714452
Minimal,Transcription rate,0.18803446534978352
Minimal,Transcription rate,0.5753842680044984
Minimal,Transcription rate,0.25197438828403607
Minimal,Transcription rate,0.7525996149073428
Minimal,Transcription rate,0.044611129015405114
Minimal,Transcription rate,0.20317940552336278
Minimal,Transcription rate,0.3330364322021619
Minimal,Transcription rate,0.3111829076981312
Minimal,Transcription rate,0.0475237088078155
Minimal,Transcription rate,0.4535397445136421
Minimal,Transcription rate,0.290339612628684
Minimal,Transcription rate,0.08304683037865193
Minimal,Transcription rate,0.018430156708879354
Minimal,Transcription rate,0.04040848187897395
Minimal,Transcription rate,0.05939311543423013
Minimal,Transcription rate,0.16991930601094346
Minimal,Transcription rate,0.02837977221776266
Minimal,Transcription rate,1.3982039436623126
Minimal,Transcription rate,0.08732108168738414
Minimal,Transcription rate,0.24654909583988702
Minimal,Transcription rate,0.5491116429922689
Minimal,Transcription rate,0.293422357979455
Minimal,Transcription rate,0.35847659384543207
Minimal,Transcription rate,0.18232255969111094
Minimal,Transcription rate,0.12697544574563496
Minimal,Transcription rate,0.251747630712274
Minimal,Transcription rate,0.741315061549886
Minimal,Transcription rate,0.013459090689830743
Minimal,Transcription rate,0.04858350579460961
Minimal,Transcription rate,0.5471576717484044
Minimal,Transcription rate,0.022320893524236076
Minimal,Transcription rate,0.6635848295026355
Minimal,Transcription rate,1.2060440959174983
Minimal,Transcription rate,0.7474274612354475
Minimal,Transcription rate,0.22890042552894588
Minimal,Transcription rate,1.4086589914673484
Minimal,Transcription rate,0.620866158975821
Minimal,Transcription rate,0.1195340286737764
Minimal,Transcription rate,1.025620000533687
Minimal,Transcription rate,0.04825404837147331
Minimal,Transcription rate,0.007829542511907808
Minimal,Transcription rate,1.3878883122075636
Minimal,Transcription rate,0.49239355130623197
Minimal,Transcription rate,0.1728117498450532
Minimal,Transcription rate,0.36195236050046253
Minimal,Transcription rate,0.0627128809457094
Minimal,Transcription rate,0.4419520201954609
Minimal,Transcription rate,0.2591137150181145
Minimal,Transcription rate,0.5776811241741096
Minimal,Transcription rate,0.022776352612796473
Minimal,Transcription rate,0.2682214318401488
Minimal,Transcription rate,0.32634683330491504
Minimal,Transcription rate,1.1510992673677598
Minimal,Transcription rate,0.11162097395439377
Minimal,Transcription rate,0.11286681484086332
Minimal,Transcription rate,0.19024489028986868
Minimal,Transcription rate,0.04243708850840899
Minimal,Transcription rate,0.3125046007193281
Minimal,Transcription rate,0.3656126908391565
Minimal,Transcription rate,0.01450184198952168
Minimal,Transcription rate,0.6239813352906511
Minimal,Transcription rate,0.9350715434732043
Minimal,Transcription rate,0.26206529128802764
Minimal,Transcription rate,0.04888936068560468
Minimal,Transcription rate,0.016921075323190177
Minimal,Transcription rate,0.1842074433944948
Minimal,Transcription rate,0.5045212228830538
Minimal,Transcription rate,0.37917709395003624
Minimal,Transcription rate,0.17958910003778492
Minimal,Transcription rate,0.22885992697015778
Minimal,Transcription rate,0.09950030252385346
Minimal,Transcription rate,0.3739244216069111
Minimal,Transcription rate,0.40366136771943606
Minimal,Transcription rate,0.13572201338514076
Minimal,Transcription rate,0.28848744677397975
Minimal,Transcription rate,0.4065528667291391
Minimal,Transcription rate,1.050037631668427
Minimal,Transcription rate,0.6164873839252695
Minimal,Transcription rate,0.17915920450326187
Minimal,Transcription rate,1.456429196992889
Minimal,Transcription rate,0.47181925799536806
Minimal,Transcription rate,0.027593278810669575
Minimal,Transcription rate,0.2844195189918208
Minimal,Transcription rate,0.47418791235915025
Minimal,Transcription rate,0.186559171514814
Minimal,Transcription rate,0.672426649126256
Minimal,Transcription rate,0.29424074529497896
Minimal,Transcription rate,1.0894240110147602
Minimal,Transcription rate,0.13860156430603296
Minimal,Transcription rate,0.4013431678940526
Minimal,Transcription rate,0.14073048013125544
Minimal,Transcription rate,0.3680845124236894
Minimal,Transcription rate,0.07481775451488516
Minimal,Transcription rate,0.41153038036890166
Minimal,Transcription rate,0.19363579818536084
Minimal,Transcription rate,0.9297906540049512
Minimal,Transcription rate,0.34086460136217483
Minimal,Transcription rate,0.04510057599396721
Minimal,Transcription rate,0.13810583294480522
Minimal,Transcription rate,0.3292658706540398
Minimal,Transcription rate,0.1923678437709746
Minimal,Transcription rate,0.21400153299110913
Minimal,Transcription rate,0.07091435766281613
Minimal,Transcription rate,0.1319057368912077
Minimal,Transcription rate,0.010027920235938114
Minimal,Transcription rate,0.18991714137950474
Minimal,Transcription rate,0.44636358569703416
Minimal,Transcription rate,0.5417929791004312
Minimal,Transcription rate,0.8701917002061003
Minimal,Transcription rate,0.16748991210828618
Minimal,Transcription rate,0.1965174026400163
Minimal,Transcription rate,0.5606448297999035
Minimal,Transcription rate,0.02202916018778934
Minimal,Transcription rate,0.5630899982397688
Minimal,Transcription rate,0.25023611947138674
Minimal,Transcription rate,1.222370056647767
Minimal,Transcription rate,0.2679977353823988
Minimal,Transcription rate,0.14525918191518222
Minimal,Transcription rate,0.3701752632955754
Minimal,Transcription rate,0.09733849261375498
Minimal,Transcription rate,0.5835985111562756
Minimal,Transcription rate,0.9578038998089303
Minimal,Transcription rate,1.0096359330885023
Minimal,Transcription rate,1.0649475755357933
Minimal,Transcription rate,0.04926889121913871
Minimal,Transcription rate,1.3667053231984225
Minimal,Transcription rate,1.7401846828648573
Minimal,Transcription rate,1.1217025738945814
Minimal,Transcription rate,0.25538448692206867
Minimal,Transcription rate,0.10553131173180635
Minimal,Transcription rate,0.09384504030151739
Minimal,Transcription rate,0.6249441312720188
Minimal,Transcription rate,0.3097741161572836
Minimal,Transcription rate,0.46170950034950275
Minimal,Transcription rate,0.01601022244742464
Minimal,Transcription rate,0.1323653388800935
Minimal,Transcription rate,0.3319702441754557
Minimal,Transcription rate,0.139080731032424
Minimal,Transcription rate,0.2120278327922441
Minimal,Transcription rate,0.18869741433007545
Minimal,Transcription rate,0.7528261035747952
Minimal,Transcription rate,0.11113027367496392
Minimal,Transcription rate,0.31075159278310227
Minimal,Transcription rate,0.1278140033590315
Minimal,Transcription rate,0.06260739783272384
Minimal,Transcription rate,0.09732157523173417
Minimal,Transcription rate,0.11519071236226112
Minimal,Transcription rate,1.2550519155862916
Minimal,Transcription rate,0.38838779047141675
Minimal,Transcription rate,0.537498332243047
Minimal,Transcription rate,0.45463443753753163
Minimal,Transcription rate,0.053838083298134526
Minimal,Transcription rate,1.2925543341811874
Minimal,Transcription rate,0.16424461307073704
Minimal,Transcription rate,0.33259891930710916
Minimal,Transcription rate,0.2970822219746732
Minimal,Transcription rate,0.08768537963997487
Minimal,Transcription rate,0.37953490781593374
Minimal,Transcription rate,0.12501990382405448
Minimal,Transcription rate,0.010581852206787064
Minimal,Transcription rate,0.06583999358250703
Minimal,Transcription rate,0.04596362778922391
Minimal,Transcription rate,0.4746592161699824
Minimal,Transcription rate,0.1419113780963102
Minimal,Transcription rate,0.026919191674433685
Minimal,Transcription rate,0.3168199247335647
Minimal,Transcription rate,0.046097194533513894
Minimal,Transcription rate,0.8221354449777453
Minimal,Transcription rate,0.2642687736468217
Minimal,Transcription rate,0.08460542276888766
Minimal,Transcription rate,0.03809861796739582
Minimal,Transcription rate,0.853330046850332
Minimal,Transcription rate,0.44122948590715927
Minimal,Transcription rate,0.13615212361727277
Minimal,Transcription rate,0.008477240430470873
Minimal,Transcription rate,0.24563780143217026
Minimal,Transcription rate,0.13804834612295455
Minimal,Transcription rate,0.556472286797421
Minimal,Transcription rate,0.1571763663995732
Minimal,Transcription rate,0.05954021501126628
Minimal,Transcription rate,0.9992771701418821
Minimal,Transcription rate,1.2277144079733144
Minimal,Transcription rate,0.7202942649204327
Minimal,Transcription rate,0.4526385225989923
Minimal,Transcription rate,0.08631318585287082
Minimal,Transcription rate,0.23581505689207732
Minimal,Transcription rate,0.1720786643056796
Minimal,Transcription rate,0.0208037399785963
Minimal,Transcription rate,0.014029009272383958
Minimal,Transcription rate,0.5432484472802273
Minimal,Transcription rate,0.48276882790271425
Minimal,Transcription rate,0.1625669403262998
Minimal,Transcription rate,0.43701260871908076
Minimal,Transcription rate,0.03654811729244311
Minimal,Transcription rate,0.027665308124516258
Minimal,Transcription rate,0.4008794785119802
Minimal,Transcription rate,1.2760284369312083
Minimal,Transcription rate,0.25762121539625243
Minimal,Transcription rate,0.2417333418532171
Minimal,Transcription rate,0.1258331921846467
Minimal,Transcription rate,0.5976813297545358
Minimal,Transcription rate,1.0111238917685517
Minimal,Transcription rate,0.33713855392979253
Minimal,Transcription rate,1.3402624213087981
Minimal,Transcription rate,0.5943659492787137
Minimal,Transcription rate,0.5641495980076436
Minimal,Transcription rate,0.260122224734353
Minimal,Transcription rate,0.19917590189923862
Minimal,Transcription rate,1.2120659123521051
Minimal,Transcription rate,0.7514636665794708
Minimal,Transcription rate,0.05681032837262526
Minimal,Transcription rate,0.014607357682726045
Minimal,Transcription rate,0.21280427230878515
Minimal,Transcription rate,1.332491305668491
Minimal,Transcription rate,0.0454767617564559
Minimal,Transcription rate,0.9458687120325774
Minimal,Transcription rate,0.8087812719712952
Minimal,Transcription rate,0.11058519867513063
Minimal,Transcription rate,0.8267258938289966
Minimal,Transcription rate,0.5795167533191325
Minimal,Transcription rate,0.30786401963012955
Minimal,Transcription rate,0.10176437773243009
Minimal,Transcription rate,0.08937079639112686
Minimal,Transcription rate,0.6539926004781305
Minimal,Transcription rate,0.5700304692675178
Minimal,Transcription rate,0.5012979514463127
Minimal,Transcription rate,0.14342169588038237
Minimal,Transcription rate,0.14272108301083514
Minimal,Transcription rate,0.21903266676249844
Minimal,Transcription rate,0.2899709861135343
Minimal,Transcription rate,0.3423088361671272
Minimal,Transcription rate,0.0634873865302247
Minimal,Transcription rate,0.1990511956867628
Minimal,Transcription rate,1.3818435660082689
Minimal,Transcription rate,0.02556378323184366
Minimal,Transcription rate,0.4162801275271943
Minimal,Transcription rate,0.7084928831784315
Minimal,Transcription rate,0.058286978704660236
Minimal,Transcription rate,0.8144376520622733
Minimal,Transcription rate,0.16319262470711343
Minimal,Transcription rate,0.09053795974647773
Minimal,Transcription rate,0.3697903184380687
Minimal,Transcription rate,0.4858290786517325
Minimal,Transcription rate,0.9128168976853817
Minimal,Transcription rate,0.00996275028709083
Minimal,Transcription rate,0.5273505366742048
Minimal,Transcription rate,0.09759209230060645
Minimal,Transcription rate,0.230441942761338
Minimal,Transcription rate,0.10366878853181763
Minimal,Transcription rate,0.028620100633006025
Minimal,Transcription rate,0.847336370745517
Minimal,Transcription rate,0.058786474903809414
Minimal,Transcription rate,0.009531726482045547
Minimal,Transcription rate,0.09792548426253957
Minimal,Transcription rate,0.70353231742064
Minimal,Transcription rate,0.39515824939787614
Minimal,Transcription rate,0.030170011152144675
Minimal,Transcription rate,0.33109521085076116
Minimal,Transcription rate,0.2891319804162899
Minimal,Transcription rate,0.060459465733503914
Minimal,Transcription rate,0.9976782714535156
Minimal,Transcription rate,0.24954747091900173
Minimal,Transcription rate,0.11304952180216392
Minimal,Transcription rate,0.06044353611108758
Minimal,Transcription rate,0.08951419758123873
Minimal,Transcription rate,0.0025873521939175624
Minimal,Transcription rate,0.18169211406903615
Minimal,Transcription rate,0.04770441678576672
Minimal,Transcription rate,0.6655591834669679
Minimal,Transcription rate,1.2877133828333864
Minimal,Transcription rate,0.11278879201051888
Minimal,Transcription rate,1.000362885308603
Minimal,Transcription rate,0.11206657082504089
Minimal,Transcription rate,0.16144007052264256
Minimal,Transcription rate,0.030246956234205966
Minimal,Transcription rate,0.1659535435817757
Minimal,Transcription rate,0.4130919179214322
Minimal,Transcription rate,0.5032032440934042
Minimal,Transcription rate,0.30086457285863927
Minimal,Transcription rate,0.005220142520200078
Minimal,Transcription rate,0.2588915693096414
Minimal,Transcription rate,0.9892675952457165
Minimal,Transcription rate,0.06566893853357374
Minimal,Transcription rate,0.19200712912620332
Minimal,Transcription rate,0.6477921521133743
Minimal,Transcription rate,0.028166263941414405
Minimal,Transcription rate,0.40852750861738296
Minimal,Transcription rate,0.4396087010072195
Minimal,Transcription rate,0.631486314201989
Minimal,Transcription rate,0.2702718281180914
Minimal,Transcription rate,0.2799122524681908
Minimal,Transcription rate,1.3328780900692636
Minimal,Transcription rate,0.3481873776711127
Minimal,Transcription rate,0.20739240068116407
Minimal,Transcription rate,0.284618704181337
Minimal,Transcription rate,0.12389956184324948
Minimal,Transcription rate,0.15804718729838907
Minimal,Transcription rate,0.055592373016839204
Minimal,Transcription rate,0.705653754114572
Minimal,Transcription rate,0.038115121570823356
Minimal,Transcription rate,0.15348205423463965
Minimal,Transcription rate,0.5309415228669543
Minimal,Transcription rate,0.37880284184989405
Minimal,Transcription rate,0.06327487154749385
Minimal,Transcription rate,0.39659645210008027
Minimal,Transcription rate,0.10679773203288621
Minimal,Transcription rate,0.34412727821357886
Minimal,Transcription rate,0.029526054808860797
Minimal,Transcription rate,0.019467288235512907
Minimal,Transcription rate,0.08118381260026292
Minimal,Transcription rate,0.9571726981746411
Minimal,Transcription rate,0.6002083325064229
Minimal,Transcription rate,0.9478066518340352
Minimal,Transcription rate,1.0545619191389617
Minimal,Transcription rate,0.01384960705309724
Minimal,Transcription rate,0.04791420298632154
Minimal,Transcription rate,0.45073401909112065
Minimal,Transcription rate,0.07555883072598804
Minimal,Transcription rate,0.6680271819358912
Minimal,Transcription rate,0.5278231659356174
Minimal,Transcription rate,0.03296694142427949
Minimal,Transcription rate,0.22896207478832276
Minimal,Transcription rate,0.18551622521653863
Minimal,Transcription rate,0.10463809043376743
Minimal,Transcription rate,1.1673356437013225
Minimal,Transcription rate,0.11358655409436245
Minimal,Transcription rate,0.3141703024952611
Minimal,Transcription rate,0.14859735025012027
Minimal,Transcription rate,0.03484381613962038
Minimal,Transcription rate,0.1409434995148763
Minimal,Transcription rate,0.13747144095622804
Minimal,Transcription rate,0.1373605120616578
Minimal,Transcription rate,0.6436482684373876
Minimal,Transcription rate,1.0108377657865593
Minimal,Transcription rate,0.03168004090673402
Minimal,Transcription rate,0.8079878601492985
Minimal,Transcription rate,0.8034432054352432
Minimal,Transcription rate,0.12398179989044027
Minimal,Transcription rate,0.6395463405916156
Minimal,Transcription rate,0.26713560398533237
Minimal,Transcription rate,0.3092477232404177
Minimal,Transcription rate,0.1440346661581645
Minimal,Transcription rate,1.354315901725577
Minimal,Transcription rate,0.915363899103497
Minimal,Transcription rate,0.604293074025686
Minimal,Transcription rate,0.5528848209773612
Minimal,Transcription rate,0.01702711376075891
Minimal,Transcription rate,0.03816645945503788
Minimal,Transcription rate,0.009168746623775125
Minimal,Transcription rate,0.04007222532828991
Minimal,Transcription rate,0.4615693331602506
Minimal,Transcription rate,0.21649250929644137
Minimal,Transcription rate,0.11023320832008018
Minimal,Transcription rate,1.1815580545122166
Minimal,Transcription rate,1.0846562113847968
Minimal,Transcription rate,0.3954017689109765
Minimal,Transcription rate,0.6887023543704484
Minimal,Transcription rate,0.2890668134272353
Minimal,Transcription rate,0.3812426328285593
Minimal,Transcription rate,0.09008582139366124
Minimal,Transcription rate,0.4033629644161461
Minimal,Transcription rate,0.9946099622687781
Minimal,Transcription rate,0.3580822229869816
Minimal,Transcription rate,0.5181314290894866
Minimal,Transcription rate,0.27070468564464745
Minimal,Transcription rate,0.049829255020584495
Minimal,Transcription rate,0.5129591945351366
Minimal,Transcription rate,0.04259408060456973
Minimal,Transcription rate,0.3196451059736028
