Model,Parameter,Log2 fold-change
Mixed,Transcription rate,0.28901835229642797
Mixed,Transcription rate,0.9584870530593234
Mixed,Transcription rate,3.7820019147783936
Mixed,Transcription rate,0.18720044928145319
Mixed,Transcription rate,1.1247297717762927
Mixed,Transcription rate,2.5746864385028814
Mixed,Transcription rate,3.943721351974986
Mixed,Transcription rate,3.775827090619034
Mixed,Transcription rate,0.12217762810397746
Mixed,Transcription rate,1.331812878321979
Mixed,Transcription rate,0.4429512450198132
Mixed,Transcription rate,1.0066232858479143
Mixed,Transcription rate,1.6014530867291092
Mixed,Transcription rate,4.480834061269563
Mixed,Transcription rate,1.091875216721747
Mixed,Transcription rate,0.5557273883735577
Mixed,Transcription rate,3.1674909345887627
Mixed,Transcription rate,1.6308840131846467
Mixed,Transcription rate,4.39156927760259
Mixed,Transcription rate,1.76081773784528
Mixed,Transcription rate,4.213762685566267
Mixed,Transcription rate,0.6425072473301201
Mixed,Transcription rate,0.13449409158388229
Mixed,Transcription rate,0.11109939219011226
Mixed,Transcription rate,1.0932954330380997
Mixed,Transcription rate,1.632118793144761
Mixed,Transcription rate,3.1780788701570613
Mixed,Transcription rate,0.5662147261563293
Mixed,Transcription rate,0.12768953227515445
Mixed,Transcription rate,1.7674187601573585
Mixed,Transcription rate,0.15099983732880423
Mixed,Transcription rate,0.05409068017238735
Mixed,Transcription rate,0.1446259945480187
Mixed,Transcription rate,0.153449136428376
Mixed,Transcription rate,1.2938013437447071
Mixed,Transcription rate,1.9486962178512177
Mixed,Transcription rate,0.09558482344705224
Mixed,Transcription rate,0.2652400394371526
Mixed,Transcription rate,3.3824347132933408
Mixed,Transcription rate,3.364424226746519
Mixed,Transcription rate,1.8142680088742051
Mixed,Transcription rate,0.6826114731966861
Mixed,Transcription rate,0.8485731096098006
Mixed,Transcription rate,5.559504556643231
Mixed,Transcription rate,1.174634799699262
Mixed,Transcription rate,0.864436413396791
Mixed,Transcription rate,1.0823143183296784
Mixed,Transcription rate,2.100391893619811
Mixed,Transcription rate,0.6313847797225005
Mixed,Transcription rate,3.6871836238820856
Mixed,Transcription rate,0.7326596795049098
Mixed,Transcription rate,2.0245186383401683
Mixed,Transcription rate,0.14550188883534054
Mixed,Transcription rate,1.9090343830472134
Mixed,Transcription rate,0.5605010781374263
Mixed,Transcription rate,2.9173940922408526
Mixed,Transcription rate,1.8746167050907612
Mixed,Transcription rate,0.4524518519345436
Mixed,Transcription rate,0.18550654196014385
Mixed,Transcription rate,1.0785187584755154
Mixed,Transcription rate,0.7594519960180761
Mixed,Transcription rate,1.5329226959264062
Mixed,Transcription rate,4.905297658105616
Mixed,Transcription rate,1.1677109820464109
Mixed,Transcription rate,0.5638687565933062
Mixed,Transcription rate,3.191561276216676
Mixed,Transcription rate,0.4273297468385614
Mixed,Transcription rate,4.52781638378235
Mixed,Transcription rate,1.903498301162758
Mixed,Transcription rate,0.7890253162743177
Mixed,Transcription rate,6.283608069218694
Mixed,Transcription rate,0.04081609523564567
Mixed,Transcription rate,2.444739090940259
Mixed,Transcription rate,0.2531084877016028
Mixed,Transcription rate,0.7859794642042467
Mixed,Transcription rate,0.41329369995241283
Mixed,Transcription rate,0.8797429033878942
Mixed,Transcription rate,4.311493461509265
Mixed,Transcription rate,3.7856719395889353
Mixed,Transcription rate,0.7246920147500908
Mixed,Transcription rate,6.078063772965723
Mixed,Transcription rate,5.1940822333500245
Mixed,Transcription rate,0.14648994255448855
Mixed,Transcription rate,3.111885448903605
Mixed,Transcription rate,0.10324607884246507
Mixed,Transcription rate,3.359716520224448
Mixed,Transcription rate,2.714278310683068
Mixed,Transcription rate,4.17356014777391
Mixed,Transcription rate,0.2763350692335918
Mixed,Transcription rate,3.8781730104783274
Mixed,Transcription rate,2.176941095156356
Mixed,Transcription rate,0.013835196719454452
Mixed,Transcription rate,2.9857502154887086
Mixed,Transcription rate,3.056037624680397
Mixed,Transcription rate,1.7943039604198456
Mixed,Transcription rate,0.6092514986031339
Mixed,Transcription rate,2.229166326799173
Mixed,Transcription rate,2.4472657231484445
Mixed,Transcription rate,1.27111009307683
Mixed,Transcription rate,0.12580429498944976
Mixed,Transcription rate,0.3703558685440995
Mixed,Transcription rate,3.8166181022066983
Mixed,Transcription rate,1.863590128948623
Mixed,Transcription rate,4.269404124994005
Mixed,Transcription rate,0.29996880172830775
Mixed,Transcription rate,0.40797042157429486
Mixed,Transcription rate,0.8044282129495863
Mixed,Transcription rate,0.19397109080746378
Mixed,Transcription rate,1.2463870186381973
Mixed,Transcription rate,0.30387167778877744
Mixed,Transcription rate,0.5330002933157741
Mixed,Transcription rate,1.6187506359624058
Mixed,Transcription rate,1.0846235308590912
Mixed,Transcription rate,6.649790580671548
Mixed,Transcription rate,0.4775154191455101
Mixed,Transcription rate,0.10989828698946057
Mixed,Transcription rate,0.7800186983533093
Mixed,Transcription rate,1.1289958851159376
Mixed,Transcription rate,0.7852657569268147
Mixed,Transcription rate,0.32860387338035224
Mixed,Transcription rate,4.218039245144145
Mixed,Transcription rate,1.5156615527922777
Mixed,Transcription rate,0.2573671132600381
Mixed,Transcription rate,0.03779245357256029
Mixed,Transcription rate,2.2980813970109026
Mixed,Transcription rate,1.6521541482533302
Mixed,Transcription rate,3.1697007202466945
Mixed,Transcription rate,0.10543121095275478
Mixed,Transcription rate,1.21100490066563
Mixed,Transcription rate,1.4832336098779297
Mixed,Transcription rate,0.6638711290592512
Mixed,Transcription rate,0.5395837348037096
Mixed,Transcription rate,0.40308617268469354
Mixed,Transcription rate,0.7106168740531318
Mixed,Transcription rate,0.6250277957552968
Mixed,Transcription rate,1.9812263464238227
Mixed,Transcription rate,2.0361432690071286
Mixed,Transcription rate,1.8544190634228592
Mixed,Transcription rate,1.0823276253415386
Mixed,Transcription rate,0.05878512755521093
Mixed,Transcription rate,0.7518312377276887
Mixed,Transcription rate,0.13378414876959688
Mixed,Transcription rate,2.677507378765048
Mixed,Transcription rate,0.74349780529626
Mixed,Transcription rate,0.47753804526442767
Mixed,Transcription rate,3.1331463483896442
Mixed,Transcription rate,0.8294206075839914
Mixed,Transcription rate,0.7878280395941503
Mixed,Transcription rate,3.6962345025125334
Mixed,Transcription rate,3.0878262368313742
Mixed,Transcription rate,0.8730662838975416
Mixed,Transcription rate,3.0457816625146608
Mixed,Transcription rate,1.7613652514938367
Mixed,Transcription rate,2.0629487149956316
Mixed,Transcription rate,0.16107425058628905
Mixed,Transcription rate,1.2255752685393466
Mixed,Transcription rate,1.4353811190807206
Mixed,Transcription rate,4.460348336673172
Mixed,Transcription rate,0.13487946592339414
Mixed,Transcription rate,0.6640191724782938
Mixed,Transcription rate,0.6883900088487234
Mixed,Transcription rate,0.5645401647236377
Mixed,Transcription rate,1.4235912940479796
Mixed,Transcription rate,0.03981456003991293
Mixed,Transcription rate,2.2167439203158654
Mixed,Transcription rate,0.16382407130430662
Mixed,Transcription rate,0.9042463430133776
Mixed,Transcription rate,0.0685468041253272
Mixed,Transcription rate,1.609180027185269
Mixed,Transcription rate,1.986990576620562
Mixed,Transcription rate,2.3013425767210878
Mixed,Transcription rate,2.493927406720629
Mixed,Transcription rate,1.4285698975280359
Mixed,Transcription rate,1.6883561941997542
Mixed,Transcription rate,0.11306184941141872
Mixed,Transcription rate,0.5985365101372635
Mixed,Transcription rate,1.0379452636780746
Mixed,Transcription rate,0.21868747025360333
Mixed,Transcription rate,1.4854099911360716
Mixed,Transcription rate,0.08674968842094215
Mixed,Transcription rate,2.8870736544464712
Mixed,Transcription rate,1.1104912418339719
Mixed,Transcription rate,2.9107527353260183
Mixed,Transcription rate,3.5756459096067625
Mixed,Transcription rate,0.26493104538695855
Mixed,Transcription rate,1.1629079681064707
Mixed,Transcription rate,3.260026676941287
Mixed,Transcription rate,0.8112912503129843
Mixed,Transcription rate,0.0159087687926123
Mixed,Transcription rate,1.0288071617232732
Mixed,Transcription rate,0.9921087785017481
Mixed,Transcription rate,2.956011373617536
Mixed,Transcription rate,1.9568430152159937
Mixed,Transcription rate,3.9744133492507094
Mixed,Transcription rate,3.1357623387839704
Mixed,Transcription rate,1.6910547347955154
Mixed,Transcription rate,2.2012521479931877
Mixed,Transcription rate,1.922320782667914
Mixed,Transcription rate,2.536132029401926
Mixed,Transcription rate,0.39387976170323213
Mixed,Transcription rate,1.5875502131962898
Mixed,Transcription rate,0.5412300459678655
Mixed,Transcription rate,0.8811082295788789
Mixed,Transcription rate,2.6025494091447796
Mixed,Transcription rate,5.994680244887928
Mixed,Transcription rate,3.3464101917719526
Mixed,Transcription rate,2.6346314496296888
Mixed,Transcription rate,0.638530759964887
Mixed,Transcription rate,3.262465150552374
Mixed,Transcription rate,0.9540209160189211
Mixed,Transcription rate,1.8197472585287513
Mixed,Transcription rate,4.728409388492026
Mixed,Transcription rate,2.620987525028774
Mixed,Transcription rate,0.8370231485586713
Mixed,Transcription rate,3.6793365970827554
Mixed,Transcription rate,0.4176661733878707
Mixed,Transcription rate,1.6470860624156936
Mixed,Transcription rate,3.5875296189432944
Mixed,Transcription rate,4.419455700296941
Mixed,Transcription rate,0.09544448235399892
Mixed,Transcription rate,1.097421694489848
Mixed,Transcription rate,0.18819913183926876
Mixed,Transcription rate,1.5346689101016118
Mixed,Transcription rate,0.24695510016238936
Mixed,Transcription rate,0.143021875424563
Mixed,Transcription rate,0.32559922637704575
Mixed,Transcription rate,3.3462113205372455
Mixed,Transcription rate,0.9494503880033827
Mixed,Transcription rate,2.149408247691478
Mixed,Transcription rate,2.4906949445718736
Mixed,Transcription rate,0.6767703674141627
Mixed,Transcription rate,4.636781338026679
Mixed,Transcription rate,0.3055408490310559
Mixed,Transcription rate,0.17848013000203217
Mixed,Transcription rate,1.7218945560005972
Mixed,Transcription rate,0.6143884636825585
Mixed,Transcription rate,2.4185731852176198
Mixed,Transcription rate,4.610621984692604
Mixed,Transcription rate,0.07683428594798836
Mixed,Transcription rate,0.8305636729985721
Mixed,Transcription rate,2.4161777575341743
Mixed,Transcription rate,2.5634584597235457
Mixed,Transcription rate,0.2767051425562727
Mixed,Transcription rate,0.8742917024196074
Mixed,Transcription rate,0.2030851449480785
Mixed,Transcription rate,1.0306297904041162
Mixed,Transcription rate,0.16098715346486153
Mixed,Transcription rate,1.6708979857958548
Mixed,Transcription rate,0.2792479097721879
Mixed,Transcription rate,5.145051839406584
Mixed,Transcription rate,1.8950646167608223
Mixed,Transcription rate,4.833616890097759
Mixed,Transcription rate,0.07849120603883954
Mixed,Transcription rate,2.76902731396166
Mixed,Transcription rate,0.1764577855683449
Mixed,Transcription rate,1.333316009003163
Mixed,Transcription rate,3.4103031377873383
Mixed,Transcription rate,1.5919100544911409
Mixed,Transcription rate,1.9235000676078386
Mixed,Transcription rate,1.493730780590923
Mixed,Transcription rate,0.2079896251191429
Mixed,Transcription rate,0.1867493129055573
Mixed,Transcription rate,1.2144806037373808
Mixed,Transcription rate,0.27717676479707604
Mixed,Transcription rate,2.1673903963005636
Mixed,Transcription rate,0.007838840670837687
Mixed,Transcription rate,1.8444339207919194
Mixed,Transcription rate,2.801715378933392
Mixed,Transcription rate,1.217782788382202
Mixed,Transcription rate,0.24904888452544213
Mixed,Transcription rate,1.1678260347893983
Mixed,Transcription rate,3.1507825608893008
Mixed,Transcription rate,2.0455050238593486
Mixed,Transcription rate,3.0759013121916623
Mixed,Transcription rate,0.7011403213342846
Mixed,Transcription rate,0.624517700582945
Mixed,Transcription rate,1.23743519936081
Mixed,Transcription rate,1.8231526208375735
Mixed,Transcription rate,0.6921104867846026
Mixed,Transcription rate,2.9113933518162614
Mixed,Transcription rate,1.4369780366861482
Mixed,Transcription rate,0.21326561196301705
Mixed,Transcription rate,0.3394602683622205
Mixed,Transcription rate,1.593634189347537
Mixed,Transcription rate,0.5010076588688683
Mixed,Transcription rate,0.08107354875913823
Mixed,Transcription rate,1.4068232527362199
Mixed,Transcription rate,3.5494900157754548
Mixed,Transcription rate,0.8954451022302801
Mixed,Transcription rate,4.162584614570122
Mixed,Transcription rate,0.9132442245199657
Mixed,Transcription rate,1.70694159318102
Mixed,Transcription rate,3.093461826008135
Mixed,Transcription rate,2.3771004123170414
Mixed,Transcription rate,0.46109815900172557
Mixed,Transcription rate,2.6075803483032933
Mixed,Transcription rate,1.4202264761421184
Mixed,Transcription rate,0.4533153240880736
Mixed,Transcription rate,0.5236167995927701
Mixed,Transcription rate,0.5457816624232044
Mixed,Transcription rate,2.1840721354615034
Mixed,Transcription rate,5.868214454462429
Mixed,Transcription rate,0.7696450379142756
Mixed,Transcription rate,1.3526208335292955
Mixed,Transcription rate,0.9842059555048994
Mixed,Transcription rate,2.2807834661779705
Mixed,Transcription rate,1.0049888054970872
Mixed,Transcription rate,1.2966010497233038
Mixed,Transcription rate,2.698164341041281
Mixed,Transcription rate,0.2944784437677149
Mixed,Transcription rate,0.1018210981395235
Mixed,Transcription rate,2.003896532052607
Mixed,Transcription rate,2.2939597004402343
Mixed,Transcription rate,1.4557058658490423
Mixed,Transcription rate,2.783690059375638
Mixed,Transcription rate,0.17540110604294942
Mixed,Transcription rate,0.8452523159397043
Mixed,Transcription rate,4.371712759317397
Mixed,Transcription rate,0.7994080002155927
Mixed,Transcription rate,3.524513884765943
Mixed,Transcription rate,3.3566255794466917
Mixed,Transcription rate,1.0270707851416978
Mixed,Transcription rate,4.924084348772895
Mixed,Transcription rate,0.4924370239133602
Mixed,Transcription rate,1.8392943624124503
Mixed,Transcription rate,0.3158512105196371
Mixed,Transcription rate,0.24024810094751903
Mixed,Transcription rate,3.276152673925421
Mixed,Transcription rate,0.17343939282730317
Mixed,Transcription rate,3.6144036461638285
Mixed,Transcription rate,0.27145612814301445
Mixed,Transcription rate,0.28273520375019223
Mixed,Transcription rate,2.2701661299068467
Mixed,Transcription rate,0.07701243746291771
Mixed,Transcription rate,1.444105432215658
Mixed,Transcription rate,0.6757159082218875
Mixed,Transcription rate,3.609717944260191
Mixed,Transcription rate,0.19865218330096693
Mixed,Transcription rate,1.2706252220246057
Mixed,Transcription rate,3.137205026915521
Mixed,Transcription rate,1.6391460548817494
Mixed,Transcription rate,3.3670847818981016
Mixed,Transcription rate,0.3975742611731203
Mixed,Transcription rate,4.386854669283994
Mixed,Transcription rate,1.2857616602536763
Mixed,Transcription rate,0.450049551556594
Mixed,Transcription rate,2.7607065458937976
Mixed,Transcription rate,2.0449819358715953
Mixed,Transcription rate,0.7000431732504604
Mixed,Transcription rate,2.845030336612632
Mixed,Transcription rate,0.7957916656500638
Mixed,Transcription rate,0.38772493769639044
Mixed,Transcription rate,3.114724242190128
Mixed,Transcription rate,0.015409600477494127
Mixed,Transcription rate,5.940931468106938
Mixed,Transcription rate,0.09856042837396965
Mixed,Transcription rate,1.7374083644645628
Mixed,Transcription rate,2.2404957951706774
Mixed,Transcription rate,0.3640740737284632
Mixed,Transcription rate,4.641404140430621
Mixed,Transcription rate,0.6714411392005766
Mixed,Transcription rate,0.11158641791831396
Mixed,Transcription rate,1.2864375535707673
Mixed,Transcription rate,1.562663102226518
Mixed,Transcription rate,0.03681825265506707
Mixed,Transcription rate,4.190683057663853
Mixed,Transcription rate,7.387165722590874e-05
Mixed,Transcription rate,0.2958527137206587
Mixed,Transcription rate,2.003374097948396
Mixed,Transcription rate,0.4279906338581976
Mixed,Transcription rate,0.3866973457482928
Mixed,Transcription rate,0.0775553066397027
Mixed,Transcription rate,0.691986818029444
Mixed,Transcription rate,2.8070830186914932
Mixed,Transcription rate,1.4391819047526835
Mixed,Transcription rate,2.5659884895459584
Mixed,Transcription rate,0.8885938394169403
Mixed,Transcription rate,0.012397281892042386
Mixed,Transcription rate,0.13508327028980152
Mixed,Transcription rate,3.562207866462267
Mixed,Transcription rate,5.917558104565017e-05
Mixed,Transcription rate,3.36893459715073
Mixed,Transcription rate,0.023667167758631966
Mixed,Transcription rate,0.8960708159581636
Mixed,Transcription rate,1.5594081877979047
Mixed,Transcription rate,1.0700715711634863
Mixed,Transcription rate,0.3642827202567693
Mixed,Transcription rate,0.2992292960057176
Mixed,Transcription rate,2.174032072925322
Mixed,Transcription rate,0.5056344282198666
Mixed,Transcription rate,5.415181894791385
Mixed,Transcription rate,1.7129490793338542
Mixed,Transcription rate,0.033486506616929514
Mixed,Transcription rate,2.7942764915131857
Mixed,Transcription rate,0.30615305211026034
Mixed,Transcription rate,3.1694143477197354
Mixed,Transcription rate,0.9574646389497183
Mixed,Transcription rate,5.184417602996498
Mixed,Transcription rate,0.3810386404328566
Mixed,Transcription rate,0.5973768805010986
Mixed,Transcription rate,1.8487430868875112
Mixed,Transcription rate,1.6713643386101045
Mixed,Transcription rate,1.1069508204038963
Mixed,Transcription rate,0.3147089073051129
Mixed,Transcription rate,0.3278392096126917
Mixed,Transcription rate,0.8865906725558966
Mixed,Transcription rate,0.027489111072176404
Mixed,Transcription rate,0.2133357188220993
Mixed,Transcription rate,0.9706527252614259
Mixed,Transcription rate,1.2031967512256605
Mixed,Transcription rate,1.3008478514121091
Mixed,Transcription rate,0.2936020772404862
Mixed,Transcription rate,1.6398823913948302
Mixed,Transcription rate,0.19686046876379604
Mixed,Transcription rate,1.7641806402194018
Mixed,Transcription rate,0.05038799662307422
Mixed,Transcription rate,1.0224874969750843
Mixed,Transcription rate,2.53893959589951
Mixed,Transcription rate,1.5025135716171862
Mixed,Transcription rate,0.914655709377071
Mixed,Transcription rate,0.5434294784732185
Mixed,Transcription rate,2.54946693298315
Mixed,Transcription rate,0.914506212695662
Mixed,Transcription rate,2.3627222855685943
Mixed,Transcription rate,0.32635562869399315
Mixed,Transcription rate,0.21158934343534525
Mixed,Transcription rate,0.8796708080359016
Mixed,Transcription rate,0.704193498209515
Mixed,Transcription rate,4.454210557203881
Mixed,Transcription rate,1.35634461452204
Mixed,Transcription rate,0.9591394209143156
Mixed,Transcription rate,0.09553055094139441
Mixed,Transcription rate,2.887910241025159
Mixed,Transcription rate,0.12309305967020186
Mixed,Transcription rate,0.588749424815316
Mixed,Transcription rate,0.9253329790192584
Mixed,Transcription rate,0.6875079194200145
Mixed,Transcription rate,4.61237780830253
Mixed,Transcription rate,1.4337772100529418
Mixed,Transcription rate,3.1282579665181585
Mixed,Transcription rate,0.40859952218611933
Mixed,Transcription rate,3.312667397939328
Mixed,Transcription rate,0.16473669767263782
Mixed,Transcription rate,1.2136543460652505
Mixed,Transcription rate,0.08246504207442912
Mixed,Transcription rate,0.17861216454621587
Mixed,Transcription rate,3.925383881521165
Mixed,Transcription rate,0.36005177452889653
Mixed,Transcription rate,3.649380625352477
Mixed,Transcription rate,0.8971387512174879
Mixed,Transcription rate,0.7360918938548444
Mixed,Transcription rate,4.396402584421435
Mixed,Transcription rate,0.7424457423211684
Mixed,Transcription rate,4.23256338812258
Mixed,Transcription rate,0.7217033909200268
Mixed,Transcription rate,3.8009486900980995
Mixed,Transcription rate,2.919650906311441
Mixed,Transcription rate,0.36347845786783023
Mixed,Transcription rate,1.9166118439132651
Mixed,Transcription rate,4.752376298087886
Mixed,Transcription rate,0.6159604362493647
Mixed,Transcription rate,0.10888523860794032
Mixed,Transcription rate,0.23554075301083238
Mixed,Transcription rate,1.316146776247358
Mixed,Transcription rate,1.3142557990395447
Mixed,Transcription rate,4.074457057409372
Mixed,Transcription rate,4.316103572402137
Mixed,Transcription rate,2.876298281528277
Mixed,Transcription rate,0.7611909762316224
Mixed,Transcription rate,1.8234336767042705
Mixed,Transcription rate,2.750572817623127
Mixed,Transcription rate,1.4990134473044328
Mixed,Transcription rate,1.1390370636996574
Mixed,Transcription rate,0.2854384624560064
Mixed,Transcription rate,0.42068952334576903
Mixed,Transcription rate,1.8959306023216884
Mixed,Transcription rate,0.012360100749260448
Mixed,Transcription rate,0.3257837717550595
Mixed,Transcription rate,0.28973661688938446
Mixed,Transcription rate,1.3885189992893274
Mixed,Transcription rate,2.5901998730304254
Mixed,Transcription rate,0.1733706228714796
Mixed,Transcription rate,4.185030249696093
Mixed,Transcription rate,0.6737334135476534
Mixed,Transcription rate,0.23358270259258315
Mixed,Transcription rate,4.592810653221846
Mixed,Transcription rate,0.8752613734413794
Mixed,Transcription rate,0.9323153240178579
Mixed,Transcription rate,4.926587810143105
Mixed,Transcription rate,2.5461938470094427
Mixed,Transcription rate,1.2741520070302879
Mixed,Transcription rate,4.659600915238849
Mixed,Transcription rate,0.4102741229212845
Mixed,Transcription rate,1.894467636654432
Mixed,Transcription rate,4.924698939367385
Mixed,Transcription rate,2.3412006674108894
Mixed,Transcription rate,2.496387937020668
Mixed,Transcription rate,0.03750207528669233
Mixed,Transcription rate,0.226166468431248
Mixed,Transcription rate,4.055872086084526
Mixed,Transcription rate,0.25924130925980055
Mixed,Transcription rate,3.8945220772869487
Mixed,Transcription rate,1.9646663733279452
Mixed,Transcription rate,1.2605982313616995
Mixed,Transcription rate,1.9948405521207675
Mixed,Transcription rate,0.05151604962320782
Mixed,Transcription rate,0.14291615306109567
Mixed,Transcription rate,0.1392290324687072
Mixed,Transcription rate,0.5035365189558181
Mixed,Transcription rate,1.4006154351788687
Mixed,Transcription rate,0.02801214257345256
Mixed,Transcription rate,2.759112482533664
Mixed,Transcription rate,0.003737102623044467
Mixed,Transcription rate,2.739338293334711
Mixed,Transcription rate,0.18083126052480297
Mixed,Transcription rate,0.9249098385875555
Mixed,Transcription rate,2.347147267864731
Mixed,Transcription rate,2.0976569350827154
Mixed,Transcription rate,1.5596369191948145
Mixed,Transcription rate,0.25820736807991823
Mixed,Transcription rate,0.6852019232886157
Mixed,Transcription rate,1.214423632336736
Mixed,Transcription rate,3.460911709131289
Mixed,Transcription rate,0.4527034668986025
Mixed,Transcription rate,1.1000696458631676
Mixed,Transcription rate,4.787427190331614
Mixed,Transcription rate,1.5695471831600498
Mixed,Transcription rate,0.08336930276449836
Mixed,Transcription rate,0.7970932684883243
Mixed,Transcription rate,0.26013078931366823
Mixed,Transcription rate,0.355021634207398
Mixed,Transcription rate,0.11276014722074892
Mixed,Transcription rate,0.8464546989011567
Mixed,Transcription rate,0.1305787574496241
Mixed,Transcription rate,0.6291022967316287
Mixed,Transcription rate,1.025941393731877
Mixed,Transcription rate,0.8591954044024888
Mixed,Transcription rate,1.5524762820326004
Mixed,Transcription rate,0.9644537909619286
Mixed,Transcription rate,0.017296099857216227
Mixed,Transcription rate,1.090783892937936
Mixed,Transcription rate,1.1097818629128409
Mixed,Transcription rate,1.8541595202703631
Mixed,Transcription rate,1.7665319036962983
Mixed,Transcription rate,4.439309315779548
Mixed,Transcription rate,2.513537592566428
Mixed,Transcription rate,4.077217227344
Mixed,Transcription rate,0.052127849734182684
Mixed,Transcription rate,1.5850464108803368
Mixed,Transcription rate,2.196456364541528
Mixed,Transcription rate,1.8879163070753657
Mixed,Transcription rate,1.5893042338347991
Mixed,Transcription rate,0.28280372902709583
Mixed,Transcription rate,0.04047440863380806
Mixed,Transcription rate,2.9351396843990663
Mixed,Transcription rate,3.367657227012976
Mixed,Transcription rate,2.6968802099547085
Mixed,Transcription rate,0.036692666290520315
Mixed,Transcription rate,2.5813465952439913
Mixed,Transcription rate,0.7436897848545665
Mixed,Transcription rate,0.4100871618772599
Mixed,Transcription rate,0.4581790066820096
Mixed,Transcription rate,0.8835168039504127
Mixed,Transcription rate,2.187918181508097
Mixed,Transcription rate,0.34907495181931675
Mixed,Transcription rate,0.7026961035189374
Mixed,Transcription rate,4.926722120785449
Mixed,Transcription rate,2.232619318390267
Mixed,Transcription rate,0.5322187972426247
Mixed,Transcription rate,0.05710732506281874
Mixed,Transcription rate,0.07000170510412179
Mixed,Transcription rate,3.1439291617809775
Mixed,Transcription rate,0.7000146027509921
Mixed,Transcription rate,3.9041367586276734
Mixed,Transcription rate,0.7284661780362769
Mixed,Transcription rate,0.772468913628331
Mixed,Transcription rate,0.2932831664450412
Mixed,Transcription rate,4.84054647301543
Mixed,Transcription rate,0.6783756651939843
Mixed,Transcription rate,1.5103860329874907
Mixed,Transcription rate,3.0454945753112383
Mixed,Transcription rate,2.9633744446781365
Mixed,Transcription rate,0.38924395303082926
Mixed,Transcription rate,0.13093422486236503
Mixed,Transcription rate,0.5960121093371287
Mixed,Transcription rate,1.1437256864512089
Mixed,Transcription rate,1.8337721443695996
Mixed,Transcription rate,4.035177513609959
Mixed,Transcription rate,3.8108924827511217
Mixed,Transcription rate,1.0368352320602936
Mixed,Transcription rate,0.500358322286672
Mixed,Transcription rate,2.394709253302768
Mixed,Transcription rate,4.12352572480093
Mixed,Transcription rate,1.1481404987429924
Mixed,Transcription rate,0.5063590850306501
Mixed,Transcription rate,0.964144892324043
Mixed,Transcription rate,0.15990670144348765
Mixed,Transcription rate,4.517188819874969
Mixed,Transcription rate,3.5277190703894323
Mixed,Transcription rate,4.404904275348123
Mixed,Transcription rate,0.15492305216175628
Mixed,Transcription rate,1.3048718899722975
