Model,Parameter,Log2 fold-change
SSD couples,Transcription rate,1.1361641827274005
SSD couples,Transcription rate,0.9206090688362564
SSD couples,Transcription rate,1.8637870945799953
SSD couples,Transcription rate,0.2675028441015759
SSD couples,Transcription rate,1.109485333058995
SSD couples,Transcription rate,1.6737674359947086
SSD couples,Transcription rate,1.3684006940617586
SSD couples,Transcription rate,0.0438898222446508
SSD couples,Transcription rate,1.741312263064687
SSD couples,Transcription rate,0.3571911821040681
SSD couples,Transcription rate,0.1209610919991012
SSD couples,Transcription rate,0.3915637036103635
SSD couples,Transcription rate,0.2488452150250724
SSD couples,Transcription rate,0.667061976854112
SSD couples,Transcription rate,0.6061358124712362
SSD couples,Transcription rate,0.3303735921087799
SSD couples,Transcription rate,2.097379842853797
SSD couples,Transcription rate,1.958710130196339
SSD couples,Transcription rate,1.1500275619922966
SSD couples,Transcription rate,5.0427639533120265
SSD couples,Transcription rate,0.173909948357561
SSD couples,Transcription rate,4.520270154469575
SSD couples,Transcription rate,1.0720038290144804
SSD couples,Transcription rate,0.0745823118074293
SSD couples,Transcription rate,0.2145345876830414
SSD couples,Transcription rate,4.32315674100684
SSD couples,Transcription rate,0.4391828153483212
SSD couples,Transcription rate,1.502184823816569
SSD couples,Transcription rate,1.5278054301052824
SSD couples,Transcription rate,0.0725989180971669
SSD couples,Transcription rate,1.245998280578919
SSD couples,Transcription rate,1.8237233196282716
SSD couples,Transcription rate,0.5576202850807291
SSD couples,Transcription rate,1.6953849461888222
SSD couples,Transcription rate,0.1702300692227385
SSD couples,Transcription rate,5.972018499467776
SSD couples,Transcription rate,0.8045442962114047
SSD couples,Transcription rate,0.2396448727339619
SSD couples,Transcription rate,9.077339003951476
SSD couples,Transcription rate,1.6694354258336486
SSD couples,Transcription rate,1.3631921865290069
SSD couples,Transcription rate,0.2927077874935607
SSD couples,Transcription rate,1.3192396496038523
SSD couples,Transcription rate,0.4574901637168589
SSD couples,Transcription rate,0.3338609821201457
SSD couples,Transcription rate,3.7279204536568886
SSD couples,Transcription rate,0.3603186079870719
SSD couples,Transcription rate,1.273511542111982
SSD couples,Transcription rate,1.9883361845047445
SSD couples,Transcription rate,3.734476042895254
SSD couples,Transcription rate,2.874130151354624
SSD couples,Transcription rate,0.3649650917931613
SSD couples,Transcription rate,2.5857597389359968
SSD couples,Transcription rate,1.4774280483877218
SSD couples,Transcription rate,0.8110780072313373
SSD couples,Transcription rate,1.21911917511917
SSD couples,Transcription rate,0.2336017540208667
SSD couples,Transcription rate,0.1100026724146212
SSD couples,Transcription rate,2.423415468584444
SSD couples,Transcription rate,1.2651068481065912
SSD couples,Transcription rate,0.2755660372549571
SSD couples,Transcription rate,0.0427776540061954
SSD couples,Transcription rate,2.5052499414105265
SSD couples,Transcription rate,3.554167642463999
SSD couples,Transcription rate,1.2825505051362427
SSD couples,Transcription rate,1.060213944115562
SSD couples,Transcription rate,0.2937101925839043
SSD couples,Transcription rate,0.153188382102208
SSD couples,Transcription rate,0.5734250755286245
SSD couples,Transcription rate,1.692701206987955
SSD couples,Transcription rate,2.426925982537279
SSD couples,Transcription rate,0.2857295460217543
SSD couples,Transcription rate,0.458224701813344
SSD couples,Transcription rate,1.4978534448218466
SSD couples,Transcription rate,1.794328800386154
SSD couples,Transcription rate,1.293533882366499
SSD couples,Transcription rate,2.3339532608712257
SSD couples,Transcription rate,0.0291055114978646
SSD couples,Transcription rate,0.2673861514114588
SSD couples,Transcription rate,2.76737416536354
SSD couples,Transcription rate,0.5171073289778004
SSD couples,Transcription rate,1.392020253914314
SSD couples,Transcription rate,0.1015187603899523
SSD couples,Transcription rate,0.5853309588346876
SSD couples,Transcription rate,1.1288228179736144
SSD couples,Transcription rate,0.8348017327831655
SSD couples,Transcription rate,0.0282890446887747
SSD couples,Transcription rate,0.7501508230165366
SSD couples,Transcription rate,0.5430895470712108
SSD couples,Transcription rate,0.8555242889730907
Mixed,Translation rate,0.14513446446610304
Mixed,Translation rate,6.865951522253866
Mixed,Translation rate,0.46694057292049973
Mixed,Translation rate,0.996777474108819
Mixed,Translation rate,1.4472804848505223
Mixed,Translation rate,0.25467480251212665
Mixed,Translation rate,0.375277383462979
Mixed,Translation rate,0.9916922874580036
Mixed,Translation rate,0.17091937989385775
Mixed,Translation rate,0.23574022527045713
Mixed,Translation rate,5.0505900096062115
Mixed,Translation rate,0.21767044996070464
Mixed,Translation rate,0.46313616987977924
Mixed,Translation rate,2.6750278622374797
Mixed,Translation rate,0.513142989751733
Mixed,Translation rate,0.3026963903656643
Mixed,Translation rate,0.2475089249051237
Mixed,Translation rate,0.10776199823208384
Mixed,Translation rate,7.580855296614651
Mixed,Translation rate,0.5574434061133822
Mixed,Translation rate,0.2508251198586806
Mixed,Translation rate,5.376970516975688
Mixed,Translation rate,0.26625752030404004
Mixed,Translation rate,4.891444450198919
Mixed,Translation rate,2.259195673633684
Mixed,Translation rate,4.890804893465254
Mixed,Translation rate,0.44671569893532637
Mixed,Translation rate,0.39678305015876003
Mixed,Translation rate,0.24425026915738557
Mixed,Translation rate,0.17396711183791555
Mixed,Translation rate,0.20518736018963765
Mixed,Translation rate,1.286202056846574
Mixed,Translation rate,0.0824140289342008
Mixed,Translation rate,6.551560308102809
Mixed,Translation rate,0.2752598315642266
Mixed,Translation rate,1.7732392620311095
Mixed,Translation rate,8.008397321595531
Mixed,Translation rate,0.26550210983552675
Mixed,Translation rate,0.9049345866953065
Mixed,Translation rate,0.10268115246532719
Mixed,Translation rate,7.8226039257696485
Mixed,Translation rate,4.435068644160046
Mixed,Translation rate,0.5156296591879832
Mixed,Translation rate,8.225256915110089
Mixed,Translation rate,2.6898438807230383
Mixed,Translation rate,1.5528470530506981
Mixed,Translation rate,0.6982491866807949
Mixed,Translation rate,1.6357284728768287
Mixed,Translation rate,0.7376200760149354
Mixed,Translation rate,0.054123082782609085
Mixed,Translation rate,0.33943908622295504
Mixed,Translation rate,0.20518108542831842
Mixed,Translation rate,0.935852976582336
Mixed,Translation rate,0.1345296099166614
Mixed,Translation rate,1.3059042536133698
Mixed,Translation rate,5.2499187631865665
Mixed,Translation rate,0.2665966809858854
Mixed,Translation rate,0.6116670345394126
Mixed,Translation rate,0.20184308294974176
Mixed,Translation rate,0.16262143049791855
Mixed,Translation rate,0.9418558843393933
Mixed,Translation rate,0.1693163296132072
Mixed,Translation rate,0.5602326598623111
Mixed,Translation rate,0.6242586430365846
Mixed,Translation rate,0.13159695146195055
Mixed,Translation rate,0.33182377486997405
Mixed,Translation rate,0.40648229836908883
Mixed,Translation rate,3.6439194859829023
Mixed,Translation rate,0.18995033574093972
Mixed,Translation rate,4.180744720402427
Mixed,Translation rate,0.4730903608228155
Mixed,Translation rate,0.08095562900110817
Mixed,Translation rate,0.2888157551813445
Mixed,Translation rate,0.4471916828742545
Mixed,Translation rate,0.017483798992624196
Mixed,Translation rate,0.21128208935375867
Mixed,Translation rate,0.46187934438864675
Mixed,Translation rate,4.123585965427592
Mixed,Translation rate,0.3580933254348646
Mixed,Translation rate,7.727027300153756
Mixed,Translation rate,0.8043029890065755
Mixed,Translation rate,1.383045157671976
Mixed,Translation rate,0.3161341040741671
Mixed,Translation rate,12.139785509087947
Mixed,Translation rate,0.6890290275284002
Mixed,Translation rate,0.3613358856132261
Mixed,Translation rate,0.02491426831261763
Mixed,Translation rate,8.610832669346241
Mixed,Translation rate,1.1844800567226001
Mixed,Translation rate,8.543278083400612
Mixed,Translation rate,0.02982328251816833
Mixed,Translation rate,2.736471428935399
Mixed,Translation rate,3.0817397698723865
Mixed,Translation rate,0.12711466453990672
Mixed,Translation rate,0.4254072308971315
Mixed,Translation rate,0.4145155889231898
Mixed,Translation rate,0.024197438177377312
Mixed,Translation rate,0.40103463680601265
Mixed,Translation rate,0.06434386071228466
Mixed,Translation rate,0.03878997682477136
Mixed,Translation rate,0.8571856086495175
Mixed,Translation rate,2.639402733150372
Mixed,Translation rate,0.025781101881426894
Mixed,Translation rate,0.15647494960744887
Mixed,Translation rate,10.481019480352648
Mixed,Translation rate,0.2847325479772506
Mixed,Translation rate,0.0022855436631542803
Mixed,Translation rate,1.075898053290349
Mixed,Translation rate,0.10188629298147835
Mixed,Translation rate,5.326849641690321
Mixed,Translation rate,0.8130894422109735
Mixed,Translation rate,0.08162494556650901
Mixed,Translation rate,2.367028833532935
Mixed,Translation rate,0.9991625807840852
Mixed,Translation rate,0.4660216247797274
Mixed,Translation rate,0.23159823944914856
Mixed,Translation rate,0.2591700296886981
Mixed,Translation rate,1.0231883410062308
Mixed,Translation rate,1.424712246831324
Mixed,Translation rate,0.045634563331593145
Mixed,Translation rate,0.4609857868889089
Mixed,Translation rate,5.250567939264404
Mixed,Translation rate,0.19197125351230537
Mixed,Translation rate,0.10274541577939393
Mixed,Translation rate,0.24745463850294375
Mixed,Translation rate,6.9448720844850875
Mixed,Translation rate,0.49813561393216366
Mixed,Translation rate,0.4377965191659486
Mixed,Translation rate,0.22008364891626642
Mixed,Translation rate,0.659464951260901
Mixed,Translation rate,0.026332559950236267
Mixed,Translation rate,13.433198150752279
Mixed,Translation rate,0.41219925184813705
Mixed,Translation rate,0.059200055880408824
Mixed,Translation rate,0.2926376682346365
Mixed,Translation rate,1.075406757515739
Mixed,Translation rate,0.3043538615728803
Mixed,Translation rate,0.1454891580100182
Mixed,Translation rate,0.7512619695419384
Mixed,Translation rate,0.3159770906879896
Mixed,Translation rate,0.680828923759849
Mixed,Translation rate,0.18016964798529256
Mixed,Translation rate,0.2526918409520741
Mixed,Translation rate,0.2672800779002056
Mixed,Translation rate,0.27200983310167215
Mixed,Translation rate,0.3796520238268466
Mixed,Translation rate,0.087872451775063
Mixed,Translation rate,0.33840197519791376
Mixed,Translation rate,6.39783135933293
Mixed,Translation rate,7.02574277349138
Mixed,Translation rate,0.21097867436753198
Mixed,Translation rate,0.0743824959360888
Mixed,Translation rate,0.3118569594733443
Mixed,Translation rate,12.136509032690396
Mixed,Translation rate,0.6638333429988814
Mixed,Translation rate,0.1456209927051438
Mixed,Translation rate,0.7044512064662263
Mixed,Translation rate,0.26462550051098055
Mixed,Translation rate,0.09323713553360233
Mixed,Translation rate,0.005053717956453763
Mixed,Translation rate,0.22573515110344866
Mixed,Translation rate,0.381684028459511
Mixed,Translation rate,0.013609318942695056
Mixed,Translation rate,0.08704069718023928
Mixed,Translation rate,5.381036977617603
Mixed,Translation rate,0.025283675490096517
Mixed,Translation rate,1.550928677208887
Mixed,Translation rate,0.10701285855969854
Mixed,Translation rate,0.7932532937675523
Mixed,Translation rate,0.19965758328321687
Mixed,Translation rate,0.3952856296385264
Mixed,Translation rate,0.21707650898581146
Mixed,Translation rate,0.3263782693818593
Mixed,Translation rate,0.34862148432013074
Mixed,Translation rate,7.532094868570042
Mixed,Translation rate,0.5975179324562829
Mixed,Translation rate,0.5361846631571814
Mixed,Translation rate,5.368697641841206
Mixed,Translation rate,3.7612816521622294
Mixed,Translation rate,0.36874565354925587
Mixed,Translation rate,9.737824356365387
Mixed,Translation rate,3.239241024835369
Mixed,Translation rate,9.824199464313788
Mixed,Translation rate,0.2773913487460353
Mixed,Translation rate,0.30851345848668604
Mixed,Translation rate,0.08200330988736859
Mixed,Translation rate,0.24151242628466477
Mixed,Translation rate,0.2306126915542375
Mixed,Translation rate,0.013884596177586698
Mixed,Translation rate,0.4389563167121848
Mixed,Translation rate,10.663390437893854
Mixed,Translation rate,1.5529665722471269
Mixed,Translation rate,0.01723539718484403
Mixed,Translation rate,0.8074666385939839
Mixed,Translation rate,0.24832936249521323
Mixed,Translation rate,0.10184621396569753
Mixed,Translation rate,0.07009000680487087
Mixed,Translation rate,0.04566054350170673
Mixed,Translation rate,0.8310717539096497
Mixed,Translation rate,1.005067357224347
Mixed,Translation rate,0.8587593216762397
Mixed,Translation rate,0.08798257875267201
Mixed,Translation rate,0.6322299192390336
Mixed,Translation rate,0.21172118176149843
Mixed,Translation rate,0.49917829807113157
Mixed,Translation rate,1.4271056831625801
Mixed,Translation rate,1.180738576279064
Mixed,Translation rate,0.78111472503677
Mixed,Translation rate,0.3789612758627761
Mixed,Translation rate,0.6742116995369756
Mixed,Translation rate,0.2759806548044711
Mixed,Translation rate,0.1011196169688731
Mixed,Translation rate,0.35217230122752646
Mixed,Translation rate,0.649498375336935
Mixed,Translation rate,1.2687458622692647
Mixed,Translation rate,12.418289730398719
Mixed,Translation rate,0.9583253464561573
Mixed,Translation rate,0.5685617382415638
Mixed,Translation rate,0.05039209164936446
Mixed,Translation rate,5.347396324054354
Mixed,Translation rate,0.09002510004885993
Mixed,Translation rate,12.008314728119402
Mixed,Translation rate,0.01213711433480424
Mixed,Translation rate,0.06202264363732449
Mixed,Translation rate,0.0008307681520892633
Mixed,Translation rate,0.2392967968862485
Mixed,Translation rate,1.1259031513074687
Mixed,Translation rate,11.32124434317412
Mixed,Translation rate,0.1763620197255406
Mixed,Translation rate,0.05340286102314697
Mixed,Translation rate,0.24564025812817378
Mixed,Translation rate,0.07783398791682324
Mixed,Translation rate,0.2189070758260822
Mixed,Translation rate,0.20504722961814467
Mixed,Translation rate,0.15435096720682095
Mixed,Translation rate,0.03778998644534176
Mixed,Translation rate,0.4664158308119992
Mixed,Translation rate,0.016821074250209116
Mixed,Translation rate,0.18527228705647453
Mixed,Translation rate,0.04136208993776377
Mixed,Translation rate,0.053494887626419886
Mixed,Translation rate,8.960633287544105
Mixed,Translation rate,0.08785208847929389
Mixed,Translation rate,5.614655179224883
Mixed,Translation rate,7.637569682246461
Mixed,Translation rate,0.648844359705854
Mixed,Translation rate,0.25013030312902435
Mixed,Translation rate,0.2760700078291258
Mixed,Translation rate,2.3702805664276685
Mixed,Translation rate,1.3293819201799766
Mixed,Translation rate,0.6609706398205766
Mixed,Translation rate,3.3669815980806774
Mixed,Translation rate,0.42667205092610094
Mixed,Translation rate,3.12531425515318
Mixed,Translation rate,0.28093985656096954
Mixed,Translation rate,1.0301735474032776
Mixed,Translation rate,1.0005491812676164
Mixed,Translation rate,0.014152139241860082
Mixed,Translation rate,0.8577274989106295
Mixed,Translation rate,0.23903212090499498
Mixed,Translation rate,7.171897457614838
Mixed,Translation rate,0.08544131714312714
Mixed,Translation rate,0.5500327114742228
Mixed,Translation rate,1.7802923509069422
Mixed,Translation rate,0.06628893369079313
Mixed,Translation rate,0.3763440303418678
Mixed,Translation rate,13.988352234550511
Mixed,Translation rate,0.10218517512869224
Mixed,Translation rate,0.6536617575886943
Mixed,Translation rate,0.4659853640784809
Mixed,Translation rate,0.24915692216031782
Mixed,Translation rate,0.6126866969510205
Mixed,Translation rate,0.45742499026260575
Mixed,Translation rate,0.26467742278261963
Mixed,Translation rate,0.7965851053679402
Mixed,Translation rate,0.02120608828628918
Mixed,Translation rate,0.6724549254128713
Mixed,Translation rate,0.20089427654133707
Mixed,Translation rate,0.2098026093210362
Mixed,Translation rate,0.85144455238794
Mixed,Translation rate,0.16480241903926757
Mixed,Translation rate,0.6099445742452169
Mixed,Translation rate,0.17131509114848903
Mixed,Translation rate,1.3963190349654973
Mixed,Translation rate,3.2630471820043545
Mixed,Translation rate,0.7322066320713136
Mixed,Translation rate,1.950737081704347
Mixed,Translation rate,0.03516336018635892
Mixed,Translation rate,0.10973385228704106
Mixed,Translation rate,0.021157632498291903
Mixed,Translation rate,0.031289623151329535
Mixed,Translation rate,0.9530975396356195
Mixed,Translation rate,8.761972285018324
Mixed,Translation rate,0.938182436069422
Mixed,Translation rate,1.2433605300841584
Mixed,Translation rate,0.2523617356282639
Mixed,Translation rate,6.814037344886875
Mixed,Translation rate,0.3571079717664921
Mixed,Translation rate,1.0623970001117067
Mixed,Translation rate,1.8616626582159712
Mixed,Translation rate,0.2627965804921914
Mixed,Translation rate,0.11713798479702099
Mixed,Translation rate,0.4396115527740997
Mixed,Translation rate,0.09414057289921895
Mixed,Translation rate,1.2975582254163518
Mixed,Translation rate,0.27712470685064344
Mixed,Translation rate,7.943447529095325
Mixed,Translation rate,7.432276421760987
Mixed,Translation rate,0.8460503775574952
Mixed,Translation rate,0.062353099216272384
Mixed,Translation rate,0.5419000119015278
Mixed,Translation rate,0.49801393985663767
Mixed,Translation rate,0.7369350232958726
Mixed,Translation rate,0.23123688710643286
Mixed,Translation rate,0.5565010846146254
Mixed,Translation rate,0.9804117241443853
Mixed,Translation rate,0.18405529091482056
Mixed,Translation rate,0.4603729048193046
Mixed,Translation rate,0.10762031234410845
Mixed,Translation rate,0.00023037058432025774
Mixed,Translation rate,0.7433878478750522
Mixed,Translation rate,0.19160474942937272
Mixed,Translation rate,1.8451186511401854
Mixed,Translation rate,0.04248359332708316
Mixed,Translation rate,0.006269875488140829
Mixed,Translation rate,0.9838726865638948
Mixed,Translation rate,0.039144359723339024
Mixed,Translation rate,5.247360023894207
Mixed,Translation rate,0.006309255326506612
Mixed,Translation rate,5.583252558914186
Mixed,Translation rate,0.044309010668215056
Mixed,Translation rate,0.1790870072360771
Mixed,Translation rate,0.010942497814556213
Mixed,Translation rate,0.00448928190636814
Mixed,Translation rate,0.06105810317784711
Mixed,Translation rate,0.30517844032916197
Mixed,Translation rate,0.21644648041452008
Mixed,Translation rate,0.48111555548751017
Mixed,Translation rate,8.227929286415737
Mixed,Translation rate,0.5735866100744672
Mixed,Translation rate,1.13366122616272
Mixed,Translation rate,1.0003122693955078
Mixed,Translation rate,0.22146686150866207
Mixed,Translation rate,0.17822631546283074
Mixed,Translation rate,0.6610444158131781
Mixed,Translation rate,0.7059597445160677
Mixed,Translation rate,0.8384540161456076
Mixed,Translation rate,0.12630167588030572
Mixed,Translation rate,0.18315277790485926
Mixed,Translation rate,0.020861098064202884
Mixed,Translation rate,0.242030464673529
Mixed,Translation rate,0.1994599639278118
Mixed,Translation rate,0.03987852835402856
Mixed,Translation rate,10.100066009556103
Mixed,Translation rate,0.23082416066112318
Mixed,Translation rate,0.03281017839862498
Mixed,Translation rate,0.16288065711253036
Mixed,Translation rate,0.15974032850325925
Mixed,Translation rate,1.6269477458765969
Mixed,Translation rate,1.4909455884662148
Mixed,Translation rate,0.8007144824923991
Mixed,Translation rate,0.9722652735841067
Mixed,Translation rate,0.49598586684634816
Mixed,Translation rate,4.2894156070880936
Mixed,Translation rate,0.03444607259314626
Mixed,Translation rate,0.23491630648458478
Mixed,Translation rate,0.08554987510592077
Mixed,Translation rate,1.1958625342030575
Mixed,Translation rate,4.70942765863196
Mixed,Translation rate,0.09690994743066304
Mixed,Translation rate,5.589898691773839
Mixed,Translation rate,0.12594228135059252
Mixed,Translation rate,0.7705828656198481
Mixed,Translation rate,0.16866150372621466
Mixed,Translation rate,0.30362884419579134
Mixed,Translation rate,0.2478528139694411
Mixed,Translation rate,0.24307159874093454
Mixed,Translation rate,14.733738489837947
Mixed,Translation rate,0.1319644013638265
Mixed,Translation rate,0.07460582496515958
Mixed,Translation rate,12.86521539526614
Mixed,Translation rate,0.7030706534343547
Mixed,Translation rate,0.6519027365256687
Mixed,Translation rate,1.0407998637804008
Mixed,Translation rate,0.3742219752180337
Mixed,Translation rate,0.10240742144930048
Mixed,Translation rate,0.13307832416246065
Mixed,Translation rate,3.228502699532157
Mixed,Translation rate,0.8298953730300191
Mixed,Translation rate,0.5698924091445137
Mixed,Translation rate,3.1975949323337405
Mixed,Translation rate,2.564205806557352
Mixed,Translation rate,0.5513596129363
Mixed,Translation rate,0.4590277224514242
Mixed,Translation rate,0.8524567638113383
Mixed,Translation rate,0.15552785019229387
Mixed,Translation rate,0.00805537681203367
Mixed,Translation rate,0.6788594197068539
Mixed,Translation rate,0.027716334869762573
Mixed,Translation rate,0.22537547467021848
Mixed,Translation rate,0.4383642866207637
Mixed,Translation rate,0.19835785492875335
Mixed,Translation rate,0.06899954537665086
Mixed,Translation rate,0.37138494990058557
Mixed,Translation rate,8.436786724502692
Mixed,Translation rate,0.2328687597647801
Mixed,Translation rate,0.13043169000985305
Mixed,Translation rate,0.2711405116480214
Mixed,Translation rate,0.17692624576231977
Mixed,Translation rate,1.2271904351552612
Mixed,Translation rate,2.0762654493632535
Mixed,Translation rate,0.13238164518576626
Mixed,Translation rate,0.27531890276519827
Mixed,Translation rate,0.9866897959936255
Mixed,Translation rate,0.3967277616522145
Mixed,Translation rate,5.722910878122286
Mixed,Translation rate,0.3555629080469533
Mixed,Translation rate,3.1383504216906126
Mixed,Translation rate,1.9762593044808325
Mixed,Translation rate,0.04464205712061793
Mixed,Translation rate,0.08560886368401503
Mixed,Translation rate,0.17306982787606082
Mixed,Translation rate,9.083749482123908
Mixed,Translation rate,2.4067081281740195
Mixed,Translation rate,0.7448347170126475
Mixed,Translation rate,0.2558354964845106
Mixed,Translation rate,0.020349786317536454
Mixed,Translation rate,0.11563669177360816
Mixed,Translation rate,6.920653479544536
Mixed,Translation rate,0.1578638399597164
Mixed,Translation rate,3.131684432924808
Mixed,Translation rate,3.1504125065566537
Mixed,Translation rate,0.13493531397120026
Mixed,Translation rate,0.2651602956291852
Mixed,Translation rate,0.05506950101328691
Mixed,Translation rate,0.018707932296757813
Mixed,Translation rate,0.45100472428370164
Mixed,Translation rate,0.09464580805537151
Mixed,Translation rate,14.918672187722747
Mixed,Translation rate,0.3474179942918302
Mixed,Translation rate,12.462137912637802
Mixed,Translation rate,0.2352184987911435
Mixed,Translation rate,0.09074302053229884
Mixed,Translation rate,0.19806020658885345
Mixed,Translation rate,0.7533603948373917
Mixed,Translation rate,0.04798877508860316
Mixed,Translation rate,12.72996201621922
Mixed,Translation rate,0.25595114927970614
Mixed,Translation rate,0.44175291233953967
Mixed,Translation rate,8.882251797384477
Mixed,Translation rate,0.1851085599916455
Mixed,Translation rate,0.3481197819780793
Mixed,Translation rate,4.998736483536655
Mixed,Translation rate,0.29804118057879936
Mixed,Translation rate,0.6286451886420421
Mixed,Translation rate,0.4277197683940773
Mixed,Translation rate,7.509837698600286
Mixed,Translation rate,0.8259048138001217
Mixed,Translation rate,1.8940801806900245
Mixed,Translation rate,8.617167194296789
Mixed,Translation rate,0.002224860149185676
Mixed,Translation rate,3.1418957431326664
Mixed,Translation rate,0.27316845341205676
Mixed,Translation rate,4.466690409386352
Mixed,Translation rate,0.36415699877264707
Mixed,Translation rate,0.3566443410144115
Mixed,Translation rate,2.2085338408752713
Mixed,Translation rate,2.954874009939281
Mixed,Translation rate,9.779875965904148
Mixed,Translation rate,0.009831738889283922
Mixed,Translation rate,6.776281073224947
Mixed,Translation rate,1.7338292906249086
Mixed,Translation rate,1.1727173146740237
Mixed,Translation rate,1.998823190654432
Mixed,Translation rate,0.40571286211678587
Mixed,Translation rate,0.30092059629085427
Mixed,Translation rate,0.16923976616360906
Mixed,Translation rate,0.4834870105248844
Mixed,Translation rate,13.540435798055533
Mixed,Translation rate,9.744655769281383
Mixed,Translation rate,0.8106523617619292
Mixed,Translation rate,4.773738660524741
Mixed,Translation rate,1.2804715056114855
Mixed,Translation rate,0.003321084336630826
Mixed,Translation rate,5.341868476926932
Mixed,Translation rate,0.8516805994782286
Mixed,Translation rate,0.04050943819737276
Mixed,Translation rate,0.2897457360023761
Mixed,Translation rate,0.4661615330102761
Mixed,Translation rate,0.5586118371646106
Mixed,Translation rate,0.37645014033971885
Mixed,Translation rate,0.1609699939289843
Mixed,Translation rate,3.4180406529241645
Mixed,Translation rate,0.1485016617665097
Mixed,Translation rate,8.891573920468229
Mixed,Translation rate,0.045869800971712345
Mixed,Translation rate,2.808354993507583
Mixed,Translation rate,7.272158810361332
Mixed,Translation rate,0.20544596543569404
Mixed,Translation rate,0.7650753788588569
Mixed,Translation rate,0.6850124762863394
Mixed,Translation rate,0.3450306428412469
Mixed,Translation rate,0.18242864766269196
Mixed,Translation rate,0.04483161979571639
Mixed,Translation rate,4.51102987946353
Mixed,Translation rate,0.15650724480741016
Mixed,Translation rate,1.147734451348419
Mixed,Translation rate,0.3275126539838817
Mixed,Translation rate,0.7324001945822229
Mixed,Translation rate,0.3964604702847579
Mixed,Translation rate,0.03601515420890542
Mixed,Translation rate,0.3223489719249919
Mixed,Translation rate,2.119815430915129
Mixed,Translation rate,0.1645081571901418
Mixed,Translation rate,5.628046404212784
Mixed,Translation rate,8.704610581598956
Mixed,Translation rate,9.587991404498823
Mixed,Translation rate,12.67000671384742
Mixed,Translation rate,0.5628046275871506
Mixed,Translation rate,0.38795953477785194
Mixed,Translation rate,0.0761874002856406
Mixed,Translation rate,0.6460824227301403
Mixed,Translation rate,0.06694894022620482
Mixed,Translation rate,0.014167712064170517
Mixed,Translation rate,2.837412154520831
Mixed,Translation rate,0.40545471471602246
Mixed,Translation rate,0.23768318764490712
Mixed,Translation rate,0.08529384497192438
Mixed,Translation rate,1.8311732033156232
Mixed,Translation rate,0.06290496958048922
Mixed,Translation rate,8.103597922886538
Mixed,Translation rate,0.059382516953335455
Mixed,Translation rate,0.09159840462280867
Mixed,Translation rate,0.09992207119501052
Mixed,Translation rate,0.048057669043401884
Mixed,Translation rate,0.21197449089972062
Mixed,Translation rate,0.015976536613137655
Mixed,Translation rate,0.8642800926088188
Mixed,Translation rate,0.1389159273349085
Mixed,Translation rate,0.08742880783376344
Mixed,Translation rate,6.583379554112839
Mixed,Translation rate,0.7082298682787835
Mixed,Translation rate,0.44868175976645597
Mixed,Translation rate,4.100421111281227
Mixed,Translation rate,0.5341546075867396
Mixed,Translation rate,1.8910989631328319
Mixed,Translation rate,4.4152326187307525
Mixed,Translation rate,0.2525755548079235
Mixed,Translation rate,3.097506629925175
Mixed,Translation rate,8.676218998025497
Mixed,Translation rate,0.32069446515487915
Mixed,Translation rate,10.372151378350223
Mixed,Translation rate,0.026725995834331162
Mixed,Translation rate,0.19468278865163813
Mixed,Translation rate,0.018394350398759644
Mixed,Translation rate,0.13407847315009802
Mixed,Translation rate,0.898640124481062
Mixed,Translation rate,0.14384756465238904
Mixed,Translation rate,3.912323041261963
Mixed,Translation rate,1.776226742645735
Mixed,Translation rate,1.0899862930989335
Mixed,Translation rate,3.4427744568196146
Mixed,Translation rate,0.6215939183130582
Mixed,Translation rate,0.9710476999869233
Mixed,Translation rate,0.14409341855202157
Mixed,Translation rate,6.026438193916125
Mixed,Translation rate,1.048599572830058
Mixed,Translation rate,2.9993334427591556
Mixed,Translation rate,0.41992218659677716
Mixed,Translation rate,0.029411029353832552
Mixed,Translation rate,7.017956322428527
Mixed,Translation rate,0.3160983657361211
Mixed,Translation rate,0.7376232267620242
Mixed,Translation rate,0.11945210207068471
Mixed,Translation rate,0.10746839239714147
Mixed,Translation rate,0.8449702333673038
Mixed,Translation rate,0.454307867687623
Mixed,Translation rate,0.40977695687649524
Mixed,Translation rate,0.039939186754305335
Mixed,Translation rate,0.4374815253427263
Mixed,Translation rate,0.05750622463632
Mixed,Translation rate,1.3312744183848977
Mixed,Translation rate,0.831310522168105
Mixed,Translation rate,0.6229731387708668
Mixed,Translation rate,4.37714473157545
Mixed,Translation rate,0.08965525963349864
Mixed,Translation rate,0.4292155974957052
Mixed,Translation rate,0.10643790043682647
Mixed,Translation rate,0.20321459243944012
Mixed,Translation rate,0.03576430087240452
Mixed,Translation rate,0.3352234124175493
Mixed,Translation rate,0.3949775899825379
Mixed,Translation rate,5.171848174578616
Mixed,Translation rate,0.4990749027512752
Mixed,Translation rate,0.744991318220398
Mixed,Translation rate,2.39143788060025
Mixed,Translation rate,0.10117274583093744
Mixed,Translation rate,0.09621513978192156
Mixed,Translation rate,0.07178124809992005
Mixed,Translation rate,2.9067423792429277
Mixed,Translation rate,8.710540747014475
Mixed,Translation rate,0.33045591034221555
Mixed,Translation rate,0.33851206958494323
Mixed,Translation rate,0.15786987577420442
Mixed,Translation rate,9.370753674002511
Mixed,Translation rate,0.33534777820893186
Mixed,Translation rate,0.5674324359357519
Mixed,Translation rate,0.11780284289374467
