Model,Parameter,Log2 fold-change
Mixed,Transcription rate,0.7401759871422717
Mixed,Transcription rate,2.3753977815497462
Mixed,Transcription rate,1.9779135101585703
Mixed,Transcription rate,2.61697926761584
Mixed,Transcription rate,1.6702876748611204
Mixed,Transcription rate,1.501072666085416
Mixed,Transcription rate,4.974107521445647
Mixed,Transcription rate,0.3195789325711679
Mixed,Transcription rate,0.7281005021003885
Mixed,Transcription rate,0.0879722274093591
Mixed,Transcription rate,0.6423968643779885
Mixed,Transcription rate,0.5494133584220158
Mixed,Transcription rate,2.376163465130637
Mixed,Transcription rate,0.7971582828258785
Mixed,Transcription rate,0.20354555873438493
Mixed,Transcription rate,0.4666626207701219
Mixed,Transcription rate,2.7510310379870253
Mixed,Transcription rate,1.4680376188416384
Mixed,Transcription rate,0.6465977981184997
Mixed,Transcription rate,0.3836391022177645
Mixed,Transcription rate,0.04257564862135462
Mixed,Transcription rate,2.4319093220544383
Mixed,Transcription rate,0.22313918132002614
Mixed,Transcription rate,0.6415285109603979
Mixed,Transcription rate,0.2061655181964717
Mixed,Transcription rate,1.302836169769404
Mixed,Transcription rate,0.3072569829345101
Mixed,Transcription rate,0.5270216061894784
Mixed,Transcription rate,2.775823979215946
Mixed,Transcription rate,0.646061948079997
Mixed,Transcription rate,2.5744796404870622
Mixed,Transcription rate,2.8770578131171702
Mixed,Transcription rate,2.802605090180404
Mixed,Transcription rate,0.23011996001032337
Mixed,Transcription rate,1.6864126438391764
Mixed,Transcription rate,0.16715339815015115
Mixed,Transcription rate,0.5992693198214054
Mixed,Transcription rate,2.6134287033653583
Mixed,Transcription rate,2.2670823973320404
Mixed,Transcription rate,2.6700767547674005
Mixed,Transcription rate,1.310566303702142
Mixed,Transcription rate,0.6021760028413388
Mixed,Transcription rate,1.0395868165704774
Mixed,Transcription rate,1.553822029819497
Mixed,Transcription rate,1.7630443605478872
Mixed,Transcription rate,0.0032822785591934086
Mixed,Transcription rate,1.644858958513626
Mixed,Transcription rate,0.7461066149416706
Mixed,Transcription rate,0.13293445212537977
Mixed,Transcription rate,1.8815537763671704
Mixed,Transcription rate,1.9113129360421028
Mixed,Transcription rate,3.9625616754053588
Mixed,Transcription rate,1.2959255527501745
Mixed,Transcription rate,0.46366150515207494
Mixed,Transcription rate,0.3204239679888544
Mixed,Transcription rate,0.7776395155450935
Mixed,Transcription rate,0.8160624382949817
Mixed,Transcription rate,0.15317303091546647
Mixed,Transcription rate,3.399368609217278
Mixed,Transcription rate,0.4462180803511433
Mixed,Transcription rate,2.3074307617520633
Mixed,Transcription rate,2.180803859853924
Mixed,Transcription rate,0.8806518953507383
Mixed,Transcription rate,0.8010975136225644
Mixed,Transcription rate,1.9782837728766651
Mixed,Transcription rate,0.5526463795881574
Mixed,Transcription rate,0.5083709283370192
Mixed,Transcription rate,1.6867560840034233
Mixed,Transcription rate,0.8074574534258014
Mixed,Transcription rate,0.03755169851891646
Mixed,Transcription rate,2.3646072818290538
Mixed,Transcription rate,0.10770437798700402
Mixed,Transcription rate,1.502302251748414
Mixed,Transcription rate,1.4424823567545078
Mixed,Transcription rate,4.538246131715615
Mixed,Transcription rate,0.7999958856385929
Mixed,Transcription rate,0.083181712080758
Mixed,Transcription rate,1.029440410790295
Mixed,Transcription rate,0.09026563993341807
Mixed,Transcription rate,0.09927774200716334
Mixed,Transcription rate,1.691761778952988
Mixed,Transcription rate,0.4640002420062709
Mixed,Transcription rate,0.026637293690523006
Mixed,Transcription rate,0.3743735357432096
Mixed,Transcription rate,0.4703384070312222
Mixed,Transcription rate,0.26709678402713677
Mixed,Transcription rate,5.003055579749719
Mixed,Transcription rate,1.332511895740704
Mixed,Transcription rate,2.071613747876825
Mixed,Transcription rate,2.7392859553378197
Mixed,Transcription rate,1.5992452680968263
Mixed,Transcription rate,1.447790404111337
Mixed,Transcription rate,0.9873407316664418
Mixed,Transcription rate,1.2802183210087852
Mixed,Transcription rate,1.1475266835566966
Mixed,Transcription rate,1.78796586143402
Mixed,Transcription rate,1.3733521972128526
Mixed,Transcription rate,0.8599151098437227
Mixed,Transcription rate,2.113096306130908
Mixed,Transcription rate,1.2327238155042362
Mixed,Transcription rate,4.070675065914152
Mixed,Transcription rate,1.0867116608441956
Mixed,Transcription rate,0.8304051759736936
Mixed,Transcription rate,0.03900051327663447
Mixed,Transcription rate,1.362021282647715
Mixed,Transcription rate,2.970676616673399
Mixed,Transcription rate,0.8396355697921316
Mixed,Transcription rate,3.3729488942548795
Mixed,Transcription rate,0.2890246335092133
Mixed,Transcription rate,3.9753113654139685
Mixed,Transcription rate,1.7310049752399883
Mixed,Transcription rate,0.4957191645352126
Mixed,Transcription rate,0.26345426431426794
Mixed,Transcription rate,0.4520970526003303
Mixed,Transcription rate,2.017273701733724
Mixed,Transcription rate,0.04040893579060938
Mixed,Transcription rate,0.6140433989361216
Mixed,Transcription rate,0.05719160386238941
Mixed,Transcription rate,3.076705279840517
Mixed,Transcription rate,2.5056031610557956
Mixed,Transcription rate,0.3715378036477797
Mixed,Transcription rate,3.009291086700724
Mixed,Transcription rate,1.098198882455494
Mixed,Transcription rate,0.19558671176281706
Mixed,Transcription rate,1.756864924768765
Mixed,Transcription rate,0.35265099176283843
Mixed,Transcription rate,0.25096448743280025
Mixed,Transcription rate,2.030646709714664
Mixed,Transcription rate,0.8405334032734555
Mixed,Transcription rate,2.290519079536376
Mixed,Transcription rate,0.9802901438024744
Mixed,Transcription rate,2.4275064320206736
Mixed,Transcription rate,1.0220687513290478
Mixed,Transcription rate,1.9497637086203723
Mixed,Transcription rate,2.5097840876483013
Mixed,Transcription rate,0.4940781174421087
Mixed,Transcription rate,2.6797573000019006
Mixed,Transcription rate,1.0274237115329112
Mixed,Transcription rate,3.6547304384364336
Mixed,Transcription rate,0.7089816910968934
Mixed,Transcription rate,2.267497402228493
Mixed,Transcription rate,1.0536948858393618
Mixed,Transcription rate,2.893832898251847
Mixed,Transcription rate,1.2039192282173639
Mixed,Transcription rate,0.06542840210671941
Mixed,Transcription rate,0.14524106059539452
Mixed,Transcription rate,2.3646838213003814
Mixed,Transcription rate,2.2931668093600157
Mixed,Transcription rate,3.3052035118363303
Mixed,Transcription rate,1.2776675876710484
Mixed,Transcription rate,1.2873589463650796
Mixed,Transcription rate,2.841789668559753
Mixed,Transcription rate,0.5202475406728786
Mixed,Transcription rate,1.789342004089016
Mixed,Transcription rate,4.049335374877997
Mixed,Transcription rate,0.0036074204914263806
Mixed,Transcription rate,2.231115259417549
Mixed,Transcription rate,0.08915509425725704
Mixed,Transcription rate,2.337642510815698
Mixed,Transcription rate,1.6647000347736363
Mixed,Transcription rate,0.19532903512820424
Mixed,Transcription rate,0.17440635629508183
Mixed,Transcription rate,1.2693475296298948
Mixed,Transcription rate,1.4064064309466715
Mixed,Transcription rate,0.8975958174395924
Mixed,Transcription rate,4.060948047523896
Mixed,Transcription rate,0.2787883510627134
Mixed,Transcription rate,0.004370223191697744
Mixed,Transcription rate,3.4537886312236012
Mixed,Transcription rate,0.096237750796092
Mixed,Transcription rate,0.6068027299128478
Mixed,Transcription rate,1.7639923194490403
Mixed,Transcription rate,1.0864937760769453
Mixed,Transcription rate,1.86277013745244
Mixed,Transcription rate,0.006864834795662524
Mixed,Transcription rate,3.50816800716749
Mixed,Transcription rate,1.517627384765667
Mixed,Transcription rate,0.6855679834516529
Mixed,Transcription rate,2.0846638923708922
Mixed,Transcription rate,0.16286352139424945
Mixed,Transcription rate,1.0713476633047117
Mixed,Transcription rate,0.9727092287952183
Mixed,Transcription rate,1.7077246220280309
Mixed,Transcription rate,2.150198284295617
Mixed,Transcription rate,1.3129912232255643
Mixed,Transcription rate,0.9708495589446224
Mixed,Transcription rate,0.15183722592454268
Mixed,Transcription rate,0.492180476437569
Mixed,Transcription rate,3.0279230947217752
Mixed,Transcription rate,1.1823671042101873
Mixed,Transcription rate,0.04493998861168344
Mixed,Transcription rate,2.777470508183278
Mixed,Transcription rate,1.3891517443704218
Mixed,Transcription rate,0.7683529522454688
Mixed,Transcription rate,0.1237489450414345
Mixed,Transcription rate,1.3585317840124256
Mixed,Transcription rate,0.12283310838610875
Mixed,Transcription rate,2.0946799847830944
Mixed,Transcription rate,0.3425818713648963
Mixed,Transcription rate,2.494035985572122
Mixed,Transcription rate,0.5327389257386945
Mixed,Transcription rate,2.278241324631518
Mixed,Transcription rate,2.824138888035424
Mixed,Transcription rate,0.020945905254456044
Mixed,Transcription rate,0.37024446503242303
Mixed,Transcription rate,1.325375645446263
Mixed,Transcription rate,2.409560600260583
Mixed,Transcription rate,0.5503444084442409
Mixed,Transcription rate,1.1376148778669026
Mixed,Transcription rate,1.4767977620524715
Mixed,Transcription rate,2.8807816921795575
Mixed,Transcription rate,1.716613774444118
Mixed,Transcription rate,0.6577681999465745
Mixed,Transcription rate,1.5178415199084552
Mixed,Transcription rate,1.2065077622903793
Mixed,Transcription rate,1.2656118210098861
Mixed,Transcription rate,1.6346484309490252
Mixed,Transcription rate,0.7499365023826448
Mixed,Transcription rate,0.5656960164675701
Mixed,Transcription rate,0.02375708405999549
Mixed,Transcription rate,1.2248630992206688
Mixed,Transcription rate,1.1894117901855978
Mixed,Transcription rate,2.4082155413907733
Mixed,Transcription rate,0.7001991418061346
Mixed,Transcription rate,2.025002553669674
Mixed,Transcription rate,0.10202973605205773
Mixed,Transcription rate,2.387169582995733
Mixed,Transcription rate,3.744546790649124
Mixed,Transcription rate,1.2249848551198927
Mixed,Transcription rate,1.308871849785155
Mixed,Transcription rate,2.2688531729334653
Mixed,Transcription rate,0.1143823168538693
Mixed,Transcription rate,0.2335090583748963
Mixed,Transcription rate,0.836247131840185
Mixed,Transcription rate,0.4815887401936795
Mixed,Transcription rate,1.0663844118328833
Mixed,Transcription rate,2.296618365652426
Mixed,Transcription rate,1.722293854057524
Mixed,Transcription rate,0.8057035857611672
Mixed,Transcription rate,0.2211876828381169
Mixed,Transcription rate,3.133010922845541
Mixed,Transcription rate,1.3626331168818582
Mixed,Transcription rate,1.0026722142330513
Mixed,Transcription rate,2.562881717942221
Mixed,Transcription rate,1.2727771504801373
Mixed,Transcription rate,2.276335398270818
Mixed,Transcription rate,0.7445033435750654
Mixed,Transcription rate,1.7985405728086978
Mixed,Transcription rate,0.045407382599988805
Mixed,Transcription rate,2.3933496528012186
Mixed,Transcription rate,1.4546102966498053
Mixed,Transcription rate,0.7705518649253876
Mixed,Transcription rate,3.9504746984385033
Mixed,Transcription rate,1.9466517338443912
Mixed,Transcription rate,0.9248001487434252
Mixed,Transcription rate,0.19382189457727209
Mixed,Transcription rate,3.666204655349363
Mixed,Transcription rate,0.23636607803691306
Mixed,Transcription rate,1.8807659854481522
Mixed,Transcription rate,0.35796861564752575
Mixed,Transcription rate,0.9309693745760329
Mixed,Transcription rate,0.12648655086510083
Mixed,Transcription rate,3.3760671495347547
Mixed,Transcription rate,0.636586796131682
Mixed,Transcription rate,0.11635608104180632
Mixed,Transcription rate,2.3240378326273348
Mixed,Transcription rate,0.6781546051389312
Mixed,Transcription rate,3.393501059280178
Mixed,Transcription rate,0.27005929873622453
Mixed,Transcription rate,0.9385943765391999
Mixed,Transcription rate,1.9623677092214444
Mixed,Transcription rate,0.9027663747158217
Mixed,Transcription rate,1.4803028255361623
Mixed,Transcription rate,1.9597320652969394
Mixed,Transcription rate,0.46058633951652617
Mixed,Transcription rate,0.4899442383401539
Mixed,Transcription rate,0.41595815989631624
Mixed,Transcription rate,1.0539696686319089
Mixed,Transcription rate,2.5899823772607498
Mixed,Transcription rate,0.38922228465867503
Mixed,Transcription rate,0.6791112145391932
Mixed,Transcription rate,3.718392950223141
Mixed,Transcription rate,1.982654018616481
Mixed,Transcription rate,0.906106438341202
Mixed,Transcription rate,0.5985531206040506
Mixed,Transcription rate,1.1709666554432256
Mixed,Transcription rate,0.2429735991526153
Mixed,Transcription rate,2.9739719133864586
Mixed,Transcription rate,0.769842140955953
Mixed,Transcription rate,0.31986403294319377
Mixed,Transcription rate,0.9695487104467505
Mixed,Transcription rate,0.018858415194999985
Mixed,Transcription rate,0.9432493111724523
Mixed,Transcription rate,0.019764138005260834
Mixed,Transcription rate,3.94110218627981
Mixed,Transcription rate,0.08685837078722489
Mixed,Transcription rate,1.6284543335452413
Mixed,Transcription rate,2.3931258330340026
Mixed,Transcription rate,0.20426727486692917
Mixed,Transcription rate,0.43708043245089584
Mixed,Transcription rate,2.296890097042598
Mixed,Transcription rate,2.135513506535036
Mixed,Transcription rate,0.05234276543903832
Mixed,Transcription rate,1.4756705743888476
Mixed,Transcription rate,0.02325044668930287
Mixed,Transcription rate,0.550138890497814
Mixed,Transcription rate,1.8186057266193068
Mixed,Transcription rate,0.16295968146656514
Mixed,Transcription rate,1.0599432717372521
Mixed,Transcription rate,0.005017414370907638
Mixed,Transcription rate,1.4877376921997758
Mixed,Transcription rate,1.6412158107837618
Mixed,Transcription rate,0.963842381281895
Mixed,Transcription rate,0.8220374429189814
Mixed,Transcription rate,3.820927214415952
Mixed,Transcription rate,0.18812732487037076
Mixed,Transcription rate,2.57153044968949
Mixed,Transcription rate,0.7325923539727908
Mixed,Transcription rate,1.4154191368728197
Mixed,Transcription rate,0.2201395363254628
Mixed,Transcription rate,0.13508099538406917
Mixed,Transcription rate,0.33560861972800254
Mixed,Transcription rate,0.4206670904304756
Mixed,Transcription rate,3.144072440274389
Mixed,Transcription rate,0.4666754046737357
Mixed,Transcription rate,2.671680244621162
Mixed,Transcription rate,2.2242418037570393
Mixed,Transcription rate,3.6673243352756844
Mixed,Transcription rate,1.8249000723004483
Mixed,Transcription rate,3.867927334390979
Mixed,Transcription rate,0.14097949992034153
Mixed,Transcription rate,0.8259399367977962
Mixed,Transcription rate,0.12639097231740543
Mixed,Transcription rate,2.9826174185342933
Mixed,Transcription rate,1.061598445725567
Mixed,Transcription rate,3.2513264972124625
Mixed,Transcription rate,0.9450152552343009
Mixed,Transcription rate,0.558346405114962
Mixed,Transcription rate,0.7828284395504777
Mixed,Transcription rate,0.4440953484742639
Mixed,Transcription rate,1.5285845590709897
Mixed,Transcription rate,2.6469095683408908
Mixed,Transcription rate,2.3243656842524096
Mixed,Transcription rate,3.0896529251513516
Mixed,Transcription rate,1.394936204626012
Mixed,Transcription rate,1.2346425282113493
Mixed,Transcription rate,0.0781030712097984
Mixed,Transcription rate,0.47794479338678975
Mixed,Transcription rate,0.598356918353069
Mixed,Transcription rate,1.0135501185491118
Mixed,Transcription rate,3.4757289008418404
Mixed,Transcription rate,0.03320469679454518
Mixed,Transcription rate,0.08624223951061509
Mixed,Transcription rate,0.7197685817286524
Mixed,Transcription rate,1.3692169256090025
Mixed,Transcription rate,3.2844881094691445
Mixed,Transcription rate,3.705471361092811
Mixed,Transcription rate,0.41470619979596074
Mixed,Transcription rate,0.746088217291023
Mixed,Transcription rate,3.3955795781410423
Mixed,Transcription rate,1.9976278834691747
Mixed,Transcription rate,2.3391682059106
Mixed,Transcription rate,2.6540271773071176
Mixed,Transcription rate,1.3698998575103751
Mixed,Transcription rate,2.013070396752892
Mixed,Transcription rate,2.3244734923074417
Mixed,Transcription rate,3.2664094095992136
Mixed,Transcription rate,2.277651558757295
Mixed,Transcription rate,0.7965329703211701
Mixed,Transcription rate,0.00850152875210964
Mixed,Transcription rate,1.461028964473685
Mixed,Transcription rate,1.3010888108371725
Mixed,Transcription rate,0.02938729441863774
Mixed,Transcription rate,1.5607063849234617
Mixed,Transcription rate,2.842138254237386
Mixed,Transcription rate,0.5983484443596461
Mixed,Transcription rate,0.722636420719104
Mixed,Transcription rate,2.9080856567763425
Mixed,Transcription rate,1.78446091301038
Mixed,Transcription rate,2.2175234762583274
Mixed,Transcription rate,0.5999868322490329
Mixed,Transcription rate,0.3074991964774031
Mixed,Transcription rate,0.04888068335610339
Mixed,Transcription rate,1.4703831002901615
Mixed,Transcription rate,0.1831207326997079
Mixed,Transcription rate,1.5180928903506656
Mixed,Transcription rate,0.20092648267138688
Mixed,Transcription rate,1.833495891143291
Mixed,Transcription rate,4.169393206052053
Mixed,Transcription rate,0.8413067310231722
Mixed,Transcription rate,2.546639083355931
Mixed,Transcription rate,3.9405287590689992
Mixed,Transcription rate,0.06325704304734235
Mixed,Transcription rate,0.34491749345428163
Mixed,Transcription rate,4.090184979362435
Mixed,Transcription rate,1.4209568793924023
Mixed,Transcription rate,1.6517434382288871
Mixed,Transcription rate,1.839604225155289
Mixed,Transcription rate,1.3514196612151503
Mixed,Transcription rate,0.5503500331440472
Mixed,Transcription rate,0.341902778903322
Mixed,Transcription rate,2.3887179169022903
Mixed,Transcription rate,3.0943793973927067
Mixed,Transcription rate,2.1027064830470534
Mixed,Transcription rate,0.36642456522450917
Mixed,Transcription rate,0.9039871181888227
Mixed,Transcription rate,0.4367561561279377
Mixed,Transcription rate,1.6047046440522352
Mixed,Transcription rate,0.7974947281396463
Mixed,Transcription rate,0.456283048596025
Mixed,Transcription rate,0.46448909127495186
Mixed,Transcription rate,1.2402817255508798
Mixed,Transcription rate,0.6240309039703442
Mixed,Transcription rate,0.6022007688998268
Mixed,Transcription rate,0.0181423299720387
Mixed,Transcription rate,1.0377510443630793
Mixed,Transcription rate,0.21919242130723748
Mixed,Transcription rate,0.3487033959244529
Mixed,Transcription rate,3.818440666596776
Mixed,Transcription rate,3.802697703453667
Mixed,Transcription rate,1.3215897078679062
Mixed,Transcription rate,0.8364901635868306
Mixed,Transcription rate,0.39758760827158235
Mixed,Transcription rate,2.2362559667896553
Mixed,Transcription rate,2.1066407216308
Mixed,Transcription rate,0.11711069039674149
Mixed,Transcription rate,3.306121352487729
Mixed,Transcription rate,0.8482368123160391
Mixed,Transcription rate,2.221199722362944
Mixed,Transcription rate,0.9940168206837838
Mixed,Transcription rate,1.8340244561121086
Mixed,Transcription rate,2.423531084691996
Mixed,Transcription rate,0.5160924799446481
Mixed,Transcription rate,2.6657204267208114
Mixed,Transcription rate,1.113368870179371
Mixed,Transcription rate,0.010038932316539002
Mixed,Transcription rate,1.506929672112485
Mixed,Transcription rate,3.388252389235719
Mixed,Transcription rate,0.6440791844503865
Mixed,Transcription rate,6.5303689170233845
Mixed,Transcription rate,4.695014585321761
Mixed,Transcription rate,0.29139881373585574
Mixed,Transcription rate,0.02905934154135324
Mixed,Transcription rate,0.00035188420723829993
Mixed,Transcription rate,0.3405909655712466
Mixed,Transcription rate,1.4448446626513058
Mixed,Transcription rate,0.7039354068274348
Mixed,Transcription rate,1.9462370704383662
Mixed,Transcription rate,0.13508453117908878
Mixed,Transcription rate,3.2386500257547675
Mixed,Transcription rate,0.15946472172942594
Mixed,Transcription rate,2.2654011633473123
Mixed,Transcription rate,0.1127859079467068
Mixed,Transcription rate,1.9456699759146519
Mixed,Transcription rate,0.13371556256271153
Mixed,Transcription rate,3.5044168746125526
Mixed,Transcription rate,0.2303778228911397
Mixed,Transcription rate,1.616901369676727
Mixed,Transcription rate,2.7098941521053126
Mixed,Transcription rate,0.5586374174417669
Mixed,Transcription rate,3.0815932128609016
Mixed,Transcription rate,0.13836026119330888
Mixed,Transcription rate,2.317332754294282
Mixed,Transcription rate,0.16948593713102367
Mixed,Transcription rate,0.15306730805311686
Mixed,Transcription rate,0.1137578476197759
Mixed,Transcription rate,4.331902772472037
Mixed,Transcription rate,0.03909964867584844
Mixed,Transcription rate,1.548021892100307
Mixed,Transcription rate,0.61553408877837
Mixed,Transcription rate,2.6116835908377873
Mixed,Transcription rate,0.5049453743223484
Mixed,Transcription rate,0.22969345169403171
Mixed,Transcription rate,0.5762883785980547
Mixed,Transcription rate,1.0085679690972045
Mixed,Transcription rate,0.9579995638130631
Mixed,Transcription rate,1.720172003604494
Mixed,Transcription rate,0.09332166523283436
Mixed,Transcription rate,2.0315468332136395
Mixed,Transcription rate,1.5958396490896356
Mixed,Transcription rate,3.027751661632071
Mixed,Transcription rate,1.6508233541412505
Mixed,Transcription rate,1.338850504443104
Mixed,Transcription rate,1.0458231275993874
Mixed,Transcription rate,1.8343104507147379
Mixed,Transcription rate,0.09676620311787516
Mixed,Transcription rate,1.0368484760848644
Mixed,Transcription rate,1.9414434271288081
Mixed,Transcription rate,0.2683717705583554
Mixed,Transcription rate,0.36139132528193085
Mixed,Transcription rate,0.33118178729227443
Mixed,Transcription rate,1.9756857867031357
Mixed,Transcription rate,3.618522770672563
Mixed,Transcription rate,0.784537334481503
Mixed,Transcription rate,0.09381401700606892
Mixed,Transcription rate,0.001881384673365462
Mixed,Transcription rate,0.09128800021137146
Mixed,Transcription rate,2.51398679528391
Mixed,Transcription rate,0.15907846752500662
Mixed,Transcription rate,2.0748589102210926
Mixed,Transcription rate,0.04337120442518623
Mixed,Transcription rate,2.010142528659743
Mixed,Transcription rate,0.07661103594864356
Mixed,Transcription rate,0.3342877335142997
Mixed,Transcription rate,3.5190977848004654
Mixed,Transcription rate,0.011283643003210315
Mixed,Transcription rate,0.3639792218571963
Mixed,Transcription rate,0.02652806066513286
Mixed,Transcription rate,1.2995703427698537
Mixed,Transcription rate,0.9186648795655932
Mixed,Transcription rate,1.1849498430497603
Mixed,Transcription rate,2.5134096700810398
Mixed,Transcription rate,0.6795441203848418
Mixed,Transcription rate,0.1816893529115869
Mixed,Transcription rate,1.194008994039076
Mixed,Transcription rate,0.4408128485962124
Mixed,Transcription rate,0.31693035659724555
Mixed,Transcription rate,1.6950913486836345
Mixed,Transcription rate,0.3734085861409844
Mixed,Transcription rate,2.667731942085866
Mixed,Transcription rate,0.013375517071155755
Mixed,Transcription rate,0.6429906740135348
Mixed,Transcription rate,0.2831774441029518
Mixed,Transcription rate,0.07896229830200888
Mixed,Transcription rate,0.32120263343340205
Mixed,Transcription rate,1.581608900963519
Mixed,Transcription rate,0.10664343974294727
Mixed,Transcription rate,3.8212673343468255
Mixed,Transcription rate,0.11429276699845126
Mixed,Transcription rate,4.77506180613271
Mixed,Transcription rate,1.3623154749628357
Mixed,Transcription rate,0.1964491089278225
Mixed,Transcription rate,0.11325422964209489
Mixed,Transcription rate,1.9074784582719535
Mixed,Transcription rate,3.3974930201201645
Mixed,Transcription rate,0.7876649354642039
Mixed,Transcription rate,0.6259001556795036
Mixed,Transcription rate,1.9910214911451094
Mixed,Transcription rate,0.03260026537181544
Mixed,Transcription rate,1.200111978720622
