,Model,Comparison,Run,Mut_sd,KS stats
186,Minimal,SSD,Bm6,0.15,0.13804268292682922
187,Minimal,SSD,Bm6,0.2,0.15485264227642273
188,Minimal,SSD,Bm6,0.25,0.1715721544715447
189,Minimal,SSD,Bm6,0.35,0.22652337398373978
190,Minimal,SSD,Bm7,0.01,0.18280792682926827
191,Minimal,SSD,Bm7,0.025,0.18091056910569103
192,Minimal,SSD,Bm7,0.05,0.15821341463414632
193,Minimal,SSD,Bm7,0.075,0.15036686991869913
194,Minimal,SSD,Bm7,0.1,0.14053252032520322
195,Minimal,SSD,Bm7,0.125,0.1430884146341463
196,Minimal,SSD,Bm7,0.15,0.14772865853658532
197,Minimal,SSD,Bm7,0.2,0.16587703252032515
198,Minimal,SSD,Bm7,0.25,0.18447865853658532
199,Minimal,SSD,Bm7,0.35,0.2381839430894309
200,Minimal,SSD,Bm8,0.01,0.19564532520325195
201,Minimal,SSD,Bm8,0.025,0.18290955284552843
202,Minimal,SSD,Bm8,0.05,0.1640111788617886
203,Minimal,SSD,Bm8,0.075,0.15651321138211377
204,Minimal,SSD,Bm8,0.1,0.14816463414634143
205,Minimal,SSD,Bm8,0.125,0.14708841463414632
206,Minimal,SSD,Bm8,0.15,0.15381910569105686
207,Minimal,SSD,Bm8,0.2,0.1740802845528455
208,Minimal,SSD,Bm8,0.25,0.19649186991869916
209,Minimal,SSD,Bm8,0.35,0.24391971544715443
210,Minimal,SSD,Bm9,0.01,0.20050609756097557
211,Minimal,SSD,Bm9,0.025,0.1915965447154471
212,Minimal,SSD,Bm9,0.05,0.18812195121951214
213,Minimal,SSD,Bm9,0.075,0.16173983739837394
214,Minimal,SSD,Bm9,0.1,0.15369512195121948
215,Minimal,SSD,Bm9,0.125,0.15715853658536585
216,Minimal,SSD,Bm9,0.15,0.16347357723577233
217,Minimal,SSD,Bm9,0.2,0.1806524390243902
218,Minimal,SSD,Bm9,0.25,0.200515243902439
219,Minimal,SSD,Bm9,0.35,0.25022662601626017
220,Mixed,SSD,Bm05,0.01,0.16497154471544714
221,Mixed,SSD,Bm05,0.025,0.16222154471544714
222,Mixed,SSD,Bm05,0.05,0.15293800813008127
223,Mixed,SSD,Bm05,0.075,0.14070020325203245
224,Mixed,SSD,Bm05,0.1,0.13415548780487802
225,Mixed,SSD,Bm05,0.125,0.12448882113821137
226,Mixed,SSD,Bm05,0.15,0.12769207317073167
227,Mixed,SSD,Bm05,0.2,0.1338038617886179
228,Mixed,SSD,Bm05,0.25,0.15756097560975604
229,Mixed,SSD,Bm05,0.35,0.20711991869918692
230,Mixed,SSD,Bm1,0.01,0.1662621951219512
231,Mixed,SSD,Bm1,0.025,0.1564766260162601
232,Mixed,SSD,Bm1,0.05,0.14684857723577235
233,Mixed,SSD,Bm1,0.075,0.13022154471544714
234,Mixed,SSD,Bm1,0.1,0.11680487804878047
235,Mixed,SSD,Bm1,0.125,0.11245325203252028
236,Mixed,SSD,Bm1,0.15,0.10986483739837394
237,Mixed,SSD,Bm1,0.2,0.1155213414634146
238,Mixed,SSD,Bm1,0.25,0.12298983739837395
239,Mixed,SSD,Bm1,0.35,0.18247256097560968
240,Mixed,SSD,Bm10,0.01,0.22923882113821134
241,Mixed,SSD,Bm10,0.025,0.22345020325203246
242,Mixed,SSD,Bm10,0.05,0.20329674796747965
243,Mixed,SSD,Bm10,0.075,0.1950945121951219
244,Mixed,SSD,Bm10,0.1,0.17662601626016258
245,Mixed,SSD,Bm10,0.125,0.17955284552845527
246,Mixed,SSD,Bm10,0.15,0.17872357723577234
247,Mixed,SSD,Bm10,0.2,0.20340447154471542
248,Mixed,SSD,Bm10,0.25,0.22128252032520326
249,Mixed,SSD,Bm10,0.35,0.26716971544715445
250,Mixed,SSD,Bm2,0.01,0.1631595528455284
251,Mixed,SSD,Bm2,0.025,0.1565060975609756
252,Mixed,SSD,Bm2,0.05,0.13987703252032518
253,Mixed,SSD,Bm2,0.075,0.12675101626016258
254,Mixed,SSD,Bm2,0.1,0.11623983739837392
255,Mixed,SSD,Bm2,0.125,0.11353150406504063
256,Mixed,SSD,Bm2,0.15,0.11475914634146338
257,Mixed,SSD,Bm2,0.2,0.1227327235772357
258,Mixed,SSD,Bm2,0.25,0.13769512195121944
259,Mixed,SSD,Bm2,0.35,0.18907113821138202
260,Mixed,SSD,Bm3,0.01,0.16630894308943087
261,Mixed,SSD,Bm3,0.025,0.16318495934959346
262,Mixed,SSD,Bm3,0.05,0.14585264227642272
263,Mixed,SSD,Bm3,0.075,0.14087398373983737
264,Mixed,SSD,Bm3,0.1,0.12552235772357723
265,Mixed,SSD,Bm3,0.125,0.12479065040650401
266,Mixed,SSD,Bm3,0.15,0.13104369918699185
267,Mixed,SSD,Bm3,0.2,0.14022967479674794
268,Mixed,SSD,Bm3,0.25,0.15477134146341456
269,Mixed,SSD,Bm3,0.35,0.20936890243902437
270,Mixed,SSD,Bm4,0.01,0.18213617886178857
271,Mixed,SSD,Bm4,0.025,0.17532113821138207
272,Mixed,SSD,Bm4,0.05,0.15525406504065037
273,Mixed,SSD,Bm4,0.075,0.14700406504065036
274,Mixed,SSD,Bm4,0.1,0.14061788617886173
275,Mixed,SSD,Bm4,0.125,0.13577439024390245
276,Mixed,SSD,Bm4,0.15,0.14288821138211377
277,Mixed,SSD,Bm4,0.2,0.15406300813008125
278,Mixed,SSD,Bm4,0.25,0.17365040650406502
279,Mixed,SSD,Bm4,0.35,0.22744613821138204
280,Mixed,SSD,Bm5,0.01,0.18778760162601624
281,Mixed,SSD,Bm5,0.025,0.1832947154471544
282,Mixed,SSD,Bm5,0.05,0.163625
283,Mixed,SSD,Bm5,0.075,0.15561178861788613
284,Mixed,SSD,Bm5,0.1,0.14796849593495934
285,Mixed,SSD,Bm5,0.125,0.14529268292682926
286,Mixed,SSD,Bm5,0.15,0.1493983739837398
287,Mixed,SSD,Bm5,0.2,0.16596951219512193
288,Mixed,SSD,Bm5,0.25,0.18115752032520324
289,Mixed,SSD,Bm5,0.35,0.23692276422764225
290,Mixed,SSD,Bm6,0.01,0.1984420731707317
291,Mixed,SSD,Bm6,0.025,0.19559247967479673
292,Mixed,SSD,Bm6,0.05,0.17692581300813004
293,Mixed,SSD,Bm6,0.075,0.16686585365853654
294,Mixed,SSD,Bm6,0.1,0.15598272357723575
295,Mixed,SSD,Bm6,0.125,0.15076016260162597
296,Mixed,SSD,Bm6,0.15,0.1568252032520325
297,Mixed,SSD,Bm6,0.2,0.17647865853658531
298,Mixed,SSD,Bm6,0.25,0.19312804878048775
299,Mixed,SSD,Bm6,0.35,0.24543292682926832
300,Mixed,SSD,Bm7,0.01,0.2097174796747967
301,Mixed,SSD,Bm7,0.025,0.20252540650406503
302,Mixed,SSD,Bm7,0.05,0.18173780487804872
303,Mixed,SSD,Bm7,0.075,0.1727591463414634
304,Mixed,SSD,Bm7,0.1,0.15916260162601625
305,Mixed,SSD,Bm7,0.125,0.16021544715447153
306,Mixed,SSD,Bm7,0.15,0.16628963414634143
307,Mixed,SSD,Bm7,0.2,0.18277032520325198
308,Mixed,SSD,Bm7,0.25,0.20333536585365852
309,Mixed,SSD,Bm7,0.35,0.25679674796747964
310,Mixed,SSD,Bm8,0.01,0.21813821138211376
311,Mixed,SSD,Bm8,0.025,0.20767479674796743
312,Mixed,SSD,Bm8,0.05,0.19243394308943085
313,Mixed,SSD,Bm8,0.075,0.18086991869918692
314,Mixed,SSD,Bm8,0.1,0.16861890243902436
315,Mixed,SSD,Bm8,0.125,0.1670233739837398
316,Mixed,SSD,Bm8,0.15,0.17073170731707313
317,Mixed,SSD,Bm8,0.2,0.1898191056910569
318,Mixed,SSD,Bm8,0.25,0.20799390243902435
319,Mixed,SSD,Bm8,0.35,0.25680081300813007
320,Mixed,SSD,Bm9,0.01,0.21952947154471536
321,Mixed,SSD,Bm9,0.025,0.21281402439024386
322,Mixed,SSD,Bm9,0.05,0.20161585365853654
323,Mixed,SSD,Bm9,0.075,0.187900406504065
324,Mixed,SSD,Bm9,0.1,0.17176117886178857
325,Mixed,SSD,Bm9,0.125,0.1737632113821138
326,Mixed,SSD,Bm9,0.15,0.1732825203252032
327,Mixed,SSD,Bm9,0.2,0.19549390243902434
328,Mixed,SSD,Bm9,0.25,0.2180558943089431
329,Mixed,SSD,Bm9,0.35,0.2639928861788618
330,No Cost,SSD,Bm05,0.01,0.145520325203252
331,No Cost,SSD,Bm05,0.025,0.1343475609756097
332,No Cost,SSD,Bm05,0.05,0.1249573170731707
333,No Cost,SSD,Bm05,0.075,0.11507825203252026
334,No Cost,SSD,Bm05,0.1,0.120150406504065
335,No Cost,SSD,Bm05,0.125,0.12726626016260154
336,No Cost,SSD,Bm05,0.15,0.13612093495934954
337,No Cost,SSD,Bm05,0.2,0.15650101626016258
338,No Cost,SSD,Bm05,0.25,0.19309146341463412
339,No Cost,SSD,Bm05,0.35,0.26435975609756085
340,No Cost,SSD,Bm1,0.01,0.13426524390243902
341,No Cost,SSD,Bm1,0.025,0.12810975609756095
342,No Cost,SSD,Bm1,0.05,0.10934959349593493
343,No Cost,SSD,Bm1,0.075,0.0940243902439024
344,No Cost,SSD,Bm1,0.1,0.09591869918699182
345,No Cost,SSD,Bm1,0.125,0.09719004065040648
346,No Cost,SSD,Bm1,0.15,0.10005792682926824
347,No Cost,SSD,Bm1,0.2,0.1146534552845528
348,No Cost,SSD,Bm1,0.25,0.14281808943089427
349,No Cost,SSD,Bm1,0.35,0.21460873983739834
350,No Cost,SSD,Bm10,0.01,0.2236321138211382
351,No Cost,SSD,Bm10,0.025,0.21330284552845527
352,No Cost,SSD,Bm10,0.05,0.19188821138211376
353,No Cost,SSD,Bm10,0.075,0.18396849593495934
354,No Cost,SSD,Bm10,0.1,0.17186178861788615
355,No Cost,SSD,Bm10,0.125,0.17074491869918695
356,No Cost,SSD,Bm10,0.15,0.17986178861788615
357,No Cost,SSD,Bm10,0.2,0.19961382113821133
358,No Cost,SSD,Bm10,0.25,0.21273678861788614
359,No Cost,SSD,Bm10,0.35,0.264864837398374
360,No Cost,SSD,Bm2,0.01,0.1508384146341463
361,No Cost,SSD,Bm2,0.025,0.13515853658536583
362,No Cost,SSD,Bm2,0.05,0.1153963414634146
363,No Cost,SSD,Bm2,0.075,0.10190548780487803
364,No Cost,SSD,Bm2,0.1,0.09613211382113816
365,No Cost,SSD,Bm2,0.125,0.0923943089430894
366,No Cost,SSD,Bm2,0.15,0.10048983739837396
367,No Cost,SSD,Bm2,0.2,0.10929065040650403
368,No Cost,SSD,Bm2,0.25,0.1333292682926829
369,No Cost,SSD,Bm2,0.35,0.20782317073170722
370,No Cost,SSD,Bm3,0.01,0.16739634146341456
371,No Cost,SSD,Bm3,0.025,0.1584197154471544
372,No Cost,SSD,Bm3,0.05,0.13140345528455283
373,No Cost,SSD,Bm3,0.075,0.11368902439024388
374,No Cost,SSD,Bm3,0.1,0.10897865853658534
375,No Cost,SSD,Bm3,0.125,0.11304979674796746
376,No Cost,SSD,Bm3,0.15,0.12166361788617884
377,No Cost,SSD,Bm3,0.2,0.1340945121951219
378,No Cost,SSD,Bm3,0.25,0.14592378048780483
379,No Cost,SSD,Bm3,0.35,0.22309451219512189
380,No Cost,SSD,Bm4,0.01,0.1832154471544715
381,No Cost,SSD,Bm4,0.025,0.1644542682926829
382,No Cost,SSD,Bm4,0.05,0.14013109756097555
383,No Cost,SSD,Bm4,0.075,0.1335020325203252
384,No Cost,SSD,Bm4,0.1,0.12388719512195119
385,No Cost,SSD,Bm4,0.125,0.12472865853658532
386,No Cost,SSD,Bm4,0.15,0.13503963414634143
387,No Cost,SSD,Bm4,0.2,0.14906910569105689
388,No Cost,SSD,Bm4,0.25,0.16369105691056904
389,No Cost,SSD,Bm4,0.35,0.2335914634146341
390,No Cost,SSD,Bm5,0.01,0.1880924796747967
391,No Cost,SSD,Bm5,0.025,0.17942581300813007
392,No Cost,SSD,Bm5,0.05,0.15508130081300808
393,No Cost,SSD,Bm5,0.075,0.1385792682926829
394,No Cost,SSD,Bm5,0.1,0.14030691056910566
395,No Cost,SSD,Bm5,0.125,0.1362184959349593
396,No Cost,SSD,Bm5,0.15,0.14535467479674793
397,No Cost,SSD,Bm5,0.2,0.16229471544715443
398,No Cost,SSD,Bm5,0.25,0.17561178861788615
399,No Cost,SSD,Bm5,0.35,0.24139837398373984
400,No Cost,SSD,Bm6,0.01,0.19431808943089426
401,No Cost,SSD,Bm6,0.025,0.18796747967479674
402,No Cost,SSD,Bm6,0.05,0.16203150406504066
403,No Cost,SSD,Bm6,0.075,0.15163719512195117
404,No Cost,SSD,Bm6,0.1,0.14695426829268288
405,No Cost,SSD,Bm6,0.125,0.14691361788617882
406,No Cost,SSD,Bm6,0.15,0.15113617886178857
407,No Cost,SSD,Bm6,0.2,0.17097764227642273
408,No Cost,SSD,Bm6,0.25,0.1852144308943089
409,No Cost,SSD,Bm6,0.35,0.25074796747967476
410,No Cost,SSD,Bm7,0.01,0.2060995934959349
411,No Cost,SSD,Bm7,0.025,0.2004684959349593
412,No Cost,SSD,Bm7,0.05,0.17291768292682927
413,No Cost,SSD,Bm7,0.075,0.16169004065040643
414,No Cost,SSD,Bm7,0.1,0.15469817073170725
415,No Cost,SSD,Bm7,0.125,0.15354573170731703
416,No Cost,SSD,Bm7,0.15,0.160270325203252
417,No Cost,SSD,Bm7,0.2,0.18143699186991868
418,No Cost,SSD,Bm7,0.25,0.1935782520325203
419,No Cost,SSD,Bm7,0.35,0.25715650406504065
420,No Cost,SSD,Bm8,0.01,0.21833638211382111
421,No Cost,SSD,Bm8,0.025,0.20011178861788614
422,No Cost,SSD,Bm8,0.05,0.18151117886178858
423,No Cost,SSD,Bm8,0.075,0.16734552845528453
424,No Cost,SSD,Bm8,0.1,0.16018902439024388
425,No Cost,SSD,Bm8,0.125,0.15828556910569103
426,No Cost,SSD,Bm8,0.15,0.1682184959349593
427,No Cost,SSD,Bm8,0.2,0.1870782520325203
428,No Cost,SSD,Bm8,0.25,0.1988445121951219
429,No Cost,SSD,Bm8,0.35,0.25952337398373987
430,No Cost,SSD,Bm9,0.01,0.2227296747967479
431,No Cost,SSD,Bm9,0.025,0.20774390243902432
432,No Cost,SSD,Bm9,0.05,0.18798170731707312
433,No Cost,SSD,Bm9,0.075,0.1720071138211382
434,No Cost,SSD,Bm9,0.1,0.16467581300813003
435,No Cost,SSD,Bm9,0.125,0.16659349593495928
436,No Cost,SSD,Bm9,0.15,0.17566056910569103
437,No Cost,SSD,Bm9,0.2,0.19183130081300806
438,No Cost,SSD,Bm9,0.25,0.20583536585365847
439,No Cost,SSD,Bm9,0.35,0.26099186991869916
