Model,Run,Iter,Mut_alpha,pearson,r_pval,spearman,rho_pval
ADS,Bm2,iter2,-0.01,0.15816814914433774,1.1281235863873188e-12,0.16128004332001084,3.995866861770442e-13
ADS,Bm2,iter3,-0.01,0.18325531491056407,1.4524749570671882e-16,0.17411679152919787,4.439816483888355e-15
ADS,Bm3,iter1,-0.01,0.13763923881723128,6.369504404885967e-10,0.12413427553356889,2.554175349407554e-08
ADS,Bm3,iter2,-0.01,0.16338286373245461,1.9586850043617406e-13,0.14343994335998583,1.1623580792285463e-10
ADS,Bm3,iter3,-0.01,0.13722245090140478,7.178274509711972e-10,0.1550452152613038,3.131438287813285e-12
ADS,Bm4,iter1,-0.01,0.10842149135114776,1.173514898242728e-06,0.10614105253526313,1.962498760534513e-06
ADS,Bm4,iter2,-0.01,0.12259339640199457,3.800658480162378e-08,0.11979264744816184,7.730854830700088e-08
ADS,Bm4,iter3,-0.01,0.14275126524539677,1.4277003684510046e-10,0.15808648102162023,1.1589530935659527e-12
ADS,Bm5,iter1,-0.01,0.09259564965129197,3.363795805596647e-05,0.10731105298872984,1.5093722583313494e-06
ADS,Bm5,iter2,-0.01,0.10414511090897213,3.0519013954345512e-06,0.11836151509037877,1.104409313172118e-07
ADS,Bm5,iter3,-0.01,0.11222623562492859,4.862142330958772e-07,0.11699395993721731,1.5469223498408533e-07
ADS,Bm6,iter1,-0.01,0.08155583009361744,0.00026112905747698457,0.08698739813855914,9.813889643311154e-05
ADS,Bm6,iter2,-0.01,0.12177608458595554,4.683406303149864e-08,0.1142400060600015,3.0142720451875896e-07
ADS,Bm6,iter3,-0.01,0.10606947700501052,1.9940942654782983e-06,0.10338002623268165,3.6071379675793484e-06
ADS,Bm7,iter1,-0.01,0.05247370760096755,0.018933113461685212,0.04865322835270241,0.02957270564672366
ADS,Bm7,iter2,-0.01,0.1027041772970291,4.177029973877618e-06,0.09526137431534358,1.97886718771729e-05
ADS,Bm7,iter3,-0.01,0.08408915365541805,0.00016661596273680196,0.07276246229975927,0.0011286695416059284
ADS,Bm8,iter1,-0.01,0.04073542406326245,0.06855205926529126,0.052894746746549245,0.017995910784239386
ADS,Bm8,iter2,-0.01,0.10405441107886755,3.1131686725084976e-06,0.12213952408068335,4.2687543970954656e-08
ADS,Bm8,iter3,-0.01,0.09465175684564983,2.236887929716652e-05,0.07615272882375493,0.0006532715444646401
ADS,Bm9,iter1,-0.01,0.0420153018912514,0.06029417578027191,0.044844777832507045,0.04493371619715928
ADS,Bm9,iter2,-0.01,0.1059051094372723,2.068509560532211e-06,0.12861999684792919,7.812441368954923e-09
ADS,Bm9,iter3,-0.01,0.07664077489588741,0.0006027296623916764,0.06841592920660619,0.002203576236249838
ADS,Bm05,iter1,-0.05,0.2487757640082368,1.3625315864528124e-29,0.2652836373209093,1.4599941677821011e-33
ADS,Bm05,iter2,-0.05,0.24461095912361852,1.232709761092423e-28,0.23820238613992248,3.3706789123124986e-27
ADS,Bm05,iter3,-0.05,0.2438444535204054,1.8405363628497967e-28,0.24794633298658325,2.1196976985208278e-29
ADS,Bm10,iter1,-0.05,0.10946988375734526,9.232195357909939e-07,0.10727143362104834,1.5229182011202953e-06
ADS,Bm10,iter2,-0.05,0.12605458375003273,1.5459571043598073e-08,0.13774686871006964,6.175527769741002e-10
ADS,Bm10,iter3,-0.05,0.1158403350314336,2.0494537863789089e-07,0.09971146156877647,7.910878934810705e-06
ADS,Bm1,iter1,-0.05,0.23170162881373346,8.755981305555956e-26,0.23986156796539201,1.4446523101736652e-27
ADS,Bm1,iter2,-0.05,0.22691437574497997,9.049502747582721e-25,0.2295787443946861,2.4828819772267046e-25
ADS,Bm1,iter3,-0.05,0.25526879162880156,4.0464834962531525e-31,0.2689141077285269,1.7883835823039459e-34
ADS,Bm2,iter1,-0.05,0.21863196264803478,4.540773355967923e-23,0.2246317491579373,2.7048134381189272e-24
ADS,Bm2,iter2,-0.05,0.2612121420172253,1.4800031886100921e-32,0.25006306901576725,6.83992166883249e-30
ADS,Bm2,iter3,-0.05,0.25423691009519966,7.124322588427137e-31,0.24426029506507374,1.4810734369750951e-28
ADS,Bm3,iter1,-0.05,0.209058768868796,3.449266356235186e-21,0.19877572369393087,2.868430757010309e-19
ADS,Bm3,iter2,-0.05,0.23367205585322154,3.296666757385523e-26,0.21703432675858167,9.490233763275411e-23
ADS,Bm3,iter3,-0.05,0.21488175439711965,2.5387725433528944e-22,0.20010616852654212,1.6407133821979497e-19
ADS,Bm4,iter1,-0.05,0.18760907022717524,2.6711985160600898e-17,0.18211365652841413,2.2488976758130975e-16
ADS,Bm4,iter2,-0.05,0.19279835917119675,3.361640224548062e-18,0.19203003382951972,4.5862134057142875e-18
ADS,Bm4,iter3,-0.05,0.19681018270935266,6.500325762585521e-19,0.2033070733267683,4.210181221705616e-20
ADS,Bm5,iter1,-0.05,0.17553635420342367,2.6412388501463208e-15,0.17712023169425878,1.4719991264859386e-15
ADS,Bm5,iter2,-0.05,0.17701584182966415,1.5300801389256458e-15,0.18617857661446113,4.6808314309737856e-17
ADS,Bm5,iter3,-0.05,0.18480665046229128,7.982441748247024e-17,0.18620159255039814,4.638939983695712e-17
ADS,Bm6,iter1,-0.05,0.16490518445917188,1.162102988857199e-13,0.15153124040604424,9.637434022548417e-12
ADS,Bm6,iter2,-0.05,0.16748736857609317,4.7398212335202724e-14,0.16061962735955404,4.989029858020062e-13
ADS,Bm6,iter3,-0.05,0.15330236156827748,5.486571231802894e-12,0.14918467635211335,2.0123456917120547e-11
ADS,Bm7,iter1,-0.05,0.12699706925351797,1.2049829457847082e-08,0.11172159927655341,5.474027814531958e-07
ADS,Bm7,iter2,-0.05,0.17062014768076506,1.566394250948225e-14,0.169238532078922,2.5591603387026043e-14
ADS,Bm7,iter3,-0.05,0.14534960482063985,6.53851489726934e-11,0.14485746900758276,7.589030480132369e-11
ADS,Bm8,iter1,-0.05,0.1219460597832185,4.484840913499187e-08,0.11258532361254801,4.467460779530284e-07
ADS,Bm8,iter2,-0.05,0.1561009414109425,2.2225738844736387e-12,0.15507460815350227,3.1017904227956155e-12
ADS,Bm8,iter3,-0.05,0.1407132876862047,2.608436412692906e-10,0.1359666656956164,1.0268228563485565e-09
ADS,Bm9,iter1,-0.05,0.09802381968902622,1.1252093031252061e-05,0.08411951930169877,0.00016570852535308483
ADS,Bm9,iter2,-0.05,0.12291232840818453,3.5019069618228354e-08,0.1303392219500706,4.907611316378617e-09
ADS,Bm9,iter3,-0.05,0.10111207065997228,5.880041152618871e-06,0.09131938042229278,4.315191283016581e-05
ADS,Bm05,iter1,-0.075,0.2723399011722538,2.3932251356748698e-35,0.28530325732581435,9.081295054497915e-39
ADS,Bm05,iter2,-0.075,0.2925231611241612,9.387448449363974e-41,0.28094314023578504,1.3466799802496956e-37
ADS,Bm05,iter3,-0.075,0.2714880212037614,3.9570459790054807e-35,0.27624066756016685,2.338513049058789e-36
ADS,Bm10,iter1,-0.075,0.1358187659785201,1.0708125464220509e-09,0.12364045187461059,2.9026663018947605e-08
ADS,Bm10,iter2,-0.075,0.1516850402625965,9.179718118676334e-12,0.15339640880086794,5.323892353653328e-12
ADS,Bm10,iter3,-0.075,0.12809286233282466,8.99849394685449e-09,0.12661511409952586,1.333313086138849e-08
ADS,Bm1,iter1,-0.075,0.2715485006302195,3.8184972649937844e-35,0.27594029998507497,2.8009339515135596e-36
ADS,Bm1,iter2,-0.075,0.28537093851990036,8.705693250407488e-39,0.2801882605470651,2.1374619464802894e-37
ADS,Bm1,iter3,-0.075,0.3097980268955637,9.612476128218388e-46,0.3125228206307052,1.4605189897233536e-46
ADS,Bm2,iter1,-0.075,0.2766321114761236,1.847856694542346e-36,0.27221524855381213,2.57625261231865e-35
ADS,Bm2,iter2,-0.075,0.2845142898858899,1.4846257052129663e-38,0.2678104734526184,3.3975326800582107e-34
ADS,Bm2,iter3,-0.075,0.2809392698898526,1.3498784695858008e-37,0.27057536264384063,6.768151427645345e-35
ADS,Bm3,iter1,-0.075,0.25113324175508916,3.845241145891129e-30,0.2571204291265275,1.456935950691411e-31
ADS,Bm3,iter2,-0.075,0.25190961581983456,2.527645267723943e-30,0.23379854544963635,3.0953330418045086e-26
ADS,Bm3,iter3,-0.075,0.2801491563013953,2.189145318628103e-37,0.26616703704175926,8.785402527224383e-34
ADS,Bm4,iter1,-0.075,0.2130567475360005,5.798952487356335e-22,0.2194483614443835,3.1085220260078335e-23
ADS,Bm4,iter2,-0.075,0.24585983112138982,6.396236427105888e-29,0.23599140835183918,1.0319659745539889e-26
ADS,Bm4,iter3,-0.075,0.2506574901234304,4.96897480959291e-30,0.2553960023490006,3.773240985653591e-31
ADS,Bm5,iter1,-0.075,0.20559685871305988,1.5689205810954908e-20,0.19699745704486044,6.015119941559129e-19
ADS,Bm5,iter2,-0.075,0.19786128771630157,4.2014770552354123e-19,0.19992527448075814,1.7705986951254615e-19
ADS,Bm5,iter3,-0.075,0.23657174471813233,7.701888626133167e-27,0.2434334843583711,2.280505539769636e-28
ADS,Bm6,iter1,-0.075,0.20222832648156597,6.675706252575978e-20,0.188763686418445,1.6929689203180686e-17
ADS,Bm6,iter2,-0.075,0.18198960262895564,2.3579024409827695e-16,0.1797654053007723,5.47787350628941e-16
ADS,Bm6,iter3,-0.075,0.2013721806023851,9.606776570189855e-20,0.2092471213117803,3.1739273170928066e-21
ADS,Bm7,iter1,-0.075,0.16315238084134062,2.1188657376089002e-13,0.14996344214009283,1.5781383263353262e-11
ADS,Bm7,iter2,-0.075,0.18735331092653318,2.953968098478946e-17,0.19392346127611076,2.128053054576105e-18
ADS,Bm7,iter3,-0.075,0.1975400904497851,4.802118196022042e-19,0.1906927257446912,7.850723963315843e-18
ADS,Bm8,iter1,-0.075,0.14231773178830837,1.624168479578653e-10,0.13351065539229337,2.048711754826638e-09
ADS,Bm8,iter2,-0.075,0.17944600244373357,6.17731052454453e-16,0.19018998703848142,9.599097962325634e-18
ADS,Bm8,iter3,-0.075,0.1570169091352999,1.647592068461836e-12,0.14125835652647667,2.2219937087632706e-10
ADS,Bm9,iter1,-0.075,0.13270472568159553,2.5629685266531476e-09,0.125260762913286,1.9042892762508356e-08
ADS,Bm9,iter2,-0.075,0.15511608580791592,3.0604203869370796e-12,0.16312351823857035,2.139809282952994e-13
ADS,Bm9,iter3,-0.075,0.15501017927368932,3.1671410959060493e-12,0.15148434318915208,9.781394834716184e-12
ADS,Bm05,iter1,-0.1,0.3109106542244382,4.464018707840314e-46,0.3164421686105421,9.380698747903408e-48
ADS,Bm05,iter2,-0.1,0.3293758905410923,8.108929276328723e-52,0.3028977772244443,1.039374509281043e-43
ADS,Bm05,iter3,-0.1,0.30643958864628895,9.541718799687581e-45,0.3101542975385743,7.521904593671447e-46
ADS,Bm10,iter1,-0.1,0.14427170449144916,9.055615089909868e-11,0.14099721199542373,2.399605361170578e-10
ADS,Bm10,iter2,-0.1,0.19694659626230776,6.143240852478455e-19,0.19231054894325816,4.095122439728766e-18
ADS,Bm10,iter3,-0.1,0.16124231147389623,4.0469683785455314e-13,0.1419987214782143,1.7853572429900545e-10
ADS,Bm1,iter1,-0.1,0.31391650753994704,5.528456911888466e-47,0.3093614213403553,1.2976521379884296e-45
ADS,Bm1,iter2,-0.1,0.3443521802778081,8.94291865970052e-57,0.3391022512755628,5.2561345522211315e-55
ADS,Bm1,iter3,-0.1,0.33486901794440344,1.3258541468695394e-53,0.3271759432939858,4.113351430900249e-51
ADS,Bm2,iter1,-0.1,0.31186516699186373,2.3057306044734137e-46,0.29499644510973494,1.9008391944856942e-41
ADS,Bm2,iter2,-0.1,0.3328310430774848,6.15966669540352e-53,0.30696341274085315,6.683619686713619e-45
ADS,Bm2,iter3,-0.1,0.3435700095314105,1.6490436616765585e-56,0.3180640005160001,2.9757815499750646e-48
ADS,Bm3,iter1,-0.1,0.277486612643538,1.1036584762735878e-36,0.26875337068834265,1.9639632455211146e-34
ADS,Bm3,iter2,-0.1,0.32690115161842903,5.0335727990569553e-51,0.3066905121326638,8.046408340522997e-45
ADS,Bm3,iter3,-0.1,0.30108054956375363,3.49408520738136e-43,0.2870540412635103,3.0337494594347284e-39
ADS,Bm4,iter1,-0.1,0.24732421644802693,2.94958082727288e-29,0.24684438171109543,3.8032603236571125e-29
ADS,Bm4,iter2,-0.1,0.2646961446071558,2.0445098027131965e-33,0.2642766205601924,2.5989092820378725e-33
ADS,Bm4,iter3,-0.1,0.3065385138951435,8.921779613395784e-45,0.30880733770183444,1.8977090339398613e-45
ADS,Bm5,iter1,-0.1,0.23644251371061553,8.220966626538483e-27,0.23468805476002172,1.985139360873337e-26
ADS,Bm5,iter2,-0.1,0.23999002122747787,1.3525669414835134e-27,0.2385815294347438,2.7789707041033106e-27
ADS,Bm5,iter3,-0.1,0.25258599859632497,1.7517091512721424e-30,0.23848932346176438,2.9126307224591218e-27
ADS,Bm6,iter1,-0.1,0.2187569941361401,4.285169625288444e-23,0.21093068550113664,1.5035175815621425e-21
ADS,Bm6,iter2,-0.1,0.21937832470009005,3.211430241734829e-23,0.20173503358153072,8.235059324655788e-20
ADS,Bm6,iter3,-0.1,0.22467759143660623,2.6462995824192946e-24,0.21981275228290717,2.6235127626635477e-23
ADS,Bm7,iter1,-0.1,0.19934244463854875,2.262091746611089e-19,0.1785529278878435,8.633930184468747e-16
ADS,Bm7,iter2,-0.1,0.21298919053959875,5.978132409200961e-22,0.20752290073870613,6.77701946570564e-21
ADS,Bm7,iter3,-0.1,0.2079835045883961,5.5375502455958475e-21,0.20435460462131066,2.6841909953611613e-20
ADS,Bm8,iter1,-0.1,0.17134952942055282,1.2067904448573405e-14,0.15719753700110672,1.552821620922569e-12
ADS,Bm8,iter2,-0.1,0.2038054399518883,3.3996193197596763e-20,0.1981168931896781,3.7770297955426083e-19
ADS,Bm8,iter3,-0.1,0.18782029330398353,2.4579274693020102e-17,0.17464077982765136,3.667140917840541e-15
ADS,Bm9,iter1,-0.1,0.14483692545472415,7.636293981034562e-11,0.1337976042281281,1.8910831988841245e-09
ADS,Bm9,iter2,-0.1,0.18679145961714622,3.682867603676219e-17,0.18571820192086458,5.601592988258779e-17
ADS,Bm9,iter3,-0.1,0.18082374610098823,3.672826359725227e-16,0.16890448232682245,2.8798992857149633e-14
ADS,Bm05,iter1,-0.125,0.33550610103742895,8.183318650610483e-54,0.3352450318112579,9.973950983479907e-54
ADS,Bm05,iter2,-0.125,0.3741168870148304,1.8182363967364193e-67,0.3597191085646718,3.750572813897234e-62
ADS,Bm05,iter3,-0.125,0.3462164938850286,2.0652772745525235e-57,0.3383181260795315,9.593737855126035e-55
ADS,Bm10,iter1,-0.125,0.1611281819259493,4.205472768198925e-13,0.13869167132001306,4.702419669208764e-10
ADS,Bm10,iter2,-0.125,0.21287781044406062,6.28556998985091e-22,0.20310665134388725,4.5875541924476665e-20
ADS,Bm10,iter3,-0.125,0.19367939465043404,2.3505038418494953e-18,0.19420276762893987,1.898887820351564e-18
ADS,Bm1,iter1,-0.125,0.3390361322172703,5.53007280116923e-55,0.32142970435742607,2.6847758804862068e-49
ADS,Bm1,iter2,-0.125,0.36528988464811896,3.548488318830926e-64,0.35600374400093604,7.975112051838878e-61
ADS,Bm1,iter3,-0.125,0.37721690196710433,1.2009363561634272e-68,0.3608934002233501,1.415088855891232e-62
ADS,Bm2,iter1,-0.125,0.3512408237119753,3.783629372920934e-59,0.33351527037881756,3.682668547041785e-53
ADS,Bm2,iter2,-0.125,0.36204138825804866,5.435357386373802e-63,0.320313056078264,5.984033923863475e-49
ADS,Bm2,iter3,-0.125,0.35870655659956796,8.663209075572724e-62,0.344042024010506,1.1401187746712177e-56
ADS,Bm3,iter1,-0.125,0.31188060109590754,2.281185026521038e-46,0.2981033770258442,2.499612564291451e-42
ADS,Bm3,iter2,-0.125,0.36059069960948165,1.8200066518401507e-62,0.34602560513616093,2.4007655921122085e-57
ADS,Bm3,iter3,-0.125,0.3448477145789897,6.063461777318361e-57,0.3231275114030507,7.885418284701004e-50
ADS,Bm4,iter1,-0.125,0.2688967189851529,1.8066001352955798e-34,0.26122411580602894,1.4700436894768447e-32
ADS,Bm4,iter2,-0.125,0.30212306313845005,1.7446768707336453e-43,0.287926522061355,1.7515293198814375e-39
ADS,Bm4,iter3,-0.125,0.31121416687868275,3.619160701376629e-46,0.3040826531346943,4.692539222600737e-44
ADS,Bm5,iter1,-0.125,0.25312467092057644,1.3070411215122754e-30,0.25805818961131927,8.657296460660759e-32
ADS,Bm5,iter2,-0.125,0.2713307961675866,4.341017220549839e-35,0.2655350513752757,1.2637370078762153e-33
ADS,Bm5,iter3,-0.125,0.28878831535229477,1.0161230237076738e-39,0.28468859327890655,1.3320340688073207e-38
ADS,Bm6,iter1,-0.125,0.230969132870661,1.2560481328834772e-25,0.21633660914541455,1.3070629411245305e-22
ADS,Bm6,iter2,-0.125,0.271510433213499,3.9051310243173886e-35,0.25382302653718386,8.932336031582225e-31
ADS,Bm6,iter3,-0.125,0.25239884399186485,1.9389892020239374e-30,0.2539197833608255,8.472647498899205e-31
ADS,Bm7,iter1,-0.125,0.20826867989905012,4.885426376618925e-21,0.18990228539983847,1.076694614903971e-17
ADS,Bm7,iter2,-0.125,0.24200829469650428,4.780740668842284e-28,0.2426573520992158,3.414712355130962e-28
ADS,Bm7,iter3,-0.125,0.23329880132565162,3.9695267464862577e-26,0.23580313421930701,1.1345282814303765e-26
ADS,Bm8,iter1,-0.125,0.20472949395006582,2.2834567930267467e-20,0.1911011905996842,6.6647715176322155e-18
ADS,Bm8,iter2,-0.125,0.2281338173870741,5.017016331017503e-25,0.2249777223684283,2.2929849194037217e-24
ADS,Bm8,iter3,-0.125,0.20711680979836053,8.09479094823906e-21,0.19705473690183373,5.873984969668568e-19
ADS,Bm9,iter1,-0.125,0.16368596443195577,1.766016823825215e-13,0.14891460100071974,2.188672880988899e-11
ADS,Bm9,iter2,-0.125,0.22042213010760636,1.9741794448602568e-23,0.22662446585263565,1.0406591024404035e-24
ADS,Bm9,iter3,-0.125,0.1964419033189227,7.569901362768292e-19,0.1973985837807822,5.0929251245179235e-19
ADS,Bm05,iter1,-0.15,0.3911065883771476,4.2842942910129355e-74,0.37590068947517236,3.820809511612985e-68
ADS,Bm05,iter2,-0.15,0.4052264465426792,6.586550501586849e-80,0.3892116208029052,2.4587153517526942e-73
ADS,Bm05,iter3,-0.15,0.3677127508620782,4.5405832556214305e-65,0.3673295988323997,6.29262988466508e-65
ADS,Bm10,iter1,-0.15,0.20310123848095304,4.598196325286604e-20,0.17532478128902024,2.854597678717089e-15
ADS,Bm10,iter2,-0.15,0.23573653111910184,1.1731774645980329e-26,0.2190795069208813,3.689712767897996e-23
ADS,Bm10,iter3,-0.15,0.18621427969574558,4.616006247174512e-17,0.180174576785934,4.694793128286313e-16
ADS,Bm1,iter1,-0.15,0.361656602259299,7.493857310241423e-63,0.35157346139336537,2.895890142177566e-59
ADS,Bm1,iter2,-0.15,0.4193396475100574,5.254235440067527e-86,0.41713843278460816,4.9090933646455905e-85
ADS,Bm1,iter3,-0.15,0.41700604363052585,5.612282650437634e-85,0.398037176009294,6.513600725003839e-77
ADS,Bm2,iter1,-0.15,0.3686929689856763,1.966388954714287e-65,0.3396389859097465,3.4782051883332104e-55
ADS,Bm2,iter2,-0.15,0.4010394839332352,3.732463529166779e-78,0.3761132530283133,3.1705818583681404e-68
ADS,Bm2,iter3,-0.15,0.3959867223140284,4.5143249317877394e-76,0.3788712002178,2.782737846215958e-69
ADS,Bm3,iter1,-0.15,0.32584537943072517,1.0912134719447936e-50,0.31237944009485996,1.6135539194410911e-46
ADS,Bm3,iter2,-0.15,0.37929411806878316,1.912191545974923e-69,0.36286504735233627,2.729118839527949e-63
ADS,Bm3,iter3,-0.15,0.3636958889645773,1.359298131655257e-63,0.3295360873840218,7.20081808313348e-52
ADS,Bm4,iter1,-0.15,0.29219425986126607,1.1594882325209943e-40,0.28065035151783174,1.6112273916857356e-37
ADS,Bm4,iter2,-0.15,0.3363002137419246,4.4772802932898595e-54,0.33310184265037385,5.0258722857889e-53
ADS,Bm4,iter3,-0.15,0.36112766783399,1.1644495279702568e-62,0.34249491700216483,3.8130083953050105e-56
ADS,Bm5,iter1,-0.15,0.28749573055733946,2.29781148540087e-39,0.27727723242328706,1.2524338329223403e-36
ADS,Bm5,iter2,-0.15,0.31655921392876313,8.6368034202119e-48,0.3130046366185359,1.0444941736665058e-46
ADS,Bm5,iter3,-0.15,0.31632704955484536,1.0174454145965069e-47,0.30469455945884905,3.1075724670417017e-44
ADS,Bm6,iter1,-0.15,0.2716130656326895,3.675901633087866e-35,0.24441339281127403,1.3670638988150644e-28
ADS,Bm6,iter2,-0.15,0.301456912082507,2.7201187119420492e-43,0.2780921113773124,7.651455071143582e-37
ADS,Bm6,iter3,-0.15,0.2831612095959331,3.4364950147992165e-38,0.282345554292174,5.686761479792312e-38
ADS,Bm7,iter1,-0.15,0.2510246040375588,4.077271029242285e-30,0.22073593263716512,1.704696321622662e-23
ADS,Bm7,iter2,-0.15,0.29117576824407543,2.2259652132126297e-40,0.2695358125442052,1.2441813835670176e-34
ADS,Bm7,iter3,-0.15,0.2410542460003858,7.825655627695039e-28,0.23060024867458342,1.5056197887950146e-25
ADS,Bm8,iter1,-0.15,0.23708117378732965,5.953485971154579e-27,0.20909955768436972,3.387704933970937e-21
ADS,Bm8,iter2,-0.15,0.263995993206871,3.0506253327676055e-33,0.2446314706662841,1.2195343951505161e-28
ADS,Bm8,iter3,-0.15,0.23652459451756552,7.887400282356938e-27,0.21741158141853859,7.978259493533061e-23
ADS,Bm9,iter1,-0.15,0.20409288562875855,3.0043799868899235e-20,0.1913705301307019,5.981343737984823e-18
ADS,Bm9,iter2,-0.15,0.2508996245043969,4.361421416488028e-30,0.23758661958805302,4.6084809682980206e-27
ADS,Bm9,iter3,-0.15,0.2176925348651612,7.009497827504072e-23,0.19857255752537603,3.1227821472140576e-19
ADS,Bm05,iter1,-0.175,0.4242020321086878,3.5556452759380895e-88,0.41417430004357497,9.692852347692316e-84
ADS,Bm05,iter2,-0.175,0.4210821385924671,8.8534647401243e-87,0.3939636864909216,3.008262386212183e-75
ADS,Bm05,iter3,-0.175,0.4104775954392296,3.83595844684901e-82,0.4086710125710048,2.2763857243992726e-81
ADS,Bm10,iter1,-0.175,0.22439463732064774,3.02853187603139e-24,0.19719878615261566,5.533338455190321e-19
ADS,Bm10,iter2,-0.175,0.259383736409521,4.1329412070736154e-32,0.24581424317273068,6.551700066110638e-29
ADS,Bm10,iter3,-0.175,0.23564669344824213,1.2273831460794743e-26,0.22813951806454427,5.003160137723557e-25
ADS,Bm1,iter1,-0.175,0.38907671069501115,2.7831865510494337e-73,0.38336198234049557,5.033782493972632e-71
ADS,Bm1,iter2,-0.175,0.4373493096823339,3.185853547661553e-94,0.43033238208309554,5.811381424216297e-91
