Duplication,ORF_P1,Gene_P1,ORF_P2,Gene_P2,bm_P1,bm_P2,m_P1,m_P2,amEser_P1,amEser_P2,bm_Eser_P1,bm_Eser_P2,bp_P1,bp_calc_P1,bp_P2,bp_calc_P2,pEst_P1,pEst_calc_P1,pEst_P2,pEst_calc_P2,apBelle_P1,apBelle_P2,cv_P1,cv_P2,bm_fold_original,amEser_fold,bm_fold_Eser,bp_fold_original,pEst_fold_original,apBelle_fold,bp_fold_calc,pEst_fold_calc,bm_diff,bm_Eser_diff,amEser_diff,bp_diff,pEst_diff,apBelle_diff,bp_calc_diff,pEst_calc_diff
SSD,YGL255W,ZRT1,YLR130C,ZRT2,0.731508266,1.362882511,0.026805066,0.658179311,0.8603614499497036,0.8907342862016796,0.8871665159497035,1.5489135972016796,2.81661428,3.0827173913903034,2.464118558,2.78022068637313,2.714927851,2.9824452152686476,2.993806373,3.311322754925131,0.100462772,-0.121385978,,-0.501758387,2.097379842853797,0.10089637806685238,2.1982762209206497,1.1709654422394054,0.9264143972924628,0.7369655954406429,1.0048723030074038,1.0925075387623047,0.621162965042328,0.6421738667947549,0.03495377443346554,0.38492258968607673,0.31047479052364885,0.2500000004140807,0.3348334755627378,0.3615208128482463
SSD,YGL257C,MNT2,YNR059W,MNT4,1.285995032,0.69636453,0.581291832,-0.00833867,0.7015735215272993,0.8886118355473118,1.2828653535272994,0.8802731655473117,2.320770953,2.757944522198858,2.069815958,2.5237538512191278,2.77357129,3.2121591119614794,1.932985793,2.3883379392162483,,,,,1.958710130196339,0.6213278301634444,1.3373823000328953,0.8336544484428169,2.7923645786391567,,0.7779645694880887,2.7366746989054382,0.5907629349901365,0.4329336343944912,0.21206807388725976,0.281142886672327,0.747718204645943,,0.2632730464630319,0.7390846922672278
SSD,YGR007W,ECT1,YGR202C,PCT1,1.519885335,1.173692543,0.815182135,0.468989343,0.4209371827646803,0.9735900948323291,1.2361193177646803,1.4425794378323291,2.844255153,3.0445619240747934,2.999404458,3.317555149019169,3.530945793,3.732666816874401,3.339902305,3.659467249407985,-0.619069392,0.204003363,,-0.696156225,1.1500275619922966,1.8358732353188374,0.6858456733265407,0.5153948351817474,0.6346327301324768,2.7341885089708424,0.9068638636566267,0.24316369970028992,0.3787240330095458,0.23331834530064297,0.5623511911482494,0.17674647267516178,0.2164674919821794,0.7386934672540504,0.30433941963130584,0.08407517309594446
SSD,YGR009C,SEC9,YMR017W,SPO20,1.275085582,-0.242937629,0.570382382,-0.94764083,0.7454213963886349,0.5482056546791589,1.315803778388635,-0.3994351753208411,2.837489957,3.341499313656342,2.921974297,3.211619130293395,3.279380844,3.78480445360461,1.845841972,2.1369010586441273,,,,,5.0427639533120265,0.6551365131387579,5.697900469772713,0.28065090262401743,4.762113054009937,,0.43145263008249585,5.4742165853794935,0.9411119238423576,0.9621989310537978,0.22323006796932762,0.09696061148198062,0.9289155918854138,,0.1484255049951165,0.9559987337765116
SSD,YGR029W,ERV1,YPR037C,ERV2,1.368990085,1.421342196,0.664286885,0.716638995,0.33767079353131757,0.29990271139872,1.0019576785313176,1.0165417063987199,3.257243041,3.2257584026916515,3.275615674,3.2598436607533645,3.79303843,3.762968045508251,3.863763174,3.8494054140578324,,0.100462772,,,0.173909948357561,0.12546285312628927,0.04844709190934386,0.06103256573975396,0.2349425140973152,,0.11322877637669063,0.28713872303298843,0.06019971528077137,0.016788904900231754,0.043454728374452585,0.02114912135531447,0.08124539734547521,,0.03922197242191774,0.09918749041851947
SSD,YGR055W,MUP1,YHL036W,MUP3,1.907485072,0.546748167,1.202781871,-0.157955033,0.7757553750325645,0.9505798283867997,1.9785372460325645,0.7926247953867996,2.749171032,3.1986006379110616,2.319516777,2.7472658643291283,3.823461408,4.274305267166231,2.033070248,2.462233588802189,0.074908667,-0.121385978,-0.727926212,,4.520270154469576,0.5807542632707587,3.939515887876889,1.4272805407723992,5.947550695241975,0.652076696101441,1.4993016645614508,6.019571818307208,0.9164842566490079,0.8776240202367914,0.19859946706421205,0.45790539233296834,0.968109733453964,0.22222222206465786,0.4774054083093322,0.9696390767800899
SSD,YGR086C,PIL1,YPL004C,LSP1,2.39814215,2.075436842,1.69343895,1.370733642,0.2840736389304604,0.4434463401805428,1.9775125889304603,1.8141799821805429,3.107213308,3.32845398632766,3.180830333,3.404618199908559,4.672160763,4.894815693701752,4.423072479,4.6482745995806045,-0.434101732,-0.97097289,-0.720333056,,1.0720038290144804,0.5294246538407391,0.5425791751737399,0.24455046360952507,0.827453368726882,1.783447383094912,0.2530120409193903,0.8189917871053105,0.3553277035873343,0.1858580874998915,0.18145285857008886,0.08455237222634308,0.27916243275948605,0.5498007969394357,0.08746323617699686,0.2764562036480254
SSD,YGR132C,PHB1,YGR231C,PHB2,1.850397032,1.872848545,1.145693831,1.168145345,0.5406201149919088,0.4250133524389098,1.6863139459919088,1.5931586974389098,3.110230189,3.259384437521567,2.983202399,3.1657245486331647,4.127432525,4.278001026791801,4.022856248,4.206792651140335,0.187612947,0.027912104,,,0.07458231180742877,0.3840373524837795,0.30945503735442254,0.4219771844324523,0.3473948726250218,0.5305147171388955,0.31113141626241164,0.23654910366790072,0.025842504424928688,0.10683962202842227,0.13231680045102245,0.14521235678300248,0.11981949309538835,0.18181818196567195,0.10741394315697284,0.0817984984393886
SSD,YGR163W,GTR2,YML121W,GTR1,1.225464748,1.290046094,0.520761548,0.585342893,0.8027529505021151,0.6999129116395479,1.3235144985021152,1.285255804639548,3.06776085,3.2915487166129074,2.940472629,3.1229947791228563,3.460030902,3.6852330225248537,3.397324027,3.5812604304630975,0.050774987,,-0.640923774,-0.632457726,0.21453458768304148,0.34162721437687016,0.12709263001575705,0.4228423174881321,0.20830772980509124,,0.559924060452089,0.345389474668211,0.07421531306290526,0.04401848551462163,0.1178488035832796,0.145505853813023,0.07206879454558834,,0.1916551710845312,0.11913439635535301
SSD,YGR171C,MSM1,YGR264C,MES1,0.862836934,2.164236789,0.158133734,1.459533589,0.845057740853937,0.42482908378568834,1.003191474853937,1.8843626727856884,2.457128194,2.9073124389600586,2.626724805,3.192704406541326,2.486770433,2.9383689305402005,3.957766899,4.525160753455388,-0.219872379,-0.193936645,,-0.901356274,4.323156741006839,1.3959693821918022,2.9271873588150377,0.5633877468785824,4.886544487885423,0.0861566434361254,0.948051595163395,5.271208337279495,0.9048391205956062,0.7676110328701633,0.44928662223273735,0.19281123324262703,0.9345975281523626,0.02985074616007185,0.31723495441816973,0.9495181275814595
SSD,YGR177C,ATF2,YOR377W,ATF1,1.271387339,1.139180138,0.566684138,0.434476937,0.7895488824379171,0.725394409581718,1.356233020437917,1.1598713465817179,2.743557819,3.1624843700257914,2.550358677,2.961106182422373,3.181750462,3.602091266094358,2.856344119,3.26850587748127,-0.452905296,-0.393860513,-0.532022125,,0.4391828153483203,0.21311654579369652,0.6522993611420169,0.641793657717932,1.0809764730662537,0.19614252350422773,0.6689638590972942,1.108146674477735,0.15104451491857598,0.22229557977362535,0.07372654630245616,0.21883171331430176,0.35804175592538096,0.06787330362472399,0.22777855733991867,0.3662232699107591
SSD,YGR184C,UBR1,YLR024C,UBR2,1.546134818,1.093932127,0.841431618,0.389228927,0.5888205813606129,1.0820477697624584,1.4302521993606128,1.4712766967624584,1.816048226,2.796067256320512,1.670893357,2.6331928951580172,2.528988349,3.5104216322858313,1.931630788,2.8953445797861446,,,,,1.502184823816569,1.638465254314393,0.13628043049782487,0.48219403744079437,1.9843788645792912,,0.5410569162825214,2.043241741219218,0.47817652734362254,0.047196108493525034,0.5137776648824514,0.16557718634670823,0.5965238636336632,,0.18534868700363963,0.6095051445369912
SSD,YGR203W,YCH1,YPR200C,ARR2,1.179238114,0.719322852,0.474534914,0.014619652,0.6436344986633625,0.8881983574425452,1.1181694126633626,0.9028180094425452,3.484703042,3.347651071040715,2.686700618,2.4937336749228565,3.83074646,3.695108742646589,2.572828775,2.3812760847287615,-0.226121329,,-0.656492938,,1.527805430105282,0.812423553472632,0.71538187663265,2.6509066720738166,4.17871209885717,,2.836652188876975,4.364457618317768,0.48499651099259283,0.24297416730628826,0.2743524860246094,0.7252980690182937,0.8953425777092077,,0.7544085024666423,0.9074003795066412
SSD,YGR240C,PFK1,YMR205C,PFK2,2.583310261,2.561455809,1.878607061,1.856752608,0.2553529258123056,0.30495040361932546,2.1339599868123056,2.1617030116193257,2.63277845,3.3172971557997672,2.592264748,3.2642977423431865,4.382894016,5.0688269742861,4.320525861,4.993973108601681,,-0.363294522,-0.888569448,-0.868060705,0.07259891809716698,0.16475925496269184,0.09216033354359697,0.13458360490169471,0.2071825263207887,,0.1760602405739671,0.2486591594279975,0.025155559515560023,0.03192948042186254,0.057039226953778895,0.0466093272570602,0.07168084329855459,,0.06094221559211917,0.08596598645672403
SSD,YGR246C,BRF1,YPR086W,SUA7,1.162596443,1.5376793,0.457893242,0.832976099,0.6851389730264418,0.5141403472299582,1.1430322150264418,1.3471164462299583,2.732501651,3.198237743218319,2.968545087,3.1973829471024535,3.061903398,3.529053743504976,3.673029691,3.903281804357137,0.204003363,0.38852779,,-0.664441812,1.245998280578919,0.56804513922047,0.6779531413584494,0.7841193216621459,2.0301176022410656,0.6129768782442921,0.0028395712326943563,1.2431587092400114,0.40684961265833286,0.23073026199135763,0.19436487040849132,0.2652571546240036,0.6066384815121465,0.20930232602994622,0.0009841200792662086,0.4060280616663778
SSD,YGR258C,RAD2,YKL113C,RAD27,0.890878872,1.439874295,0.186175672,0.735171095,0.9300988253040148,0.8005380927162118,1.1162744973040146,1.535709187716212,2.205858063,2.909299521247773,2.920366899,3.193327433733335,2.26354224,2.9683979511273604,3.527046498,3.8014212864588854,,,,-0.587035728,1.8237233196282716,0.43039143757761106,1.393331882050661,2.3735469763536665,4.19727029266001,,0.9435203022179982,2.7672436213345692,0.5594651654983294,0.44855675117644256,0.1480658063496311,0.6764872390650192,0.8966110739799981,,0.3158218697287498,0.74385440717099
SSD,YGR276C,RNH70,YLR107W,REX3,1.241583259,1.073722827,0.536880059,0.369019627,0.7455427269911216,0.8996532164528226,1.2824227859911217,1.2686728434528227,2.756440138,3.1897116639439465,2.723305061,3.020521845610765,3.164828702,3.5995144803976507,2.963833193,3.2624642302728755,,-0.284113276,,,0.5576202850807291,0.5119439646596673,0.04567632042106219,0.11007234321255552,0.6676926282932847,,0.5620364108898845,1.1196566952783036,0.19088595344898537,0.0158288841658324,0.17558760928951966,0.038129672488241506,0.22736079880490187,,0.19236026617796573,0.3696722703345219
SSD,YHR028C,DAP2,YOR219C,STE13,1.576074659,1.065712936,0.871371459,0.361009736,0.49876110767941484,0.8599941098869892,1.3701325666794149,1.2210038458869892,2.365214114,2.96825977715766,2.292506485,2.95168415805163,3.108094078,3.712553993706243,2.525024725,3.1856166517528886,,0.442885452,,,1.6953849461888222,1.1999900588338497,0.4953948873549721,0.24152951548774698,1.9369144649984968,,0.05506301479847274,1.7504479604801166,0.528149748146902,0.1700234240171657,0.39345799798363773,0.08351278471491644,0.5858234678582218,,0.0190810704995015,0.5417710328569322
SSD,YHR031C,RRM3,YML061C,PIF1,0.969696568,1.020940925,0.264993367,0.316237724,0.8768001078565089,0.7984548962495189,1.1417934748565088,1.1146926202495189,2.358008197,2.9075085238004066,2.33822445,2.9624846623952252,2.494510069,3.0454246489053594,2.525970679,3.1516451444368956,0.715886724,-0.601131377,,,0.1702300692227385,0.26025715953715545,0.09002709031441752,0.0657201849814449,0.10450988424129415,4.375039431187101,0.18262677934654944,0.3528568483590678,0.05892889134969461,0.031190891092700526,0.08995444216282591,0.022772942502342627,0.036204534762943115,0.9080459770017759,0.06320923400546195,0.12168486739469567
SSD,YHR035W,NEL1,YPR181C,SEC23,0.235081856,2.032838559,-0.469621344,1.328135359,1.0796278924787532,0.5189217069274595,0.6100065484787532,1.8470570659274594,2.486399998,2.9761911180250493,2.640205604,3.2158937047021805,1.888287159,2.3794925319883444,3.839849468,4.416951821720127,0.039193115,,,,5.972018499467776,1.862625630759969,4.109392868707807,0.5109311637225769,6.482949663190352,,0.7962747570999351,6.768293256749258,0.9686376154181143,0.8904732933663444,0.5686577386809305,0.17524740027244126,0.9778874279514348,,0.2691690979163309,0.9818195421218014
SSD,YHR088W,RPF1,YNL075W,IMP4,1.228845911,1.471037877,0.524142711,0.766334676,0.8361320543224195,0.7010688311794893,1.3602747653224194,1.4674035071794893,3.428365014,3.589418485614262,3.238958024,3.3926127736926226,3.824016229,3.9864839544920705,3.876801205,4.031870207837159,,,,,0.8045442962114051,0.44867031554454134,0.3558739773449361,0.6291964014490502,0.1753478947623549,,0.6537744236668022,0.1507698701087239,0.2718253976072295,0.12271490991802685,0.15425600878929369,0.21467095837613745,0.0606962485527719,,0.22278148023854233,0.052205350686911574
SSD,YHR113W,APE4,YKL103C,APE1,1.424892227,1.497032522,0.720189027,0.792329322,0.34956945366137165,0.38676683132817835,1.0697584806613716,1.1790961533281783,2.851481072,3.232324325468804,2.925629647,3.3271986370606306,3.443178604,3.825436110385788,3.589467474,3.9924507166509735,,-0.45657025,,-0.429749023,0.23964487273396248,0.12356701392750098,0.3632118866614633,0.2463162344883633,0.48596110722232594,,0.315165641159986,0.5548105128088707,0.08286413746038004,0.12521895183809492,0.04279890265825697,0.08515993523240056,0.16684668492722787,,0.1087957589608334,0.18994746895893005
SSD,YHR179W,OYE2,YPL171C,OYE3,2.453049531,-0.27950179,1.74834633,-0.98420499,0.3884288483407946,0.5594120226651396,2.1367751783407947,-0.4247929673348604,3.160431298,3.453337431418637,2.604654047,2.897560180174446,4.780286133,5.07460651970973,1.491957561,1.7862779478882858,,,-0.677573948,,9.077339003951476,0.5679938105410651,8.509345190088482,1.8462520645961664,10.92359106854764,,1.846252065407351,10.92359106795449,0.9963044808206,0.9945264177650738,0.1943477532183815,0.5648057235948749,0.9989708518694888,,0.5648057237863264,0.9989708518690656
SSD,YHR198C,AIM18,YHR199C,AIM46,0.993499482,1.496049621,0.288796282,0.791346421,0.9787669190988323,0.6318374844593316,1.2675632010988322,1.4231839054593316,3.003951,3.201568632309079,2.798469873,2.9809920233968543,3.164255786,3.3632876720866562,3.461324799,3.6452612023030753,,,,,1.6694354258336492,1.152474635872346,0.5169607899613029,0.6825935287504172,0.9868419004051584,,0.7327396342205008,0.9366957920404929,0.5216342008920215,0.1772721866086468,0.37945024743750916,0.2322523148452254,0.3292736350017923,,0.2486264298184749,0.31369099970683095
SSD,YIL021W,RPB3,YPR110C,RPC40,1.655814799,2.066176537,0.951111599,1.361473337,0.6865943945364539,0.4282642031711788,1.637705993536454,1.7897375401711788,3.208151182,3.4017036257625284,3.058693246,3.274794284688154,4.030771285,4.225737982133448,4.291675088,4.509190379100354,,,-0.831502516,-0.771214799,1.3631921865290069,0.8581543204539361,0.5050378660750707,0.49648851660227794,0.8667036732486566,,0.42158370561860725,0.9416084810475307,0.44017384810795995,0.17326696019117063,0.28894394466628653,0.17039146651259582,0.2916572186372548,,0.14507886034520273,0.3152252469284505
SSD,YIL035C,CKA1,YOR061W,CKA2,1.492641436,1.58075526,0.787938235,0.876052059,0.7427843104936902,0.6343001671044074,1.5307225454936901,1.5103522261044076,2.939257806,3.2007283984851407,3.047252421,3.2684930988925465,3.598704546,3.8615893916601296,3.794812985,4.017467916054971,,-0.113417048,-0.833273944,-0.817870786,0.29270778749356074,0.3603765237746476,0.06766873628108643,0.3587503456650443,0.6514581331586048,,0.22510946212498625,0.51781724957681,0.10109822438052901,0.023447898215632465,0.12425157914899868,0.12369665092668367,0.2220184213260506,,0.07785909150665499,0.17755966986393018
SSD,YIL103W,DPH1,YKL191W,DPH2,1.253441865,1.650572571,0.548738665,0.94586937,0.76171844868305,0.610069444205697,1.31045711368305,1.555938814205697,2.87578544,3.1949568005403823,2.527977792,2.946093335301394,3.29603261,3.616618223554751,3.345355667,3.7648854635539726,,-1.032301303,-0.689731633,-0.697885623,1.3192396496038532,0.5037670885350186,0.8154725577469063,1.1553919975078937,0.16384764877403094,,0.8267065369684197,0.4925331101048211,0.4278105174889642,0.27532936942820274,0.17283973166290684,0.38031541782443223,0.05672431055738737,,0.2789237545761597,0.16906011686639585
SSD,YIL126W,STH1,YOR290C,SNF2,1.597082699,1.459364437,0.892379498,0.754661236,0.692199758933286,0.7238823297562964,1.5845792569332862,1.4785435657562964,2.129313306,2.952613975060926,1.902952809,2.8241841608158813,2.893201309,3.7179162313256295,2.529122551,3.4517681551240247,,,-0.649364392,,0.45749016371685824,0.10524722213521678,0.35224294158164215,0.7519532945569655,1.2094434549518978,,0.4266346081617797,0.8841247717343339,0.15723858505734586,0.12147524853358983,0.03645973928128568,0.25486333561806673,0.3962235195558665,,0.1467920884242287,0.297171544018611
SSD,YIL153W,RRD1,YPL152W,RRD2,1.16912098,1.06861881,0.464417779,0.36391561,0.5522933776159465,0.7030934265384456,1.0167111566159466,1.0670090365384457,2.702309909,2.9875678921175277,2.898868965,3.1437251744866432,3.038236194,3.3249084294318605,3.13429308,3.3805635423508695,,,-0.606512542,,0.3338609821201457,0.5009469192260385,0.1670859404278209,0.6529550504309396,0.3190940683107924,,0.5187432635232236,0.1848822832297845,0.11519377828326326,0.05784293405251676,0.1718913738701098,0.22251158408404953,0.11014093268951634,,0.1778704659582193,0.06398777025551422
SSD,YIR031C,DAL7,YNL117W,MLS1,0.765874058,-0.35634182,0.061170858,-1.06104502,1.2186844110868043,0.230080696689918,1.2798552690868044,-0.8309643233100819,1.584779291,2.0188340349571816,2.109681613,2.5437363569265075,1.517458654,1.9529276507111257,0.920145097,1.3556140944076247,,,,,3.7279204536568886,3.2840704535650187,7.011990907221907,1.7436877705234122,1.9842326864554034,,1.7436877704215155,1.9842326841416842,0.8596491227250356,0.9846234633003585,0.8137976644988546,0.5401137081740965,0.5964912285867414,,0.5401137081490839,0.5964912280701757
SSD,YJL031C,BET4,YKL019W,RAM2,1.300667743,1.409134452,0.595964543,0.704431252,0.9228853517523968,0.4939399766139725,1.5188498947523967,1.1983712286139725,2.922940721,3.128576325562414,2.863100876,3.053921898968358,3.390413769,3.5974636265414985,3.439040632,3.631275908519244,,0.204003363,,,0.36031860798707194,1.4249256928443308,1.0646070848572584,0.19878366229920474,0.16153494236594007,,0.24799663711050193,0.11232196945412593,0.12423181689922036,0.35308581406224554,0.45726014681699273,0.06878437890566096,0.05592533045735603,,0.08573806609638786,0.038908176702981134
SSD,YJL092W,SRS2,YOL095C,HMI1,1.167865793,0.784500619,0.463162592,0.079797419,0.8230517575463119,0.9549750964944892,1.2862143495463119,1.0347725154944891,1.864612267,2.6244118949952417,2.279411729,2.8185929040816715,2.199283364,2.9604972450719664,2.230717653,2.7713130807793434,-0.004272579,,,,1.273511542111982,0.43823984602329824,0.8352716927667558,1.3779339865619624,0.10442244777190987,,0.6450553495777893,0.6284561904714512,0.414775636148975,0.2816589972611118,0.1507251468499473,0.44428378094861093,0.03617427127907125,,0.21990773033522415,0.21442622950819684
SSD,YJL102W,MEF2,YLR069C,MEF1,0.665514086,1.264062919,-0.039189114,0.559359719,0.6892565490734031,0.9289567036449976,0.650067435073403,1.4883164226449976,2.362756975,2.966332588659135,2.607411584,3.1791283165769175,2.195076366,2.800066232373919,3.038279808,3.611410793276325,0.01691672,,,-0.635167695,1.988336184504744,0.7962666778202233,2.7846028623249675,0.8127250191807823,2.8010612036855265,,0.7068921070420882,2.6952282914957526,0.5974066069888471,0.7465297464522896,0.2691665007197137,0.27444909916868526,0.7490441468090288,,0.24020356934711926,0.7324973876698018
SSD,YJL212C,OPT1,YPR194C,OPT2,1.517035041,0.392845734,0.812331841,-0.311857466,0.823289877640512,0.3620622193247658,1.635621718640512,0.05020475332476579,2.469592695,3.0624444432524904,1.562992683,2.1962489600235244,3.153433041,3.747699041954734,1.122643722,1.757314251952969,1.317946716,,-0.596022036,,3.734476042895254,1.532165116298186,5.266641159193441,3.011660050688019,6.7461360935832735,,2.8774391114028375,6.611915153543346,0.8602409639234273,0.9493621152244399,0.48615120744786944,0.7793692374481129,0.9815407652740819,,0.7604344453064391,0.9797592043273424
SSD,YJR032W,CPR7,YLR216C,CPR6,1.328242956,2.193442343,0.623539756,1.488739143,0.6672111459724713,0.29975415999581656,1.2907509019724712,1.7884933029958165,3.033154938,3.3184129210636906,3.125563988,3.3858686886295097,3.528203199,3.814875434806081,4.485811635,4.747530589077892,0.006192855,-0.330413295,-0.631620128,-0.719080337,2.874130151354624,1.220665685378481,1.653464465976143,0.30697621941685155,3.181106367449547,1.1181814265968697,0.22408320943908652,3.0982133598170343,0.759950373344533,0.5175935793709183,0.39949718919141547,0.10599025773717755,0.8013907413734224,0.3692307693051681,0.07750556575143057,0.7908732038528348
SSD,YKL046C,DCW1,YMR238W,DFG5,1.534583752,1.424718312,0.829880552,0.720015112,0.5021943215556709,0.3836751508538825,1.332074873555671,1.1036902628538825,2.970949285,3.3139235593618137,2.883349313,3.2349237596515894,3.672338341,4.01672686926656,3.47487293,3.8278616296699384,0.01691672,,-0.779891912,-0.770574152,0.36496509179316206,0.39371216293702216,0.7586772547301837,0.2910008080981466,0.6559658965693802,,0.2624316541478686,0.6273967455636513,0.12581699359277182,0.25704101688982306,0.13560965695772448,0.10051264204196957,0.2235031690987834,,0.09070191559008964,0.21407590854115102
SSD,YKL106W,AAT1,YLR027C,AAT2,1.46091425,2.239305493,0.756211049,1.534602293,0.7723292979580736,0.19772243283196678,1.5285403469580736,1.7323247258319667,2.620933983,2.9658341791124676,2.987842364,3.299818148345622,3.248653537,3.594967986174055,4.393953162,4.707343199063601,-0.004272579,-0.69277715,-0.609771638,,2.585759738935995,1.9088026887775675,0.6769570534803561,1.2188432590935367,3.80460300135146,2.2871626778632708,1.1094707306376126,3.695230471754094,0.7144210190287524,0.2304033963855509,0.5793877629380448,0.3989662533421717,0.8664290943214572,0.6599190285624461,0.36662054088001456,0.8566631350225369
SSD,YKL124W,SSH4,YMR171C,EAR1,0.831724383,1.276474542,0.127021182,0.571771341,1.2561317121531403,0.8849691235464647,1.3831528941531404,1.4567404645464648,2.585292324,3.038482078523479,2.392898418,2.82381177835975,2.583822011,3.0384260187824426,2.836178265,3.2685058774812696,0.539795465,,,,1.4774280483877218,1.2329754308636358,0.24445261752408606,0.6391187216265177,0.8383093300831308,,0.7131193012517942,0.7643087466793481,0.47153123284831777,0.08451870369301284,0.4030764176916018,0.21794886678194733,0.28262795673488744,,0.24223617133827263,0.2588628762541805
SSD,YKL188C,PXA2,YPL147W,PXA1,0.13794746,0.382106269,-0.566755741,-0.322596931,1.073930945585492,0.8702146980834639,0.5071752045854919,0.5476177670834639,1.756695689,2.377915321080752,2.09024232,2.7200222359638917,1.061448454,1.6840823384185457,1.639153893,2.2703480625632757,,,,,0.8110780072313373,0.6767307259620146,0.13434728459125087,1.1080179244739288,1.9190959283833375,,1.1364545720055415,1.947532580105863,0.2739212004718995,0.04652760249395289,0.23032911990137284,0.3661846325208836,0.5817527004512514,,0.37468754111301095,0.5882352941176466
SSD,YKL196C,YKT6,YLR268W,SEC22,2.002375747,1.635384307,1.297672547,0.930681107,0.32544220471326313,0.3561455633845096,1.6231147517132631,1.2868266703845095,3.389725002,3.382682820291491,3.318316532,3.340516752902141,4.558906053,4.553278124962919,4.120506143,4.1441206173479275,,0.38852779,,-0.624702262,1.219119175119169,0.10199434977741705,1.117124825341753,0.2372138027059217,1.4563329778250922,,0.14007264391159563,1.3591918197803299,0.39904665442852916,0.36891445965444647,0.03533383244146602,0.08202731987038603,0.4658262118144826,,0.04850737989462362,0.4390553681285978
SSD,YLL023C,POM33,YLR064W,PER33,1.375337906,1.445659041,0.670634706,0.74095584,0.4171903529876272,0.8498784255047747,1.087825058987627,1.5908342655047747,3.252628638,3.389548430327965,3.078116161,3.205628485035242,3.794771849,3.9331058942448505,3.690580507,3.8195070833935323,,0.664734202,-0.580539927,-0.770702206,0.23360175402086733,1.4373586644173726,1.670960415116312,0.5797179002546844,0.34611614623381776,,0.6109688334780425,0.37736708131278934,0.08078377513186269,0.5220188040833137,0.4606614212379901,0.19825443294711986,0.11938265963514923,,0.20863678106913267,0.13004484304932754
SSD,YLL027W,ISA1,YPR067W,ISA2,1.311261747,1.344375851,0.606558546,0.63967265,0.9270214330938836,0.8198059714148351,1.5335799790938838,1.459478621414835,3.230198386,3.319633868563203,2.991101444,2.950376149426496,3.708265437,3.799115172593458,3.502282599,3.4629715575131526,-0.310442214,0.363704206,-0.571217489,,0.11000267241462124,0.35616205435795056,0.24615938194332962,0.7942628490314548,0.6842601766168328,2.2394659326657353,1.226647591454255,1.1166449188522707,0.038105561512746536,0.0851059682702148,0.12281324511384721,0.2685222213225504,0.2327987003486799,0.6504854364874203,0.4012380416432193,0.36877076411960136
SSD,YLR008C,PAM18,YNL328C,MDJ2,1.613607388,0.88408664,0.908904188,0.17938344,0.6548507269635406,1.2963523404725916,1.5637549149635406,1.4757357804725917,3.378092594,3.2957410597597465,3.158219316,3.015298411314727,4.158505287,4.077568005664333,3.20911126,3.0676046087361546,,,,,2.4234154685844436,2.131022232831291,0.2923932357531524,0.7304032195031797,3.1538186914095503,,0.9316103128741292,3.3550257830635934,0.6857517479570736,0.10099032209513646,0.6282719538952282,0.2478665915128315,0.7979814792135895,,0.3121010624287913,0.8219383921863261
SSD,YLR017W,MEU1,YLR209C,PNP1,1.685496393,1.304661284,0.980793193,0.599958084,0.433734735393624,0.5164460976859628,1.414527928393624,1.116404181685963,3.067557835,3.2862362967328873,3.110656111,3.2945724657199493,3.919859533,4.139952247567428,3.582122699,3.76745330731609,0.204003363,0.127615018,-0.618343517,,1.2651068481065908,0.2747611981653276,0.9903456499412635,0.14316937388560907,1.1219374775429085,0.25375658937744866,0.027692153961850145,1.2374146949366882,0.412361003133982,0.33035585227384406,0.09493818820483439,0.04957804326123148,0.3703545075274931,0.08771929725917428,0.00959707456238661,0.4043641835966895
SSD,YLR023C,IZH3,YOL002C,IZH2,1.290757081,1.373710724,0.586053881,0.669007524,0.7446769366015391,0.6797050531346366,1.330730817601539,1.3487125771346367,2.417044997,2.8424056579306978,2.998230535,3.190419416362801,2.874607383,3.301382296303245,3.538746564,3.7323496978519843,,,,,0.2755660372549563,0.2158319250664514,0.05973411218850535,1.9306565670244256,2.206222604279384,,1.1560766815429475,1.4316427191853607,0.09521460272830633,0.020699308678346538,0.07466244450372284,0.584397151929829,0.6437892950716999,,0.38051837083452017,0.45909938715694104
SSD,YLR051C,FCF2,YGR081C,SLX9,1.404177941,1.417055298,0.69947474,0.712352097,0.7847613301293155,0.9162416558851462,1.4842360701293154,1.6285937528851462,3.441440304,3.4696585589566773,3.355275738,3.369319954833658,4.012423549,4.042056057156049,3.939136341,3.9545948100785884,,-0.418449787,-0.679645967,-0.719649307,0.042777654006194515,0.43676818805323653,0.47954584205943135,0.28623249257917616,0.243454835251054,,0.33331762803803894,0.29053997388050246,0.014824519012581847,0.16468441842300163,0.1502266578593021,0.09887649512339407,0.08417535891430834,,0.11500796090807976,0.10035454008272586
SSD,YLR144C,ACF2,YNR067C,DSE4,1.076705007,1.830860386,0.372001807,1.126157186,0.8320614740633409,0.8526824085307934,1.204063281063341,1.9788395945307933,2.517934603,3.09979096718464,2.420747332,3.158950897028416,2.761444915,3.3447155319729998,3.418413023,4.15803084086021,0.276554031,,,-0.578313828,2.5052499414105265,0.06850126155026154,2.573751202960788,0.32284912600033205,2.1824008154101935,,0.19652503303960475,2.701774974594417,0.7004856747951881,0.7123773058267306,0.02373626889258183,0.11142636417562803,0.6389293930058801,,0.0680052594286786,0.7335471608458068
