Model,Run,Iter,Mut_corr,pearson,r_pval,spearman,rho_pval
ADS,Bm05,iter3,0.1,0.03520711490691266,0.11548429307154301,-0.0075876948969237235,0.7345157395251285
ADS,Bm10,iter1,0.1,0.05705866639377168,0.010703730415882608,0.04766239341559836,0.03305572715468654
ADS,Bm10,iter2,0.1,0.04425914522258287,0.047809083920386936,0.018175830043957508,0.4165582682416151
ADS,Bm10,iter3,0.1,0.05748154993156328,0.01013549887499544,0.05305742526435631,0.017644825111310002
ADS,Bm1,iter1,0.1,0.09812405499329276,1.1020819265541586e-05,0.045441132860283215,0.0421568566442511
ADS,Bm1,iter2,0.1,0.09551194295349767,1.8812504020134726e-05,0.03312107028026757,0.138686668598358
ADS,Bm1,iter3,0.1,0.059478378739663496,0.007799075128074311,0.004190614047653511,0.851430428932086
ADS,Bm2,iter1,0.1,0.06257454387709518,0.005119565198640298,0.011944075486018871,0.5934519651825815
ADS,Bm2,iter2,0.1,0.07250758547055586,0.001174992301916195,0.015727604431901104,0.48207843276100204
ADS,Bm2,iter3,0.1,0.05384037242893071,0.016037720915859525,0.007316940329235081,0.743650245010819
ADS,Bm3,iter1,0.1,0.04995894575768115,0.025467920080456008,0.01395721548930387,0.5327419888149768
ADS,Bm3,iter2,0.1,0.04927459364254745,0.027553350969275362,0.00895525123881281,0.6889733801472588
ADS,Bm3,iter3,0.1,0.034477595429366306,0.12322451710266291,0.0029838367459591865,0.8939101743633143
ADS,Bm4,iter1,0.1,0.053636862912002134,0.016442576701527493,0.022402268600567148,0.31665316917678765
ADS,Bm4,iter2,0.1,0.021285859418010568,0.341378407102475,-0.01298375424593856,0.5617038389017526
ADS,Bm4,iter3,0.1,0.052040170362422276,0.01994242938328343,0.025550472387618095,0.25340250361419475
ADS,Bm5,iter1,0.1,0.05794404734433518,0.00954490846780013,0.025674861418715354,0.25109819173751563
ADS,Bm5,iter2,0.1,0.04390147104986031,0.04964007708257581,0.021056774264193567,0.3466007391625907
ADS,Bm5,iter3,0.1,0.06398610168147244,0.004200610190185932,0.034123690030922506,0.1271224665511378
ADS,Bm6,iter1,0.1,0.04313521633318869,0.05376100962503014,0.016583513645878414,0.45855727762179543
ADS,Bm6,iter2,0.1,0.03442758508412271,0.1237696088109946,0.009905862976465745,0.6579555681148543
ADS,Bm6,iter3,0.1,0.05034888628905325,0.02434180081961734,0.026845728711432173,0.23012257115276094
ADS,Bm7,iter1,0.1,0.08103053259908027,0.0002861829427470633,0.06745626636406658,0.002542070120393808
ADS,Bm7,iter2,0.1,0.03351251486198068,0.13407894124951442,0.026722097180524297,0.23227669748721014
ADS,Bm7,iter3,0.1,0.048743156367079016,0.02927280094522686,0.041124392781098196,0.0659494908137004
ADS,Bm8,iter1,0.1,0.07809716726949748,0.0004726994223808253,0.059770336442584115,0.007501278302997994
ADS,Bm8,iter2,0.1,0.03814035239234312,0.08814920878902677,0.016746833686708422,0.45414328826847017
ADS,Bm8,iter3,0.1,0.0637197905547116,0.004361606283828476,0.05383657495914374,0.01604519457575832
ADS,Bm9,iter1,0.1,0.06456101034226125,0.003871273981219003,0.05059877014969254,0.02364304890101953
ADS,Bm9,iter2,0.1,0.04481940536655682,0.045055200380797446,0.021200247800061946,0.3433241302776562
ADS,Bm9,iter3,0.1,0.06080620518673335,0.006525166103592309,0.053388307347076835,0.01694919405028334
ADS,Bm05,iter1,-0.1,-0.07539447459991216,0.0007396630978628926,-0.10848261312065326,1.157286498503402e-06
ADS,Bm05,iter2,-0.1,-0.08908061416957935,6.628300158049878e-05,-0.10938765184691296,9.40830317335034e-07
ADS,Bm05,iter3,-0.1,-0.11560108389746765,2.1718451114838156e-07,-0.1437444644361161,1.061005334399761e-10
ADS,Bm10,iter1,-0.1,-0.11303258921443779,4.018906024152263e-07,-0.0972217548054387,1.3276843140119594e-05
ADS,Bm10,iter2,-0.1,-0.12357838893261527,2.949597997159261e-08,-0.12039530259882564,6.644433094639588e-08
ADS,Bm10,iter3,-0.1,-0.10511161482510568,2.4668558605882284e-06,-0.08829603707400928,7.686358391418666e-05
ADS,Bm1,iter1,-0.1,-0.10319309994943454,3.7568313021755336e-06,-0.14579013794753448,5.719664223849236e-11
ADS,Bm1,iter2,-0.1,-0.08264893368804085,0.00021543499101477542,-0.1221199940299985,4.2901019237956e-08
ADS,Bm1,iter3,-0.1,-0.07460897746544955,0.0008402501703259602,-0.11754740038685009,1.3503434121021426e-07
ADS,Bm2,iter1,-0.1,-0.11568112313466822,2.1301349304501336e-07,-0.13764067791016948,6.36687202861912e-10
ADS,Bm2,iter2,-0.1,-0.12081003658857929,5.984265262783167e-08,-0.15058291514572877,1.2995234897871804e-11
ADS,Bm2,iter3,-0.1,-0.12054767305210154,6.39408782758825e-08,-0.1471675372918843,3.754468100331482e-11
ADS,Bm3,iter1,-0.1,-0.10718377124842117,1.5533064688791029e-06,-0.12735506883876724,1.0956418046581267e-08
ADS,Bm3,iter2,-0.1,-0.13258728868631703,2.6476922939008932e-09,-0.15250631312657828,7.0732801453252344e-12
ADS,Bm3,iter3,-0.1,-0.12030213221926137,6.802159490542816e-08,-0.14791580497895127,2.9820063508860165e-11
ADS,Bm4,iter1,-0.1,-0.11607870090925732,1.9341525028026803e-07,-0.12625546356386588,1.4662176491407235e-08
ADS,Bm4,iter2,-0.1,-0.15462391426537053,3.5881787256761974e-12,-0.1725356831339208,7.877100212352052e-15
ADS,Bm4,iter3,-0.1,-0.12250936371766483,3.883396827743922e-08,-0.1390921367730342,4.1871055819219683e-10
ADS,Bm5,iter1,-0.1,-0.1152749689786558,2.350090850769318e-07,-0.112285576071394,4.794679492257295e-07
ADS,Bm5,iter2,-0.1,-0.13022568720626662,5.0615739090703265e-09,-0.14324901431225356,1.230664401765406e-10
ADS,Bm5,iter3,-0.1,-0.13010002557013783,5.23745787553175e-09,-0.12990728797682197,5.518827265231542e-09
ADS,Bm6,iter1,-0.1,-0.1229714721500812,3.4490654337758844e-08,-0.1294115183528796,6.31178836829779e-09
ADS,Bm6,iter2,-0.1,-0.1524987201056877,7.090393580823431e-12,-0.14895821673955417,2.1592071308276472e-11
ADS,Bm6,iter3,-0.1,-0.10486395106893712,2.6055826990938865e-06,-0.10988061647015412,8.399005936761805e-07
ADS,Bm7,iter1,-0.1,-0.11964300394327562,8.026181689543773e-08,-0.11493505973376492,2.5508814122407253e-07
ADS,Bm7,iter2,-0.1,-0.14369299397725288,1.0775079249980717e-10,-0.13462869665717417,1.4982680481460846e-09
ADS,Bm7,iter3,-0.1,-0.10435627405825544,2.913707554029498e-06,-0.10363870240967561,3.40938316160454e-06
ADS,Bm8,iter1,-0.1,-0.10286695570110789,4.032369453571589e-06,-0.10507881826970455,2.4848109680359907e-06
ADS,Bm8,iter2,-0.1,-0.14836551180638302,2.5950156672361248e-11,-0.1441949460487365,9.267227484880703e-11
ADS,Bm8,iter3,-0.1,-0.10841443721317534,1.1754018593845026e-06,-0.09938480484620123,8.472893648420837e-06
ADS,Bm9,iter1,-0.1,-0.10968185977011866,8.792730151252464e-07,-0.10178311644577911,5.093909275841842e-06
ADS,Bm9,iter2,-0.1,-0.13754875106198033,6.537172034388139e-10,-0.14050169012542255,2.775501924298337e-10
ADS,Bm9,iter3,-0.1,-0.10801995799032799,1.2856945233797513e-06,-0.10126607831651958,5.689968774713873e-06
ADS,Bm05,iter1,0.2,0.16708841655344825,5.4493208118054044e-14,0.11223827805956953,4.848377988672494e-07
ADS,Bm05,iter2,0.2,0.1779838938445793,1.0677401075315742e-15,0.11293562073390519,4.112305875812893e-07
