Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
Minimal,All duplicates,Divergence ratio,Bm2,-0.3,-0.05524612876935614,0.24219064919642105
Minimal,All duplicates,Divergence ratio,Bm2,-0.2,-0.04538427057864707,0.4909568410155148
Minimal,All duplicates,Divergence ratio,Bm2,-0.1,-0.0437905460472697,0.5295661298660643
Minimal,All duplicates,Divergence ratio,Bm2,0.0,-0.042068867155664165,0.5781832750552096
Minimal,All duplicates,Divergence ratio,Bm2,0.1,-0.04817440912795431,0.4213010494498138
Minimal,All duplicates,Divergence ratio,Bm2,0.2,-0.0453337408312958,0.4932437085266282
Minimal,All duplicates,Divergence ratio,Bm2,0.3,-0.0474343928280358,0.47249002195303064
Minimal,All duplicates,Divergence ratio,Bm2,0.4,-0.048585982070089594,0.47402291492816895
Minimal,All duplicates,Divergence ratio,Bm2,0.5,-0.057105541972290064,0.2332014272710281
Minimal,All duplicates,Divergence ratio,Bm2,0.6,-0.06867726161369186,0.0789140619491757
Minimal,All duplicates,Divergence ratio,Bm2,0.7,-0.08071393643031781,0.04056840785884033
Minimal,All duplicates,Divergence ratio,Bm3,-0.4,-0.1037249388753056,0.0016828924136680333
Minimal,All duplicates,Divergence ratio,Bm3,-0.3,-0.09838141809290946,0.0036030793853656664
Minimal,All duplicates,Divergence ratio,Bm3,-0.2,-0.09517155664221677,0.004296326027180367
Minimal,All duplicates,Divergence ratio,Bm3,-0.1,-0.0832697636511817,0.022184962751651733
Minimal,All duplicates,Divergence ratio,Bm3,0.0,-0.0770171149144254,0.034798767600152665
Minimal,All duplicates,Divergence ratio,Bm3,0.1,-0.06745028524857373,0.1331888439692247
Minimal,All duplicates,Divergence ratio,Bm3,0.2,-0.0776654441727791,0.03999478537276993
Minimal,All duplicates,Divergence ratio,Bm3,0.3,-0.07854889975550121,0.046179082708741465
Minimal,All duplicates,Divergence ratio,Bm3,0.4,-0.08601059494702523,0.0158011570448628
Minimal,All duplicates,Divergence ratio,Bm3,0.5,-0.09549551752241237,0.0067751482728451
Minimal,All duplicates,Divergence ratio,Bm3,0.6,-0.11234718826405866,0.0004599576367173666
Minimal,All duplicates,Divergence ratio,Bm3,0.7,-0.12354889975550121,6.619677700114379e-05
Minimal,All duplicates,Divergence ratio,Bm4,-0.4,-0.1335619396903015,1.4808554805031035e-05
Minimal,All duplicates,Divergence ratio,Bm4,-0.3,-0.12835044824775874,0.00010830881977359789
Minimal,All duplicates,Divergence ratio,Bm4,-0.2,-0.12285982070089646,0.00013294204485282066
Minimal,All duplicates,Divergence ratio,Bm4,-0.1,-0.12088467807660958,0.00015119362852318848
Minimal,All duplicates,Divergence ratio,Bm4,0.0,-0.11597229013854925,0.00028087333352933003
Minimal,All duplicates,Divergence ratio,Bm4,0.1,-0.11708312958435203,0.0002093008887992515
Minimal,All duplicates,Divergence ratio,Bm4,0.2,-0.11999877750611243,0.00012975847809478574
Minimal,All duplicates,Divergence ratio,Bm4,0.3,-0.12682029339853298,7.12375085504992e-05
Minimal,All duplicates,Divergence ratio,Bm4,0.4,-0.13235207823960876,1.3144092229337248e-05
Minimal,All duplicates,Divergence ratio,Bm4,0.5,-0.136680521597392,6.523143464276515e-06
Minimal,All duplicates,Divergence ratio,Bm4,0.6,-0.14935207823960875,1.2585913730100984e-06
Minimal,All duplicates,Divergence ratio,Bm4,0.7,-0.16303056234718824,3.920839216261148e-08
Minimal,All duplicates,Divergence ratio,Bm5,-0.4,-0.15936185819070903,1.679570634053699e-07
Minimal,All duplicates,Divergence ratio,Bm5,-0.3,-0.15181784841075793,6.36324077799936e-07
Minimal,All duplicates,Divergence ratio,Bm5,-0.2,-0.15386960065199673,5.537256608789676e-07
Minimal,All duplicates,Divergence ratio,Bm5,-0.1,-0.14981499592502034,1.0417433844815231e-06
Minimal,All duplicates,Divergence ratio,Bm5,0.0,-0.15059535452322734,7.605393445390499e-07
Minimal,All duplicates,Divergence ratio,Bm5,0.1,-0.1484604726976365,2.9922877176069562e-06
Minimal,All duplicates,Divergence ratio,Bm5,0.2,-0.15713528932355333,1.3070064778612317e-07
Minimal,All duplicates,Divergence ratio,Bm5,0.3,-0.15930521597392008,9.141940212250195e-08
Minimal,All duplicates,Divergence ratio,Bm5,0.4,-0.16243683781581086,2.7322216933356458e-08
Minimal,All duplicates,Divergence ratio,Bm5,0.5,-0.16609209453952725,2.02425215478641e-08
Minimal,All duplicates,Divergence ratio,Bm5,0.6,-0.17761532192339036,1.4920997030524559e-09
Minimal,All duplicates,Divergence ratio,Bm5,0.7,-0.19585696821515894,1.0559664254117251e-11
Minimal,All duplicates,Divergence ratio,Bm6,-0.4,-0.17689038304808472,1.7245858815092181e-09
Minimal,All duplicates,Divergence ratio,Bm6,-0.3,-0.17986022819885894,9.219112510431651e-10
Minimal,All duplicates,Divergence ratio,Bm6,-0.2,-0.17489853300733493,1.4898675996614468e-09
Minimal,All duplicates,Divergence ratio,Bm6,-0.1,-0.18125183374083123,8.245603829356204e-10
Minimal,All duplicates,Divergence ratio,Bm6,0.0,-0.1680085574572127,9.331969678486965e-09
Minimal,All duplicates,Divergence ratio,Bm6,0.1,-0.17836185819070902,1.7189835480972233e-09
Minimal,All duplicates,Divergence ratio,Bm6,0.2,-0.17192705786471063,7.711368839776375e-09
Minimal,All duplicates,Divergence ratio,Bm6,0.3,-0.1760268948655257,1.052249335812642e-08
Minimal,All duplicates,Divergence ratio,Bm6,0.4,-0.17997025264873667,6.451444193681747e-10
Minimal,All duplicates,Divergence ratio,Bm6,0.5,-0.18419519152404232,5.422406967880987e-10
Minimal,All duplicates,Divergence ratio,Bm6,0.6,-0.1936552567237164,4.5594787205042543e-11
Minimal,All duplicates,Divergence ratio,Bm6,0.7,-0.213341890790546,1.2238358474784641e-13
Minimal,All duplicates,Divergence ratio,Bm7,-0.4,-0.19975183374083127,2.6040281042583047e-12
Minimal,All duplicates,Divergence ratio,Bm7,-0.3,-0.1883035859820701,7.254737551439423e-11
Minimal,All duplicates,Divergence ratio,Bm7,-0.2,-0.18539527302363482,1.5605250425210213e-10
Minimal,All duplicates,Divergence ratio,Bm7,-0.1,-0.1885085574572127,6.078822630447196e-11
Minimal,All duplicates,Divergence ratio,Bm7,0.0,-0.1913052159739201,3.044694126449106e-11
Minimal,All duplicates,Divergence ratio,Bm7,0.1,-0.1922135289323553,2.2058503172199078e-11
Minimal,All duplicates,Divergence ratio,Bm7,0.2,-0.1891002444987775,5.201716835046e-11
Minimal,All duplicates,Divergence ratio,Bm7,0.3,-0.19037693561532187,4.351252691492391e-11
Minimal,All duplicates,Divergence ratio,Bm7,0.4,-0.20265851670741644,2.0360750122942286e-12
Minimal,All duplicates,Divergence ratio,Bm7,0.5,-0.20234026079869602,1.7023789785260608e-12
Minimal,All duplicates,Divergence ratio,Bm7,0.6,-0.21119519152404234,1.769325426910958e-13
Minimal,All duplicates,Divergence ratio,Bm7,0.7,-0.22736185819070895,1.6653345369377348e-15
Minimal,All duplicates,Divergence ratio,Bm8,-0.4,-0.20893683781581088,5.450454902226435e-13
Minimal,All duplicates,Divergence ratio,Bm8,-0.3,-0.2093985330073349,5.590343003329205e-13
Minimal,All duplicates,Divergence ratio,Bm8,-0.2,-0.20667685411572936,4.706975550069122e-13
Minimal,All duplicates,Divergence ratio,Bm8,-0.1,-0.20253015484922574,1.126469288218838e-12
Minimal,All duplicates,Divergence ratio,Bm8,0.0,-0.20643520782396083,3.1894487051431497e-12
Minimal,All duplicates,Divergence ratio,Bm8,0.1,-0.201841890790546,1.87916349148054e-12
Minimal,All duplicates,Divergence ratio,Bm8,0.2,-0.20693357783211078,4.1810999107383395e-13
Minimal,All duplicates,Divergence ratio,Bm8,0.3,-0.20784352078239607,2.527237678388398e-13
Minimal,All duplicates,Divergence ratio,Bm8,0.4,-0.20997025264873673,3.199662756969701e-13
Minimal,All duplicates,Divergence ratio,Bm8,0.5,-0.21830358598207003,1.643130076445232e-14
Minimal,All duplicates,Divergence ratio,Bm8,0.6,-0.22417522412387933,3.1086244689504383e-15
Minimal,All duplicates,Divergence ratio,Bm8,0.7,-0.23249022004889974,9.992007221626409e-16
Minimal,All duplicates,Divergence ratio,Bm9,-0.4,-0.21902852485737567,4.063416270128073e-14
Minimal,All duplicates,Divergence ratio,Bm9,-0.3,-0.21921352893235527,1.0954200509634878e-14
Minimal,All duplicates,Divergence ratio,Bm9,-0.2,-0.2146202118989405,6.498505437472583e-14
Minimal,All duplicates,Divergence ratio,Bm9,-0.1,-0.2187334963325183,1.5580129778906365e-14
Minimal,All duplicates,Divergence ratio,Bm9,0.0,-0.20978850855745715,1.5316266773387117e-12
Minimal,All duplicates,Divergence ratio,Bm9,0.1,-0.21393683781581085,1.6227759876604372e-13
Minimal,All duplicates,Divergence ratio,Bm9,0.2,-0.215821923390383,2.3795780161132523e-14
Minimal,All duplicates,Divergence ratio,Bm9,0.3,-0.2207701711491442,1.1472304587793284e-14
Minimal,All duplicates,Divergence ratio,Bm9,0.4,-0.22691687041564787,1.6653345369377348e-15
Minimal,All duplicates,Divergence ratio,Bm9,0.5,-0.22421189894050528,2.3314683517128287e-15
Minimal,All duplicates,Divergence ratio,Bm9,0.6,-0.22775020374898122,9.992007221626409e-16
Minimal,All duplicates,Divergence ratio,Bm9,0.7,-0.24477180114099426,9.992007221626409e-16
Minimal,All duplicates,Protein abundance,Bm05,-0.4,-0.09699674001629986,0.0038498607938761663
Minimal,All duplicates,Protein abundance,Bm05,-0.3,-0.09413121434392824,0.004806271681070833
Minimal,All duplicates,Protein abundance,Bm05,-0.2,-0.09366625916870412,0.0051989495520580005
Minimal,All duplicates,Protein abundance,Bm05,-0.1,-0.08986837815810916,0.008465260804451301
Minimal,All duplicates,Protein abundance,Bm05,0.0,-0.09190383048084756,0.007199549507508466
Minimal,All duplicates,Protein abundance,Bm05,0.1,-0.08720211898940504,0.011404352637389334
Minimal,All duplicates,Protein abundance,Bm05,0.2,-0.08952037489812543,0.008207071316278866
Minimal,All duplicates,Protein abundance,Bm05,0.3,-0.0858141809290953,0.013578900625539602
Minimal,All duplicates,Protein abundance,Bm05,0.4,-0.0863068459657701,0.016157007264945768
Minimal,All duplicates,Protein abundance,Bm05,0.5,-0.08369926650366744,0.017999217719947735
Minimal,All duplicates,Protein abundance,Bm05,0.6,-0.08833088834555823,0.009779581763497233
Minimal,All duplicates,Protein abundance,Bm05,0.7,-0.08804930725346366,0.012019303422368633
Minimal,All duplicates,Protein abundance,Bm1,-0.4,-0.08475835370823141,0.0147278275848382
Minimal,All duplicates,Protein abundance,Bm1,-0.3,-0.08666340668296653,0.011399925731415532
Minimal,All duplicates,Protein abundance,Bm1,-0.2,-0.08633292583537076,0.014480681016496534
Minimal,All duplicates,Protein abundance,Bm1,-0.1,-0.09188834555827213,0.009264526230125634
Minimal,All duplicates,Protein abundance,Bm1,0.0,-0.0889621026894865,0.009115497469693
Minimal,All duplicates,Protein abundance,Bm1,0.1,-0.08602037489812543,0.012351743419605701
Minimal,All duplicates,Protein abundance,Bm1,0.2,-0.0870338223308883,0.011115877961489634
Minimal,All duplicates,Protein abundance,Bm1,0.3,-0.08625183374083123,0.012817820908020068
Minimal,All duplicates,Protein abundance,Bm1,0.4,-0.09205256723716376,0.005949106417825833
Minimal,All duplicates,Protein abundance,Bm1,0.5,-0.0879576202118989,0.010189310989176734
Minimal,All duplicates,Protein abundance,Bm1,0.6,-0.09028932355338219,0.011058918958647234
Minimal,All duplicates,Protein abundance,Bm1,0.7,-0.08838264058679705,0.009543899948775567
Minimal,All duplicates,Protein abundance,Bm10,-0.4,-0.08375998370008142,0.016647595923357066
Minimal,All duplicates,Protein abundance,Bm10,-0.3,-0.08874816625916866,0.0127361819248929
Minimal,All duplicates,Protein abundance,Bm10,-0.2,-0.08858883455582718,0.011251797539172234
Minimal,All duplicates,Protein abundance,Bm10,-0.1,-0.08803504482477582,0.013559096908432869
Minimal,All duplicates,Protein abundance,Bm10,0.0,-0.0879983700081499,0.0097404545496192
Minimal,All duplicates,Protein abundance,Bm10,0.1,-0.08262754686226563,0.019683216348759
Minimal,All duplicates,Protein abundance,Bm10,0.2,-0.08920334148329252,0.009154134825914468
Minimal,All duplicates,Protein abundance,Bm10,0.3,-0.08305582722086383,0.019868333285934566
Minimal,All duplicates,Protein abundance,Bm10,0.4,-0.08872290138549303,0.009881699147356267
Minimal,All duplicates,Protein abundance,Bm10,0.5,-0.08696047269763646,0.012636270689936432
Minimal,All duplicates,Protein abundance,Bm10,0.6,-0.08199714751426239,0.0205174385403768
Minimal,All duplicates,Protein abundance,Bm10,0.7,-0.09201385493072527,0.007730057440873933
Minimal,All duplicates,Protein abundance,Bm2,-0.4,-0.09283292583537077,0.007091427119093066
Minimal,All duplicates,Protein abundance,Bm2,-0.3,-0.08248125509372446,0.018592847904047933
Minimal,All duplicates,Protein abundance,Bm2,-0.2,-0.09349837000814991,0.0052064839057357004
Minimal,All duplicates,Protein abundance,Bm2,-0.1,-0.08394498777506106,0.018469833732339364
Minimal,All duplicates,Protein abundance,Bm2,0.0,-0.0884221678891605,0.0096008781559267
Minimal,All duplicates,Protein abundance,Bm2,0.1,-0.08831295843520777,0.011073215139696368
Minimal,All duplicates,Protein abundance,Bm2,0.2,-0.09140383048084756,0.0069528982840355
Minimal,All duplicates,Protein abundance,Bm2,0.3,-0.08641850040749789,0.011714419671108102
Minimal,All duplicates,Protein abundance,Bm2,0.4,-0.08886715566422164,0.009562439852765366
Minimal,All duplicates,Protein abundance,Bm2,0.5,-0.09231255093724523,0.0073310889779072
Minimal,All duplicates,Protein abundance,Bm2,0.6,-0.0889621026894865,0.0094634091258468
Minimal,All duplicates,Protein abundance,Bm2,0.7,-0.08916422167889156,0.011897878377872933
Minimal,All duplicates,Protein abundance,Bm3,-0.4,-0.08681662591687041,0.012346232505250632
Minimal,All duplicates,Protein abundance,Bm3,-0.3,-0.08273879380603093,0.0198701353292709
Minimal,All duplicates,Protein abundance,Bm3,-0.2,-0.0848292583537082,0.016608340594197534
Minimal,All duplicates,Protein abundance,Bm3,-0.1,-0.0897017114914425,0.008928199273847299
Minimal,All duplicates,Protein abundance,Bm3,0.0,-0.08709168704156474,0.0125200540800185
Minimal,All duplicates,Protein abundance,Bm3,0.1,-0.0903973105134474,0.009191095397689501
Minimal,All duplicates,Protein abundance,Bm3,0.2,-0.08459209453952725,0.015112314671645666
Minimal,All duplicates,Protein abundance,Bm3,0.3,-0.0877726161369193,0.0116378306281007
Minimal,All duplicates,Protein abundance,Bm3,0.4,-0.08375998370008142,0.0168270728234446
Minimal,All duplicates,Protein abundance,Bm3,0.5,-0.08899918500407493,0.011780661279059967
Minimal,All duplicates,Protein abundance,Bm3,0.6,-0.09538753056234713,0.0049350090075181005
Minimal,All duplicates,Protein abundance,Bm3,0.7,-0.08746088019559896,0.010563288686653167
Minimal,All duplicates,Protein abundance,Bm4,-0.4,-0.08943480032599833,0.009676811753165834
Minimal,All duplicates,Protein abundance,Bm4,-0.3,-0.08442665036674811,0.017269486554136265
Minimal,All duplicates,Protein abundance,Bm4,-0.2,-0.08797962510187445,0.011683911696945633
Minimal,All duplicates,Protein abundance,Bm4,-0.1,-0.08359209453952722,0.016998446255508934
Minimal,All duplicates,Protein abundance,Bm4,0.0,-0.0909983700081499,0.008117661103404634
Minimal,All duplicates,Protein abundance,Bm4,0.1,-0.0895692746536267,0.009348425447940433
Minimal,All duplicates,Protein abundance,Bm4,0.2,-0.0835541972290138,0.017022734128189967
Minimal,All duplicates,Protein abundance,Bm4,0.3,-0.08131214343928277,0.021341054969179096
Minimal,All duplicates,Protein abundance,Bm4,0.4,-0.0902371638141809,0.0079476696965223
Minimal,All duplicates,Protein abundance,Bm4,0.5,-0.08766218418907899,0.010365304308683267
Minimal,All duplicates,Protein abundance,Bm4,0.6,-0.08649551752241234,0.014977027688586234
Minimal,All duplicates,Protein abundance,Bm4,0.7,-0.09357049714751424,0.005896976674442833
Minimal,All duplicates,Protein abundance,Bm5,-0.4,-0.08409168704156478,0.015582537090075467
Minimal,All duplicates,Protein abundance,Bm5,-0.3,-0.08375835370823141,0.017539989898122433
Minimal,All duplicates,Protein abundance,Bm5,-0.2,-0.0832017114914425,0.016989594146823567
Minimal,All duplicates,Protein abundance,Bm5,-0.1,-0.08546210268948651,0.014914782765117934
Minimal,All duplicates,Protein abundance,Bm5,0.0,-0.08101874490627543,0.024649209217986665
Minimal,All duplicates,Protein abundance,Bm5,0.1,-0.0884054604726976,0.012056442008897933
Minimal,All duplicates,Protein abundance,Bm5,0.2,-0.08896128769356147,0.0104943623400193
Minimal,All duplicates,Protein abundance,Bm5,0.3,-0.0867938060309698,0.013488326838586301
Minimal,All duplicates,Protein abundance,Bm5,0.4,-0.08946210268948651,0.008119895152082434
Minimal,All duplicates,Protein abundance,Bm5,0.5,-0.0864983700081499,0.015279772719987499
Minimal,All duplicates,Protein abundance,Bm5,0.6,-0.08087897310513441,0.022368766176593363
Minimal,All duplicates,Protein abundance,Bm5,0.7,-0.08486837815810916,0.0160000389904683
Minimal,All duplicates,Protein abundance,Bm6,-0.4,-0.08942502037489808,0.010087204807431766
Minimal,All duplicates,Protein abundance,Bm6,-0.3,-0.09159168704156473,0.007174036313441601
Minimal,All duplicates,Protein abundance,Bm6,-0.2,-0.083662184189079,0.01773233625289553
Minimal,All duplicates,Protein abundance,Bm6,-0.1,-0.08825998370008144,0.009467648018994365
Minimal,All duplicates,Protein abundance,Bm6,0.0,-0.09120171149144252,0.008428424459238667
Minimal,All duplicates,Protein abundance,Bm6,0.1,-0.08549022004889971,0.0140008953210387
Minimal,All duplicates,Protein abundance,Bm6,0.2,-0.08379543602281984,0.01873333005938343
Minimal,All duplicates,Protein abundance,Bm6,0.3,-0.08646047269763646,0.0130368748710461
Minimal,All duplicates,Protein abundance,Bm6,0.4,-0.08849592502037489,0.009440735003515267
Minimal,All duplicates,Protein abundance,Bm6,0.5,-0.08627546862265684,0.0124827414802611
Minimal,All duplicates,Protein abundance,Bm6,0.6,-0.08549959250203742,0.013150626382321865
Minimal,All duplicates,Protein abundance,Bm6,0.7,-0.08674001629991844,0.012566969450630664
Minimal,All duplicates,Protein abundance,Bm7,-0.4,-0.08849674001629987,0.010090175745165733
Minimal,All duplicates,Protein abundance,Bm7,-0.3,-0.09116625916870409,0.0067831707891386666
Minimal,All duplicates,Protein abundance,Bm7,-0.2,-0.08275998370008143,0.0183640141194362
Minimal,All duplicates,Protein abundance,Bm7,-0.1,-0.08646006519967393,0.014341234292040534
Minimal,All duplicates,Protein abundance,Bm7,0.0,-0.09172004889975544,0.006947308005480733
Minimal,All duplicates,Protein abundance,Bm7,0.1,-0.08372167889160546,0.018088053593310765
Minimal,All duplicates,Protein abundance,Bm7,0.2,-0.0877017114914425,0.0101796793068544
Minimal,All duplicates,Protein abundance,Bm7,0.3,-0.09053504482477583,0.007145853641882634
Minimal,All duplicates,Protein abundance,Bm7,0.4,-0.08349755501222489,0.022029250612457932
Minimal,All duplicates,Protein abundance,Bm7,0.5,-0.08596210268948651,0.0146064450458886
Minimal,All duplicates,Protein abundance,Bm7,0.6,-0.08979543602281982,0.008765975653389433
Minimal,All duplicates,Protein abundance,Bm7,0.7,-0.084422575387123,0.015111376835663999
Minimal,All duplicates,Protein abundance,Bm8,-0.4,-0.08792665036674811,0.010650249528602032
Minimal,All duplicates,Protein abundance,Bm8,-0.3,-0.09158964955175215,0.0062724250728203
Minimal,All duplicates,Protein abundance,Bm8,-0.2,-0.08707334963325182,0.0111375976493785
Minimal,All duplicates,Protein abundance,Bm8,-0.1,-0.08753382233088831,0.0102575150262575
Minimal,All duplicates,Protein abundance,Bm8,0.0,-0.09016340668296653,0.007495298816812733
Minimal,All duplicates,Protein abundance,Bm8,0.1,-0.08962999185004067,0.011299023053271101
Minimal,All duplicates,Protein abundance,Bm8,0.2,-0.0874975550122249,0.010910281780787533
Minimal,All duplicates,Protein abundance,Bm8,0.3,-0.08801670741646288,0.010623387867805333
Minimal,All duplicates,Protein abundance,Bm8,0.4,-0.08635044824775868,0.012470972221249535
Minimal,All duplicates,Protein abundance,Bm8,0.5,-0.08385370823145877,0.016368823120302665
Minimal,All duplicates,Protein abundance,Bm8,0.6,-0.08679543602281985,0.012405570134377167
Minimal,All duplicates,Protein abundance,Bm8,0.7,-0.0877371638141809,0.012615385563591633
Minimal,All duplicates,Protein abundance,Bm9,-0.4,-0.0942946210268948,0.0058197552939874
Minimal,All duplicates,Protein abundance,Bm9,-0.3,-0.08966218418907897,0.0092393959051585
Minimal,All duplicates,Protein abundance,Bm9,-0.2,-0.09002689486552562,0.0085713971119895
Minimal,All duplicates,Protein abundance,Bm9,-0.1,-0.09103504482477583,0.007481725762231933
Minimal,All duplicates,Protein abundance,Bm9,0.0,-0.08697025264873674,0.012210794909576134
Minimal,All duplicates,Protein abundance,Bm9,0.1,-0.08855582722086382,0.0094669897008558
Minimal,All duplicates,Protein abundance,Bm9,0.2,-0.08642502037489809,0.012362460786681835
Minimal,All duplicates,Protein abundance,Bm9,0.3,-0.08425387123064376,0.018311964937487168
Minimal,All duplicates,Protein abundance,Bm9,0.4,-0.08616259168704153,0.012154342125430033
Minimal,All duplicates,Protein abundance,Bm9,0.5,-0.08777546862265682,0.011592738609005634
Minimal,All duplicates,Protein abundance,Bm9,0.6,-0.08646006519967397,0.0127703528552613
Minimal,All duplicates,Protein abundance,Bm9,0.7,-0.08892379788101053,0.01011152025235
Minimal,All duplicates,Transcription rate,Bm05,-0.4,-0.18344172779136103,6.403605053624989e-10
Minimal,All duplicates,Transcription rate,Bm05,-0.3,-0.20433170334148323,1.766993958559245e-12
Minimal,All duplicates,Transcription rate,Bm05,-0.2,-0.21136837815810916,6.411167892868738e-13
Minimal,All duplicates,Transcription rate,Bm05,-0.1,-0.21804156479217598,6.024810280299184e-14
Minimal,All duplicates,Transcription rate,Bm05,0.0,-0.2347563162184189,3.2566542055671257e-15
Minimal,All duplicates,Transcription rate,Bm05,0.1,-0.24836308068459656,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.2,-0.26035778321108394,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.3,-0.27352770986145064,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.4,-0.2827041564792176,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.5,-0.2964026079869601,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.6,-0.30503259983700076,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.7,-0.3242742461287693,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm1,-0.4,-0.06330806845965763,0.14080640451087215
Minimal,All duplicates,Transcription rate,Bm1,-0.3,-0.054762836185819036,0.2539416676182305
Minimal,All duplicates,Transcription rate,Bm1,-0.2,-0.06350774246128767,0.1257604200053697
Minimal,All duplicates,Transcription rate,Bm1,-0.1,-0.0733443357783211,0.06417702081968603
Minimal,All duplicates,Transcription rate,Bm1,0.0,-0.08551263243683781,0.015439413467589433
Minimal,All duplicates,Transcription rate,Bm1,0.1,-0.09076405867970656,0.007163291104947699
Minimal,All duplicates,Transcription rate,Bm1,0.2,-0.1053822330888345,0.0010749790574212333
Minimal,All duplicates,Transcription rate,Bm1,0.3,-0.11687163814180927,0.00017600374614346666
Minimal,All duplicates,Transcription rate,Bm1,0.4,-0.1283533007334963,6.71381135455e-05
Minimal,All duplicates,Transcription rate,Bm1,0.5,-0.15311124694376524,2.6824664119592023e-07
Minimal,All duplicates,Transcription rate,Bm1,0.6,-0.1620456397718011,8.857532870128655e-08
Minimal,All duplicates,Transcription rate,Bm1,0.7,-0.17298573757131208,2.7167863884495582e-09
Minimal,All duplicates,Transcription rate,Bm10,-0.4,-0.08943439282803584,0.0125734960831315
Minimal,All duplicates,Transcription rate,Bm10,-0.3,-0.08321271393643026,0.0304434151202778
Minimal,All duplicates,Transcription rate,Bm10,-0.2,-0.0721511817440912,0.06128196485300316
Minimal,All duplicates,Transcription rate,Bm10,-0.1,-0.07037938060309692,0.08223759100038484
Minimal,All duplicates,Transcription rate,Bm10,0.0,-0.07756438467807654,0.033311461469615736
Minimal,All duplicates,Transcription rate,Bm10,0.1,-0.06519274653626728,0.1453893341467959
Minimal,All duplicates,Transcription rate,Bm10,0.2,-0.0637481662591687,0.1582984489588873
Minimal,All duplicates,Transcription rate,Bm10,0.3,-0.0574629176854115,0.2165395931325754
Minimal,All duplicates,Transcription rate,Bm10,0.4,-0.0547995110024449,0.27431138848812053
Minimal,All duplicates,Transcription rate,Bm10,0.5,-0.0521862265688671,0.3470045841280913
Minimal,All duplicates,Transcription rate,Bm10,0.6,-0.05220130399347997,0.33100773413472695
Minimal,All duplicates,Transcription rate,Bm10,0.7,-0.04859087204563973,0.41811703060241445
Minimal,All duplicates,Transcription rate,Bm2,-0.4,-0.10818663406682964,0.0007841063232084002
Minimal,All duplicates,Transcription rate,Bm2,-0.3,-0.08905704971475137,0.011941592006499233
Minimal,All duplicates,Transcription rate,Bm2,-0.2,-0.0636854115729421,0.13842266862904043
Minimal,All duplicates,Transcription rate,Bm2,-0.1,-0.05064180929095353,0.41291333034756655
Minimal,All duplicates,Transcription rate,Bm2,0.0,-0.0472787286063569,0.44195685304583304
Minimal,All duplicates,Transcription rate,Bm2,0.1,-0.03753137734311324,0.7048773486898628
Minimal,All duplicates,Transcription rate,Bm2,0.2,-0.04194824775876116,0.5758401825690133
Minimal,All duplicates,Transcription rate,Bm2,0.3,-0.047352893235533766,0.4322812219175218
Minimal,All duplicates,Transcription rate,Bm2,0.4,-0.054885085574572105,0.3155476518429755
Minimal,All duplicates,Transcription rate,Bm2,0.5,-0.06716136919315396,0.10005745468807013
Minimal,All duplicates,Transcription rate,Bm2,0.6,-0.07844580277098613,0.029294511244317336
Minimal,All duplicates,Transcription rate,Bm2,0.7,-0.08341035044824774,0.022788505147625666
Minimal,All duplicates,Transcription rate,Bm3,-0.4,-0.08925957620211894,0.011166234390349068
Minimal,All duplicates,Transcription rate,Bm3,-0.3,-0.08824612876935613,0.010532731854955098
Minimal,All duplicates,Transcription rate,Bm3,-0.2,-0.0769747351263243,0.035406735790630105
Minimal,All duplicates,Transcription rate,Bm3,-0.1,-0.068623064384678,0.1216598561823082
Minimal,All duplicates,Transcription rate,Bm3,0.0,-0.051514669926650304,0.3394927837457736
Minimal,All duplicates,Transcription rate,Bm3,0.1,-0.044770986145069226,0.5229258673830068
Minimal,All duplicates,Transcription rate,Bm3,0.2,-0.0380912795436022,0.6869655492972168
Minimal,All duplicates,Transcription rate,Bm3,0.3,-0.035450285248573736,0.769139584313638
Minimal,All duplicates,Transcription rate,Bm3,0.4,-0.04282192339038301,0.5474571821420443
Minimal,All duplicates,Transcription rate,Bm3,0.5,-0.051216788916055335,0.3236718671302485
Minimal,All duplicates,Transcription rate,Bm3,0.6,-0.0587616136919315,0.18599710975285103
Minimal,All duplicates,Transcription rate,Bm3,0.7,-0.06286104319478396,0.14665350083737969
Minimal,All duplicates,Transcription rate,Bm4,-0.4,-0.1011344743276283,0.0017648727965461
Minimal,All duplicates,Transcription rate,Bm4,-0.3,-0.08900774246128766,0.014981007267814634
Minimal,All duplicates,Transcription rate,Bm4,-0.2,-0.07654441727791357,0.05420762312764013
Minimal,All duplicates,Transcription rate,Bm4,-0.1,-0.0745260798696006,0.05114451347726997
Minimal,All duplicates,Transcription rate,Bm4,0.0,-0.06762102689486547,0.09117208056786692
Minimal,All duplicates,Transcription rate,Bm4,0.1,-0.04919437652811733,0.42393918407291115
Minimal,All duplicates,Transcription rate,Bm4,0.2,-0.051881418092909505,0.3329791330264209
Minimal,All duplicates,Transcription rate,Bm4,0.3,-0.0406340668296658,0.6154249950439491
