Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Comparison,Type,Moods_stat,Moods_p-val,KS_stat,KS_p-val
ADS,0.075,0.5,0,-0.2,Bm05_iter2,corr_02_neg,Mut_correlations_WGD_1e5,SSD,All,37.87428292682927,0.023340277451451643,0.25941951219512194,0.016597254194695498
ADS,0.075,0.5,0,-0.2,Bm05_iter2,corr_02_neg,Mut_correlations_WGD_1e5,SSD,True duplicates,23.32802842290893,0.0006497868985174748,0.2613555915342091,1.93675210922418e-07
ADS,0.075,0.5,0,-0.2,Bm05_iter2,corr_02_neg,Mut_correlations_WGD_1e5,WGD,All,62.01486842128499,0.026709323082415328,0.2670571428571428,0.012436803834369842
ADS,0.075,0.5,0,-0.2,Bm05_iter2,corr_02_neg,Mut_correlations_WGD_1e5,WGD,True duplicates,51.065291699718756,5.988424515176923e-07,0.27723732602581663,8.079752384487543e-10
ADS,0.075,0.5,0,-0.2,Bm05_iter3,corr_02_neg,Mut_correlations_WGD_1e5,All duplicates,All,86.7545388628051,0.010478860500634367,0.25721100244498774,0.0006737414690022633
ADS,0.075,0.5,0,-0.2,Bm05_iter3,corr_02_neg,Mut_correlations_WGD_1e5,All duplicates,True duplicates,73.18730120427773,1.6058876087475024e-09,0.27373601702383354,3.933247546435295e-16
ADS,0.075,0.5,0,-0.2,Bm05_iter3,corr_02_neg,Mut_correlations_WGD_1e5,SSD,All,35.28825365853659,0.032123720050942516,0.2622024390243902,0.007589770420194217
ADS,0.075,0.5,0,-0.2,Bm05_iter3,corr_02_neg,Mut_correlations_WGD_1e5,SSD,True duplicates,23.86895902273552,0.0002794015559379903,0.2729912268280883,3.2968885302302593e-08
ADS,0.075,0.5,0,-0.2,Bm05_iter3,corr_02_neg,Mut_correlations_WGD_1e5,WGD,All,59.56461503487864,0.026707283781588292,0.2733571428571428,0.006924690009032082
ADS,0.075,0.5,0,-0.2,Bm05_iter3,corr_02_neg,Mut_correlations_WGD_1e5,WGD,True duplicates,49.72661552284194,2.6159105808197467e-06,0.2875339395555029,2.0285224270374615e-10
ADS,0.075,0.5,0,-0.1,Bm05_iter1,corr_01_neg,Mut_correlations_WGD_1e5,All duplicates,All,89.18571372222769,0.0061486206649913454,0.25906308068459655,0.0023798901163646015
ADS,0.075,0.5,0,-0.1,Bm05_iter1,corr_01_neg,Mut_correlations_WGD_1e5,All duplicates,True duplicates,73.43613415593856,3.2612234525154967e-10,0.2729363281930519,4.730795724986962e-15
ADS,0.075,0.5,0,-0.1,Bm05_iter1,corr_01_neg,Mut_correlations_WGD_1e5,SSD,All,35.58714146341464,0.0228629800942383,0.26600975609756095,0.016787870644739727
ADS,0.075,0.5,0,-0.1,Bm05_iter1,corr_01_neg,Mut_correlations_WGD_1e5,SSD,True duplicates,24.63880545190055,9.698468145999961e-05,0.2743505423383472,9.591264241435297e-07
ADS,0.075,0.5,0,-0.1,Bm05_iter1,corr_01_neg,Mut_correlations_WGD_1e5,WGD,All,61.996860255629755,0.02670495314174363,0.273869387755102,0.014002404981428986
ADS,0.075,0.5,0,-0.1,Bm05_iter1,corr_01_neg,Mut_correlations_WGD_1e5,WGD,True duplicates,50.75152183723612,2.021997520482701e-06,0.2888256531113674,2.9195473731468225e-10
ADS,0.075,0.5,0,-0.1,Bm05_iter2,corr_01_neg,Mut_correlations_WGD_1e5,All duplicates,All,85.92535734672661,0.00463828297608932,0.25154449877750606,0.003253903945545597
ADS,0.075,0.5,0,-0.1,Bm05_iter2,corr_01_neg,Mut_correlations_WGD_1e5,All duplicates,True duplicates,67.32851292567358,3.1371619172044196e-10,0.26036055985973167,1.7821818205686375e-15
ADS,0.075,0.5,0,-0.1,Bm05_iter2,corr_01_neg,Mut_correlations_WGD_1e5,SSD,All,32.7022243902439,0.0228629800942383,0.25507560975609755,0.024490546212376587
ADS,0.075,0.5,0,-0.1,Bm05_iter2,corr_01_neg,Mut_correlations_WGD_1e5,SSD,True duplicates,22.706030755912977,3.578432097335038e-05,0.2622881740604006,1.6309348469932343e-06
ADS,0.075,0.5,0,-0.1,Bm05_iter2,corr_01_neg,Mut_correlations_WGD_1e5,WGD,All,56.800647321123876,0.026705541354283022,0.26232244897959184,0.0185695884687924
ADS,0.075,0.5,0,-0.1,Bm05_iter2,corr_01_neg,Mut_correlations_WGD_1e5,WGD,True duplicates,50.059452068668655,1.0531688963689351e-06,0.27396566567073477,1.4638244903553863e-10
ADS,0.075,0.5,0,-0.1,Bm05_iter3,corr_01_neg,Mut_correlations_WGD_1e5,All duplicates,All,84.42564861204664,0.010478839440271571,0.2587281173594132,0.0006378277740760771
