Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
Mixed,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.315128319702225,1.5683160632448336e-46,0.0555119879845834,0.0002066422732049,0.8134716157117046,0.0
No Cost,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.369506411191971,1.0094214164027995e-81,-0.0667652841173155,2.2998998724993545e-06,0.8600471901515505,0.0
No Cost,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3132476908881527,2.7613504911448733e-46,-0.0892370677490696,2.206537309651519e-09,0.7704884162132963,0.0
ADS,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3559187187947688,1.5041912388578902e-75,0.0996801074582063,1.6144509248490648e-12,0.782304162032666,0.0
ADS,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.309749130339389,3.0990089919790752e-46,-0.0124904094436186,0.4010086236800435,0.6964918334590917,1.262399439990691e-293
Minimal,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3572824791811967,3.725604380658547e-76,0.1012412980971602,7.204690045191959e-13,0.7714116938578711,0.0
Minimal,0.075,7.0,-0.025,0,Bm7_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3211166278543421,6.8900990604517915e-50,-0.0101454332481333,0.4948628591549632,0.6726656172127867,1.9479023948465977e-267
Mixed,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4790346476535437,1.316287297420161e-143,0.2904645746301805,8.456597171807073e-98,0.3026279293804687,4.1530741891303975e-54
Mixed,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2619705226718087,1.1280030858913362e-30,0.0534096130372407,0.0004140037791731,0.6134846053794445,1.7868658157887144e-193
No Cost,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4209297920207668,6.202778368153738e-108,0.1814749766872666,2.7986882814412246e-38,0.2545334653653545,2.897184267091617e-38
No Cost,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2984621224212187,4.163218784692285e-41,-0.0178231232970862,0.2353441014167347,0.2285750362248916,2.3541774762972926e-24
ADS,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3258394505343121,6.386050758887018e-63,0.1254661167079603,5.349055344724763e-19,-0.3661475076716012,3.614840917373868e-80
ADS,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3004347893726723,4.3172639929125787e-44,-0.0096675091809529,0.5142978218090766,-0.2748478975529102,6.635503281143368e-37
Minimal,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3222086600653856,1.7222511284429083e-61,0.1371448427890341,2.0108585260634441e-22,-0.367901243632199,5.610828891502197e-81
Minimal,0.075,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2622572853591352,3.3436970508909145e-33,-0.012310503349983,0.4077231696224093,-0.2894662550364512,2.200923130399163e-40
Mixed,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4529587686654031,9.722704269784869e-127,0.2769855697540695,9.464076757512746e-89,0.518133893333423,8.308456317034474e-172
Mixed,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2695317733097346,3.390769348989289e-33,0.0636658392865084,2.311654654414106e-05,0.6475176321532415,8.329205064913649e-228
No Cost,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3894621105699377,2.41141240145579e-91,0.1317673104731427,8.29340730000594e-21,0.500094893711183,2.434469471044175e-158
No Cost,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2885357691945605,2.7353343473196088e-39,-0.0254596610665552,0.0883666363838556,0.4240104078369314,2.8631817254167954e-87
ADS,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3588430907588946,7.480680254639782e-77,0.1738522163380115,3.1684085677600987e-35,-0.0097314839250374,0.6267244445276245
ADS,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2887521144373626,5.632863088307627e-40,0.0054803101476223,0.7127967351753988,-0.0173554989304289,0.4363047073888477
Minimal,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3434038483526158,3.996241907574437e-70,0.1702031506000915,8.204778176154345e-34,0.0062976839516294,0.752966785733823
Minimal,0.075,1.0,-0.025,0,Bm1_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2866799431847404,4.3671742595594206e-39,-0.0009893371555414,0.9471181241272808,-0.0405618975081385,0.0699501900133699
Mixed,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3769006311284659,3.290475312861437e-85,0.1686870943868205,3.1044615351167305e-33,0.833368111578898,0.0
Mixed,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2873975860461573,2.3294212217918873e-38,0.0301940800430059,0.0440476821268255,0.7765072546189334,0.0
No Cost,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3605924180840207,1.2237948453223508e-77,-0.0438925299007334,0.00190671422362,0.8594812009409922,0.0
No Cost,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3180544074531335,4.852408211056207e-48,-0.0784501982967385,1.4096632631147586e-07,0.7822006621976652,0.0
ADS,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.357573733518414,2.7629055832854662e-76,0.1041665791705437,1.536702893211601e-13,0.7709111252017801,0.0
ADS,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3254280809001317,3.06722538710433e-51,0.0050474939057902,0.7341906552065233,0.6800732736972914,1.947293684650436e-275
Minimal,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.375802405856385,1.098769013636044e-84,0.0875959105660996,5.492480420477051e-10,0.7749661789065887,0.0
Minimal,0.075,8.0,-0.025,0,Bm8_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3489805237191772,1.7785421958303684e-58,-0.0189736425619695,0.2029764035196026,0.686414413501524,2.871065156818191e-279
Mixed,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4088920275347245,2.2425737857831534e-101,0.2446318615496399,4.879723529885853e-69,0.661844006311041,5.84245786e-315
Mixed,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2428482045967641,1.021626571891164e-27,0.0722843010074867,1.3456506484788358e-06,0.6594724586848526,4.366849827810277e-245
No Cost,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3706983853277417,2.806269073189082e-82,0.0336180982935405,0.017442920507971,0.6795124750579962,0.0
No Cost,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3236365957794273,6.093669463496007e-50,-0.0586098864979267,8.386239018283133e-05,0.5825381897762103,6.562482298901965e-182
ADS,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3484181664669067,2.8701896894116347e-72,0.1527736268964655,1.713614007491152e-27,0.3215340172694428,3.1608486061508806e-61
ADS,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2875454900077025,3.758362308198248e-40,0.0001886720674835,0.9898587345352046,0.2476370474298034,6.759027398765667e-30
Minimal,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3196690357230458,1.6798941419922408e-60,0.1498543899877369,1.67271872781112e-26,0.3533644643463143,2.0161113675404953e-74
Minimal,0.075,2.0,-0.025,0,Bm2_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2726343548723385,1.7210716054371774e-35,-0.0157348478630841,0.2910747026970857,0.275443981577919,3.218178485970163e-36
Mixed,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4039448557487344,9.308257536787686e-99,0.1680238706888791,5.534871345623983e-33,0.8530833536453366,0.0
Mixed,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3047040443684049,7.449005111167753e-43,0.0315552699829053,0.0356076914465991,0.8027739793345698,0.0
No Cost,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3736315347559946,1.1750713417461172e-83,-0.0421498803716479,0.0028728424393898,0.8707895726703317,0.0
No Cost,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3524373813273334,6.2448884373270424e-59,-0.0480295790233788,0.0013044690166748,0.7920411761551623,0.0
ADS,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3669916873331323,1.4766187790816167e-80,0.0887349271919605,3.271383607458027e-10,0.7856320632371303,0.0
ADS,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3401182696878478,2.1659641409462737e-56,-0.0008865316694321,0.9523857608997066,0.7101952524966524,8.0778108223e-313
Minimal,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3692678803377603,1.3032951334840824e-81,0.0973716221302481,5.204189416128806e-12,0.8010655456424873,0.0
Minimal,0.075,9.0,-0.025,0,Bm9_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3272526005955261,3.672948958158476e-51,0.0167599908585794,0.2609341594446696,0.7178038917604134,1.19428987e-316
Mixed,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4109622455939594,1.7456024890544517e-102,0.1945183254220663,7.931082926420605e-44,0.7298389048702248,0.0
Mixed,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2931309067248932,3.228412805277958e-40,0.0277771834167731,0.0634934730456614,0.7341439237482169,0.0
No Cost,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3516062386569982,1.1868640656075464e-73,-0.022323318202345,0.1144969450099863,0.7569321098451377,0.0
No Cost,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3184055001072741,4.4469041588586585e-48,-0.0792285570958209,1.0689235897428384e-07,0.6446882643840584,5.882107772019522e-234
ADS,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3157954711992754,5.196136292252293e-59,0.1317645302041122,8.309046658005125e-21,0.4972820179971229,2.5964413444548593e-156
ADS,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2505756077701456,4.198243012337882e-31,0.0248264123635143,0.0930751895693961,0.4346092344597795,1.893681166954704e-96
Minimal,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3665225781956125,2.4292914307018304e-80,0.118167341649925,5.1600617259153755e-17,0.5100820510211282,1.0732833124521416e-165
Minimal,0.075,3.0,-0.025,0,Bm3_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3136031050340043,4.090716860591112e-47,-0.0183692372696324,0.2174353652957734,0.4385803454136576,2.8719343040477065e-95
Mixed,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4096437192536467,8.893016681105906e-102,0.1867078228641009,1.8637834186698702e-40,0.8299686504269842,0.0
Mixed,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3037105746337794,1.2294459015222325e-42,0.0320555125383106,0.0327257843540616,0.7886633373446658,0.0
No Cost,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3690519981203197,1.642084215411666e-81,-0.0458231584410744,0.001190782156541,0.847214719106355,0.0
No Cost,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3276031352628684,4.909661933930318e-50,-0.0596541306767321,6.825076390068952e-05,0.7414642004649862,0.0
ADS,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3423435290166946,1.1218653250737712e-69,0.107072777145938,3.1713614997827373e-14,0.7574116114898579,0.0
ADS,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2807209517866827,2.1470224787827814e-37,0.0010862303420823,0.9419799867216871,0.6685134884587812,3.2261508189406277e-258
Minimal,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3590136482261838,6.2733769236238376e-77,0.0947963555833183,1.860545506005012e-11,0.7535119979379198,0.0
Minimal,0.075,7.0,-0.025,0,Bm7_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3170435881280956,2.3534076920082448e-48,-0.0150318768930078,0.312418079108415,0.6671615291423169,3.890718747508566e-260
Mixed,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4303893506089308,2.804827368808358e-113,0.2056890663483864,6.619067077651103e-49,0.8056549676887949,0.0
Mixed,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3217040618100922,1.7775211807547223e-47,0.0263601486692365,0.0797200578008008,0.7683569436596526,0.0
No Cost,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3884846806535489,7.401986087343483e-91,-0.034696685526173,0.0141453306484092,0.8379435652389706,0.0
No Cost,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3468137257603082,1.0095397148288776e-56,-0.0743567003586335,6.50020272647455e-07,0.7328154780437691,0.0
ADS,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3554102408016386,2.5265508079830073e-75,0.1200405766350132,1.6396560545773734e-17,0.7213232895557264,0.0
ADS,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3026934277035718,6.7810021620900035e-43,-0.0202709674414159,0.1756957131498735,0.6129112513021817,5.967481460574277e-203
Minimal,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3414947682391629,2.555808449279006e-69,0.1123592826074761,1.6092757078058778e-15,0.7016097447695592,0.0
Minimal,0.075,6.0,-0.025,0,Bm6_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3187839982647779,2.3341937423883104e-48,-0.0135111072199834,0.3651273012814027,0.6156702920248381,1.751559284631469e-208
Mixed,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.4441543327819709,2.2913158739298287e-121,0.2158570202152308,8.545357933208545e-54,0.7972981225756998,0.0
Mixed,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3109136811803559,1.8551588786537465e-44,0.0425725651867396,0.004610183172126,0.7631117885524827,0.0
No Cost,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.361586387197822,4.35279408775742e-78,-0.0158857125146981,0.2614037275266275,0.8152730901876944,0.0
No Cost,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3062550335495767,2.9101191733978773e-44,-0.0723296307459166,1.2583466583859558e-06,0.7148470872634664,1.318943287270684e-309
ADS,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3461931203508993,2.594326885103634e-71,0.1457225895888513,3.893998603059503e-25,0.659434018085443,6.80942006571e-312
ADS,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.2721731589060638,2.966552843484756e-35,0.0002556786483824,0.986324161684338,0.5490651333237859,1.2156950050518653e-157
Minimal,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3587812652130024,7.973302336105947e-77,0.1254347827937171,5.458228589357587e-19,0.6605871472299437,2.3410003953e-313
Minimal,0.075,5.0,-0.025,0,Bm5_iter2,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3249176912294227,2.1481988136695867e-50,0.0075316849530774,0.6134832727692188,0.5685167666291916,1.3153097789285868e-171
Mixed,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3671600107791585,1.2348111025726755e-80,0.1723738778590659,1.194439493065553e-34,0.8765988254398122,0.0
Mixed,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3004893125319502,7.570010910660748e-43,0.0541966019242774,0.0002790116849765,0.8288503098332741,0.0
No Cost,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3466501562511616,1.652979189328985e-71,-0.0485745874690856,0.0005905640370589,0.8902168584666974,0.0
No Cost,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.31093622547483,1.0491395615091516e-46,-0.0535001899706531,0.0003162215735137,0.8164726613723127,0.0
ADS,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3499333684238226,6.344053993721207e-73,0.0809598753125301,9.883954897770488e-09,0.8369151178424189,0.0
ADS,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3001166135723016,9.47136962244246e-44,-0.0166576259425283,0.2617454018927311,0.759656238503206,0.0
Minimal,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,All,0.3473488304265039,8.286654847590781e-72,0.0672881637787957,1.914940088230829e-06,0.8356077873292461,0.0
Minimal,0.075,10.0,-0.025,0,Bm10_iter3,alpha_0025_neg,Mut_alpha_WGD_1e5,True duplicates,0.3151998110256738,9.204677992770431e-48,-0.0240767608729,0.1056727725092991,0.759082722118026,0.0
