Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
Minimal,0.075,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1824128550207841,9.590733661230342e-17,-0.146670216221454,2.876551384196217e-23,0.4474314339881086,3.8971297359790694e-101
Mixed,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.3884109365137499,8.054334651081898e-91,0.2526573444583375,1.1416197510516129e-73,0.2095823091171695,3.255736845183479e-26
Mixed,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1689515983969533,1.0200272116627453e-13,0.0260215955301263,0.0839114596527764,0.6507323243617255,8.422323216892899e-231
No Cost,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2500883758861402,5.874800032508432e-37,0.0899892768323704,1.8350331603515547e-10,0.2101235418437667,2.4135368636850063e-26
No Cost,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1408581056203537,1.4515337734566178e-10,-0.0775192203664332,1.6309603858540525e-07,0.3512890538007419,1.0955231538375056e-60
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2020294771887163,1.9464859295969233e-24,-0.0149026073583257,0.2920805176069865,-0.5586517550482809,3.3975642553639856e-205
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1746800892410016,2.0840676898884476e-15,-0.1609887380203356,1.0369905472420252e-27,-0.4315888304048326,4.127243225423666e-93
Minimal,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1823755054040808,3.877586360876244e-20,-0.0150130937236605,0.288517050291163,-0.5755380932380949,1.592005136735265e-220
Minimal,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1553977277339611,1.4613221787515189e-12,-0.1632227714596217,1.5038835815925224e-28,-0.4603607876660032,3.629800839634206e-108
Mixed,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2741346824535492,2.433224250210937e-44,0.1590529857681442,1.0930235824275163e-29,0.9023806149088984,0.0
Mixed,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1878336828043544,5.252388551975577e-17,0.030470143123253,0.0419173150347018,0.8454045754548732,0.0
No Cost,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2195857503337201,1.1259259480533195e-28,-0.1571835606805987,5.032080060441448e-29,0.9259843583334976,0.0
No Cost,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2005439658782433,9.385864107967581e-20,-0.1792547084985397,6.177182215848054e-34,0.8778802257310124,0.0
ADS,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1692861851657896,1.5729688762458686e-17,0.0128474357360228,0.3637402181397715,0.8871555009208804,0.0
ADS,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.12963445985689,5.080066325334124e-09,-0.0760280374624991,3.115909361686541e-07,0.8117828057553543,0.0
Minimal,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1639813894370223,1.572342565821107e-16,0.0118987536562291,0.4002424265275537,0.8944351636536264,0.0
Minimal,0.075,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1545554073540594,3.323825093383092e-12,-0.0668123937117429,7.1334693579168895e-06,0.8237857078398725,0.0
Mixed,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.3203383201821312,9.236831718389812e-61,0.1611451653166247,1.9357793634444307e-30,0.8788345183415232,0.0
Mixed,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2293274489767867,1.2919668713863127e-24,0.024592470144558,0.101171044913526,0.8166957844736402,0.0
No Cost,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2348507173841148,1.1345233885506584e-32,-0.1791781929580915,2.407902239869926e-37,0.9080391392062624,0.0
No Cost,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2201504213640654,1.426934532536638e-23,-0.2048380203549024,5.328961878382623e-44,0.8459786977664058,0.0
ADS,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.198263112426098,1.4099301227129202e-23,0.0105324952610229,0.4565170015428936,0.8367094466415116,0.0
ADS,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1635555842793768,1.630853906786253e-13,-0.0937096575011381,2.8884527842612376e-10,0.7471731596233431,0.0
Minimal,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.185747912983666,7.651640156605731e-21,0.0067867448708288,0.6313832174570276,0.8389984848317577,0.0
Minimal,0.075,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1536830975245396,4.3519200855273765e-12,-0.0905235990107307,1.1333684703344368e-09,0.7359750111239032,0.0
Mixed,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2596439355590297,8.456892967336938e-40,0.1524436726395191,2.2219843800265277e-27,0.9392432023109124,0.0
Mixed,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2100732997118708,4.169941480661433e-21,0.0527684133835153,0.0004151578878909,0.8959316101218461,0.0
No Cost,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2217989293118287,3.0917873128577896e-29,-0.1255465156313139,5.078697898624841e-19,0.9528743435638952,0.0
No Cost,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2150349167436851,1.6941652150502078e-22,-0.1519780145978918,9.851691686612357e-25,0.920119774419423,0.0
ADS,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1723047996647679,4.1031158831027585e-18,0.0255404013283581,0.0709461320176874,0.9356649683943952,0.0
ADS,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1305653632084633,5.176042208721922e-09,-0.0442866138988994,0.0030055348419996,0.887557867652259,0.0
Minimal,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1888657607785217,1.6599224492653696e-21,0.0238786102660879,0.0913553316357012,0.9360817712770836,0.0
Minimal,0.075,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1703766355520029,9.111035412423183e-15,-0.0339918035263296,0.0219699302290648,0.8933029163959255,0.0
Mixed,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,All,0.2472120364819258,3.990144709772673e-36,0.1250223119293456,7.117910860263302e-19,0.9661984583357536,0.0
Mixed,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.220481096743957,2.945754551364058e-23,0.0412987189215464,0.0056822871581725,0.9393514348870448,0.0
No Cost,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,All,0.221940143798423,2.8456893614627316e-29,-0.1007766781597124,9.171904665053312e-13,0.9721551302648208,0.0
No Cost,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2256315274754494,1.721719482248926e-24,-0.125060445236903,3.793303919485354e-17,0.9490824526377304,0.0
ADS,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,All,0.2018448745351799,2.14685125278458e-24,0.0076356072597394,0.5893405951399981,0.9644496790479488,0.0
ADS,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1656616081292114,9.206331727243156e-14,-0.0534253055491569,0.0003375355365934,0.9347014563911944,0.0
Minimal,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,All,0.1937979988796798,1.400977921249265e-22,0.0390397736669376,0.0057643891143161,0.9672740210038436,0.0
Minimal,0.075,10.0,0,0.1,Bm10_iter2,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1528267525384264,4.958263004622447e-12,-0.0299803091424608,0.043828936281541,0.942561887675369,0.0
Mixed,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2562691832750693,8.801822905323261e-39,0.1640854518069515,1.633361876617863e-31,0.9267703657552584,0.0
Mixed,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1840294049489679,1.401157324216496e-16,0.0542697486260511,0.0002767761227004,0.8831045742027295,0.0
No Cost,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2030767736122838,1.114461865283794e-24,-0.134248657689115,1.518859424708206e-21,0.943925974004156,0.0
No Cost,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1906955546738886,7.841834388117442e-18,-0.1634762390944152,2.516626446746147e-28,0.9019110619777656,0.0
ADS,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1809237463237994,7.723376602047718e-20,0.0093578447605071,0.5082605655717974,0.9169365588698496,0.0
ADS,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.139706532692193,3.6461461015457116e-10,-0.0689351046252218,3.7194986776340447e-06,0.8589350824494913,0.0
Minimal,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1680776540284246,2.675376994281485e-17,0.0111830389920189,0.4291848737804496,0.9171228849156616,0.0
Minimal,0.075,6.0,0,0.1,Bm6_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.147515553001713,2.7867727968250152e-11,-0.0550421918731196,0.0002146733981922,0.8592219391578213,0.0
Mixed,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2294341284854606,3.2110632052870843e-31,0.1386335673533826,6.991503329125464e-23,0.9498400895104144,0.0
Mixed,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1861625669624316,4.5447374012456275e-17,0.0609384942916513,4.286770420550765e-05,0.9163350435108464,0.0
No Cost,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2155561980729917,1.1423673757718699e-27,-0.1055234244409123,7.395009635954587e-14,0.9604750326520052,0.0
No Cost,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1872133571743608,2.5122201401734258e-17,-0.1410736991861696,1.712792480487823e-21,0.9303722699637128,0.0
ADS,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1752661036905766,1.0720191643934077e-18,0.0345788488480104,0.0144766332519287,0.9497944226871076,0.0
ADS,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1322318374888876,2.287440891526536e-09,-0.0367590069968066,0.0133831043617125,0.9149520631045596,0.0
Minimal,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1717611577217852,5.236091517391711e-18,0.0204822982220432,0.1475871348873495,0.9478141074902574,0.0
Minimal,0.075,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1387132252013177,2.8698625961931416e-10,-0.0397620400296602,0.0073156096904144,0.9128125781166304,0.0
Mixed,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2095538608566177,3.3072889599807504e-26,0.1395606983069777,3.599864623883036e-23,0.9539495713839314,0.0
Mixed,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1606931934435686,4.932680129445684e-13,0.0635479495653126,1.993839380275623e-05,0.9214508170000916,0.0
No Cost,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.2144382909501265,2.1548044064272078e-27,-0.1030660415021436,2.762187246168232e-13,0.9668763689722192,0.0
No Cost,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1905160494170489,6.3623420977194004e-18,-0.1264970260480336,1.4415344461237928e-17,0.942613613895688,0.0
ADS,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1989940488630478,9.630627454437268e-24,0.0354033270559455,0.0122953566291614,0.9544472846155656,0.0
ADS,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1635573961946762,1.3251401913565598e-13,-0.0240370730973059,0.1059782992591723,0.9208471137040418,0.0
Minimal,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,All,0.1575931759349081,2.2761758405454265e-15,0.0377219261792435,0.0076389365371395,0.956621986019518,0.0
Minimal,0.075,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1383087408702241,4.101633237708001e-10,-0.0180665833964785,0.224339965300836,0.924944015024705,0.0
Mixed,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2050455442312871,3.874083190750827e-25,0.1427568391493013,3.5272098881564355e-24,0.9650788692926192,0.0
Mixed,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1808554950769687,4.753514685320778e-16,0.0642401584930993,1.6703066498161733e-05,0.93961551990571,0.0
No Cost,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2162079629132741,7.877870396864018e-28,-0.0788083360763563,2.4068833916006243e-08,0.9704342808374852,0.0
No Cost,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2153333749995643,1.923517410309801e-22,-0.0954307114219009,1.3926828730180168e-10,0.9476724333361534,0.0
ADS,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1938508480401357,1.363856566307146e-22,0.0277482709085168,0.0497640876180056,0.9633900439344072,0.0
ADS,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1686211524574696,2.2384702563004447e-14,-0.0203979644959585,0.1701429344885695,0.9360562128698132,0.0
Minimal,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1441731325717012,4.3912228766631466e-13,0.0332402235898239,0.0187481790408462,0.9598816703810674,0.0
Minimal,0.075,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1327895820809917,2.010709461613774e-09,-0.0203492671338087,0.1711652734247037,0.9290932377497748,0.0
Mixed,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2568130855700937,6.048158991180775e-39,0.1606264965652172,2.979732383825561e-30,0.9239282438285192,0.0
Mixed,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2306259648973124,1.3686989069774582e-25,0.0559428175847317,0.0001727140370334,0.8757078136108395,0.0
No Cost,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2235614995778399,1.0934790243001974e-29,-0.1314228264065187,1.0470747991546443e-20,0.9444357433017192,0.0
No Cost,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2218676696152826,2.5967464341934062e-24,-0.1542826116445495,1.1833205967201959e-25,0.9104592550308072,0.0
ADS,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1830469832715173,2.813883987825027e-20,0.022703907835642,0.1084466704013571,0.9054595604255298,0.0
ADS,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1734434810746322,3.145421382414994e-15,-0.0472863102056851,0.0014408918163985,0.8454444299016464,0.0
Minimal,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1636879550220728,1.781954489765519e-16,0.023842812533061,0.0918421251481085,0.9082430547588888,0.0
Minimal,0.075,6.0,0,0.1,Bm6_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1604022637900856,2.5520999433725833e-13,-0.0358367523787513,0.0155620571224738,0.8501662017874981,0.0
Mixed,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2387373171739708,9.773290628223494e-34,0.1509824600081442,6.972382865377387e-27,0.939298386191742,0.0
Mixed,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2178095783547612,5.1956344244507987e-23,0.052666345293709,0.0004026139643308,0.9010048671298816,0.0
No Cost,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1887229734276757,1.7812933460833817e-21,-0.1034379778746873,2.2671812338438022e-13,0.9525267520842804,0.0
No Cost,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1979981636847313,1.2025361798826746e-19,-0.1171456500529543,2.106965605630841e-15,0.9215175257251236,0.0
ADS,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1950770554683289,7.298406237162012e-23,0.021840089626897,0.1225579123035641,0.9283386911261906,0.0
ADS,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1940428259131939,1.4566998761891791e-18,-0.0439019224121566,0.0031654772620822,0.8756647110514426,0.0
Minimal,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1745659778825564,1.4755284553879245e-18,0.0130070962556864,0.3578082107857316,0.9317740255638444,0.0
Minimal,0.075,7.0,0,0.1,Bm7_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1728155153418015,4.6975745686434546e-15,-0.0495437441644616,0.0008542888502849,0.8869781394920508,0.0
Mixed,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2742635559461689,2.2106885101356092e-44,0.1789399095494682,3.0053166033168146e-37,0.8751070205291235,0.0
Mixed,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.2035071110985499,3.5472295261779587e-20,0.0455550946618509,0.0022280062687449,0.8056304391651208,0.0
No Cost,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2743532552885209,2.0678620034197218e-44,-0.1809273829135457,4.6874924467648733e-38,0.9069562336889974,0.0
No Cost,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.249210668803597,8.897030028128722e-30,-0.207119412336513,7.485669378099623e-45,0.8398074413835457,0.0
ADS,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2019953457272553,1.9820821677261452e-24,0.0195176484584928,0.1676197394126987,0.8373219420995108,0.0
ADS,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1912591950484017,3.550651613651043e-18,-0.0753157000543752,3.875900208184557e-07,0.7436854830819192,0.0
Minimal,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1422694154031064,8.91536122388496e-13,0.0024424148035357,0.8629172064155815,0.8236279193004672,0.0
Minimal,0.075,4.0,0,0.1,Bm4_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1365843783626732,7.170361439750551e-10,-0.0836447625159649,1.78950952008378e-08,0.7224450179214018,0.0
Mixed,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2413933303989329,1.7834707498063732e-34,0.1602435453003317,4.0933693358015495e-30,0.9030521503763442,0.0
Mixed,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.176416342722273,1.8202081348701744e-15,0.0467934924937654,0.0016843080770954,0.8462061419825374,0.0
No Cost,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.232774087291854,4.128831567840778e-32,-0.1627879201083667,4.89126502068489e-31,0.9286927069268331,0.0
No Cost,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.228418581951473,2.1055850107094827e-25,-0.1752784528359316,1.4664375086763012e-32,0.8788923281155548,0.0
ADS,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.2009809112609458,3.391512133915088e-24,0.027674924962521,0.0503711993666759,0.8822161480665837,0.0
ADS,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1802551156441881,2.99549352370905e-16,-0.0550952569082792,0.0002089465046291,0.8066726812887594,0.0
Minimal,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.1491658583625373,6.552514912021124e-14,0.0151697965464523,0.2835134226016089,0.8753916559666651,0.0
Minimal,0.075,5.0,0,0.1,Bm5_iter3,corr_01,Mut_correlations_WGD_1e5,True duplicates,0.1391915873875525,2.6441005259111544e-10,-0.0554308243352484,0.0001855031760765,0.8007105658453778,0.0
Mixed,0.075,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD_1e5,All,0.3571835991653759,4.123281042179505e-76,0.1653977792251914,5.337120458711176e-32,0.7671219469955116,0.0
