Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Comparison,Type,Moods_stat,Moods_p-val,KS_stat,KS_p-val
ADS,0.025,0.5,-0.35,0,Bm05_iter2,alpha_035_neg,Mut_alpha_WGD,WGD,All,49.84802599025347,0.026704911172690228,0.304434693877551,2.204870673697326e-05
ADS,0.025,0.5,-0.35,0,Bm05_iter2,alpha_035_neg,Mut_alpha_WGD,WGD,True duplicates,52.4851378151187,0.0011970800398137722,0.30847170686456404,5.625084337542213e-06
ADS,0.025,0.5,-0.35,0,Bm05_iter3,alpha_035_neg,Mut_alpha_WGD,All duplicates,All,72.93869175339381,0.004638306023591933,0.2765325183374083,3.409876648026518e-05
ADS,0.025,0.5,-0.35,0,Bm05_iter3,alpha_035_neg,Mut_alpha_WGD,All duplicates,True duplicates,78.5165117875739,0.010153570162820223,0.28645725415440715,1.1987852212065142e-07
ADS,0.025,0.5,-0.35,0,Bm05_iter3,alpha_035_neg,Mut_alpha_WGD,SSD,All,26.34760975609756,0.02457872594973072,0.2697585365853658,0.003110840885110695
ADS,0.025,0.5,-0.35,0,Bm05_iter3,alpha_035_neg,Mut_alpha_WGD,SSD,True duplicates,25.43627727003617,0.2500657721436143,0.28314344211925857,0.0023559362248959117
ADS,0.025,0.5,-0.35,0,Bm05_iter3,alpha_035_neg,Mut_alpha_WGD,WGD,All,50.20735665018642,0.026704958846822936,0.2993224489795918,8.513187115434392e-05
ADS,0.025,0.5,-0.35,0,Bm05_iter3,alpha_035_neg,Mut_alpha_WGD,WGD,True duplicates,52.7515214972842,0.0011664164069001687,0.30360765469724305,6.920143603223602e-06
ADS,0.025,0.5,-0.25,0,Bm05_iter1,alpha_025_neg,Mut_alpha_WGD,All duplicates,All,64.00956404785913,0.006148757366319787,0.27072151589242055,5.683506208157686e-06
ADS,0.025,0.5,-0.25,0,Bm05_iter1,alpha_025_neg,Mut_alpha_WGD,All duplicates,True duplicates,71.74530257136908,0.026613720656429942,0.27987121668717924,8.099163565089958e-08
ADS,0.025,0.5,-0.25,0,Bm05_iter1,alpha_025_neg,Mut_alpha_WGD,SSD,All,22.215160975609756,0.0300068187504227,0.2675853658536585,0.0014589838522567988
ADS,0.025,0.5,-0.25,0,Bm05_iter1,alpha_025_neg,Mut_alpha_WGD,SSD,True duplicates,23.8487612936768,0.2328355330421015,0.281286752986953,0.0005990554735764497
ADS,0.025,0.5,-0.25,0,Bm05_iter1,alpha_025_neg,Mut_alpha_WGD,WGD,All,46.086735695160876,0.026705052893315647,0.2891244897959183,0.00013941822446226015
ADS,0.025,0.5,-0.25,0,Bm05_iter1,alpha_025_neg,Mut_alpha_WGD,WGD,True duplicates,51.68165840468679,0.005524574045418206,0.2961308182579025,4.830806312845559e-06
ADS,0.025,0.5,-0.25,0,Bm05_iter2,alpha_025_neg,Mut_alpha_WGD,All duplicates,All,65.36542337678713,0.008067799080118933,0.2715777506112469,3.677094125280623e-06
ADS,0.025,0.5,-0.25,0,Bm05_iter2,alpha_025_neg,Mut_alpha_WGD,All duplicates,True duplicates,72.69751997550611,0.004562379615767801,0.2809802914460927,1.7806471235669475e-07
ADS,0.025,0.5,-0.25,0,Bm05_iter2,alpha_025_neg,Mut_alpha_WGD,SSD,All,24.632253658536584,0.024578749610812016,0.2688341463414634,0.001261344053090492
ADS,0.025,0.5,-0.25,0,Bm05_iter2,alpha_025_neg,Mut_alpha_WGD,SSD,True duplicates,24.32490814926298,0.202103771449891,0.2822611880837501,0.0009860131066386345
ADS,0.025,0.5,-0.25,0,Bm05_iter2,alpha_025_neg,Mut_alpha_WGD,WGD,All,46.422458188695394,0.026704958846836494,0.2913428571428571,4.8653390129824316e-05
ADS,0.025,0.5,-0.25,0,Bm05_iter2,alpha_025_neg,Mut_alpha_WGD,WGD,True duplicates,53.168934584512286,0.0005006150878568493,0.2975397236934701,7.381511942798453e-06
ADS,0.025,0.5,-0.25,0,Bm05_iter3,alpha_025_neg,Mut_alpha_WGD,All duplicates,All,68.91192355138342,0.0104788385944826,0.26835647921760386,8.687778619240606e-05
ADS,0.025,0.5,-0.25,0,Bm05_iter3,alpha_025_neg,Mut_alpha_WGD,All duplicates,True duplicates,72.89536854546041,0.0033102378867610124,0.27817940222998017,1.866297166818886e-07
ADS,0.025,0.5,-0.25,0,Bm05_iter3,alpha_025_neg,Mut_alpha_WGD,SSD,All,26.152682926829268,0.022697089562690214,0.2606853658536585,0.0062912833843387144
ADS,0.025,0.5,-0.25,0,Bm05_iter3,alpha_025_neg,Mut_alpha_WGD,SSD,True duplicates,24.38802349144205,0.14391746662044896,0.27203392652952474,0.002811566816292075
ADS,0.025,0.5,-0.25,0,Bm05_iter3,alpha_025_neg,Mut_alpha_WGD,WGD,All,47.54534813363648,0.026704870246543798,0.28604285714285715,0.001117577639074393
ADS,0.025,0.5,-0.25,0,Bm05_iter3,alpha_025_neg,Mut_alpha_WGD,WGD,True duplicates,52.53612997315448,0.0004938939886462152,0.2950516938682619,1.1024884678152228e-05
ADS,0.025,0.5,-0.175,0,Bm05_iter1,alpha_0175_neg,Mut_alpha_WGD,All duplicates,All,64.79967074269416,0.004638306023591933,0.2662677261613692,1.7825186441404493e-05
ADS,0.025,0.5,-0.175,0,Bm05_iter1,alpha_0175_neg,Mut_alpha_WGD,All duplicates,True duplicates,69.68842326704805,0.010376183104205537,0.2746162262339373,1.1523695740276414e-06
ADS,0.025,0.5,-0.175,0,Bm05_iter1,alpha_0175_neg,Mut_alpha_WGD,SSD,All,21.08458536585366,0.024578749612635974,0.2600341463414634,0.002990661488608475
ADS,0.025,0.5,-0.175,0,Bm05_iter1,alpha_0175_neg,Mut_alpha_WGD,SSD,True duplicates,21.242103797750307,0.23409448973097186,0.274713219734937,0.0011656813682158946
ADS,0.025,0.5,-0.175,0,Bm05_iter1,alpha_0175_neg,Mut_alpha_WGD,WGD,All,45.75429483471493,0.026704958846836494,0.2840612244897959,0.00040681520884489655
ADS,0.025,0.5,-0.175,0,Bm05_iter1,alpha_0175_neg,Mut_alpha_WGD,WGD,True duplicates,51.2015083110113,0.0011947654062250213,0.29151989562948466,2.647570360367159e-05
ADS,0.025,0.5,-0.175,0,Bm05_iter2,alpha_0175_neg,Mut_alpha_WGD,All duplicates,All,63.20812238835942,0.004638306023591933,0.25805770171149145,9.348013060858599e-06
ADS,0.025,0.5,-0.175,0,Bm05_iter2,alpha_0175_neg,Mut_alpha_WGD,All duplicates,True duplicates,72.01503881377249,0.07122801307113645,0.2686537061340428,5.697689034742265e-06
ADS,0.025,0.5,-0.175,0,Bm05_iter2,alpha_0175_neg,Mut_alpha_WGD,SSD,All,20.681736585365854,0.02747729291261907,0.25668536585365853,0.0017285254840670196
ADS,0.025,0.5,-0.175,0,Bm05_iter2,alpha_0175_neg,Mut_alpha_WGD,SSD,True duplicates,23.389246323529413,0.17145851863225353,0.27816759325681484,0.0005763524344049376
ADS,0.025,0.5,-0.175,0,Bm05_iter2,alpha_0175_neg,Mut_alpha_WGD,WGD,All,44.75937225369563,0.026705052893315647,0.2773285714285714,0.0002590260101782521
ADS,0.025,0.5,-0.175,0,Bm05_iter2,alpha_0175_neg,Mut_alpha_WGD,WGD,True duplicates,50.55254987915351,0.010982679356308074,0.2844547193877551,7.994513016621046e-05
ADS,0.025,0.5,-0.175,0,Bm05_iter3,alpha_0175_neg,Mut_alpha_WGD,All duplicates,All,71.16435413540482,0.010478837516627348,0.2670926650366748,3.483706657001716e-05
ADS,0.025,0.5,-0.175,0,Bm05_iter3,alpha_0175_neg,Mut_alpha_WGD,All duplicates,True duplicates,77.62569431739874,0.0006573297238835877,0.2753271148027821,1.9314051591384395e-07
ADS,0.025,0.5,-0.175,0,Bm05_iter3,alpha_0175_neg,Mut_alpha_WGD,SSD,All,26.763453658536584,0.022645056202893633,0.26473414634146336,0.004092861471343067
ADS,0.025,0.5,-0.175,0,Bm05_iter3,alpha_0175_neg,Mut_alpha_WGD,SSD,True duplicates,24.964879162490256,0.11662570562894946,0.27391413297694617,0.00271117023102375
ADS,0.025,0.5,-0.175,0,Bm05_iter3,alpha_0175_neg,Mut_alpha_WGD,WGD,All,51.48918539173105,0.026704865590397784,0.28728979591836734,0.0006688752350496547
ADS,0.025,0.5,-0.175,0,Bm05_iter3,alpha_0175_neg,Mut_alpha_WGD,WGD,True duplicates,54.109159532929915,7.269403442015682e-05,0.29412682881371727,7.364836059427654e-06
ADS,0.025,0.5,-0.15,0,Bm05_iter1,alpha_015_neg,Mut_alpha_WGD,All duplicates,All,68.9135235515725,0.004638282130300347,0.2691677261613692,1.9080140785703042e-05
ADS,0.025,0.5,-0.15,0,Bm05_iter1,alpha_015_neg,Mut_alpha_WGD,All duplicates,True duplicates,71.46295924459534,0.0013247772229440613,0.2748299234108127,3.1185117492872615e-07
ADS,0.025,0.5,-0.15,0,Bm05_iter1,alpha_015_neg,Mut_alpha_WGD,SSD,All,24.74920975609756,0.02269706590166414,0.2648634146341463,0.0035045081187895484
ADS,0.025,0.5,-0.15,0,Bm05_iter1,alpha_015_neg,Mut_alpha_WGD,SSD,True duplicates,21.788932681179993,0.11732462183881993,0.271353745878551,0.0035015182194602502
ADS,0.025,0.5,-0.15,0,Bm05_iter1,alpha_015_neg,Mut_alpha_WGD,WGD,All,48.87759320840266,0.026704870246430236,0.287269387755102,0.00046399382718222175
ADS,0.025,0.5,-0.15,0,Bm05_iter1,alpha_015_neg,Mut_alpha_WGD,WGD,True duplicates,52.673211599244766,0.00020913268667545776,0.2930138125079933,1.2119542328510046e-05
ADS,0.025,0.5,-0.15,0,Bm05_iter2,alpha_015_neg,Mut_alpha_WGD,All duplicates,All,62.209976549135696,0.010478851287422071,0.26290268948655254,2.359437357950968e-06
ADS,0.025,0.5,-0.15,0,Bm05_iter2,alpha_015_neg,Mut_alpha_WGD,All duplicates,True duplicates,68.43114807379683,0.05981657081978207,0.273343531977395,4.155809842594323e-06
ADS,0.025,0.5,-0.15,0,Bm05_iter2,alpha_015_neg,Mut_alpha_WGD,SSD,All,18.95338536585366,0.03626073555639549,0.26143414634146334,0.0010984140637614827
ADS,0.025,0.5,-0.15,0,Bm05_iter2,alpha_015_neg,Mut_alpha_WGD,SSD,True duplicates,21.823047887072278,0.2020885604253228,0.27925935852765116,0.000914560998033035
ADS,0.025,0.5,-0.15,0,Bm05_iter2,alpha_015_neg,Mut_alpha_WGD,WGD,All,43.855763970509244,0.026704887435223052,0.2822673469387755,5.9752803998298635e-05
ADS,0.025,0.5,-0.15,0,Bm05_iter2,alpha_015_neg,Mut_alpha_WGD,WGD,True duplicates,49.27067201206721,0.01099188882988997,0.28999215070643636,6.384273215332747e-05
ADS,0.025,0.5,-0.15,0,Bm05_iter3,alpha_015_neg,Mut_alpha_WGD,All duplicates,All,67.24720550625052,0.004638281577580679,0.2602616136919315,0.0002405279850368822
ADS,0.025,0.5,-0.15,0,Bm05_iter3,alpha_015_neg,Mut_alpha_WGD,All duplicates,True duplicates,72.35772339823578,0.00014352723628731926,0.267921011813221,2.611663003243322e-07
ADS,0.025,0.5,-0.15,0,Bm05_iter3,alpha_015_neg,Mut_alpha_WGD,SSD,All,24.320370731707314,0.0226970895627442,0.25726341463414626,0.010450572465042749
ADS,0.025,0.5,-0.15,0,Bm05_iter3,alpha_015_neg,Mut_alpha_WGD,SSD,True duplicates,22.991526969298775,0.07406923553911857,0.26584995222982394,0.0027641352921564753
ADS,0.025,0.5,-0.15,0,Bm05_iter3,alpha_015_neg,Mut_alpha_WGD,WGD,All,47.854980827790165,0.026704870246443795,0.278504081632653,0.0016200277377204086
ADS,0.025,0.5,-0.15,0,Bm05_iter3,alpha_015_neg,Mut_alpha_WGD,WGD,True duplicates,52.660448961214385,3.109278500008004e-05,0.2833743763151366,2.4814184481167305e-05
ADS,0.025,0.5,-0.125,0,Bm05_iter1,alpha_0125_neg,Mut_alpha_WGD,All duplicates,All,66.62210812186842,0.004638283162409365,0.2584102689486552,9.386109782070901e-05
ADS,0.025,0.5,-0.125,0,Bm05_iter1,alpha_0125_neg,Mut_alpha_WGD,All duplicates,True duplicates,68.11949809132858,0.0017873999230556264,0.2655861108884846,2.5117708829193014e-07
ADS,0.025,0.5,-0.125,0,Bm05_iter1,alpha_0125_neg,Mut_alpha_WGD,SSD,All,23.449697560975608,0.022757505936029543,0.2586146341463414,0.004419882121423572
ADS,0.025,0.5,-0.125,0,Bm05_iter1,alpha_0125_neg,Mut_alpha_WGD,SSD,True duplicates,22.53069777849292,0.17259545355516367,0.26620426144764364,0.0031432263669083247
ADS,0.025,0.5,-0.125,0,Bm05_iter1,alpha_0125_neg,Mut_alpha_WGD,WGD,All,46.81524191429251,0.026704875824196735,0.2769428571428571,0.0009849079092353033
ADS,0.025,0.5,-0.125,0,Bm05_iter1,alpha_0125_neg,Mut_alpha_WGD,WGD,True duplicates,51.01078232819846,0.00019851230770167797,0.2818351768188191,2.058954977523524e-05
ADS,0.025,0.5,-0.125,0,Bm05_iter2,alpha_0125_neg,Mut_alpha_WGD,All duplicates,All,63.78769996296141,0.004638288546102634,0.25817017114914426,1.419295567329131e-05
ADS,0.025,0.5,-0.125,0,Bm05_iter2,alpha_0125_neg,Mut_alpha_WGD,All duplicates,True duplicates,68.53772020221318,0.01037265628881962,0.26714229203077017,2.576349805694323e-06
ADS,0.025,0.5,-0.125,0,Bm05_iter2,alpha_0125_neg,Mut_alpha_WGD,SSD,All,20.53879024390244,0.02457874961637402,0.25248292682926826,0.0026309715577913853
ADS,0.025,0.5,-0.125,0,Bm05_iter2,alpha_0125_neg,Mut_alpha_WGD,SSD,True duplicates,21.805513443617066,0.25006731400282406,0.2696749453783386,0.001226051594855677
ADS,0.025,0.5,-0.125,0,Bm05_iter2,alpha_0125_neg,Mut_alpha_WGD,WGD,All,44.453021192630516,0.02670491117280379,0.2776326530612244,0.0002843035938090696
ADS,0.025,0.5,-0.125,0,Bm05_iter2,alpha_0125_neg,Mut_alpha_WGD,WGD,True duplicates,50.26631202333558,0.0011924873180708642,0.2850315263216804,5.152972902055034e-05
ADS,0.025,0.5,-0.125,0,Bm05_iter3,alpha_0125_neg,Mut_alpha_WGD,All duplicates,All,67.65928379455522,0.00463828506790769,0.25854523227383863,5.857389915696224e-05
ADS,0.025,0.5,-0.125,0,Bm05_iter3,alpha_0125_neg,Mut_alpha_WGD,All duplicates,True duplicates,70.5150970815676,0.0006712346164254871,0.2656479217603912,4.3694893380725024e-07
ADS,0.025,0.5,-0.125,0,Bm05_iter3,alpha_0125_neg,Mut_alpha_WGD,SSD,All,23.345736585365852,0.02304255495896986,0.2566390243902439,0.005427161504864366
ADS,0.025,0.5,-0.125,0,Bm05_iter3,alpha_0125_neg,Mut_alpha_WGD,SSD,True duplicates,22.589544715447154,0.09380753686958715,0.2652168021680217,0.003952982765949575
ADS,0.025,0.5,-0.125,0,Bm05_iter3,alpha_0125_neg,Mut_alpha_WGD,WGD,All,48.50601764888546,0.026704875824183176,0.2767428571428571,0.0007955452980444917
ADS,0.025,0.5,-0.125,0,Bm05_iter3,alpha_0125_neg,Mut_alpha_WGD,WGD,True duplicates,52.24563933726863,0.0001331487523981962,0.2835238095238095,1.716053995335091e-05
ADS,0.025,0.5,-0.1,0,Bm05_iter1,alpha_01_neg,Mut_alpha_WGD,All duplicates,All,64.1152735958033,0.004638288546102634,0.25066650366748167,0.00022676812859964135
ADS,0.025,0.5,-0.1,0,Bm05_iter1,alpha_01_neg,Mut_alpha_WGD,All duplicates,True duplicates,65.89734038389238,0.00022559488818918496,0.25582205922303713,9.21018956426182e-07
ADS,0.025,0.5,-0.1,0,Bm05_iter1,alpha_01_neg,Mut_alpha_WGD,SSD,All,19.70710243902439,0.023821381878514965,0.24963902439024388,0.01082293973870219
ADS,0.025,0.5,-0.1,0,Bm05_iter1,alpha_01_neg,Mut_alpha_WGD,SSD,True duplicates,20.90170731707317,0.0953067113399662,0.25569241192411923,0.0047848897922336
ADS,0.025,0.5,-0.1,0,Bm05_iter1,alpha_01_neg,Mut_alpha_WGD,WGD,All,45.793429533786195,0.02670488743443631,0.26994285714285715,0.0012664640081404886
ADS,0.025,0.5,-0.1,0,Bm05_iter1,alpha_01_neg,Mut_alpha_WGD,WGD,True duplicates,48.669675043997984,0.0001564998304372017,0.2733582766439909,5.01410499836793e-05
ADS,0.025,0.5,-0.1,0,Bm05_iter2,alpha_01_neg,Mut_alpha_WGD,All duplicates,All,61.3052703297558,0.004638288546102634,0.2556777506112469,6.106419093451619e-06
ADS,0.025,0.5,-0.1,0,Bm05_iter2,alpha_01_neg,Mut_alpha_WGD,All duplicates,True duplicates,65.60115557967337,0.007993769866036395,0.2656119660578168,1.0423505834051913e-06
ADS,0.025,0.5,-0.1,0,Bm05_iter2,alpha_01_neg,Mut_alpha_WGD,SSD,All,19.486185365853657,0.02457874965869149,0.25248292682926826,0.0017745251580988048
ADS,0.025,0.5,-0.1,0,Bm05_iter2,alpha_01_neg,Mut_alpha_WGD,SSD,True duplicates,20.45416758635912,0.25006767926313106,0.26819473568038843,0.0012213742350133958
ADS,0.025,0.5,-0.1,0,Bm05_iter2,alpha_01_neg,Mut_alpha_WGD,WGD,All,44.80667021915638,0.02670488743453631,0.272669387755102,0.00029415373516354654
ADS,0.025,0.5,-0.1,0,Bm05_iter2,alpha_01_neg,Mut_alpha_WGD,WGD,True duplicates,49.57554511740947,0.0011975479993803708,0.2816580478345184,2.285494875140117e-05
ADS,0.025,0.5,-0.1,0,Bm05_iter3,alpha_01_neg,Mut_alpha_WGD,All duplicates,All,64.60541155103412,0.0046382948232398195,0.25580146699266504,0.00033456528773168233
ADS,0.025,0.5,-0.1,0,Bm05_iter3,alpha_01_neg,Mut_alpha_WGD,All duplicates,True duplicates,64.05542409871843,0.0012913249088944774,0.261362902917029,4.2151722491321716e-07
ADS,0.025,0.5,-0.1,0,Bm05_iter3,alpha_01_neg,Mut_alpha_WGD,SSD,All,22.215160975609756,0.024578749610992694,0.25340975609756095,0.010521360623558426
ADS,0.025,0.5,-0.1,0,Bm05_iter3,alpha_01_neg,Mut_alpha_WGD,SSD,True duplicates,21.22732461197708,0.17315536101053916,0.2605370491624379,0.0022473082670931
ADS,0.025,0.5,-0.1,0,Bm05_iter3,alpha_01_neg,Mut_alpha_WGD,WGD,All,45.60111930418238,0.026704911172730973,0.2764448979591837,0.0011653213928796407
ADS,0.025,0.5,-0.1,0,Bm05_iter3,alpha_01_neg,Mut_alpha_WGD,WGD,True duplicates,49.8694790667945,0.0001989505132677484,0.2783157558325343,5.7852756543073035e-05
ADS,0.025,0.5,-0.075,0,Bm05_iter1,alpha_0075_neg,Mut_alpha_WGD,All duplicates,All,65.03384974347259,0.0046382811317348385,0.2489889975550122,0.00014627370688127442
ADS,0.025,0.5,-0.075,0,Bm05_iter1,alpha_0075_neg,Mut_alpha_WGD,All duplicates,True duplicates,67.39753832156701,6.626826683410304e-05,0.25430871842072544,4.2258839519887294e-07
ADS,0.025,0.5,-0.075,0,Bm05_iter1,alpha_0075_neg,Mut_alpha_WGD,SSD,All,21.30550243902439,0.02266338151729639,0.24616341463414632,0.007447411620366047
ADS,0.025,0.5,-0.075,0,Bm05_iter1,alpha_0075_neg,Mut_alpha_WGD,SSD,True duplicates,21.574220534801242,0.05647328178574578,0.25190378799416896,0.004932171308229125
ADS,0.025,0.5,-0.075,0,Bm05_iter1,alpha_0075_neg,Mut_alpha_WGD,WGD,All,46.22942959164931,0.026704865839111715,0.270030612244898,0.00044893578555196665
ADS,0.025,0.5,-0.075,0,Bm05_iter1,alpha_0075_neg,Mut_alpha_WGD,WGD,True duplicates,49.80161764872226,2.124253366998135e-05,0.27350443299532123,2.138775654567433e-05
ADS,0.025,0.5,-0.075,0,Bm05_iter2,alpha_0075_neg,Mut_alpha_WGD,All duplicates,All,62.2156665253582,0.00463828506790769,0.24784278728606357,8.393373867405467e-05
ADS,0.025,0.5,-0.075,0,Bm05_iter2,alpha_0075_neg,Mut_alpha_WGD,All duplicates,True duplicates,67.77259719756347,0.0004613499175243973,0.2553261055090916,1.5887407561849202e-06
ADS,0.025,0.5,-0.075,0,Bm05_iter2,alpha_0075_neg,Mut_alpha_WGD,SSD,All,19.486185365853657,0.02457874965869149,0.2427634146341463,0.005889647988658622
ADS,0.025,0.5,-0.075,0,Bm05_iter2,alpha_0075_neg,Mut_alpha_WGD,SSD,True duplicates,21.178963138226123,0.11671174261594663,0.25131155606660327,0.0065609460889311496
ADS,0.025,0.5,-0.075,0,Bm05_iter2,alpha_0075_neg,Mut_alpha_WGD,WGD,All,45.793429533786195,0.02670488743443631,0.26654693877551017,0.0006986661464928038
ADS,0.025,0.5,-0.075,0,Bm05_iter2,alpha_0075_neg,Mut_alpha_WGD,WGD,True duplicates,49.39461382483211,7.48888671852676e-05,0.2711778637112143,4.0568000111663935e-05
ADS,0.025,0.5,-0.075,0,Bm05_iter3,alpha_0075_neg,Mut_alpha_WGD,All duplicates,All,67.60896398420786,0.004638281011871295,0.24747897310513445,0.0011412815010962258
ADS,0.025,0.5,-0.075,0,Bm05_iter3,alpha_0075_neg,Mut_alpha_WGD,All duplicates,True duplicates,66.4231140043038,1.7629179621086563e-05,0.2567201353943658,5.578989308930751e-07
ADS,0.025,0.5,-0.075,0,Bm05_iter3,alpha_0075_neg,Mut_alpha_WGD,SSD,All,24.931141463414633,0.022645056202947617,0.2455390243902439,0.019738074961628993
ADS,0.025,0.5,-0.075,0,Bm05_iter3,alpha_0075_neg,Mut_alpha_WGD,SSD,True duplicates,22.821831821462688,0.057130513748316354,0.2538827641543653,0.0051596142794508
ADS,0.025,0.5,-0.075,0,Bm05_iter3,alpha_0075_neg,Mut_alpha_WGD,WGD,All,48.93305444025291,0.02670486559042497,0.2666306122448979,0.00592514683322012
ADS,0.025,0.5,-0.075,0,Bm05_iter3,alpha_0075_neg,Mut_alpha_WGD,WGD,True duplicates,51.15138093092126,2.0883827014250986e-05,0.27512071074486577,5.9165832737887964e-05
ADS,0.025,0.5,-0.05,0,Bm05_iter1,alpha_005_neg,Mut_alpha_WGD,All duplicates,All,61.5857241526285,0.004638283162409366,0.23713643031784837,0.0009078123132386063
ADS,0.025,0.5,-0.05,0,Bm05_iter1,alpha_005_neg,Mut_alpha_WGD,All duplicates,True duplicates,60.45859381046385,0.0009254873205135394,0.24046721830590576,1.0184608859556498e-06
ADS,0.025,0.5,-0.05,0,Bm05_iter1,alpha_005_neg,Mut_alpha_WGD,SSD,All,20.720721951219513,0.02275750598372834,0.23681463414634144,0.01793599515851637
ADS,0.025,0.5,-0.05,0,Bm05_iter1,alpha_005_neg,Mut_alpha_WGD,SSD,True duplicates,19.138091920654936,0.11863483406564662,0.2446649739569174,0.002377175025109304
ADS,0.025,0.5,-0.05,0,Bm05_iter1,alpha_005_neg,Mut_alpha_WGD,WGD,All,43.75636803895071,0.02670487582624046,0.25490408163265305,0.005515445858200167
ADS,0.025,0.5,-0.05,0,Bm05_iter1,alpha_005_neg,Mut_alpha_WGD,WGD,True duplicates,45.161454684415006,0.0002617395793715058,0.25862547426460547,9.415870312744261e-05
ADS,0.025,0.5,-0.05,0,Bm05_iter2,alpha_005_neg,Mut_alpha_WGD,All duplicates,All,56.7826292085117,0.004638283162409415,0.23032273838630804,0.0005067072490854218
ADS,0.025,0.5,-0.05,0,Bm05_iter2,alpha_005_neg,Mut_alpha_WGD,All duplicates,True duplicates,57.133789247982364,0.00045341350659722473,0.2415523311920934,1.6109225956581298e-06
ADS,0.025,0.5,-0.05,0,Bm05_iter2,alpha_005_neg,Mut_alpha_WGD,SSD,All,18.290634146341464,0.02382143716848709,0.22909024390243898,0.012492673499019316
ADS,0.025,0.5,-0.05,0,Bm05_iter2,alpha_005_neg,Mut_alpha_WGD,SSD,True duplicates,17.718311248863298,0.07453298217885522,0.24024171202646016,0.006653156086322999
ADS,0.025,0.5,-0.05,0,Bm05_iter2,alpha_005_neg,Mut_alpha_WGD,WGD,All,41.2051187207735,0.02670488744729136,0.24895714285714285,0.004076759007460971
ADS,0.025,0.5,-0.05,0,Bm05_iter2,alpha_005_neg,Mut_alpha_WGD,WGD,True duplicates,44.70409354581527,6.456913693688883e-05,0.25971105999651767,4.5804309019133426e-05
ADS,0.025,0.5,-0.05,0,Bm05_iter3,alpha_005_neg,Mut_alpha_WGD,All duplicates,All,66.03448555854068,0.004638281011871296,0.24763643031784838,0.00028126555494534776
ADS,0.025,0.5,-0.05,0,Bm05_iter3,alpha_005_neg,Mut_alpha_WGD,All duplicates,True duplicates,65.98128983925142,1.77428356248299e-05,0.2534251285764273,1.467502546242831e-07
ADS,0.025,0.5,-0.05,0,Bm05_iter3,alpha_005_neg,Mut_alpha_WGD,SSD,All,23.358731707317073,0.01595541208180679,0.2445634146341463,0.009612895330056763
ADS,0.025,0.5,-0.05,0,Bm05_iter3,alpha_005_neg,Mut_alpha_WGD,SSD,True duplicates,21.54817128054269,0.031172731042349893,0.25223787622664706,0.0015712874173235839
ADS,0.025,0.5,-0.05,0,Bm05_iter3,alpha_005_neg,Mut_alpha_WGD,WGD,All,46.825086813558244,0.02670486559118453,0.263873469387755,0.0040767584574558265
ADS,0.025,0.5,-0.05,0,Bm05_iter3,alpha_005_neg,Mut_alpha_WGD,WGD,True duplicates,49.96817502293794,1.1705063095267259e-05,0.270651095721817,1.625180847114662e-05
ADS,0.025,0.5,-0.025,0,Bm05_iter1,alpha_0025_neg,Mut_alpha_WGD,All duplicates,All,64.84697050378487,0.004638280972314078,0.2387941320293398,0.0004975906766447429
