Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
No Cost,0.025,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.5168095039586116,1.9362222919685218e-159,-0.4423885408486306,9.737992026396535e-231,0.9835818714580372,0.0
ADS,0.025,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD,All,0.1714726369716219,5.9575279958068356e-18,-0.0020039821043377,0.8873425319178379,0.9407250093960016,0.0
ADS,0.025,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1487173171151154,1.1190334035842797e-12,-0.0396741338186889,0.006156785175724,0.923066090800086,0.0
Minimal,0.025,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD,All,0.1753572921851667,1.0282272843729378e-18,0.0146202206606708,0.3013220424692752,0.9325545517687284,0.0
Minimal,0.025,7.0,0,0.1,Bm7_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1677332558195383,1.017859301125765e-15,-0.0089308284999835,0.5379287351709963,0.9111480189226346,0.0
Mixed,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,All,0.4548344584375134,6.648322827175144e-128,0.1882818038677765,4.0075240379146327e-41,0.9637231708997074,0.0
Mixed,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3656448569196489,9.51836245757101e-71,0.0930949493330731,1.5686646959733532e-10,0.9632879030450674,0.0
No Cost,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,All,0.5491688666190188,5.750502231148955e-197,-0.4732535573244909,1.5311620120291056e-277,0.9767118815859012,0.0
No Cost,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.5259231907230861,1.8538854354778906e-167,-0.4504665010745632,3.524355503038383e-241,0.972953725445486,0.0
ADS,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,All,0.162484524941524,2.9699450838865743e-16,0.015203867814564,0.2824333270157367,0.8261013858082219,0.0
ADS,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1391870761691281,2.3059126130726553e-11,-0.0275380616804559,0.0567578177709507,0.783824863322899,0.0
Minimal,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,All,0.1803708430673349,1.0025778315725894e-19,-0.0023407544224171,0.8685699876684984,0.8331201358592218,0.0
Minimal,0.025,4.0,0,0.1,Bm4_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1643552908502187,2.9301404968905953e-15,-0.043397560732674,0.0026962383463963,0.787291973188241,0.0
Mixed,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,All,0.4565172857147658,5.90483793046425e-129,0.2307249792457411,2.0809729828788166e-61,0.9673276212684196,0.0
Mixed,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3630033203140427,2.50177171249179e-68,0.1289209248818268,9.82259555381957e-19,0.9633088346590656,0.0
No Cost,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,All,0.5426402542464407,1.874552169114525e-191,-0.4811402492337355,3.9786050187654404e-288,0.9822151008984163,0.0
No Cost,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.5211073230687244,1.05519062258839e-163,-0.4599202359385202,1.8177802880267497e-252,0.9792011401438196,0.0
ADS,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,All,0.1965522523763604,3.420939849652485e-23,0.0262865242506781,0.0630846584533744,0.8854231852517096,0.0
ADS,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.173139256338889,1.056631659255507e-16,-0.0097358084695168,0.5016521200079882,0.8523063888420329,0.0
Minimal,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,All,0.1976399978303996,1.948991851013555e-23,0.0113827191172283,0.4209901577714107,0.8898132744021241,0.0
Minimal,0.025,5.0,0,0.1,Bm5_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1980515904272009,1.5166561535105294e-21,-0.0209659173716253,0.1475046981454529,0.8582102145538936,0.0
Mixed,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,All,0.4296953691032591,7.011907955934081e-113,0.1055506150959298,7.286711688498754e-14,0.9472299312687892,0.0
Mixed,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3375714417019764,3.0235545290824925e-60,0.0344786471740122,0.017868323263357,0.9605944069433956,0.0
No Cost,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,All,0.5129943059510891,6.907123019642514e-168,-0.4322721145442852,8.329657544027846e-227,0.9496347969335676,0.0
No Cost,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.4868202711400527,3.612175952430101e-138,-0.4046361132937158,3.175818485899422e-189,0.938550456834685,0.0
ADS,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,All,0.1918648020263683,3.7216304694390423e-22,-0.0001551116733167,0.9912511242965056,0.5631653470664556,3.3133774737263437e-209
ADS,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1777622875840559,1.0152937973033997e-17,-0.0594269843612316,3.856297920521016e-05,0.5031932992388513,2.5106282967414514e-147
Minimal,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,All,0.2041437246949959,6.2944706745182925e-25,-0.0048095801623083,0.7338523038640627,0.5565747025559525,2.2711342945962566e-203
Minimal,0.025,2.0,0,0.1,Bm2_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1822177442882694,1.6756645772113425e-18,-0.0726858320268755,4.834529473319947e-07,0.48362611452,3.2438169737283535e-134
Mixed,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,All,0.4239275845004135,1.310037202187216e-109,0.1560019606007576,1.3082662963232187e-28,0.8841072285611568,0.0
Mixed,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3097959262276554,3.7047270275496303e-51,0.0712662303019938,8.897584753642124e-07,0.9558511007488752,0.0
No Cost,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,All,0.3011827681892429,1.384299290998395e-53,0.0162516665299338,0.2505745747012971,0.7403853452136553,0.0
No Cost,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.2521898762589181,4.962741019857077e-35,-0.0429580806257028,0.0028455396371144,0.7441571571102941,0.0
ADS,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,All,0.2206694069551051,5.99018290675352e-29,-0.0270207407997537,0.0560655226495455,-0.5485285472845676,2.0222596504702653e-196
ADS,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1995152937058057,4.346915194735312e-22,-0.0938291994617808,7.315778769082296e-11,-0.4966769616097009,1.2796851925396138e-143
Minimal,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,All,0.2117493220718915,9.772353117930843e-27,-0.0113885058663724,0.4207540511005121,-0.5342660561705691,1.4759816659301677e-184
Minimal,0.025,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1708744892977219,2.0872349404175592e-16,-0.0938625837040576,7.885425090424539e-11,-0.476637427788129,1.017177196770035e-129
Mixed,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,All,0.446278505452561,1.1978381060298396e-122,0.1393285525337251,4.2525953439887907e-23,0.957414449250312,0.0
Mixed,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3568711088071169,3.954609107967991e-67,0.0507060550725598,0.0005046338811599,0.9613245438977552,0.0
No Cost,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,All,0.5509272052043529,1.794321867369707e-198,-0.4796382328651349,4.3367723623302095e-286,0.9682176427868232,0.0
No Cost,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.5278751997640568,3.2950096539452737e-167,-0.4536540332225242,8.535807805951903e-244,0.9617478891474268,0.0
ADS,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,All,0.1965032286245166,3.508518203431385e-23,0.0079549179336062,0.5738667487230037,0.7410115394898464,0.0
ADS,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1771454430358129,1.9133334439018333e-17,-0.0446020104340742,0.0020663547396145,0.6792831840458868,7.822274041968704e-307
Minimal,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,All,0.203427606052417,9.239251181484198e-25,-0.0102950162018586,0.4667330555120038,0.7539063606250178,0.0
Minimal,0.025,3.0,0,0.1,Bm3_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1872405183882132,2.5222280046227324e-19,-0.0574486730686166,7.239432631116297e-05,0.6939697685180092,0.0
Mixed,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,All,0.4214038424006148,3.3790601957997843e-108,0.1556599717364807,1.7226216131480786e-28,0.9213117342258776,0.0
Mixed,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3161229735511579,2.6349450489658413e-53,0.079516636672744,4.129040510123763e-08,0.9546915005377647,0.0
No Cost,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,All,0.3567084536173526,6.709317342111274e-76,-0.2491360630891086,1.2885234762945812e-71,0.8738562970010075,0.0
No Cost,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.3373836767588209,2.170849950172616e-63,-0.2543155869032785,2.5687497476145925e-72,0.8559049095207057,0.0
ADS,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,All,0.24704587504734,4.453719241274209e-36,0.0027432034260722,0.8462341067455761,-0.0063707791313246,0.7501945220916388
ADS,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.2213018157818341,1.2005324632616928e-26,-0.0898531140162919,4.953080228637984e-10,-0.0182752913523907,0.3835023751172666
Minimal,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,All,0.2194667341226774,1.2064829431351423e-28,0.0182034662899376,0.1981067526198779,0.0016459225673476,0.9344439167934352
Minimal,0.025,1.0,0,0.1,Bm1_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1874351252934561,1.8955673121937257e-19,-0.070612053602844,1.0330659866414307e-06,-0.0088212666600242,0.6739671830317143
Mixed,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,All,0.4493239738438358,1.678233650030592e-124,0.3601918233776978,4.793140986639048e-153,0.977117955506873,0.0
Mixed,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.4202711274543332,1.208069022553864e-98,0.3209165706448587,3.78415112817892e-115,0.973698780287058,0.0
No Cost,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,All,0.4939931396469024,5.775614438645192e-154,-0.4350386574463483,5.135353073153135e-230,0.9897136536501848,0.0
No Cost,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.4849104285706789,1.07558685517748e-138,-0.4233680778250065,4.1703035314690346e-210,0.988118429706812,0.0
ADS,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,All,0.1793295408847265,1.6350749487857158e-19,0.0137634994055187,0.3305388264643119,0.9621906558385052,0.0
ADS,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.17595187310463,2.1166618032412144e-17,-9.472546377600391e-05,0.9947688868401536,0.9524844342535526,0.0
Minimal,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,All,0.1958594986015198,4.886637865839563e-23,0.0239239305217395,0.0907420231723708,0.9630244943079193,0.0
Minimal,0.025,10.0,0,0.1,Bm10_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.1901676813941641,4.263319751947971e-20,-0.0012264202768236,0.93236706791071,0.9531120361805704,0.0
Mixed,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,All,0.471446556071449,1.513486261451486e-138,0.3670822630821492,2.5400775090911764e-159,0.97496481109837,0.0
Mixed,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.4310777036775864,8.065806217751022e-102,0.3154921254596099,6.456292938203527e-110,0.9701041285642756,0.0
No Cost,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,All,0.4857045474727276,3.6681184306485334e-148,-0.4473044816612076,1.2976256054512103e-244,0.990653798696608,0.0
No Cost,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.483853526242278,4.5267052472317985e-138,-0.4346139979912692,1.3239128772072235e-222,0.9889230867728316,0.0
ADS,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,All,0.16142837501254,4.635167679276019e-16,0.0113853239266212,0.4208838686402428,0.9561317661650828,0.0
ADS,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1304823353145763,4.6117486046233715e-10,-0.0190582836778965,0.1884393120368368,0.9424853398403404,0.0
Minimal,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,All,0.16785768727323,2.945677815290013e-17,0.0285636601471654,0.0434183722535928,0.9571548229687716,0.0
Minimal,0.025,9.0,0,0.1,Bm9_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.157410320853727,5.719565205121374e-14,0.0025018976746214,0.8630910435879425,0.9427981959615808,0.0
Mixed,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,All,0.4733734476437516,8.071802874965992e-140,0.3416694439446914,6.25208704658438e-137,0.9719772199643554,0.0
Mixed,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.4170113300619166,2.0270101212203012e-94,0.2774527969933814,2.7016086174236782e-84,0.9664124595016376,0.0
No Cost,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,All,0.4856950634392102,3.7238483396720114e-148,-0.4369262323009927,3.1854129042873856e-232,0.9876400087744016,0.0
No Cost,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.4808389497876427,7.99689935237755e-137,-0.4241496655912493,1.6198294143091371e-211,0.985492940928976,0.0
ADS,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,All,0.1598561666329866,8.94229369980229e-16,0.0132853524713414,0.3476163409548511,0.9480562256729964,0.0
ADS,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1464396849378423,2.584356008741648e-12,-0.0178624900676861,0.2177937411532422,0.9318324663872384,0.0
Minimal,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,All,0.1674633806501409,3.4992420487939705e-17,0.01117098565502,0.4296824820044533,0.947688823630212,0.0
Minimal,0.025,8.0,0,0.1,Bm8_iter1,corr_01,Mut_correlations_WGD,True duplicates,0.1468711709436493,2.750334567430731e-12,-0.0172153145300466,0.2358654826108781,0.9293558762094049,0.0
Mixed,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,All,0.3955360760857722,2.080600359435366e-94,0.1247911082840717,8.256863754831557e-19,0.9308507266001164,0.0
Mixed,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.3125550246080913,1.1367184765652882e-52,0.0570710914191894,7.992190619168049e-05,0.9538295842104768,0.0
No Cost,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,All,0.3479783719645395,4.4412857310180294e-72,-0.258224623247763,5.568864429439383e-77,0.8753533427445349,0.0
No Cost,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.3328425297550755,1.0148483869453672e-61,-0.2597264057630403,1.6837822381123294e-75,0.8587574733095215,0.0
ADS,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,All,0.2148640886502542,1.6928433935032758e-27,-0.0212331131572166,0.1333034101763701,0.0136768702842992,0.4942698009624549
ADS,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.1976926302762732,1.0431566336168229e-21,-0.0971813716704781,1.500547723977307e-11,-0.007096605919263,0.7336798993080691
Minimal,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,All,0.209761050393768,2.949567735833799e-26,-0.0090498673320311,0.5223186558640344,0.0089432838629254,0.6549115246306345
Minimal,0.025,1.0,0,0.1,Bm1_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.1840913797967772,5.778857570919435e-19,-0.0894296835763357,5.455735904462795e-10,-0.0126358072583439,0.5448979099307112
Mixed,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,All,0.4419243940359031,4.963806202559577e-120,0.1281906223830183,9.054457013965104e-20,0.9586710633393702,0.0
Mixed,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.3585868817711156,2.102995675347033e-68,0.0477051906190025,0.001041211738158,0.9667452897896396,0.0
No Cost,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,All,0.5558594525215125,9.588260770735732e-203,-0.4750628894767875,6.040696318400392e-280,0.9687238163078108,0.0
No Cost,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.5222094214946704,1.5368448158211355e-163,-0.4502964347183908,3.862919134317155e-240,0.9635003064156354,0.0
ADS,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,All,0.2007288190606111,3.87407911530233e-24,-0.0213630060247445,0.1309446263561058,0.7377480097516816,0.0
ADS,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.2032154356458277,7.010525475953629e-23,-0.0676266838789226,2.7261800711399816e-06,0.6974743056836378,0.0
Minimal,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,All,0.2009675887628142,3.4154551846721994e-24,-0.0139480338998155,0.3240956718309006,0.7367787966686076,0.0
Minimal,0.025,3.0,0,0.1,Bm3_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.1960471432772166,3.0721067788272817e-21,-0.0732054456228306,3.980235718010256e-07,0.6883201247162837,8.98e-321
Mixed,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,All,0.4645659515785523,4.567270244555144e-134,0.3318309092741769,8.322368598535101e-129,0.9772739593718336,0.0
Mixed,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.4208032092681965,1.4751488658912524e-97,0.2811207594270065,4.057727376956762e-87,0.9725755282355494,0.0
No Cost,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,All,0.5196543615446979,5.5841808348961356e-173,-0.4367041254247575,5.8027615841330676e-232,0.9900254017960644,0.0
No Cost,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.5194172757114285,1.3087069324595751e-162,-0.4237298757992606,1.1344830931603213e-210,0.9883351953594456,0.0
ADS,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,All,0.2134354747896759,3.7959440990999526e-27,0.03235517409604,0.0221443218248298,0.959387267997963,0.0
ADS,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.203170301253288,1.5427368587976428e-22,0.0050620307499242,0.726808510753797,0.9467682537361864,0.0
Minimal,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,All,0.201371475419436,2.758864437683194e-24,0.0210431373607012,0.1368122982573148,0.9598949844311976,0.0
Minimal,0.025,9.0,0,0.1,Bm9_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.2001591502945076,5.22787128983834e-22,-0.0076105103184468,0.5989738038655761,0.9482926037308528,0.0
Mixed,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,All,0.4182084304333489,1.9894935391800369e-106,0.0921379906790997,6.692162170932269e-11,0.9527725973716156,0.0
Mixed,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.3393220230178033,6.0395659017656054e-61,0.0142341447941352,0.3282185783910138,0.9678223238363964,0.0
No Cost,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,All,0.5196039976326396,6.107940604619264e-173,-0.415786777953974,2.7463162905114863e-208,0.948258900137424,0.0
No Cost,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.4833861253116127,2.3014080076599817e-137,-0.3909152401577263,1.62441442736504e-176,0.9389914178158196,0.0
ADS,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,All,0.1781366523738644,2.8530137542762933e-19,-0.0173253349198987,0.2206235269268066,0.5202217039714727,2.031913904351462e-173
ADS,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.1670153468224208,5.468155489048468e-16,-0.0650158748380265,6.232248029247978e-06,0.4785651404764972,3.2032386611106008e-133
Minimal,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,All,0.1860932979989277,6.468555438031226e-21,-0.0082332508639305,0.5605376808679817,0.5432143842583015,6.207677010036126e-192
Minimal,0.025,2.0,0,0.1,Bm2_iter3,corr_01,Mut_correlations_WGD,True duplicates,0.1737411386577727,6.144027243529136e-17,-0.0825546387956217,1.0760582949792326e-08,0.4896972231440838,4.663410478400364e-138
Mixed,0.025,8.0,0,0.1,Bm8_iter2,corr_01,Mut_correlations_WGD,All,0.4820563909850226,1.1702866351414442e-145,0.3224364474474493,2.5300114336812227e-121,0.9768835395973664,0.0
Mixed,0.025,8.0,0,0.1,Bm8_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.4253495934569039,2.4545129069251015e-98,0.2527430224750986,1.0101409684575716e-69,0.9720085314169352,0.0
No Cost,0.025,8.0,0,0.1,Bm8_iter2,corr_01,Mut_correlations_WGD,All,0.5256931864469099,1.0730019147557395e-177,-0.4534375856322817,3.854839798746613e-252,0.9896636353381816,0.0
No Cost,0.025,8.0,0,0.1,Bm8_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.5169754807905083,4.240332924419722e-160,-0.4356747111502832,1.9431988055882187e-223,0.9877593375675688,0.0
ADS,0.025,8.0,0,0.1,Bm8_iter2,corr_01,Mut_correlations_WGD,All,0.2041355992536959,6.321991849920552e-25,0.0348509715334277,0.0137216707213886,0.949841768358683,0.0
ADS,0.025,8.0,0,0.1,Bm8_iter2,corr_01,Mut_correlations_WGD,True duplicates,0.1928330457408321,3.4530331796530315e-20,0.0074508777387084,0.6081338763719422,0.9320950491307802,0.0
