Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
No Cost,0.025,7.0,0,0,Bm7_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.507307514494552,1.3415207014140994e-142,-0.2700828034878049,5.980769536608376e-79,0.9247050986114712,0.0
ADS,0.025,7.0,0,0,Bm7_iter2,alpha_0,Mut_alpha_WGD,All,0.3554111677777869,2.5241654487867007e-75,0.068238820830328,1.3678221398111054e-06,0.7376796508287443,0.0
ADS,0.025,7.0,0,0,Bm7_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3365093437055494,1.0773403440623934e-60,0.0105151140418443,0.4687382580719701,0.6789501332576394,5.2953871460146184e-304
Minimal,0.025,7.0,0,0,Bm7_iter2,alpha_0,Mut_alpha_WGD,All,0.338127080788333,6.536994220833592e-68,0.0634383905472141,7.150054225629683e-06,0.7320687095149935,0.0
Minimal,0.025,7.0,0,0,Bm7_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3240437949774437,5.176053732755776e-57,0.0153451524758193,0.288569013807957,0.6841300111353954,3.04683173e-315
Mixed,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,All,0.455775611868098,1.719356412563952e-128,0.0844974819934196,2.1761073435970966e-09,0.9558956360793018,0.0
Mixed,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3717727461193796,9.70075257804574e-73,0.0056768535867047,0.6975197386229194,0.965658029492102,0.0
No Cost,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,All,0.5807730892756945,1.8441363858229488e-225,-0.3429039871526035,5.695247063313072e-138,0.9441258229961318,0.0
No Cost,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.4905968746636363,1.0952873222911172e-131,-0.2441715519092747,2.4852023569766445e-64,0.9157012533768976,0.0
ADS,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,All,0.36301075017772,9.832016674802756e-79,0.0767674122411073,5.4814923952856595e-08,0.7023938222070117,0.0
ADS,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3322572374963454,1.971303738576831e-59,0.0189322844229087,0.1914713312308012,0.6441150395333057,2.505418261498653e-265
Minimal,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,All,0.3401433284069325,9.43182428760407e-69,0.070673028498418,5.663747019196016e-07,0.7186713144754103,0.0
Minimal,0.025,6.0,0,0,Bm6_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3291509841807249,4.529118897588638e-59,0.0225678725130057,0.1182411178418775,0.6781704583250345,8.423943920359694e-309
Mixed,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,All,0.3953064294570287,2.7240281446154854e-94,0.1401182971616846,2.4096893526538087e-23,0.9570299453807912,0.0
Mixed,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3074739913725117,7.681917925462052e-50,0.0688814247552026,2.1670812419327e-06,0.9594894664758832,0.0
No Cost,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,All,0.5122710157233625,2.4296719289384317e-167,-0.3460162229802734,1.2922420552316354e-140,0.9603426524708246,0.0
No Cost,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4523604034839439,5.0840045952938136e-113,-0.2767434693267938,6.065555246261066e-84,0.9467058825223108,0.0
ADS,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,All,0.3540994043679047,9.577356569777006e-75,0.074951518906363,1.1204963694415789e-07,0.8164990142238424,0.0
ADS,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3440031093602572,4.015465845339624e-64,0.0278512930777459,0.0543762584316833,0.7835476873033671,0.0
Minimal,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,All,0.3466591528094644,1.6383651584780256e-71,0.0683447394143909,1.3171340089062318e-06,0.820366856378697,0.0
Minimal,0.025,10.0,0,0,Bm10_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3349140841163734,8.386086364226831e-61,0.0186615204764774,0.1971960038118339,0.7846850501558881,0.0
Mixed,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,All,0.498143293270927,6.243767520341733e-157,0.1673480135441142,9.952895960961356e-33,0.9328647930983672,0.0
Mixed,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3835501741794373,2.4546234887321536e-77,0.0651484209964282,8.181218536420873e-06,0.9635373772046304,0.0
No Cost,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,All,0.505598849535816,2.306400930344844e-162,-0.0216992320009617,0.1249892147153666,0.8042044750407161,0.0
No Cost,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.4457741497562762,1.3261613508392342e-100,-0.0421660216753021,0.004449172526877,0.7018099232671501,7.605513845117365e-304
ADS,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,All,0.3572568279770925,3.8249397324122024e-76,0.1276244489321653,1.313848605947838e-19,-0.0101240287558446,0.6128838567031356
ADS,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3258736975139564,3.683946114762728e-57,0.0424279511159206,0.0034005309001745,-0.0101703681055927,0.6286224161775247
Minimal,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,All,0.3062959501913521,1.896025545510827e-55,0.0826736274719986,4.785320769944996e-09,-0.0237490244718439,0.2352178503363314
Minimal,0.025,1.0,0,0,Bm1_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.2712435974033558,1.720435176065255e-39,-0.0047996635868079,0.7404701100540612,-0.0361385715102142,0.0855197805158818
Mixed,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,All,0.460726574580252,1.3033891079317434e-131,0.139528353401153,3.684483083644035e-23,0.9511783466205356,0.0
Mixed,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3580221981738191,2.692077680541635e-66,0.0481033672739749,0.001021977869452,0.9620726930953946,0.0
No Cost,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,All,0.5197726911636307,4.5233003019094314e-173,-0.2537443174297803,2.6142441416299843e-74,0.90658912348626,0.0
No Cost,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.4594766011694998,6.92586762437667e-112,-0.1648237166697483,1.4176939936564707e-29,0.8598291567739309,0.0
ADS,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,All,0.3688497783119646,2.0385783911665391e-81,0.0998666939353296,1.4669908501770293e-12,0.4980019843203175,7.890711009108194e-157
ADS,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3366486404227636,4.922504733502716e-61,0.0260607237203013,0.0721733443680425,0.4326098642328372,8.789902621202026e-104
Minimal,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,All,0.3587672246347559,8.089606444287492e-77,0.0748490104048069,1.166079607667904e-07,0.5402386280061806,1.8646084071437167e-189
Minimal,0.025,3.0,0,0,Bm3_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3293240079049525,2.618033404950342e-58,-0.0016380216801631,0.9100448096043356,0.4934778122814602,4.9347081054667015e-139
Mixed,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,All,0.4104421328707413,3.3208800125876804e-102,0.1400691288058559,2.4966711392360653e-23,0.9591503153840506,0.0
Mixed,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3228163436520173,3.332834688564427e-55,0.0744377465334809,2.989152425537694e-07,0.961737901290074,0.0
No Cost,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,All,0.5184119439379111,5.076179899564636e-172,-0.3442309425958234,4.283742794596282e-139,0.9585611940097912,0.0
No Cost,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4409992610332505,3.658338259134157e-106,-0.2615939585744461,1.1756927355775028e-74,0.9422158424803064,0.0
ADS,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,All,0.3315093550574969,3.3979294906099397e-65,0.0639626932341971,6.001122627247851e-06,0.80091893749103,0.0
ADS,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.2996324150496847,9.253608906166215e-49,0.0156986452690223,0.2772530881382472,0.7624980464273559,0.0
Minimal,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,All,0.3443188014590083,1.6346191289307336e-70,0.0582914683257073,3.718547370055234e-05,0.7923453174312509,0.0
Minimal,0.025,9.0,0,0,Bm9_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3214635527996837,2.3788351383135534e-55,-0.0012948464389457,0.928879049878089,0.7408065939028543,0.0
Mixed,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,All,0.4904039064326251,1.968146550310934e-151,0.1371589153382314,1.9909855553874545e-22,0.9482862455497992,0.0
Mixed,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3754843011690998,1.0319802408346475e-73,0.0464908615658584,0.0014780781751437,0.9660903813597655,0.0
No Cost,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,All,0.5182451573512252,6.822085742540691e-172,-0.1875511914713611,8.193434668451985e-41,0.8831616975298717,0.0
No Cost,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.4422141120323847,4.06221883817696e-102,-0.1255716581731041,1.0813056376780392e-17,0.8194213307571881,0.0
ADS,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,All,0.3731978432636549,1.882452985794114e-83,0.096890367355198,6.619919664407366e-12,0.3434599569055931,3.783390290936612e-70
ADS,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3480815624792336,2.839489420401028e-64,0.0041968902470986,0.7731237819616892,0.2974500487394955,1.3056942403412844e-46
Minimal,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,All,0.3236903719184595,4.513796359362846e-62,0.0703743749554532,6.320687799123619e-07,0.3310432020229124,5.248125738835766e-65
Minimal,0.025,2.0,0,0,Bm2_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.289517936692529,1.9197409406776866e-45,-0.0008667982328566,0.9521802889421692,0.3017447817996674,2.1442544263298195e-49
Mixed,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,All,0.3820085534093686,1.1350558202576813e-87,0.1383625369924905,8.481552842437524e-23,0.954723486643758,0.0
Mixed,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.2923488772512639,1.6737017547607822e-45,0.0695475872153809,1.6205647447242672e-06,0.9605711091463476,0.0
No Cost,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,All,0.5336757075321132,4.4456936552614867e-184,-0.3229626189448276,9.795297326277838e-122,0.9518562795290048,0.0
No Cost,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4658982869084259,1.8975267218719782e-120,-0.2429896911800494,1.666997506985509e-64,0.9342351169976152,0.0
ADS,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,All,0.3511194771071164,1.93498002455454e-73,0.0608552294181563,1.6621074202049008e-05,0.7693557245049161,0.0
ADS,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3413604860981623,1.058423474746897e-63,0.0188272070080653,0.1924562397413577,0.7285407978859132,0.0
Minimal,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,All,0.3332244536999126,6.819760454129711e-66,0.0658404385535972,3.16956519382836e-06,0.7612645137383224,0.0
Minimal,0.025,8.0,0,0,Bm8_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3151643204859134,8.936818495419451e-54,0.0195755922305442,0.1759516121240533,0.7173386286160638,0.0
Mixed,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,All,0.4304321561651451,2.650518717213282e-113,0.1303728166666202,2.1228624246541948e-20,0.956595886303342,0.0
Mixed,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3420445836613365,4.27767868481441e-62,0.0531676237033996,0.0002558928378962,0.9629479974577534,0.0
No Cost,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,All,0.5073870226219237,1.0959902066651384e-163,-0.3112784351923182,8.898732701565269e-113,0.936852225160356,0.0
No Cost,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4310024021167064,2.0098155241997534e-101,-0.2245129584850463,4.416942217306151e-55,0.9140442310019584,0.0
ADS,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,All,0.3406431428869029,5.823732545403213e-69,0.0855273980318936,1.384344929689978e-09,0.6915455616552899,0.0
ADS,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3209930860855086,1.6214248978592023e-55,0.0246393158747969,0.0889102602701585,0.6431885749539177,5.041857817999301e-265
Minimal,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,All,0.3569976671036268,4.989121671967499e-76,0.0949367014531353,1.7372467097317285e-11,0.6953416303586609,0.0
Minimal,0.025,6.0,0,0,Bm6_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.34134636220152,1.762265566561359e-63,0.0373051686409795,0.0098505961779707,0.6440863044764121,4.314064456120016e-268
Mixed,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,All,0.4148374636219942,1.3971353065312162e-104,0.1205284293595801,1.2128123038819869e-17,0.9539049267687884,0.0
Mixed,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.332426953437099,1.5021964214208938e-58,0.0377095212809347,0.0095326289168357,0.9614875204836284,0.0
No Cost,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,All,0.5226168121946901,2.787240583891652e-175,-0.3243078376620685,8.58352879028182e-123,0.9521068848811016,0.0
No Cost,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4501597769219732,2.2878782271788203e-111,-0.2439712394836059,5.829409329792261e-65,0.9343866660280332,0.0
ADS,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,All,0.3412835605253698,3.1357240448008414e-69,0.0719176186083565,3.568107216029554e-07,0.7304694682991151,0.0
ADS,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3132100917379095,2.9547311973850107e-53,0.0375623815234923,0.0093391851580183,0.6905389131553773,0.0
Minimal,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,All,0.3573921534387446,3.3290773132960545e-76,0.0640194931858524,5.887838578006472e-06,0.7489673272587724,0.0
Minimal,0.025,7.0,0,0,Bm7_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3355202102342629,4.4112224537205704e-61,0.01653503147196,0.2531004661998833,0.7046000423886216,0.0
Mixed,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,All,0.461974056379849,2.0926984724359023e-132,0.1518250392860405,3.610814351140398e-27,0.9484069951371192,0.0
Mixed,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3769972142919365,3.0458316803422243e-76,0.0747537530056627,2.646392957462798e-07,0.964088238965216,0.0
No Cost,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,All,0.5248376888380303,5.064758314161973e-177,-0.2565920672992755,5.3136582690514244e-76,0.923265819146531,0.0
No Cost,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4602146312287435,2.4342739626077188e-115,-0.1825108517201449,1.9985667242551524e-36,0.8902017765058343,0.0
ADS,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,All,0.3557954351032696,1.7058790053749624e-75,0.0956526918283275,1.222561910878151e-11,0.6025640843782536,5.2705498714577034e-247
ADS,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3352650497716258,1.1274166655273046e-60,0.023277633011681,0.1080621186290899,0.5512281610777977,2.1967713327917603e-180
Minimal,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,All,0.3151062118249939,9.518490072868936e-59,0.0984420758945731,3.0345452454863645e-12,0.5822483729677397,7.218899252223738e-227
Minimal,0.025,4.0,0,0,Bm4_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.2822025828276306,6.1889454399556874e-43,0.0349958543373994,0.0155793946742445,0.5307110535474561,1.4105628942493665e-165
Mixed,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,All,0.4453910982065757,4.120519983939263e-122,0.1360823384616742,4.243763291580226e-22,0.9522497221519556,0.0
Mixed,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3610798358894296,1.2222217836220202e-68,0.0457680360706251,0.0017039170968701,0.9633682410817964,0.0
No Cost,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,All,0.5092054057608649,4.855319713100363e-165,-0.3013492181381458,1.7739569157593117e-105,0.9336559568729532,0.0
No Cost,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4295397030524891,2.412994826647875e-99,-0.2197283292902344,1.8714125956960778e-52,0.9046346659143096,0.0
ADS,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,All,0.3507746742359479,2.7341185491890682e-73,0.1158080002637651,2.1311078724724214e-16,0.6433547274487565,3.8563297248208142e-292
ADS,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3187243577805847,8.223554276834802e-55,0.0546441480004391,0.0001589631821084,0.5872102349039119,1.064522752280892e-210
Minimal,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,All,0.3276014394242303,1.269810936983498e-63,0.1108865775028717,3.745520668310353e-15,0.6409119663539147,3.044637636999642e-289
Minimal,0.025,5.0,0,0,Bm5_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.3198899638320766,2.8697098804216343e-55,0.0505194690815852,0.000479571080697,0.5805776604148685,4.430135065454182e-205
Mixed,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,All,0.4945186951869912,2.444773642459428e-154,0.1733956939605958,4.7793094252964777e-35,0.9168402769984444,0.0
Mixed,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,True duplicates,0.366485917528889,6.778825081734913e-70,0.0678334639100197,3.506552947210936e-06,0.9549960549763756,0.0
No Cost,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,All,0.5106618772899004,3.9454901303356614e-166,0.0818037088819632,6.928047558184302e-09,0.6725626491780239,0.0
No Cost,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,True duplicates,0.4342327137239972,2.1057888191493148e-95,0.0010525147900096,0.9433667795077788,0.5763680202079519,1.6622779509719926e-182
ADS,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,All,0.3155106982897117,6.673890145242372e-59,0.1095753262965108,7.872633643544173e-15,-0.3266097116495539,3.1560559698621595e-63
ADS,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,True duplicates,0.2826060154086351,1.7817971654138541e-43,0.0366306974737867,0.0111559555739338,-0.297521733649465,3.280287142523871e-48
Minimal,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,All,0.3041465244394439,1.1633806295074783e-54,0.1135784800592515,7.929668858863697e-16,-0.3318598380575741,2.449364458466423e-65
Minimal,0.025,0.5,0,0,Bm05_iter1,alpha_0,Mut_alpha_WGD,True duplicates,0.2769822896948676,1.7431217068018902e-41,0.0435933473189683,0.0025653217559956,-0.2758452754821309,3.8035592598633286e-41
Mixed,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,All,0.4556900635664102,1.9446002212855128e-128,0.14311582449493,2.7080696562894402e-24,0.947275080460013,0.0
Mixed,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.348373263407619,1.0425981341562196e-63,0.0482674067007681,0.0009361691808973,0.9622196638510376,0.0
No Cost,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,All,0.4941452121192339,4.504344116504373e-154,-0.1719786598448113,1.6996669936614735e-34,0.8717379737180759,0.0
No Cost,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.4188168291397019,2.828943782090737e-91,-0.1359419497278554,1.5182587107606405e-20,0.8128126651056632,0.0
ADS,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,All,0.3374827355972377,1.2099103263920216e-67,0.1114023171393947,2.789836928527491e-15,0.3228465010634402,9.686170805145569e-62
ADS,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.2963639013258022,1.5652310365292376e-47,0.0295108537649421,0.0412436140286414,0.2810853576194302,9.707668106973933e-43
Minimal,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,All,0.3303257332361173,1.0231349539137996e-64,0.1333810076980958,2.759850840310182e-21,0.3100529330644693,7.668533503383129e-57
Minimal,0.025,2.0,0,0,Bm2_iter3,alpha_0,Mut_alpha_WGD,True duplicates,0.2983267051421013,3.1348843234792234e-48,0.0656682810730932,5.436722762939105e-06,0.2849825857595723,5.46191862597649e-44
Mixed,0.025,8.0,0,0,Bm8_iter2,alpha_0,Mut_alpha_WGD,All,0.4334324484851918,4.919986123271993e-115,0.0820388638201901,6.270930213461389e-09,0.9573908470705356,0.0
Mixed,0.025,8.0,0,0,Bm8_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3310234391696034,1.0909445596009421e-57,-0.0041116925997842,0.7778366110810043,0.9613326327599342,0.0
No Cost,0.025,8.0,0,0,Bm8_iter2,alpha_0,Mut_alpha_WGD,All,0.5778427725188436,1.0960973117428011e-222,-0.3657334735151381,4.421014381571219e-158,0.952042024198724,0.0
No Cost,0.025,8.0,0,0,Bm8_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.4929049106120711,1.5010287123420823e-134,-0.2730285713495924,5.40272703241128e-81,0.9300112791294012,0.0
ADS,0.025,8.0,0,0,Bm8_iter2,alpha_0,Mut_alpha_WGD,All,0.3624445175111228,1.7778445122807638e-78,0.0588608036524748,3.1182013994257176e-05,0.7756860699657714,0.0
ADS,0.025,8.0,0,0,Bm8_iter2,alpha_0,Mut_alpha_WGD,True duplicates,0.3447263087010972,1.509613875826831e-63,0.0033043751596039,0.8200636492815225,0.7206764560898536,0.0
