Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
Minimal,0.025,4.0,0,0,Bm4_iter2,effect_16,Dupli_effect,All,0.3137993904959025,2.98597643917984e-58,0.0903872364627902,1.5249913375737686e-10,0.5722546070167371,1.7894421246067601e-217
Minimal,0.025,4.0,0,0,Bm4_iter2,effect_16,Dupli_effect,True duplicates,0.2757891902670891,1.8565151666101256e-41,0.0277352404902605,0.054627979584609,0.5219213887874761,4.766354784607852e-161
Mixed,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,All,0.41246518727443,2.7043008971014213e-103,0.1281043381360191,9.584057614201152e-20,0.954234611557538,0.0
Mixed,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,True duplicates,0.31979569288506,2.8545342251649526e-54,0.0336803550007955,0.020495777374952,0.9609033594293253,0.0
No Cost,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,All,0.5044902259984363,1.511102024605967e-161,-0.2854256468557677,2.3384219369968899e-94,0.931888423790148,0.0
No Cost,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,True duplicates,0.4349163884401617,2.1359748741200085e-103,-0.2233912696854193,1.5890663682276708e-54,0.905573129283594,0.0
ADS,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,All,0.2752372618299619,1.0692423053463637e-44,0.10507795657037,9.411860125302233e-14,0.5720209660193546,2.9409403039111914e-217
ADS,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,True duplicates,0.247335605569098,1.231064571909086e-33,0.0405656256397016,0.0048645380212163,0.5271755295963635,6.513735745051857e-166
Minimal,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,All,0.2891366693658672,2.4230976147784884e-49,0.0834595904516184,3.4143973981745502e-09,0.5658867347658777,1.1800266280751247e-211
Minimal,0.025,4.0,0,0,Bm4_iter1,effect_16,Dupli_effect,True duplicates,0.2592824019355242,1.194686726295732e-36,0.0203462353641008,0.1587147714655308,0.513853538083598,3.323844939789218e-155
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,All,0.4837482092397135,8.145469634730587e-147,0.1269457160239112,2.048422069994323e-19,0.9476905938704951,0.0
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,True duplicates,0.3532561710464593,1.7262136961030798e-65,0.030532425714635,0.0364571566639833,0.9576078700075232,0.0
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,All,0.4607548776887805,1.250512122074305e-131,-0.0701372862431045,6.893894905515955e-07,0.7908487071437932,0.0
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,True duplicates,0.4354852545440465,1.530444208734591e-101,-0.0812554975538501,2.6086661858459768e-08,0.7198650808030432,0.0
ADS,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,All,0.2939540169526428,5.152743664306266e-51,0.1126519387053555,1.358781483365337e-15,-0.0284528370644539,0.154962890630856
ADS,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,True duplicates,0.2562462637937438,7.237351425651438e-36,0.0427058931283887,0.003070763626739,-0.0323763249011239,0.1202732888329501
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,All,0.3039882588141214,1.3288384808357616e-54,0.1058279868094079,6.267276915175759e-14,-0.0441154730424756,0.0274019048637219
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_16,Dupli_effect,True duplicates,0.2686453008349387,2.993128393791666e-39,0.0290489208489159,0.044258994093637,-0.0505261944583022,0.0154663308038605
Mixed,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,All,0.4240991472798636,1.0492801088710149e-109,0.1429344915423934,3.0950721738500508e-24,0.9561100486576078,0.0
Mixed,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,True duplicates,0.3386604039026843,2.940397254863187e-61,0.067942155185978,2.836337247895714e-06,0.9624699405071114,0.0
No Cost,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,All,0.5033330103252817,1.0671524639900042e-160,-0.242168131408471,1.1922990396079143e-67,0.9175801191648192,0.0
No Cost,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,True duplicates,0.4446336770134161,3.1857294781456076e-106,-0.1847891792426818,3.308782291964275e-37,0.8815453345174812,0.0
ADS,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,All,0.3094985414237667,1.2347290521720693e-56,0.1090652992601706,1.0485089577427825e-14,0.4595677860428457,7.07964336742633e-131
ADS,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,True duplicates,0.2764086872896554,1.4196897643365884e-41,0.0284491603824377,0.0487822020201486,0.4171776655719059,1.8656522360650865e-97
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,All,0.2900819077891052,1.1449719082402116e-49,0.1010936918065182,7.779917734557425e-13,0.4567325215892035,4.328056293434914e-129
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_16,Dupli_effect,True duplicates,0.2580860050284281,4.6377914022327983e-36,0.0217830137569189,0.1319949116045398,0.413602966629251,4.747784538045257e-95
Mixed,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,All,0.4316321217971395,5.407166344497067e-114,0.1387601850433304,6.387269883969465e-23,0.9634151698264272,0.0
Mixed,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,True duplicates,0.3405199308046965,6.292489688710079e-62,0.0570573374176611,8.47940766291907e-05,0.9609015305783846,0.0
No Cost,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,All,0.5377156723385076,2.2482785793126398e-187,-0.3465740630628467,4.3072436510796853e-141,0.9579312687890033,0.0
No Cost,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,True duplicates,0.4855184487378776,9.223608998948662e-135,-0.295805354270468,5.312081458318369e-97,0.9448242916599012,0.0
ADS,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,All,0.3317096763695482,2.8182788598097788e-65,0.0796242182388265,1.7220894006453122e-08,0.7835861070697772,0.0
ADS,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,True duplicates,0.3062725961715983,5.675554128318802e-51,0.0239193148490502,0.0978024313205464,0.7452450607679306,0.0
Minimal,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,All,0.3197899826863973,1.5079597347551122e-60,0.084646469270419,2.03894776145069e-09,0.7717728082836494,0.0
Minimal,0.025,8.0,0,0,Bm8_iter1,effect_16,Dupli_effect,True duplicates,0.2922753128789653,4.5934103825342115e-46,0.0189120114173815,0.1912950588209962,0.7261995089549151,0.0
Mixed,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,All,0.4360758104441297,1.419114192045083e-116,0.1185262118465785,4.1483523882267555e-17,0.955747268439563,0.0
Mixed,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,True duplicates,0.3470526412219903,4.4745350182564905e-64,0.0443747841568524,0.0022737754422955,0.9654512004773388,0.0
No Cost,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,All,0.5101855290536847,8.978693790642985e-166,-0.2719640744261121,1.657446319005234e-85,0.9260407664065228,0.0
No Cost,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,True duplicates,0.4421624141323643,7.85447186897931e-106,-0.1970229237050979,2.543913960952565e-42,0.8936858887989957,0.0
ADS,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,All,0.3548491414478627,4.472823749567799e-75,0.0976547613512915,4.51476367128492e-12,0.5763598641215784,2.7101284206661933e-221
ADS,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,True duplicates,0.3387399852713915,9.50274100323219e-63,0.0349702769059315,0.0154391062727566,0.5353244457436253,1.92729615410956e-170
Minimal,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,All,0.3901526294644207,1.0893599677649254e-91,0.0921430154642811,6.676213433134904e-11,0.6036542037206727,3.981565914769673e-248
Minimal,0.025,4.0,0,0,Bm4_iter3,effect_2,Dupli_effect,True duplicates,0.3725082991782622,2.1951752391155395e-75,0.0217421072825068,0.1335764903397448,0.5352066720598919,7.379877445013659e-168
Mixed,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,All,0.4443631661381066,1.7158620792439395e-121,0.0885492796299591,3.5612499086017184e-10,0.9578783850685416,0.0
Mixed,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,True duplicates,0.3681951075441111,6.510476166735213e-72,0.0084860736815256,0.5603980409193237,0.964090429609928,0.0
No Cost,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,All,0.5593885052461609,7.597757790723502e-206,-0.3427741675616963,7.330803531072733e-138,0.952772118139539,0.0
No Cost,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,True duplicates,0.49631845497284,1.0416329858873996e-138,-0.2729730079658199,1.6205844693048263e-81,0.9347972793514788,0.0
ADS,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,All,0.398386356477817,7.211133611650073e-96,0.0603968783067044,1.923955836868997e-05,0.766407805185249,0.0
ADS,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,True duplicates,0.3720429220752496,5.421156336775792e-75,-0.0036856431709499,0.7994106886094996,0.7277494710725674,0.0
Minimal,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,All,0.3819728452436552,1.1813634848011982e-87,0.083665352638963,3.124027762094668e-09,0.7675731701077072,0.0
Minimal,0.025,8.0,0,0,Bm8_iter2,effect_2,Dupli_effect,True duplicates,0.3555340662622968,5.815628510759702e-69,0.0305594837442174,0.0345844519480603,0.7239223295643259,0.0
Mixed,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,All,0.4673042744486839,7.746846454982466e-136,0.149552993395032,2.1108899064308068e-26,0.9476931467029036,0.0
Mixed,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,True duplicates,0.3774245102634405,3.464926177704462e-75,0.067425988667313,3.7808311429789977e-06,0.9587886333525452,0.0
No Cost,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,All,0.5395174282747885,7.367741443104057e-189,-0.2325554157831588,2.1995510222011097e-62,0.913185236925638,0.0
No Cost,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,True duplicates,0.4649742133592825,8.781245675215383e-116,-0.1588218866457889,1.1974310206209472e-27,0.8693437676772211,0.0
ADS,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,All,0.3670975184476029,1.3195965931218223e-80,0.0864481237467734,9.197883162485076e-10,0.4856243636518982,4.1668035125442565e-148
ADS,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,True duplicates,0.3495488373977894,1.1820704050479165e-66,0.0135709033471145,0.3479631310561958,0.4283206753692916,1.2976385435343849e-102
Minimal,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,All,0.3700934615829538,5.377278454173412e-82,0.1037947886288409,1.8746517313507637e-13,0.5120176693788272,3.771993761254712e-167
Minimal,0.025,3.0,0,0,Bm3_iter3,effect_2,Dupli_effect,True duplicates,0.3573674143455401,2.083304573172352e-69,0.0354071435680861,0.0144435080129985,0.4623855861616103,9.725343706676308e-121
Mixed,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,All,0.5082679671468748,2.4269635312316985e-164,0.1532799626487018,1.1488992939804072e-27,0.924497711311634,0.0
Mixed,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,True duplicates,0.4136856960785486,4.338699292447417e-93,0.0797645707035035,3.89747979361375e-08,0.959703788096491,0.0
No Cost,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,All,0.4987839989094398,2.1570975513406257e-157,-0.079194874868114,2.054698831673383e-08,0.8051677683788431,0.0
No Cost,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,True duplicates,0.4518292648753293,3.6610140405593797e-107,-0.0768312615554876,1.708150429830449e-07,0.7338223403068644,0.0
ADS,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,All,0.3522209928033589,6.39399004028695e-74,0.106147309439474,5.2664298327178624e-14,-0.0354849549255927,0.0760765388949769
ADS,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,True duplicates,0.3238229303362641,1.0253929254980877e-56,0.0251711469188758,0.0819708956157836,-0.039280538111439,0.0609762513126239
Minimal,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,All,0.3758248859879818,1.0720323021494663e-84,0.1009060273024002,8.576672675325407e-13,-0.0231073350251736,0.2481137140798671
Minimal,0.025,1.0,0,0,Bm1_iter3,effect_2,Dupli_effect,True duplicates,0.3472584482856969,6.136924894046481e-65,0.014714630537822,0.3103135119674456,-0.0304357351627805,0.1484155013939701
Mixed,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,All,0.4359843078374893,1.6052885589773108e-116,0.1366798515226422,2.7903174518363852e-22,0.944708138353302,0.0
Mixed,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,True duplicates,0.35219833441458,1.857502283526517e-65,0.0487970667699261,0.0008111711686818,0.9624329680950404,0.0
No Cost,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,All,0.5342622868259659,1.48641974178763e-184,-0.2837930723315541,2.9434868416664753e-93,0.9269147812663652,0.0
No Cost,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,True duplicates,0.4683977132202361,1.3149085300725354e-118,-0.201240557634512,7.653752122390877e-44,0.8943556211853941,0.0
ADS,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,All,0.4225219753155161,8.033761692526153e-109,0.1105958539475743,4.419450234978378e-15,0.613338168406107,2.7602376650085753e-258
ADS,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,True duplicates,0.3989621080285661,1.5287330957684697e-86,0.0343084300229932,0.0181094032438834,0.5820415109063698,9.656530033184948e-204
Minimal,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,All,0.3784455750472921,5.986567115690661e-86,0.0934161104361905,3.632524131898767e-11,0.5680172454427593,1.3775679447164766e-213
Minimal,0.025,4.0,0,0,Bm4_iter2,effect_2,Dupli_effect,True duplicates,0.347671607791185,2.698485455236599e-65,0.0237216696161701,0.1016430940814064,0.5339183129123746,5.5277208551690286e-167
Mixed,0.025,1.0,0,0,Bm1_iter2,effect_2,Dupli_effect,All,0.5284050133128022,7.610619695914935e-180,0.1292818416525202,4.3974519086151463e-20,0.9357540602486498,0.0
Mixed,0.025,1.0,0,0,Bm1_iter2,effect_2,Dupli_effect,True duplicates,0.4068258946433067,1.7110252797899376e-86,0.031348301337273,0.0325476164445379,0.9628362339012064,0.0
No Cost,0.025,1.0,0,0,Bm1_iter2,effect_2,Dupli_effect,All,0.5164749654519946,1.5562629208925109e-170,0.0002138572526648,0.9879378726669032,0.8062505686800912,0.0
No Cost,0.025,1.0,0,0,Bm1_iter2,effect_2,Dupli_effect,True duplicates,0.4626738623997756,8.52638949693659e-110,-0.0289948530371846,0.0502496546396478,0.7073614737675371,2.057518436367e-312
