Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
No Cost,0.025,4.0,0,0,Bm4_iter3,2_5_percent,Mut_SD_SSD,All,0.5110628186660511,1.9727881357121107e-166,-0.2523361714909738,1.7623108758773447e-73,0.9203149583863934,0.0
No Cost,0.025,4.0,0,0,Bm4_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.4492685281905401,2.597916708409535e-109,-0.1802148591994915,1.5501271035904817e-35,0.8844775882977652,0.0
ADS,0.025,4.0,0,0,Bm4_iter3,2_5_percent,Mut_SD_SSD,All,0.3573078523692564,3.6298752108314254e-76,0.0973398985375046,5.287582837774495e-12,0.5993659337225495,9.728563980859664e-244
ADS,0.025,4.0,0,0,Bm4_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.3409012599056764,1.0217494381787614e-62,0.0220019799591073,0.1289135601322995,0.5513751011209074,2.907876020400573e-180
Minimal,0.025,4.0,0,0,Bm4_iter3,2_5_percent,Mut_SD_SSD,All,0.3171044721127156,1.638700386534863e-59,0.0983995299902993,3.1006474684128056e-12,0.5879328042132488,2.3326407614041536e-232
Minimal,0.025,4.0,0,0,Bm4_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.2849649235995365,6.284383638285887e-44,0.0320043212924835,0.0268553192405299,0.5327498401443077,1.1868478948991559e-167
Mixed,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,All,0.4139078662892587,4.474323906938165e-104,0.0996713986050974,1.6216776241950156e-12,0.9651701568592252,0.0
Mixed,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,True duplicates,0.314837312951337,4.099233623446521e-52,0.0264521067175475,0.069399932179623,0.9641437482688072,0.0
No Cost,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,All,0.5817281412045027,2.2675693366046942e-226,-0.3628591713900907,1.8602336349683642e-155,0.9575393061022892,0.0
No Cost,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,True duplicates,0.5125579793118348,1.5900089068666374e-150,-0.2881102311272075,2.463212922542167e-91,0.9422772432552488,0.0
ADS,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,All,0.3599326072212172,2.425713737370827e-77,0.0533268027629322,0.0001616096790329,0.8143787248605961,0.0
ADS,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,True duplicates,0.3392494331407381,3.478830474657346e-61,0.0074058416641772,0.610605672185744,0.7594896979892928,0.0
Minimal,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,All,0.3343406389665023,2.3848942495225663e-66,0.0515934205449978,0.000262521911979,0.8190147376343582,0.0
Minimal,0.025,10.0,0,0,Bm10_iter2,2_5_percent,Mut_SD_SSD,True duplicates,0.3161214606749148,7.4182127037966e-54,0.0155400383929492,0.28324457763024,0.7726518445598519,0.0
Mixed,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,All,0.4291976696956271,1.3509682113320116e-112,0.1432706735936896,2.4158049537154015e-24,0.9488541132886582,0.0
Mixed,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3451175692257581,2.6080534708076456e-63,0.0592631828213305,4.5612983796389354e-05,0.9537771308418328,0.0
No Cost,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,All,0.5446729793076768,3.709882887810003e-193,-0.3363405355927046,1.71114287175484e-132,0.9619937352309976,0.0
No Cost,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4744966179122136,7.3304043039201275e-127,-0.2625347859965236,9.262414244717766e-76,0.9501089641825986,0.0
ADS,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,All,0.3498537161365946,6.869388679256474e-73,0.0822702283353558,5.6837389799184405e-09,0.7875634844741577,0.0
ADS,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3438344380489064,1.1632633883369062e-64,0.0409390990188912,0.0045822815236072,0.7496988638416514,0.0
Minimal,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,All,0.3474238113638099,7.693963266797646e-72,0.0718144771466361,3.708455678882287e-07,0.7634144502103121,0.0
Minimal,0.025,9.0,0,0,Bm9_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3278678199900038,6.636853961110926e-58,0.02022326413239,0.162784441977731,0.7201940252214489,0.0
Mixed,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,All,0.4170527738004438,8.593177688780404e-106,0.1278364186447665,1.1431349761196996e-19,0.9527789525726326,0.0
Mixed,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3216986208229661,1.7633871671386875e-54,0.0410398048105656,0.0048297550382503,0.9588630768468202,0.0
No Cost,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,All,0.5134839044934248,2.9429913321799244e-168,-0.335529001484273,7.968256543760145e-132,0.953961317945811,0.0
No Cost,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4362434464184189,1.254905330221661e-103,-0.2528715380478697,1.0456467065150948e-69,0.9354941915573132,0.0
ADS,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,All,0.3154700918192147,6.916222412184981e-59,0.0687471410037621,1.140532167332192e-06,0.7528791873406702,0.0
ADS,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2936161805445115,9.129123360548604e-47,0.014665690970866,0.3102013738467666,0.709244379703373,0.0
Minimal,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,All,0.3266834289093487,2.949878664614633e-63,0.0628186615337899,8.77978460437942e-06,0.7587948841591816,0.0
Minimal,0.025,8.0,0,0,Bm8_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2961901624681994,6.189283664893741e-47,0.0108607975833808,0.4539142331522549,0.722583345746023,0.0
Mixed,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,All,0.50987212509954,1.54120006563537e-165,0.1575467232041128,3.7459576636051106e-29,0.9191968462074956,0.0
Mixed,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3853414736538501,2.475698679317791e-77,0.0428035906058133,0.0034792502830944,0.9579428277424482,0.0
No Cost,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,All,0.5090423800707808,6.425511970572615e-165,0.1038437216066174,1.8263149034219291e-13,0.681198593215775,0.0
No Cost,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4316934365905074,9.616029158725976e-94,0.0172554504667953,0.2446450805560275,0.5997974090726458,2.2849169735125132e-200
ADS,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,All,0.3153929047348648,7.401271892673714e-59,0.110144802275391,5.7079501084085275e-15,-0.3297154857144778,1.802689476067838e-64
ADS,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2860834854273992,1.6917456649448234e-44,0.0368704406217723,0.0106616541643568,-0.2924440873680384,1.6536510814509616e-46
Minimal,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,All,0.3075218120194899,6.6914899931407765e-56,0.1146729338142044,4.1736063145831773e-16,-0.3322920001747201,1.6349544861274766e-65
Minimal,0.025,0.5,0,0,Bm05_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2771050009166612,1.16175635744313e-41,0.0463812712270829,0.0013215191066522,-0.2764052557346114,1.88228314570251e-41
Mixed,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,All,0.4233005761440922,2.9450425280808124e-109,0.1484626650932912,4.87808100345943e-26,0.9517588587134176,0.0
Mixed,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3247042924274054,9.064796545681335e-56,0.0667858840397467,4.34413303213416e-06,0.9605616493931268,0.0
No Cost,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,All,0.5184524090963856,4.724752761607687e-172,-0.2924641377129965,3.4814030102110624e-99,0.9317373566299773,0.0
No Cost,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.44962635358683,1.0208586926969593e-108,-0.211980652624198,1.2160852497164042e-48,0.899753383850447,0.0
ADS,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,All,0.3044383483581357,9.102117918113649e-55,0.0823141048671142,5.578581197457807e-09,0.5867553816888611,3.2664716601722266e-231
ADS,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2878626128079868,8.622752368001387e-45,0.0248809525478106,0.08536260977473,0.5430682772326539,3.000361142705793e-175
Minimal,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,All,0.3352677379948381,9.931707362276057e-67,0.0855342967588862,1.3801324604764482e-09,0.5956200461472074,5.847555003795256e-240
Minimal,0.025,4.0,0,0,Bm4_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3187298667448376,1.7383284444743554e-54,0.0220051621418036,0.1290994583514913,0.5445364431863947,1.5444116471788474e-174
Mixed,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,All,0.456284112429458,8.265276852941207e-129,0.1260726366868727,3.61405063914663e-19,0.9498385166461628,0.0
Mixed,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3644765509909148,1.2865276751628432e-70,0.0477002340250854,0.0010489066841587,0.9612575888883634,0.0
No Cost,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,All,0.5117706190992992,5.7901750085886e-167,-0.3023433941720229,3.3950727334770723e-106,0.9359405375904862,0.0
No Cost,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4368424324092788,1.8277791218148026e-102,-0.2186776312183396,8.062650166037997e-52,0.9102202118453137,0.0
ADS,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,All,0.3187063306730129,3.9605884134104823e-60,0.0821253913989362,6.044731527918755e-09,0.6477362764378043,2.1000872955071927e-297
ADS,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3017558481892043,3.434556048220992e-49,0.0285228139066986,0.0486465676249803,0.6045359221468667,3.452760269972396e-227
Minimal,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,All,0.3220713754354201,1.9490082973759377e-61,0.0823637688664149,5.461835156985196e-09,0.6465089968814396,6.389001090901723e-296
Minimal,0.025,5.0,0,0,Bm5_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3037821484375757,6.334633959468865e-50,0.0262258012539584,0.0697694498370779,0.5986552222117789,5.444714129883574e-222
Mixed,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,All,0.4013754191000671,2.0475874428658115e-97,0.1451743969631908,5.872377980433826e-25,0.957429036644646,0.0
Mixed,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.3225403918173787,3.727070664581515e-55,0.0678137720214836,3.040967334381285e-06,0.9598939650721748,0.0
No Cost,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,All,0.5136772239483558,2.1005158594047169e-168,-0.3458524070399282,1.78351757330188e-140,0.9606809004609442,0.0
No Cost,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.4458838293510212,4.2387509949136e-109,-0.2672669699187037,4.418790531900006e-78,0.9465191633255738,0.0
ADS,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,All,0.3420219096995056,1.5331057829909743e-69,0.0768480271970747,5.3082317313644505e-08,0.8152233314597331,0.0
ADS,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.3299060201618465,8.508888258843752e-59,0.0280256940106906,0.0529074433441933,0.781611124038559,0.0
Minimal,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,All,0.3496285085485614,8.601090188108371e-73,0.0683119535659888,1.3326276973354275e-06,0.8193656891145104,0.0
Minimal,0.025,10.0,0,0,Bm10_iter3,2_5_percent,Mut_SD_SSD,True duplicates,0.3353446552347213,1.1178926283564151e-60,0.0197588425362351,0.1726144100802116,0.7772185183973458,0.0
Mixed,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,All,0.4177144719543155,3.720826073408487e-106,0.1358634933187091,4.945874986341699e-22,0.953353055704489,0.0
Mixed,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3263116097415234,1.1304042116572815e-55,0.049297400045785,0.0007255540022621,0.9585705301525934,0.0
No Cost,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,All,0.5224444844871177,3.7992378101567457e-175,-0.3149613853121787,1.4756412067061205e-115,0.9468342568374812,0.0
No Cost,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4464865174279387,1.862866975793758e-108,-0.2333007032984801,3.5724632357843522e-59,0.9242269409046722,0.0
ADS,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,All,0.3159721012435362,4.448366959494178e-59,0.0883274037700725,3.9406725804258447e-10,0.6976405488704879,0.0
ADS,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2957398109820012,7.506728362025349e-47,0.0376866434943206,0.0093129776636829,0.6373140501652019,7.684351786898841e-258
Minimal,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,All,0.3272274402603904,1.7907191195592508e-63,0.0881785125531807,4.217113585920501e-10,0.6854849662535947,0.0
Minimal,0.025,6.0,0,0,Bm6_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3015298757680928,1.3495746067887135e-48,0.0283532063144615,0.0506053369223503,0.6371942705984415,4.908805028706336e-257
Mixed,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,All,0.4480191047710568,1.0503630536241664e-123,0.1275787470017912,1.3538325622884856e-19,0.9585921436467432,0.0
Mixed,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3421256847644137,1.5762280896974078e-61,0.0422999592638908,0.0037150891579022,0.9632538348718572,0.0
No Cost,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,All,0.5152782384765182,1.2756289957779948e-169,-0.3274674896722575,2.6843356205906624e-125,0.9477714635154344,0.0
No Cost,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4363377528442136,6.776094409354509e-103,-0.2355608537494937,2.924975006640297e-60,0.9251173182705756,0.0
ADS,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,All,0.3226444517511123,1.1624992240372681e-61,0.0646654611305675,4.735312941840391e-06,0.7325546761847483,0.0
ADS,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3021317964333463,9.919420559430148e-49,0.007621339467754,0.5994516309956819,0.6808342543107611,1.826722347005081e-306
Minimal,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,All,0.3530525295764047,2.7635139584935196e-74,0.0791176803087996,2.120777625744654e-08,0.7184715261554442,0.0
Minimal,0.025,7.0,0,0,Bm7_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3298226491772241,1.4494991453840528e-58,0.0183372078741314,0.2057611964351132,0.6805892314399515,8.772376547695679e-308
Mixed,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,All,0.4760399379263901,1.3546799191383018e-141,0.1117034928759547,2.347450956114367e-15,0.9407348021655684,0.0
Mixed,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3579653781999267,4.734127252831513e-67,0.0383859043880066,0.0085971978328632,0.9638082878052854,0.0
No Cost,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,All,0.4935332918933268,1.223893470829627e-153,-0.0385184966680884,0.0064496729050859,0.8087539987126399,0.0
No Cost,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4426979245350932,1.6644789512039577e-102,-0.0451595349353035,0.0021363770328816,0.7273896462966234,0.0
ADS,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,All,0.3392803343488536,2.16388458815538e-68,0.1069585663488129,3.3770035448738134e-14,-0.0014541936406709,0.9420660503083198
ADS,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3159540603167309,7.238091590101136e-54,0.0284257953282325,0.0495611165375588,0.0008321070296121,0.9683723950490546
Minimal,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,All,0.3466730006196801,1.6161219122519321e-71,0.109748377246242,7.141060277784686e-15,-0.0315119044339047,0.1152106535889301
Minimal,0.025,1.0,0,0,Bm1_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3120576905511567,2.539513038986372e-52,0.0255870575337785,0.0774145116052205,-0.0398052675349167,0.0582649456424053
Mixed,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,All,0.4709169685307151,3.376180262468758e-138,0.144390270979187,1.0539566468918315e-24,0.9421107427377188,0.0
Mixed,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.362936268096892,2.7541254924822494e-69,0.049468574436379,0.0006979013803416,0.9558889594878094,0.0
No Cost,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,All,0.472986405533825,1.4565534555210954e-139,-0.1676298943354651,7.794576203550101e-33,0.8779543863607018,0.0
No Cost,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4325351217166441,4.687814360070703e-99,-0.1218774732688519,7.056276465557781e-17,0.8213041151059866,0.0
ADS,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,All,0.3078132611541218,5.219923824907461e-56,0.1146521767746328,4.224962453712057e-16,0.3299050980328157,1.5119913929969797e-64
ADS,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.2820432432879596,6.1067727349851895e-43,0.0390363940972344,0.0069564726135402,0.2826720815126748,3.9269844777184674e-43
Minimal,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,All,0.3301231954757113,1.234915866757217e-64,0.1105758092511726,4.470083522697889e-15,0.3451531084084974,7.215465249563253e-71
Minimal,0.025,2.0,0,0,Bm2_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3055183568174029,7.664898014646663e-50,0.0344555887695341,0.0175481059394123,0.3057273291338972,6.5373959445115695e-50
Mixed,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,All,0.4731930313588851,1.0629421905387226e-139,0.137676108756223,1.3811135530762937e-22,0.9550533818645413,0.0
Mixed,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3752015292953825,3.7042240604922884e-74,0.0525119334276994,0.0003210083855529,0.9655646156743704,0.0
No Cost,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,All,0.489949986871998,4.094333148056791e-151,-0.2421148217946689,1.277157605586111e-67,0.9087745715159316,0.0
No Cost,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.4313228579939051,2.750480976003017e-97,-0.1623753682480925,9.940860828772735e-29,0.8587195364066406,0.0
ADS,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,All,0.3442427095428336,1.760977415059974e-70,0.0975343625783438,4.7962384648606015e-12,0.5056556600409057,2.0942085470470627e-162
ADS,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3218245990129288,4.2602054246253615e-56,0.0341449592654662,0.0182370593449653,0.4669761391414629,7.471873901035128e-124
Minimal,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,All,0.3453590253694441,5.89442419942167e-71,0.0972281538463368,5.591893640206774e-12,0.4920283772205405,1.417816458977293e-152
Minimal,0.025,3.0,0,0,Bm3_iter1,2_5_percent,Mut_SD_SSD,True duplicates,0.3233679804255829,4.523402140412555e-56,0.0264272124020415,0.068400518247185,0.4311174960200457,8.840519541224532e-103
Mixed,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,All,0.8028018641282982,0.0,0.4016222992891663,3.472505735120851e-193,0.9786862271177964,0.0
Mixed,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,True duplicates,0.2499482195216786,5.913415447874082e-23,-0.0910406383959692,7.648468905215591e-09,0.9307123040309254,0.0
No Cost,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,All,0.8554145135703222,0.0,0.435423790127492,1.8252359330456363e-230,0.9105818532130968,0.0
No Cost,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,True duplicates,0.3869599106388552,1.0264274988394458e-52,-0.0906369231468045,1.1938495829686127e-08,0.557959976250942,8.877639989933447e-119
ADS,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,All,0.8430607723297237,0.0,0.4092613829726689,3.068917955805947e-201,0.8975685296589649,0.0
ADS,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,True duplicates,0.39902075290185,4.760654080226866e-58,-0.1027793792133497,7.645598552677161e-11,0.5413906020534165,3.1766071453647896e-114
Minimal,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,All,0.8462565514010484,0.0,0.4091053275330793,4.504313971802177e-201,0.8956705287152847,0.0
Minimal,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_SSD,True duplicates,0.4380750551772456,1.2031166802211469e-71,-0.0951054674989013,1.626421886028041e-09,0.5469322537015101,3.102678336360192e-118
Mixed,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,All,0.7930337335413974,0.0,0.4056571717668429,2.0563783574206907e-197,0.974926554708249,0.0
Mixed,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,True duplicates,0.2019619289999704,2.7399444835519986e-15,-0.0773358921772205,9.672723707421535e-07,0.9179827881883128,0.0
No Cost,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,All,0.8541754152600666,0.0,0.4306966334374083,5.436819935488303e-225,0.8978669153707066,0.0
No Cost,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,True duplicates,0.3766503266243872,8.031828306818896e-50,-0.0998967660008239,3.26185576203904e-10,0.4901031994339635,5.42581443492601e-88
ADS,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,All,0.8414020303043248,0.0,0.4091973789768971,3.592051319424978e-201,0.8725825895332144,0.0
ADS,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,True duplicates,0.4014023271757185,2.544216058591197e-59,-0.0933299318447725,3.2841035628969313e-09,0.4408958219843623,1.4727306723800676e-72
Minimal,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,All,0.8509488232558119,0.0,0.4028157717167702,1.9782490546663935e-194,0.8877200739392119,0.0
Minimal,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_SSD,True duplicates,0.4538349645517052,2.720320895621024e-77,-0.1122932016850462,1.0338407450347565e-12,0.5146361655708869,1.7758730062236305e-102
Mixed,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,All,0.7992403349824536,0.0,0.3594101788438462,2.414310803573521e-152,0.977731698965072,0.0
Mixed,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,True duplicates,0.2622604837946096,5.530306642058317e-25,-0.1217138071260043,1.1429319110401651e-14,0.9239307721808252,0.0
No Cost,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,All,0.8307833971813436,0.0,0.4409914481798746,5.026773964703947e-237,0.9210275465324076,0.0
No Cost,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,True duplicates,0.3322089793050859,1.1993171386629003e-38,-0.0670481001720714,2.483966468009523e-05,0.610868854946781,7.572622565104419e-149
ADS,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,All,0.8382158857945419,0.0,0.4121235515071355,2.5989971388838124e-204,0.9067560091449616,0.0
ADS,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,True duplicates,0.4237597510043338,2.0038465548175011e-66,-0.064198281549272,4.84089890643716e-05,0.5872245418775742,9.830722107709292e-140
Minimal,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,All,0.8349262686282031,0.0,0.4055905818210009,2.4174033634415484e-197,0.9170049892167984,0.0
Minimal,0.25,10.0,0,0,Bm10_iter1,25_percent,Mut_SD_SSD,True duplicates,0.3870686755921396,1.3799307577836056e-54,-0.0899997177301196,1.2150850598752992e-08,0.6309849396983103,1.040113624540027e-166
Mixed,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,All,0.8100536645845864,0.0,0.4270706596872853,7.506495232161856e-221,0.97370506203281,0.0
Mixed,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,True duplicates,0.2514792987143981,7.980052229497047e-23,-0.0676793209108883,1.9124734409565983e-05,0.9333415765454878,0.0
No Cost,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,All,0.8518429328388694,0.0,0.4283795336625531,2.436836326451401e-222,0.8878796774207485,0.0
No Cost,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,True duplicates,0.3655849193889497,5.109019266299154e-47,-0.1108594721347253,2.8489892718865636e-12,0.4506429356125422,2.454700031647599e-73
ADS,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,All,0.8471629320900692,0.0,0.4066175807644754,1.986900479333089e-198,0.860297543599607,0.0
ADS,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,True duplicates,0.4364265419267691,1.7775139089547309e-71,-0.0879221760573189,2.4027361329730325e-08,0.4051199800063519,6.367065882873251e-61
Minimal,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,All,0.8467875543660088,0.0,0.4259055338645889,1.5668572664399196e-219,0.882700630192101,0.0
Minimal,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_SSD,True duplicates,0.4127595422726856,7.242550555230299e-63,-0.0713909483491615,6.16510344252194e-06,0.5044002893223622,9.572884115263726e-98
Mixed,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_SSD,All,0.8010254690920752,0.0,0.4226154997063558,7.821082935098837e-216,0.9702365899258544,0.0
Mixed,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_SSD,True duplicates,0.1976441986753274,1.3456487102974403e-14,-0.072231177544788,4.9311411279816315e-06,0.9262434929493472,0.0
