Model,Run,Iter,Mut_alpha,pearson,r_pval,spearman,rho_pval
ADS,Bm10,iter3,-0.075,0.18696256880524664,3.4438840259336356e-17,0.24021952655488163,1.202290197681829e-27
ADS,Bm1,iter1,-0.075,0.30740768705493154,4.9388894301604086e-45,0.3690281752570438,1.4760207555399353e-65
ADS,Bm1,iter2,-0.075,0.30248842502892975,1.3668329144230127e-43,0.35856934314233574,9.701681925528893e-62
ADS,Bm1,iter3,-0.075,0.2785410648396646,5.828085969888198e-37,0.33229294557323635,9.222357697780094e-53
ADS,Bm2,iter1,-0.075,0.282572208865933,4.944842018783706e-38,0.36110023077505765,1.1913515762829162e-62
ADS,Bm2,iter2,-0.075,0.3044180570008562,3.744150127556976e-44,0.3517598889399722,2.492513232772109e-59
ADS,Bm2,iter3,-0.075,0.3001175197265789,6.619955599638945e-43,0.33899372624843155,5.713196639879396e-55
ADS,Bm3,iter1,-0.075,0.2673313015536081,4.485002443970031e-34,0.3350763147690787,1.133340928710345e-53
ADS,Bm3,iter2,-0.075,0.2962800184866884,8.246471390702458e-42,0.3334395773598943,3.8985561277640448e-53
ADS,Bm3,iter3,-0.075,0.2701887509510795,8.490676103366783e-35,0.32181036095259025,2.041316141752755e-49
ADS,Bm4,iter1,-0.075,0.26219475517659085,8.493992443613906e-33,0.3284026031006507,1.666044724977189e-51
ADS,Bm4,iter2,-0.075,0.2810327033063523,1.2747310731184244e-37,0.35154024388506094,2.974300727126328e-59
ADS,Bm4,iter3,-0.075,0.29423911698466965,3.1049846355297786e-41,0.3425047096261774,3.7840631122464325e-56
ADS,Bm5,iter1,-0.075,0.26522149490126556,1.5129932400017296e-33,0.32712934878233724,4.256666020425431e-51
ADS,Bm5,iter2,-0.075,0.2562934352576668,2.301587901372916e-31,0.31520024780006195,2.248929196095323e-47
ADS,Bm5,iter3,-0.075,0.2520219962645695,2.3784242838742334e-30,0.3157504659376164,1.5274236323110604e-47
ADS,Bm6,iter1,-0.075,0.2564327272174115,2.131226794855063e-31,0.34053374063343517,1.7444053925005275e-55
ADS,Bm6,iter2,-0.075,0.2511851593539806,3.73902759970996e-30,0.3225028571257143,1.2387577774454186e-49
ADS,Bm6,iter3,-0.075,0.25089376667078667,4.375211041103942e-30,0.3181867485466871,2.7273191369503005e-48
ADS,Bm7,iter1,-0.075,0.24579127288119704,6.631446633343202e-29,0.3121479105369776,1.8950254263010462e-46
ADS,Bm7,iter2,-0.075,0.25588914936414753,2.8763856754498216e-31,0.31418315454578866,4.588014744340227e-47
ADS,Bm7,iter3,-0.075,0.2337385449752144,3.1892700328279073e-26,0.2755246498811625,3.594016682883915e-36
ADS,Bm8,iter1,-0.075,0.2605402569118973,2.160553876068667e-32,0.32754464188616045,3.136237923737593e-51
ADS,Bm8,iter2,-0.075,0.24518827028767357,9.106363281745509e-29,0.3159522894880724,1.325076810714748e-47
ADS,Bm8,iter3,-0.075,0.23455156280382028,2.1254240814614998e-26,0.2951719352929838,1.6961716344310464e-41
ADS,Bm9,iter1,-0.075,0.23810012958873092,3.550605491673869e-27,0.30146794086698514,2.7002177084347523e-43
ADS,Bm9,iter2,-0.075,0.2446428133321833,1.2123085999595993e-28,0.3233615098403774,6.656134061659552e-50
ADS,Bm9,iter3,-0.075,0.20748452642059184,6.891879390720183e-21,0.25007753501938373,6.787002464544134e-30
ADS,Bm05,iter1,-0.1,0.335721390491296,6.950221452201253e-54,0.413288152322038,2.350758575700205e-83
ADS,Bm05,iter2,-0.1,0.349524132342256,1.4962237889514946e-58,0.40724522981130745,9.209680813542887e-81
ADS,Bm05,iter3,-0.1,0.3269293871013741,4.930275105345791e-51,0.3634541783635446,1.6652208459345002e-63
ADS,Bm10,iter1,-0.1,0.29372440279814316,4.3304490966104137e-41,0.3643711390927848,7.702526135456277e-64
ADS,Bm10,iter2,-0.1,0.2879579563979533,1.7171432741055568e-39,0.3409063002265751,1.3078652964245332e-55
ADS,Bm10,iter3,-0.1,0.24222194195621294,4.279948057992044e-28,0.30537570284392573,1.9618999078598907e-44
ADS,Bm1,iter1,-0.1,0.33481031370918524,1.3860579007309824e-53,0.3813827348456837,2.973614912074263e-70
ADS,Bm1,iter2,-0.1,0.34898090949950716,2.3076103025187062e-58,0.40552080388020095,4.948160051135211e-80
ADS,Bm1,iter3,-0.1,0.32294951827208185,8.969487871437189e-50,0.3711792087948022,2.3235222207378733e-66
ADS,Bm2,iter1,-0.1,0.3224749309189356,1.2639947967825257e-49,0.3893748058437015,2.1162051672063065e-73
ADS,Bm2,iter2,-0.1,0.3416956008491585,7.095671271306103e-56,0.39231468507867123,1.397966922115345e-74
ADS,Bm2,iter3,-0.1,0.3360621403000259,5.365582909049702e-54,0.3890229057557264,2.9241889062858963e-73
ADS,Bm3,iter1,-0.1,0.2893339295668611,7.191264886561533e-40,0.34954309688577423,1.4737395845982433e-58
ADS,Bm3,iter2,-0.1,0.3050367594565224,2.4668239959702704e-44,0.37104355026088753,2.611961242428488e-66
ADS,Bm3,iter3,-0.1,0.32121172258612196,3.1403228179631892e-49,0.3741939785484946,1.7000378826364036e-67
ADS,Bm4,iter1,-0.1,0.3173541551986193,4.922941816572761e-48,0.36702590125647533,8.147551813968902e-65
ADS,Bm4,iter2,-0.1,0.297898907462528,2.8588566611825107e-42,0.35843698460924617,1.0820632240256281e-61
ADS,Bm4,iter3,-0.1,0.3216445502094276,2.3002011681770476e-49,0.3600131925032981,2.9393548727249202e-62
ADS,Bm5,iter1,-0.1,0.30731893575872604,5.246786094283994e-45,0.3697335144333786,8.062587876753946e-66
ADS,Bm5,iter2,-0.1,0.27516216108157,4.465348148778001e-36,0.34567611991902997,3.161664156405755e-57
ADS,Bm5,iter3,-0.1,0.2873968074273767,2.4454460651813587e-39,0.328193452048363,1.9441922802055136e-51
ADS,Bm6,iter1,-0.1,0.278684699045482,5.341432796380533e-37,0.3390125992531498,5.630962796994297e-55
ADS,Bm6,iter2,-0.1,0.2707581145653677,6.079473999933775e-35,0.3414036868509217,8.898181237762325e-56
ADS,Bm6,iter3,-0.1,0.27227029139881626,2.493779906025884e-35,0.32476714969178744,2.397249873657916e-50
ADS,Bm7,iter1,-0.1,0.2752128992456028,4.331796660004993e-36,0.3377948854487213,1.4320064009000347e-54
ADS,Bm7,iter2,-0.1,0.2820095587230078,6.994586641474396e-38,0.3571192747798187,3.1987251011894784e-61
ADS,Bm7,iter3,-0.1,0.26061508864580896,2.071521681075074e-32,0.31649519662379916,9.036090659468814e-48
ADS,Bm8,iter1,-0.1,0.2873475606505418,2.522418613119683e-39,0.3589085472271368,7.332543036389671e-62
ADS,Bm8,iter2,-0.1,0.27607578690097895,2.582068562555903e-36,0.3377590024397506,1.4718458811853924e-54
ADS,Bm8,iter3,-0.1,0.2609647271100022,1.7014574126414453e-32,0.31849116312279074,2.1966155721874086e-48
ADS,Bm9,iter1,-0.1,0.29208499056451487,1.2436861565408212e-40,0.35108387777096944,4.2919146747816e-59
ADS,Bm9,iter2,-0.1,0.2856796107789801,7.179199098932512e-39,0.34572195993049,3.049591274314732e-57
ADS,Bm9,iter3,-0.1,0.2545715037025217,5.932087133755261e-31,0.31621111155277787,1.104135232052344e-47
ADS,Bm05,iter1,-0.125,0.37588759379450765,3.8649572103273515e-68,0.43708154827038703,4.256783936825204e-94
ADS,Bm05,iter2,-0.125,0.37901004461187954,2.4603973459037016e-69,0.4352850128212532,2.9551979890670714e-93
ADS,Bm05,iter3,-0.125,0.378932439617928,2.6356823085560403e-69,0.4118041719510429,1.0302548579904614e-82
ADS,Bm10,iter1,-0.125,0.30563333147648775,1.6481192842369118e-44,0.3720281820070455,1.1157157160497238e-66
ADS,Bm10,iter2,-0.125,0.31407820916020407,4.937487618450644e-47,0.36121965930491484,1.0785891237032465e-62
ADS,Bm10,iter3,-0.125,0.26619179663418086,8.660980054340026e-34,0.3171740622935155,5.59238123688169e-48
ADS,Bm1,iter1,-0.125,0.3770023331518844,1.4508357552651698e-68,0.42589843047460757,6.103166853641996e-89
ADS,Bm1,iter2,-0.125,0.370876629920878,3.016229355069395e-66,0.40858279214569804,2.4825030359699454e-81
ADS,Bm1,iter3,-0.125,0.3668290473882937,9.631328198513782e-65,0.4148200922050231,5.073689302572722e-84
ADS,Bm2,iter1,-0.125,0.3975592840957675,1.0240187891839592e-76,0.4512779763194941,6.283362094652485e-101
ADS,Bm2,iter2,-0.125,0.3734278670244918,3.31287509141911e-67,0.4173731138432784,3.871486034967906e-85
ADS,Bm2,iter3,-0.125,0.3918405452327547,2.1708468514915424e-74,0.434267372066843,8.810606391852048e-93
ADS,Bm3,iter1,-0.125,0.3526201825965368,1.2458015276555638e-59,0.41458516214629054,6.421930375435335e-84
ADS,Bm3,iter2,-0.125,0.3349140798025088,1.2814129097162857e-53,0.3983774390943598,4.717628248501729e-77
ADS,Bm3,iter3,-0.125,0.35271119425661984,1.1575261122990876e-59,0.39035355758838935,8.590593780022114e-74
ADS,Bm4,iter1,-0.125,0.3536412291601393,5.454585604793844e-60,0.3928388212097053,8.587073991468437e-75
ADS,Bm4,iter2,-0.125,0.3416736455320063,7.21757059109812e-56,0.40204926901231725,1.4172206213336697e-78
ADS,Bm4,iter3,-0.125,0.3499396442158647,1.0735375099131434e-58,0.38899586974896744,2.9977039149655163e-73
ADS,Bm5,iter1,-0.125,0.3269839833395868,4.7364826255947377e-51,0.3718346264586566,1.3190858930990837e-66
ADS,Bm5,iter2,-0.125,0.3303663117826221,3.886530598733306e-52,0.3749154307288577,9.05495694940824e-68
ADS,Bm5,iter3,-0.125,0.3262720744585209,7.984748045973891e-51,0.3747983931995983,1.0030298890929962e-67
ADS,Bm6,iter1,-0.125,0.3212866627719384,2.9756379030554253e-49,0.35857690464422615,9.641356016612916e-62
ADS,Bm6,iter2,-0.125,0.3059327558820015,1.3456293144664753e-44,0.35558854989713745,1.1194429363883991e-60
ADS,Bm6,iter3,-0.125,0.2937220482756727,4.337037096243659e-41,0.34287468021867007,2.8368778928681766e-56
ADS,Bm7,iter1,-0.125,0.31832231067985406,2.476836634261437e-48,0.37137893834473457,1.9556021548238688e-66
ADS,Bm7,iter2,-0.125,0.3284232767574821,1.6408011333944296e-51,0.3699267264816816,6.830012660428682e-66
ADS,Bm7,iter3,-0.125,0.2930365678112069,6.747366271209475e-41,0.3514657463664366,3.1579234648826977e-59
ADS,Bm8,iter1,-0.125,0.32091663245408664,3.881757197976196e-49,0.3774940243735061,9.40580354136364e-69
ADS,Bm8,iter2,-0.125,0.3035117263080304,6.886850890681736e-44,0.34586334396583596,2.7282337638730024e-57
ADS,Bm8,iter3,-0.125,0.2900551757179458,4.5480452527612834e-40,0.3431999822999956,2.2013475925966106e-56
ADS,Bm9,iter1,-0.125,0.3259147890341845,1.0371914041614709e-50,0.386385584096396,3.2594684821223256e-72
ADS,Bm9,iter2,-0.125,0.3207965479878853,4.231160024279693e-49,0.3631102867775717,2.222110266714957e-63
ADS,Bm9,iter3,-0.125,0.29931553774927283,1.125022734808855e-42,0.3470141937535484,1.0997808740520414e-57
ADS,Bm05,iter1,-0.15,0.4046883966807685,1.1101550213807278e-79,0.4528245367061341,1.0820834738041051e-101
ADS,Bm05,iter2,-0.15,0.3971461219937029,1.5132838380724744e-76,0.4392375078093769,4.0973139583758194e-95
ADS,Bm05,iter3,-0.15,0.40155922198000016,2.2683793305862043e-78,0.4309126077281519,3.144372967350877e-91
ADS,Bm10,iter1,-0.15,0.30753528775473093,4.527439624734747e-45,0.3609521492380373,1.3475931819672103e-62
ADS,Bm10,iter2,-0.15,0.32126553501631083,3.0211775293019354e-49,0.35377502544375633,4.893975510547291e-60
ADS,Bm10,iter3,-0.15,0.30074628333047226,4.362952712078097e-43,0.34429607307401827,9.344752544629275e-57
ADS,Bm1,iter1,-0.15,0.41558841426263604,2.344506118962277e-84,0.4433449078362269,4.5218631703552847e-97
ADS,Bm1,iter2,-0.15,0.4083025731930151,3.2687742480754415e-81,0.4433528788382196,4.482218085757003e-97
ADS,Bm1,iter3,-0.15,0.41712719651206365,4.965199202609959e-85,0.44145387386346846,3.6286411841793467e-96
ADS,Bm2,iter1,-0.15,0.4221957324720983,2.8213365738007253e-87,0.4649679487419871,7.890340648534817e-108
ADS,Bm2,iter2,-0.15,0.4321191184896083,8.733689691063968e-92,0.4710023632505908,5.673378084522598e-111
ADS,Bm2,iter3,-0.15,0.4112198801303307,1.839623778786751e-82,0.43195997848999457,1.0344475437988337e-91
ADS,Bm3,iter1,-0.15,0.38116170889974066,3.623234710722446e-70,0.4257041039260259,7.472260000041179e-89
ADS,Bm3,iter2,-0.15,0.38227774582509993,1.333903558963712e-70,0.42739074484768624,1.2842072890191502e-89
ADS,Bm3,iter3,-0.15,0.37073009101881227,3.4221611278625835e-66,0.4050336292584073,7.942480542676939e-80
ADS,Bm4,iter1,-0.15,0.3763979478782366,2.4690821660520346e-68,0.40587283296820825,3.513407152577111e-80
ADS,Bm4,iter2,-0.15,0.3773555174085074,1.0627964303512273e-68,0.4300499935124984,7.832719324226118e-91
ADS,Bm4,iter3,-0.15,0.36777586220695346,4.302783302624204e-65,0.3887619011904753,3.715906909183833e-73
ADS,Bm5,iter1,-0.15,0.360868587070432,1.444597610212249e-62,0.4059406209851552,3.2890520992860418e-80
ADS,Bm5,iter2,-0.15,0.34673786355495073,1.3683550513806003e-57,0.38721820580455146,1.526134439663468e-72
ADS,Bm5,iter3,-0.15,0.34502721849920265,5.266395109085392e-57,0.3814251908562977,2.8628189828227763e-70
ADS,Bm6,iter1,-0.15,0.34148987770304506,8.323112503680512e-56,0.37908528627132154,2.3015470575723168e-69
ADS,Bm6,iter2,-0.15,0.35083603889304094,5.236407709026912e-59,0.3875527793881948,1.1243426335204269e-72
ADS,Bm6,iter3,-0.15,0.3248153149186025,2.3145916205969234e-50,0.36468795717198926,5.8977827050102404e-64
ADS,Bm7,iter1,-0.15,0.34537633985227995,4.002717860822463e-57,0.39754677188669296,1.0362105690935232e-76
ADS,Bm7,iter2,-0.15,0.3606570478233644,1.7223771755795832e-62,0.39489476672369167,1.258695336582953e-75
ADS,Bm7,iter3,-0.15,0.29905350635518957,1.3373675601369569e-42,0.3449245957311489,5.708350707721927e-57
ADS,Bm8,iter1,-0.15,0.34142001706128633,8.786269386171955e-56,0.4042413140603285,1.7118260038670915e-79
ADS,Bm8,iter2,-0.15,0.364159728065949,9.203001063586807e-64,0.3985861701465425,3.869912090585796e-77
ADS,Bm8,iter3,-0.15,0.28406998225180025,1.956723365726415e-38,0.3226065596516399,1.1493507519818244e-49
ADS,Bm9,iter1,-0.15,0.33177812372670146,1.3558627187138285e-52,0.39030305857576464,9.000301606417339e-74
ADS,Bm9,iter2,-0.15,0.35020877457372884,8.655953767929278e-59,0.38856286314071575,4.460212778069055e-73
ADS,Bm9,iter3,-0.15,0.3222217878378578,1.5173991625200094e-49,0.3694341428585357,1.0423636398229549e-65
ADS,Bm05,iter1,-0.175,0.42566172039005296,7.809352158683102e-89,0.46951946887986723,3.405014517392502e-110
ADS,Bm05,iter2,-0.175,0.42276993509526517,1.561819081527201e-87,0.44989153797288445,3.0177655021948785e-100
ADS,Bm05,iter3,-0.175,0.42681777636123486,2.3385101131013595e-89,0.4436352509088128,3.280551842858356e-97
ADS,Bm10,iter1,-0.175,0.35673887638100676,4.369703172390699e-61,0.3990132697533174,2.5792377913462752e-77
ADS,Bm10,iter2,-0.175,0.3442817953586321,9.449844794750551e-57,0.37157504389376095,1.6509014602565766e-66
ADS,Bm10,iter3,-0.175,0.3158282430927589,1.4460409748111717e-47,0.35691740022935003,3.7748141651087554e-61
