Model,Run,Iter,Mut_corr,pearson,r_pval,spearman,rho_pval
ADS,Bm4,iter3,-0.1,-0.13554225591295976,1.1580322629034769e-09,-0.12526995581748895,1.8997115606063434e-08
ADS,Bm5,iter1,-0.1,-0.13176924831801823,3.318272397604287e-09,-0.12962877690719424,5.951526903590341e-09
ADS,Bm5,iter2,-0.1,-0.10409837618974042,3.0833246751563945e-06,-0.1031505527876382,3.791725693126092e-06
ADS,Bm5,iter3,-0.1,-0.11864434718764474,1.0295793517231834e-07,-0.1037591464397866,3.3208904456005864e-06
ADS,Bm6,iter1,-0.1,-0.13475056059983265,1.447804861683356e-09,-0.13766565891641472,6.321345633492143e-10
ADS,Bm6,iter2,-0.1,-0.10081541426100862,6.263415588232646e-06,-0.09513259778314945,2.030892726969108e-05
ADS,Bm6,iter3,-0.1,-0.10629618291613457,1.8956609452163024e-06,-0.10146112936528232,5.457666023149088e-06
ADS,Bm7,iter1,-0.1,-0.1287795553206606,7.484417231683549e-09,-0.12945526886381722,6.23757670577049e-09
ADS,Bm7,iter2,-0.1,-0.09706088970423697,1.3722752520253656e-05,-0.09534686383671595,1.945032655747567e-05
ADS,Bm7,iter3,-0.1,-0.10481111308319616,2.6361329899308487e-06,-0.10056349164087292,6.607637433649522e-06
ADS,Bm8,iter1,-0.1,-0.12703545117614806,1.1927712555752946e-08,-0.12866039766509943,7.728087554010005e-09
ADS,Bm8,iter2,-0.1,-0.09261435689986239,3.351457950857281e-05,-0.08367608391902098,0.0001794332612526979
ADS,Bm8,iter3,-0.1,-0.10735394097010346,1.4948392589572474e-06,-0.10393415298353825,3.1962223310607448e-06
ADS,Bm9,iter1,-0.1,-0.13127531944333679,3.800332088582043e-09,-0.1389717212429303,4.3359678850834557e-10
ADS,Bm9,iter2,-0.1,-0.10855550712856193,1.1382144915570774e-06,-0.10642363460590863,1.8423890783087426e-06
ADS,Bm9,iter3,-0.1,-0.10081847363457579,6.259342631546296e-06,-0.09161105740276435,4.0775671885904845e-05
ADS,Bm05,iter1,0.2,0.1437172037784984,1.0697147214528122e-10,0.130291624072906,4.97159553540519e-09
ADS,Bm05,iter2,0.2,0.12126265777054354,5.336283989369177e-08,0.11153149138287285,5.72325111108634e-07
ADS,Bm05,iter3,0.2,0.17161016006837282,1.0990987573949784e-14,0.1443961995990499,8.722396897477486e-11
ADS,Bm10,iter1,0.2,0.15311469816814033,5.825865269966564e-12,0.13484388821097204,1.410281506677905e-09
ADS,Bm10,iter2,0.2,0.17821734196544164,9.78709315398834e-16,0.16529944432486107,1.0143248525969426e-13
ADS,Bm10,iter3,0.2,0.20507209474731652,1.969247457381771e-20,0.19237002759250688,3.9978621352988475e-18
ADS,Bm1,iter1,0.2,0.1698561774017144,2.0559335315109466e-14,0.15106356626589157,1.1170872321741838e-11
ADS,Bm1,iter2,0.2,0.15021997478083549,1.4563053330770664e-11,0.12973263393315848,5.786449828345042e-09
ADS,Bm1,iter3,0.2,0.16775566547857013,4.3145759299081256e-14,0.1431064992766248,1.284190256420452e-10
ADS,Bm2,iter1,0.2,0.1337567223575116,1.912797003845724e-09,0.1116638424159606,5.548617182865095e-07
ADS,Bm2,iter2,0.2,0.14976425758791556,1.6795620461222265e-11,0.12907711126927782,6.908077556307527e-09
ADS,Bm2,iter3,0.2,0.1327030220262475,2.56417853956686e-09,0.11421120155280039,3.035131774594665e-07
ADS,Bm3,iter1,0.2,0.12582493861840932,1.6422753238195176e-08,0.09966024391506098,7.996581155320427e-06
ADS,Bm3,iter2,0.2,0.16166954622599855,3.5039992644493293e-13,0.14744053736013432,3.4523002524559625e-11
ADS,Bm3,iter3,0.2,0.1506837289601304,1.2589892508165148e-11,0.13328321282080322,2.1826708502671377e-09
ADS,Bm4,iter1,0.2,0.13994431460637788,3.267140810228599e-10,0.1151758427939607,2.4070139620923113e-07
ADS,Bm4,iter2,0.2,0.15960967617425717,6.993053430120689e-13,0.14274430018607503,1.430665163897046e-10
ADS,Bm4,iter3,0.2,0.15675944720146157,1.7925448274550548e-12,0.13997677399419348,3.2363157030753837e-10
ADS,Bm5,iter1,0.2,0.1476012821165847,3.2856460926314114e-11,0.1301655820413955,5.144972314415198e-09
ADS,Bm5,iter2,0.2,0.1720261598377935,9.464770791291161e-15,0.16249061562265388,2.6536894407778996e-13
ADS,Bm5,iter3,0.2,0.1669357560975701,5.747573589424864e-14,0.14893137423284356,2.1772950268155585e-11
ADS,Bm6,iter1,0.2,0.14108814731071448,2.3362394797085284e-10,0.11537454034363509,2.294221511323242e-07
ADS,Bm6,iter2,0.2,0.16124518596831264,4.043052892168332e-13,0.14270488617622154,1.4475560222686662e-10
ADS,Bm6,iter3,0.2,0.16942569057841006,2.3950877366547222e-14,0.14823095055773763,2.7053455946367594e-11
ADS,Bm7,iter1,0.2,0.1439300694693148,1.0035214162658413e-10,0.12374538693634674,2.824956931389889e-08
ADS,Bm7,iter2,0.2,0.17023012778716712,1.799970102967651e-14,0.1587676671919168,9.251513212712022e-13
ADS,Bm7,iter3,0.2,0.18448981648745963,9.024361807685066e-17,0.1680529935132484,3.887036921998545e-14
ADS,Bm8,iter1,0.2,0.1417102490242799,1.9444923543413648e-10,0.12178589444647361,4.671718460986108e-08
ADS,Bm8,iter2,0.2,0.1659657558431569,8.054214259129203e-14,0.15621419255354813,2.1420214386732735e-12
ADS,Bm8,iter3,0.2,0.17208286716702303,9.27357192579185e-15,0.15073488468372118,1.2388969950386158e-11
ADS,Bm9,iter1,0.2,0.1543983560187953,3.858909946913949e-12,0.13852302763075688,4.937484630816608e-10
ADS,Bm9,iter2,0.2,0.17006319271022358,1.9101118439484324e-14,0.15804628101157023,1.1744304099735692e-12
ADS,Bm9,iter3,0.2,0.18402024763908972,1.0819487943615258e-16,0.1768816417204104,1.6080707279963919e-15
ADS,Bm05,iter1,-0.2,-0.20806198453818242,5.349961018130588e-21,-0.21453918263479563,2.966272286736676e-22
ADS,Bm05,iter2,-0.2,-0.23860615086326895,2.7443201109117466e-27,-0.22302190825547705,5.8123723281794e-24
ADS,Bm05,iter3,-0.2,-0.22057261481868445,1.8400617905177444e-23,-0.22663381615845402,1.0359829454847908e-24
ADS,Bm10,iter1,-0.2,-0.21605313804691767,1.4881270593433203e-22,-0.21146057286514322,1.1868670517608698e-21
ADS,Bm10,iter2,-0.2,-0.1899419562094871,1.059794895848748e-17,-0.17297926624481655,6.710345295528811e-15
ADS,Bm10,iter3,-0.2,-0.20302250283226603,4.755782547988484e-20,-0.19051518262879566,8.428975887897506e-18
ADS,Bm1,iter1,-0.2,-0.19249476092540468,3.801236452686844e-18,-0.1851813507953377,6.902409841517257e-17
ADS,Bm1,iter2,-0.2,-0.22609449978769355,1.3428336087654563e-24,-0.2306443956610989,1.4733397278816729e-25
ADS,Bm1,iter3,-0.2,-0.2331808182627466,4.209267267057597e-26,-0.23256977064244264,5.700078186943935e-26
ADS,Bm2,iter1,-0.2,-0.22358603028378213,4.448702260682148e-24,-0.2292796488199122,2.8731904911524128e-25
ADS,Bm2,iter2,-0.2,-0.20101233241428182,1.1189439076836266e-19,-0.20097133574283393,1.1385335780464155e-19
ADS,Bm2,iter3,-0.2,-0.25445149582035964,6.3350207736291295e-31,-0.2574187813546953,1.2348658946217205e-31
ADS,Bm3,iter1,-0.2,-0.21107545088590254,1.4095370882383221e-21,-0.2177259829314957,6.902214211741147e-23
ADS,Bm3,iter2,-0.2,-0.2069615376735165,8.663001225661464e-21,-0.19870195517548878,2.9583271596889284e-19
ADS,Bm3,iter3,-0.2,-0.2401302468507987,1.258674247370881e-27,-0.22676616419154105,9.719833735701075e-25
ADS,Bm4,iter1,-0.2,-0.22438744505983294,3.0389282820750993e-24,-0.2273363968340992,7.381359274195114e-25
ADS,Bm4,iter2,-0.2,-0.19219618305784675,4.288739545348535e-18,-0.18790184897546222,2.3801521674702238e-17
ADS,Bm4,iter3,-0.2,-0.21941923757917103,3.150912664171466e-23,-0.2075092148773037,6.81776455648961e-21
ADS,Bm5,iter1,-0.2,-0.21494753811764514,2.463949503880369e-22,-0.21704419976104997,9.44726852279498e-23
ADS,Bm5,iter2,-0.2,-0.1797901344358917,5.42709561502272e-16,-0.17618183154545788,2.0826704260795316e-15
ADS,Bm5,iter3,-0.2,-0.2132006818291795,5.434718912594098e-22,-0.19717287729321933,5.593135190572607e-19
ADS,Bm6,iter1,-0.2,-0.2019048033890302,7.66155390978793e-20,-0.20110892627723156,1.074094279982699e-19
ADS,Bm6,iter2,-0.2,-0.19817460700471662,3.6872145383642216e-19,-0.19060838965209742,8.12035349601026e-18
ADS,Bm6,iter3,-0.2,-0.19531217246224525,1.2056219976496953e-18,-0.18471639567909892,8.266530437971754e-17
ADS,Bm7,iter1,-0.2,-0.22434550812921514,3.1002553827904748e-24,-0.22396528099132026,3.715253556469761e-24
ADS,Bm7,iter2,-0.2,-0.19709267150141277,5.782320237466241e-19,-0.19254906613726655,3.7186416741597134e-18
ADS,Bm7,iter3,-0.2,-0.1882079880944592,2.1092572337333714e-17,-0.16956706239176558,2.2780513946646422e-14
ADS,Bm8,iter1,-0.2,-0.22062183345606998,1.7981843769081335e-23,-0.21593477398369346,1.5708793408604695e-22
ADS,Bm8,iter2,-0.2,-0.19336684466235732,2.6691406998978936e-18,-0.18181063095265776,2.5243894017211403e-16
ADS,Bm8,iter3,-0.2,-0.18149124442486236,2.8507464008679907e-16,-0.16857844214461054,3.2309280338697165e-14
ADS,Bm9,iter1,-0.2,-0.21529740222122984,2.1011801472350841e-22,-0.20821781205445303,4.995909548595155e-21
ADS,Bm9,iter2,-0.2,-0.18861379964888658,1.796518501837468e-17,-0.18384390846097712,1.1580866625891528e-16
ADS,Bm9,iter3,-0.2,-0.1858847388839394,5.2495621498309577e-17,-0.17304895026223754,6.543212725362975e-15
ADS,Bm05,iter1,0.3,0.2492146815766108,1.0776881906462237e-29,0.23473218618304656,1.941774692336221e-26
ADS,Bm05,iter2,0.3,0.21518523503512238,2.211322333959947e-22,0.2040735405183851,3.0294915550989255e-20
ADS,Bm05,iter3,0.3,0.2561743226756227,2.4579376903712473e-31,0.2262604675651169,1.2398830087925657e-24
ADS,Bm10,iter1,0.3,0.23740447325511943,5.054353981115228e-27,0.2063708075927019,1.1208393052371029e-20
ADS,Bm10,iter2,0.3,0.2680484930143736,2.9591484264584024e-34,0.25324211431052857,1.2260896113645479e-30
ADS,Bm10,iter3,0.3,0.26972076396389405,1.1166722452559755e-34,0.2525764096441024,1.7608528301625655e-30
ADS,Bm1,iter1,0.3,0.2600807244721979,2.796811826254822e-32,0.23496680424170108,1.7265145902074878e-26
ADS,Bm1,iter2,0.3,0.24644156954487592,4.705944635730863e-29,0.22588581247145312,1.4843660482460174e-24
ADS,Bm1,iter3,0.3,0.2499518644879187,7.260625622233638e-30,0.2214586483646621,1.214717681702439e-23
ADS,Bm2,iter1,0.3,0.2467187032633829,4.0647278042932464e-29,0.21926644881661217,3.3828496458703606e-23
ADS,Bm2,iter2,0.3,0.25978702831971145,3.297540607048955e-32,0.24479047019761754,1.122028183760067e-28
ADS,Bm2,iter3,0.3,0.23026868698697317,1.7715089251753516e-25,0.21134539383634846,1.2495405959522602e-21
ADS,Bm3,iter1,0.3,0.24322367654755933,2.543820974769451e-28,0.21819130104782525,5.567834608131618e-23
ADS,Bm3,iter2,0.3,0.2471014529085459,3.319260192244014e-29,0.22061835415458853,1.8011134881552267e-23
ADS,Bm3,iter3,0.3,0.25175810552322886,2.7436176490358595e-30,0.22776379344094838,6.002581896898898e-25
ADS,Bm4,iter1,0.3,0.23507095803865513,1.6386990911192096e-26,0.21630563407640852,1.325736055831627e-22
ADS,Bm4,iter2,0.3,0.25661267260217485,1.9295413282668961e-31,0.24145433586358397,6.366209942681357e-28
ADS,Bm4,iter3,0.3,0.25749221231797786,1.1855742899748314e-31,0.2298188974547244,2.207893678933668e-25
ADS,Bm5,iter1,0.3,0.23311048185367683,4.358956759394815e-26,0.20166167341541832,8.495810845533869e-20
ADS,Bm5,iter2,0.3,0.2589022106183989,5.409125997714324e-32,0.24013075503268871,1.258346007508859e-27
ADS,Bm5,iter3,0.3,0.26736827074580727,4.3900247169006245e-34,0.2482737665684416,1.780706794350949e-29
ADS,Bm6,iter1,0.3,0.2375721693803709,4.642382407967926e-27,0.20945580586395146,2.8941861853325914e-21
ADS,Bm6,iter2,0.3,0.25684480038459506,1.6971007211565204e-31,0.2365788936447234,7.674141287711017e-27
ADS,Bm6,iter3,0.3,0.2635216702082685,3.997916420827734e-33,0.24914264778566195,1.1200121908737787e-29
ADS,Bm7,iter1,0.3,0.25062008087645127,5.070046050587187e-30,0.23251634812908706,5.852949633342847e-26
ADS,Bm7,iter2,0.3,0.26356233049768074,3.906388292762571e-33,0.2434211228552807,2.295241453049984e-28
ADS,Bm7,iter3,0.3,0.2766136652865506,1.8684927757471704e-36,0.24877364319341075,1.3640749705567663e-29
ADS,Bm8,iter1,0.3,0.23442714816041593,2.2618287912443758e-26,0.21495756423939102,2.4527388676409916e-22
ADS,Bm8,iter2,0.3,0.25438143128874985,6.582698195144804e-31,0.24154403588600892,6.078006475805812e-28
ADS,Bm8,iter3,0.3,0.2778176417657403,9.034594576630703e-37,0.2634700123675031,4.117275988582559e-33
ADS,Bm9,iter1,0.3,0.2517389177694531,2.772243157724509e-30,0.23448723612180902,2.1949003379740096e-26
ADS,Bm9,iter2,0.3,0.2664321282328641,7.540569402865972e-34,0.2576057474014368,1.1131780830054123e-31
ADS,Bm9,iter3,0.3,0.2761744656873246,2.433434622025738e-36,0.26537530234382556,1.3851624135393209e-33
ADS,Bm05,iter1,-0.3,-0.3038799234640373,5.377903313912592e-44,-0.3018613144653286,2.0775924024979344e-43
ADS,Bm05,iter2,-0.3,-0.32523293758637617,1.706974701001079e-50,-0.29957413489353374,9.483736604410908e-43
ADS,Bm05,iter3,-0.3,-0.31317486146044415,9.276851775758672e-47,-0.3077833129458282,3.822699602919254e-45
ADS,Bm10,iter1,-0.3,-0.32311468925348363,7.958953625123914e-50,-0.3099191484797871,8.84387047272324e-46
ADS,Bm10,iter2,-0.3,-0.26845841980623747,2.331820304139048e-34,-0.2467976071994018,3.898564334260949e-29
ADS,Bm10,iter3,-0.3,-0.2941064601848408,3.3831633831891447e-41,-0.2705217826304457,6.98436330797293e-35
ADS,Bm1,iter1,-0.3,-0.27294835206280865,1.6692479304705565e-35,-0.2632469308117327,4.674669873775951e-33
ADS,Bm1,iter2,-0.3,-0.2940844818503932,3.43158539480712e-41,-0.2977364469341117,3.180506570824324e-42
ADS,Bm1,iter3,-0.3,-0.309765646710037,9.828971282494322e-46,-0.2977511454377863,3.1499830185206304e-42
ADS,Bm2,iter1,-0.3,-0.3080207476741199,3.250564350306446e-45,-0.30500150825037703,2.5262416198565146e-44
ADS,Bm2,iter2,-0.3,-0.29648176133133636,7.229296565650373e-42,-0.28857890264472563,1.1600694063395935e-39
ADS,Bm2,iter3,-0.3,-0.35769925075073267,1.986402676440463e-61,-0.34736990684247665,8.298743152938657e-58
ADS,Bm3,iter1,-0.3,-0.3244520875817066,3.0152755536130124e-50,-0.3243551385887847,3.2356063415519203e-50
ADS,Bm3,iter2,-0.3,-0.2829282060327968,3.968984196545701e-38,-0.26750186637546663,4.063149396249435e-34
ADS,Bm3,iter3,-0.3,-0.32309915904140596,8.048933808878308e-50,-0.3092854433213608,1.3671447965925579e-45
ADS,Bm4,iter1,-0.3,-0.29401376993795764,3.592097100843474e-41,-0.28409432452358113,1.9273715183611706e-38
ADS,Bm4,iter2,-0.3,-0.29294051717256353,7.177732003167973e-41,-0.2794030418507604,3.4509034831627935e-37
ADS,Bm4,iter3,-0.3,-0.31472234086003087,3.145017096068905e-47,-0.28595427998857,6.046210043891657e-39
ADS,Bm5,iter1,-0.3,-0.3164408517394741,9.389420865102803e-48,-0.30694717523679377,6.75786065160008e-45
ADS,Bm5,iter2,-0.3,-0.28175035461265063,8.204050638267115e-38,-0.2706623701655925,6.431118862056508e-35
ADS,Bm5,iter3,-0.3,-0.3156724544392785,1.6136261750656543e-47,-0.2923073770768443,1.0782902792490687e-40
ADS,Bm6,iter1,-0.3,-0.3172676945193879,5.233750353942935e-48,-0.31076098919024725,4.950144089764623e-46
ADS,Bm6,iter2,-0.3,-0.2773887035468639,1.170906060236531e-36,-0.2621131525282881,8.895649861125524e-33
ADS,Bm6,iter3,-0.3,-0.3002486850754981,6.069019774943451e-43,-0.2806244951561238,1.6369335323149624e-37
ADS,Bm7,iter1,-0.3,-0.29788064564102806,2.8933354710549975e-42,-0.2831581247895312,3.4430585557079066e-38
ADS,Bm7,iter2,-0.3,-0.2752008483614363,4.363152962751411e-36,-0.2659298419824605,1.0070997171040914e-33
ADS,Bm7,iter3,-0.3,-0.28662717656739145,3.966333660406581e-39,-0.2582300370575093,7.867845160165809e-32
ADS,Bm8,iter1,-0.3,-0.3029889953190719,9.777800671256723e-44,-0.29253386813346705,9.323086743396058e-41
ADS,Bm8,iter2,-0.3,-0.27219723278998437,2.603830142534515e-35,-0.26029093107273277,2.48549741109035e-32
ADS,Bm8,iter3,-0.3,-0.28539086600731856,8.59807470473013e-39,-0.2616093729023432,1.1827654490120519e-32
ADS,Bm9,iter1,-0.3,-0.294173632840675,3.2393400097798863e-41,-0.28414360103590025,1.869286280528251e-38
ADS,Bm9,iter2,-0.3,-0.2790326403724036,4.323464028630151e-37,-0.25902074425518606,5.062690261947841e-32
ADS,Bm9,iter3,-0.3,-0.2830209353929233,3.747898600095258e-38,-0.26437203759300937,2.4609784920827718e-33
ADS,Bm05,iter1,0.4,0.3385099543043718,8.28186480283581e-55,0.3203728550932137,5.733115650950847e-49
ADS,Bm05,iter2,0.4,0.3132541329023333,8.778164129490738e-47,0.29146179386544846,1.853912657731461e-40
ADS,Bm05,iter3,0.4,0.3509923999514561,4.618958134785517e-59,0.3183950055987514,2.3520826287532824e-48
ADS,Bm10,iter1,0.4,0.3343203947550436,2.0070883593013159e-53,0.299356103839026,1.0952907878270659e-42
ADS,Bm10,iter2,0.4,0.36952916079885334,9.607905391436727e-66,0.35416568554142136,3.564579775569796e-60
ADS,Bm10,iter3,0.4,0.3883041825095039,5.6535896107807095e-73,0.3588995967248992,7.386946512941876e-62
ADS,Bm1,iter1,0.4,0.3486630899785169,2.972207449331016e-58,0.3113424778356194,3.311731947954623e-46
ADS,Bm1,iter2,0.4,0.34466414489891684,7.002814651953576e-57,0.3135520308880077,7.131139390277146e-47
ADS,Bm1,iter3,0.4,0.36117274559239565,1.121557817519039e-62,0.3310174937543734,2.3928537536342576e-52
