Model,Run,Iter,Mut_corr,pearson,r_pval,spearman,rho_pval
ADS,Bm5,iter3,0.2,0.12574997658652026,1.6749584259972984e-08,0.14423686955921738,9.151058527251225e-11
ADS,Bm6,iter1,0.2,0.10716907786296147,1.5584566167779656e-06,0.1365058796264699,8.808668824390923e-10
ADS,Bm6,iter2,0.2,0.1279986490467302,9.228149577701407e-09,0.16109505577376396,4.2526085296900015e-13
ADS,Bm6,iter3,0.2,0.11272950794291192,4.317835276427047e-07,0.13437727259431814,1.607852336138819e-09
ADS,Bm7,iter1,0.2,0.10258331139847598,4.287644062301052e-06,0.1346538576634644,1.4877106411982917e-09
ADS,Bm7,iter2,0.2,0.11723064311687045,1.4596852847488368e-07,0.14309735827433956,1.2876999725397513e-10
ADS,Bm7,iter3,0.2,0.10606087218983128,1.9979253958518266e-06,0.1254096568524142,1.8314458906597212e-08
ADS,Bm8,iter1,0.2,0.09314321631114678,3.0199186518112705e-05,0.11557898589474647,2.183499085247754e-07
ADS,Bm8,iter2,0.2,0.12136214787672392,5.2032465839820235e-08,0.1415598863899716,2.032846153767978e-10
ADS,Bm8,iter3,0.2,0.10076723405410629,6.327893250250927e-06,0.12171131742782934,4.7612862657965995e-08
ADS,Bm9,iter1,0.2,0.09321620471488955,2.9766865739428628e-05,0.1325130556282639,2.702646355968687e-09
ADS,Bm9,iter2,0.2,0.11640489228557954,1.7864753521133523e-07,0.14115343278835818,2.291757203101794e-10
ADS,Bm9,iter3,0.2,0.08905645285974834,6.658718589948857e-05,0.11313894728473681,3.918814467530236e-07
ADS,Bm05,iter1,-0.2,0.09053094583341481,5.024947956118791e-05,0.11950563137640782,8.306881152900249e-08
ADS,Bm05,iter2,-0.2,0.1609817146244602,4.417838066130526e-13,0.1867892911973228,3.6859987216826575e-17
ADS,Bm05,iter3,-0.2,0.10000554354888261,7.435525123738768e-06,0.1230891652722913,3.346202763490191e-08
ADS,Bm10,iter1,-0.2,0.12257302747720672,3.8205554022036384e-08,0.14118706729676683,2.2691640733866731e-10
ADS,Bm10,iter2,-0.2,0.1418565456556716,1.862130980591347e-10,0.1470664147666037,3.8728350181861444e-11
ADS,Bm10,iter3,-0.2,0.11731326918978034,1.4303657042247578e-07,0.12636403059100762,1.4247988539241004e-08
ADS,Bm1,iter1,-0.2,0.1606274003115195,4.97603902000978e-13,0.18238018859504715,2.0312115820504705e-16
ADS,Bm1,iter2,-0.2,0.15848537543989227,1.0158184364906013e-12,0.2025252011313003,5.88186947882909e-20
ADS,Bm1,iter3,-0.2,0.10868832628580082,1.1042379002871478e-06,0.12746248386562095,1.0647580982365873e-08
ADS,Bm2,iter1,-0.2,0.11395873615468104,3.2240216560807626e-07,0.16075771318942828,4.763126641083396e-13
ADS,Bm2,iter2,-0.2,0.12647203299685733,1.3847233508997316e-08,0.153866187966547,4.579444537167568e-12
ADS,Bm2,iter3,-0.2,0.11162940113578493,5.59356095515573e-07,0.14365715541428883,1.0891463719991584e-10
ADS,Bm3,iter1,-0.2,0.10086652285514211,6.195705768348086e-06,0.1336811764202941,1.95356259682366e-09
ADS,Bm3,iter2,-0.2,0.11321234995789833,3.8511431120972483e-07,0.12958298789574696,6.0257525603056424e-09
ADS,Bm3,iter3,-0.2,0.1362974835196144,9.347062913276755e-10,0.14129281882320469,2.1995353594458916e-10
ADS,Bm4,iter1,-0.2,0.13106746354694043,4.022970563206134e-09,0.15855363063840763,9.931282980703236e-13
ADS,Bm4,iter2,-0.2,0.09954044236049184,8.200521427691056e-06,0.11310847627711906,3.947241792533921e-07
ADS,Bm4,iter3,-0.2,0.14193060199298563,1.821747529192673e-10,0.15802267250566812,1.1836141400012964e-12
ADS,Bm5,iter1,-0.2,0.10338939290953507,3.5997893606930625e-06,0.12780525495131373,9.717545337887093e-09
ADS,Bm5,iter2,-0.2,0.11660724830937666,1.7004020535790706e-07,0.136002352000588,1.0164753178550274e-09
ADS,Bm5,iter3,-0.2,0.1417293803369529,1.933523123515978e-10,0.15904255726063932,8.445076003158392e-13
ADS,Bm6,iter1,-0.2,0.1312613133314106,3.814949944469174e-09,0.15078802369700592,1.2183581491498766e-11
ADS,Bm6,iter2,-0.2,0.11326868043803894,3.799976561393508e-07,0.125984243996061,1.574861150763497e-08
ADS,Bm6,iter3,-0.2,0.12640094218174547,1.410977378599132e-08,0.1414025873506468,2.1294683693415105e-10
ADS,Bm7,iter1,-0.2,0.1374275123716891,6.768578135210073e-10,0.1602910660727665,5.569655522296412e-13
ADS,Bm7,iter2,-0.2,0.11294637760503665,4.101842575327736e-07,0.12881670670417666,7.409983454331163e-09
ADS,Bm7,iter3,-0.2,0.13293077449758944,2.4072517410213305e-09,0.137816183954046,6.053665798686484e-10
ADS,Bm8,iter1,-0.2,0.1449666914031588,7.342508038735581e-11,0.1556988764247191,2.5332581242767075e-12
ADS,Bm8,iter2,-0.2,0.13250114563508802,2.711565922595654e-09,0.14984681546170386,1.6367726744692685e-11
ADS,Bm8,iter3,-0.2,0.13186787128897562,3.2294120861640334e-09,0.14981097145274286,1.6552178095845693e-11
ADS,Bm9,iter1,-0.2,0.14087383043462115,2.488268969166629e-10,0.14277932219483055,1.415818098334718e-10
ADS,Bm9,iter2,-0.2,0.1220280612843975,4.39198714170278e-08,0.14025189656297413,2.986191822396901e-10
ADS,Bm9,iter3,-0.2,0.1134651842586667,3.6265689292133134e-07,0.12215989553997386,4.246596830904246e-08
ADS,Bm05,iter1,0.3,0.12230589236678985,4.0910285028533134e-08,0.14767350091837525,3.213358556825986e-11
ADS,Bm05,iter2,0.3,0.13946132772273556,3.76110221529308e-10,0.18299039174759793,1.607963565349895e-16
ADS,Bm05,iter3,0.3,0.15526252782652175,2.9186371978627472e-12,0.15706594526648632,1.6213175709458115e-12
ADS,Bm10,iter1,0.3,0.13801608578617033,5.715204958897205e-10,0.15412725103181274,4.210877429263052e-12
ADS,Bm10,iter2,0.3,0.1545754255148274,3.644761338986021e-12,0.16517270329317582,1.0596952457535951e-13
ADS,Bm10,iter3,0.3,0.1326239245736443,2.6209733651473435e-09,0.13671004617751153,8.310564317957723e-10
ADS,Bm1,iter1,0.3,0.17480385982463498,3.454867860621017e-15,0.2045578351394588,2.459026797350824e-20
ADS,Bm1,iter2,0.3,0.1679188484020952,4.0745117229774077e-14,0.17483403620850904,3.4169362031342952e-15
ADS,Bm1,iter3,0.3,0.15398597493332924,4.4065653797155325e-12,0.1698283504570876,2.076350987222707e-14
ADS,Bm2,iter1,0.3,0.1597710478239711,6.626708753076932e-13,0.20488224022056004,2.1376793386016282e-20
ADS,Bm2,iter2,0.3,0.12616358359282975,1.502181277715996e-08,0.15831610107902527,1.0743070320441245e-12
ADS,Bm2,iter3,0.3,0.12000509909364714,7.329570749125893e-08,0.14597148349287087,5.412513372401504e-11
ADS,Bm3,iter1,0.3,0.12613583634950565,1.5132094080735795e-08,0.14799710499927624,2.9080942707381756e-11
ADS,Bm3,iter2,0.3,0.14059432524789905,2.701115439530364e-10,0.17356341589085394,5.429751811646795e-15
ADS,Bm3,iter3,0.3,0.1326938434577597,2.5707071453277733e-09,0.14964182691045672,1.745039480344049e-11
ADS,Bm4,iter1,0.3,0.13702889220663522,7.587109481049252e-10,0.1698106684526671,2.0894282230087444e-14
ADS,Bm4,iter2,0.3,0.1441080564593055,9.512602213870943e-11,0.17350485287621323,5.546438401520811e-15
ADS,Bm4,iter3,0.3,0.13990795033272246,3.302014464854898e-10,0.1647366951841738,1.231525795337314e-13
ADS,Bm5,iter1,0.3,0.15089229159367126,1.1790213514210644e-11,0.17251298512824628,7.94189108625196e-15
ADS,Bm5,iter2,0.3,0.14601396200461392,5.342930881585665e-11,0.16236617709154427,2.7681215789451214e-13
ADS,Bm5,iter3,0.3,0.1358030914220651,1.0755808334137594e-09,0.16308852177213043,2.165476454973333e-13
ADS,Bm6,iter1,0.3,0.1302645100272833,5.0084058796698796e-09,0.1358117259529315,1.0729516079634975e-09
ADS,Bm6,iter2,0.3,0.1482274121752717,2.7083078516214202e-11,0.16178974644743663,3.3645815402401896e-13
ADS,Bm6,iter3,0.3,0.11991480014288605,7.497603628596065e-08,0.13625138656284663,9.470416118525614e-10
ADS,Bm7,iter1,0.3,0.12595628460319247,1.586495321159631e-08,0.13947923136980783,3.7415559364970784e-10
ADS,Bm7,iter2,0.3,0.14413184155135428,9.444809628928814e-11,0.15705530426382605,1.6269840975254124e-12
ADS,Bm7,iter3,0.3,0.15832659798684962,1.0705859722273082e-12,0.16902022075505516,2.764535230315117e-14
ADS,Bm8,iter1,0.3,0.12709458485060215,1.1741919822682857e-08,0.15062960415740104,1.280594880121042e-11
ADS,Bm8,iter2,0.3,0.12966578747112328,5.892181631206865e-09,0.14527175581793897,6.694675101739167e-11
ADS,Bm8,iter3,0.3,0.12142685174249823,5.118454996433044e-08,0.14106470776617694,2.3524147092073256e-10
ADS,Bm9,iter1,0.3,0.11650810767438423,1.7420591433610386e-07,0.11846891961722988,1.0753934234981e-07
ADS,Bm9,iter2,0.3,0.14344060754840265,1.1621270495203536e-10,0.1535374463843616,5.088749650101136e-12
ADS,Bm9,iter3,0.3,0.12942263001381196,6.292859356019565e-09,0.15103184725796182,1.1283115841893232e-11
ADS,Bm05,iter1,-0.3,0.15168138854314625,9.19033498265089e-12,0.1427024816756204,1.44859274873719e-10
ADS,Bm05,iter2,-0.3,0.21518181561496452,2.2147682134484354e-22,0.2122262315565579,8.423810455747132e-22
ADS,Bm05,iter3,-0.3,0.15396006497408732,4.4434087834411104e-12,0.16280989220247305,2.380902590399495e-13
ADS,Bm10,iter1,-0.3,0.18351457899792017,1.3146802263330665e-16,0.19027883056970762,9.264388968432835e-18
ADS,Bm10,iter2,-0.3,0.15750024958040448,1.4058429461878843e-12,0.14274937168734295,1.4285057991314968e-10
ADS,Bm10,iter3,-0.3,0.16283433644204903,2.3611906485494905e-13,0.14579175044793763,5.716859430371225e-11
ADS,Bm1,iter1,-0.3,0.1727586624144104,7.267620285585143e-15,0.18822457705614426,2.0954798355786277e-17
ADS,Bm1,iter2,-0.3,0.1562955994246162,2.0858937317023604e-12,0.1834503428625857,1.3475701466990307e-16
ADS,Bm1,iter3,-0.3,0.14860878302408947,2.4066149723024657e-11,0.14642843910710976,4.7082877144505345e-11
ADS,Bm2,iter1,-0.3,0.1563370353018837,2.057881068253661e-12,0.17841442310360578,9.0926882833061e-16
ADS,Bm2,iter2,-0.3,0.1709374195889936,1.3985933622509132e-14,0.17105357926339482,1.3416873068879317e-14
ADS,Bm2,iter3,-0.3,0.18212477461710097,2.2393742518001595e-16,0.18421019655254914,1.0054486372803097e-16
ADS,Bm3,iter1,-0.3,0.17466992416964025,3.628285707637084e-15,0.19449424862356215,1.6856959766317312e-18
ADS,Bm3,iter2,-0.3,0.1597185224076646,6.743835419992324e-13,0.15125490181372545,1.0516616290882458e-11
ADS,Bm3,iter3,-0.3,0.17057627224739152,1.5911050875069807e-14,0.15739934134983533,1.4532544542099012e-12
ADS,Bm4,iter1,-0.3,0.1662593536240235,7.273800741480446e-14,0.16072963168240792,4.80823870088674e-13
ADS,Bm4,iter2,-0.3,0.17005921734830418,1.9128139147545622e-14,0.17712838128209532,1.4675572362667205e-15
ADS,Bm4,iter3,-0.3,0.19853597089647376,3.1708960040534228e-19,0.1928730812182703,3.261378938280231e-18
ADS,Bm5,iter1,-0.3,0.1651283349560721,1.0760443759764244e-13,0.16260895815223952,2.549176733979653e-13
ADS,Bm5,iter2,-0.3,0.16174613255111184,3.4145274283222074e-13,0.17009462902365724,1.8888761854144703e-14
ADS,Bm5,iter3,-0.3,0.2018056290339067,7.991603025374673e-20,0.1851263307815827,7.051470311385824e-17
ADS,Bm6,iter1,-0.3,0.17885381188108593,7.714416423674007e-16,0.18782467695616922,2.4536840244834873e-17
ADS,Bm6,iter2,-0.3,0.1721558812182305,9.032976986064085e-15,0.18242009460502365,2.000457988747126e-16
ADS,Bm6,iter3,-0.3,0.16771388505921883,4.3782423241936593e-14,0.16232577308144328,2.806307798141034e-13
ADS,Bm7,iter1,-0.3,0.17161028719814114,1.0990486065715214e-14,0.16846212611553152,3.366070119888231e-14
ADS,Bm7,iter2,-0.3,0.14563288621281759,5.999748485762628e-11,0.14773325943331486,3.154721130582575e-11
ADS,Bm7,iter3,-0.3,0.16633070721414867,7.095651670094932e-14,0.15231539307884828,7.516112029668002e-12
ADS,Bm8,iter1,-0.3,0.17855990227807075,8.611442120839656e-16,0.17839408909852228,9.16202857192377e-16
ADS,Bm8,iter2,-0.3,0.1483067589113511,2.642636387012552e-11,0.13863114915778726,4.785495258036754e-10
ADS,Bm8,iter3,-0.3,0.17440232251839127,4.000813578861118e-15,0.16640676860169212,6.910467647505894e-14
ADS,Bm9,iter1,-0.3,0.15680359629354212,1.7668300001127089e-12,0.1648079992019998,1.201662891336672e-13
ADS,Bm9,iter2,-0.3,0.17002265420048582,1.9378429059044905e-14,0.17761147440286862,1.2265363693046937e-15
ADS,Bm9,iter3,-0.3,0.16829576565665774,3.5690589909840354e-14,0.15696473274118317,1.6760075470278993e-12
ADS,Bm05,iter1,0.4,0.1667652264891872,6.09972020292631e-14,0.17585751946437986,2.347008061989261e-15
ADS,Bm05,iter2,0.4,0.17501152797423863,3.201981466396371e-15,0.18919340029835005,1.427621214241073e-17
ADS,Bm05,iter3,0.4,0.1981552749469621,3.7170620617668327e-19,0.1966776266694067,6.866914220314382e-19
ADS,Bm10,iter1,0.4,0.19121214991052204,6.3743622422750065e-18,0.19325902231475559,2.7886628451603755e-18
ADS,Bm10,iter2,0.4,0.20399769448014307,3.129961885698591e-20,0.1898993304748326,1.0779639914739779e-17
ADS,Bm10,iter3,0.4,0.20467948476188563,2.3332858814853806e-20,0.19522684730671183,1.248609971428535e-18
ADS,Bm1,iter1,0.4,0.22094943742487105,1.5424950491129258e-23,0.22423951105987774,3.260776880410424e-24
ADS,Bm1,iter2,0.4,0.24461037357789983,1.2330879443274223e-28,0.25737508634377154,1.2651561178593302e-31
ADS,Bm1,iter3,0.4,0.2213165836730377,1.2985125088897802e-23,0.2260208500052125,1.3911880137041092e-24
ADS,Bm2,iter1,0.4,0.1871959882303298,3.142355744646239e-17,0.216463464115866,1.2332657240138715e-22
