,Model,Comparison,Run,Mut_sd,KS stats
146,Minimal,WGD,Bm2,0.15,0.21530017006802715
147,Minimal,WGD,Bm2,0.2,0.30703571428571425
148,Minimal,WGD,Bm2,0.25,0.3409285714285714
149,Minimal,WGD,Bm2,0.35,0.3806811224489795
150,Minimal,WGD,Bm3,0.01,0.10674914965986393
151,Minimal,WGD,Bm3,0.025,0.08365646258503397
152,Minimal,WGD,Bm3,0.05,0.09079591836734689
153,Minimal,WGD,Bm3,0.075,0.11014625850340132
154,Minimal,WGD,Bm3,0.1,0.1272942176870748
155,Minimal,WGD,Bm3,0.125,0.1801360544217687
156,Minimal,WGD,Bm3,0.15,0.2325144557823129
157,Minimal,WGD,Bm3,0.2,0.3104523809523809
158,Minimal,WGD,Bm3,0.25,0.354936224489796
159,Minimal,WGD,Bm3,0.35,0.38856292517006813
160,Minimal,WGD,Bm4,0.01,0.10252551020408159
161,Minimal,WGD,Bm4,0.025,0.07872193877551016
162,Minimal,WGD,Bm4,0.05,0.08482568027210881
163,Minimal,WGD,Bm4,0.075,0.10545323129251698
164,Minimal,WGD,Bm4,0.1,0.13826020408163261
165,Minimal,WGD,Bm4,0.125,0.18150595238095235
166,Minimal,WGD,Bm4,0.15,0.2240068027210884
167,Minimal,WGD,Bm4,0.2,0.3052993197278911
168,Minimal,WGD,Bm4,0.25,0.3576020408163265
169,Minimal,WGD,Bm4,0.35,0.38494472789115647
170,Minimal,WGD,Bm5,0.01,0.11441071428571424
171,Minimal,WGD,Bm5,0.025,0.07863265306122444
172,Minimal,WGD,Bm5,0.05,0.08804676870748297
173,Minimal,WGD,Bm5,0.075,0.11006377551020406
174,Minimal,WGD,Bm5,0.1,0.1437023809523809
175,Minimal,WGD,Bm5,0.125,0.17878571428571421
176,Minimal,WGD,Bm5,0.15,0.2233486394557823
177,Minimal,WGD,Bm5,0.2,0.3168265306122449
178,Minimal,WGD,Bm5,0.25,0.3584481292517007
179,Minimal,WGD,Bm5,0.35,0.38145238095238093
180,Minimal,WGD,Bm6,0.01,0.12011904761904756
181,Minimal,WGD,Bm6,0.025,0.09203656462585029
182,Minimal,WGD,Bm6,0.05,0.09649234693877547
183,Minimal,WGD,Bm6,0.075,0.1205425170068027
184,Minimal,WGD,Bm6,0.1,0.15077210884353734
185,Minimal,WGD,Bm6,0.125,0.18584778911564623
186,Minimal,WGD,Bm6,0.15,0.23099064625850332
187,Minimal,WGD,Bm6,0.2,0.30688945578231286
188,Minimal,WGD,Bm6,0.25,0.35300340136054426
189,Minimal,WGD,Bm6,0.35,0.3823069727891157
190,Minimal,WGD,Bm7,0.01,0.12786904761904758
191,Minimal,WGD,Bm7,0.025,0.0974489795918367
192,Minimal,WGD,Bm7,0.05,0.10650085034013605
193,Minimal,WGD,Bm7,0.075,0.13155782312925168
194,Minimal,WGD,Bm7,0.1,0.15194727891156462
195,Minimal,WGD,Bm7,0.125,0.1887755102040816
196,Minimal,WGD,Bm7,0.15,0.23551020408163262
197,Minimal,WGD,Bm7,0.2,0.3026947278911565
198,Minimal,WGD,Bm7,0.25,0.3452950680272108
199,Minimal,WGD,Bm7,0.35,0.3831615646258504
200,Minimal,WGD,Bm8,0.01,0.1344183673469387
201,Minimal,WGD,Bm8,0.025,0.10675510204081629
202,Minimal,WGD,Bm8,0.05,0.11042942176870744
203,Minimal,WGD,Bm8,0.075,0.13679846938775508
204,Minimal,WGD,Bm8,0.1,0.16387499999999997
205,Minimal,WGD,Bm8,0.125,0.1977602040816326
206,Minimal,WGD,Bm8,0.15,0.2369659863945578
207,Minimal,WGD,Bm8,0.2,0.29414540816326523
208,Minimal,WGD,Bm8,0.25,0.3379200680272108
209,Minimal,WGD,Bm8,0.35,0.38610629251700673
210,Minimal,WGD,Bm9,0.01,0.13552636054421766
211,Minimal,WGD,Bm9,0.025,0.11384013605442173
212,Minimal,WGD,Bm9,0.05,0.11832142857142851
213,Minimal,WGD,Bm9,0.075,0.14195153061224489
214,Minimal,WGD,Bm9,0.1,0.16849999999999996
215,Minimal,WGD,Bm9,0.125,0.20067602040816324
216,Minimal,WGD,Bm9,0.15,0.24464625850340135
217,Minimal,WGD,Bm9,0.2,0.29772278911564626
218,Minimal,WGD,Bm9,0.25,0.3504200680272109
219,Minimal,WGD,Bm9,0.35,0.38586309523809526
220,Mixed,WGD,Bm05,0.01,0.19701190476190475
221,Mixed,WGD,Bm05,0.025,0.17664625850340132
222,Mixed,WGD,Bm05,0.05,0.16856887755102043
223,Mixed,WGD,Bm05,0.075,0.1774098639455782
224,Mixed,WGD,Bm05,0.1,0.1843069727891156
225,Mixed,WGD,Bm05,0.125,0.19910544217687068
226,Mixed,WGD,Bm05,0.15,0.23551615646258497
227,Mixed,WGD,Bm05,0.2,0.31328231292517
228,Mixed,WGD,Bm05,0.25,0.36036224489795915
229,Mixed,WGD,Bm05,0.35,0.3886879251700681
230,Mixed,WGD,Bm1,0.01,0.20178486394557818
231,Mixed,WGD,Bm1,0.025,0.17921513605442177
232,Mixed,WGD,Bm1,0.05,0.17365476190476184
233,Mixed,WGD,Bm1,0.075,0.18485714285714283
234,Mixed,WGD,Bm1,0.1,0.19744812925170066
235,Mixed,WGD,Bm1,0.125,0.21595238095238092
236,Mixed,WGD,Bm1,0.15,0.24347278911564627
237,Mixed,WGD,Bm1,0.2,0.28486139455782317
238,Mixed,WGD,Bm1,0.25,0.3173996598639455
239,Mixed,WGD,Bm1,0.35,0.33991836734693875
240,Mixed,WGD,Bm10,0.01,0.21281377551020406
241,Mixed,WGD,Bm10,0.025,0.18721853741496597
242,Mixed,WGD,Bm10,0.05,0.1862959183673469
243,Mixed,WGD,Bm10,0.075,0.20072789115646258
244,Mixed,WGD,Bm10,0.1,0.22298724489795915
245,Mixed,WGD,Bm10,0.125,0.24877040816326523
246,Mixed,WGD,Bm10,0.15,0.27477636054421767
247,Mixed,WGD,Bm10,0.2,0.3229413265306122
248,Mixed,WGD,Bm10,0.25,0.3453180272108844
249,Mixed,WGD,Bm10,0.35,0.37696173469387756
250,Mixed,WGD,Bm2,0.01,0.2050238095238095
251,Mixed,WGD,Bm2,0.025,0.18551105442176866
252,Mixed,WGD,Bm2,0.05,0.17709948979591836
253,Mixed,WGD,Bm2,0.075,0.18795068027210882
254,Mixed,WGD,Bm2,0.1,0.1988588435374149
255,Mixed,WGD,Bm2,0.125,0.2284336734693877
256,Mixed,WGD,Bm2,0.15,0.2549753401360544
257,Mixed,WGD,Bm2,0.2,0.29808078231292506
258,Mixed,WGD,Bm2,0.25,0.34637925170068024
259,Mixed,WGD,Bm2,0.35,0.38348639455782313
260,Mixed,WGD,Bm3,0.01,0.20953486394557821
261,Mixed,WGD,Bm3,0.025,0.18937074829931969
262,Mixed,WGD,Bm3,0.05,0.17798214285714284
263,Mixed,WGD,Bm3,0.075,0.1955034013605442
264,Mixed,WGD,Bm3,0.1,0.21370493197278906
265,Mixed,WGD,Bm3,0.125,0.23508248299319726
266,Mixed,WGD,Bm3,0.15,0.258516156462585
267,Mixed,WGD,Bm3,0.2,0.30149659863945577
268,Mixed,WGD,Bm3,0.25,0.35590816326530605
269,Mixed,WGD,Bm3,0.35,0.39013945578231296
270,Mixed,WGD,Bm4,0.01,0.21337499999999998
271,Mixed,WGD,Bm4,0.025,0.18524829931972786
272,Mixed,WGD,Bm4,0.05,0.18079251700680274
273,Mixed,WGD,Bm4,0.075,0.1947236394557823
274,Mixed,WGD,Bm4,0.1,0.21003061224489794
275,Mixed,WGD,Bm4,0.125,0.23609778911564624
276,Mixed,WGD,Bm4,0.15,0.2585578231292517
277,Mixed,WGD,Bm4,0.2,0.31038520408163256
278,Mixed,WGD,Bm4,0.25,0.3421309523809523
279,Mixed,WGD,Bm4,0.35,0.3902227891156463
280,Mixed,WGD,Bm5,0.01,0.21313095238095237
281,Mixed,WGD,Bm5,0.025,0.18724914965986386
282,Mixed,WGD,Bm5,0.05,0.18614710884353744
283,Mixed,WGD,Bm5,0.075,0.19937159863945575
284,Mixed,WGD,Bm5,0.1,0.21098299319727887
285,Mixed,WGD,Bm5,0.125,0.23844897959183667
286,Mixed,WGD,Bm5,0.15,0.26020663265306115
287,Mixed,WGD,Bm5,0.2,0.3133690476190476
288,Mixed,WGD,Bm5,0.25,0.3406369047619047
289,Mixed,WGD,Bm5,0.35,0.39086904761904767
290,Mixed,WGD,Bm6,0.01,0.2139022108843537
291,Mixed,WGD,Bm6,0.025,0.1894574829931972
292,Mixed,WGD,Bm6,0.05,0.18740221088435371
293,Mixed,WGD,Bm6,0.075,0.19714030612244896
294,Mixed,WGD,Bm6,0.1,0.21531887755102033
295,Mixed,WGD,Bm6,0.125,0.2417712585034013
296,Mixed,WGD,Bm6,0.15,0.2698180272108843
297,Mixed,WGD,Bm6,0.2,0.31158163265306116
298,Mixed,WGD,Bm6,0.25,0.33970918367346936
299,Mixed,WGD,Bm6,0.35,0.37686309523809514
300,Mixed,WGD,Bm7,0.01,0.21221088435374147
301,Mixed,WGD,Bm7,0.025,0.18852465986394554
302,Mixed,WGD,Bm7,0.05,0.1895204081632653
303,Mixed,WGD,Bm7,0.075,0.19987244897959178
304,Mixed,WGD,Bm7,0.1,0.21189880952380954
305,Mixed,WGD,Bm7,0.125,0.24298044217687073
306,Mixed,WGD,Bm7,0.15,0.2740595238095238
307,Mixed,WGD,Bm7,0.2,0.31999829931972784
308,Mixed,WGD,Bm7,0.25,0.3426326530612245
309,Mixed,WGD,Bm7,0.35,0.3823146258503402
310,Mixed,WGD,Bm8,0.01,0.21352806122448975
311,Mixed,WGD,Bm8,0.025,0.1899260204081632
312,Mixed,WGD,Bm8,0.05,0.18875935374149655
313,Mixed,WGD,Bm8,0.075,0.20147278911564626
314,Mixed,WGD,Bm8,0.1,0.21788180272108845
315,Mixed,WGD,Bm8,0.125,0.24710119047619042
316,Mixed,WGD,Bm8,0.15,0.2718852040816326
317,Mixed,WGD,Bm8,0.2,0.32342431972789115
318,Mixed,WGD,Bm8,0.25,0.33955527210884356
319,Mixed,WGD,Bm8,0.35,0.3823146258503402
320,Mixed,WGD,Bm9,0.01,0.21406972789115644
321,Mixed,WGD,Bm9,0.025,0.18958248299319724
322,Mixed,WGD,Bm9,0.05,0.18652721088435373
323,Mixed,WGD,Bm9,0.075,0.20410884353741496
324,Mixed,WGD,Bm9,0.1,0.21748554421768704
325,Mixed,WGD,Bm9,0.125,0.24528826530612238
326,Mixed,WGD,Bm9,0.15,0.27153911564625843
327,Mixed,WGD,Bm9,0.2,0.3183392857142857
328,Mixed,WGD,Bm9,0.25,0.34328486394557817
329,Mixed,WGD,Bm9,0.35,0.3784124149659864
330,No Cost,WGD,Bm05,0.01,0.12283843537414964
331,No Cost,WGD,Bm05,0.025,0.08848554421768702
332,No Cost,WGD,Bm05,0.05,0.11765476190476187
333,No Cost,WGD,Bm05,0.075,0.1847006802721088
334,No Cost,WGD,Bm05,0.1,0.26203061224489793
335,No Cost,WGD,Bm05,0.125,0.3268767006802721
336,No Cost,WGD,Bm05,0.15,0.3697772108843537
337,No Cost,WGD,Bm05,0.2,0.42410629251700677
338,No Cost,WGD,Bm05,0.25,0.43599489795918367
339,No Cost,WGD,Bm05,0.35,0.4514889455782313
340,No Cost,WGD,Bm1,0.01,0.1327057823129251
341,No Cost,WGD,Bm1,0.025,0.09976870748299316
342,No Cost,WGD,Bm1,0.05,0.11679846938775507
343,No Cost,WGD,Bm1,0.075,0.15001360544217685
344,No Cost,WGD,Bm1,0.1,0.21813010204081631
345,No Cost,WGD,Bm1,0.125,0.27635969387755105
346,No Cost,WGD,Bm1,0.15,0.31248809523809523
347,No Cost,WGD,Bm1,0.2,0.3561301020408163
348,No Cost,WGD,Bm1,0.25,0.366343537414966
349,No Cost,WGD,Bm1,0.35,0.37726020408163263
350,No Cost,WGD,Bm10,0.01,0.2096522108843537
351,No Cost,WGD,Bm10,0.025,0.17608843537414964
352,No Cost,WGD,Bm10,0.05,0.176734693877551
353,No Cost,WGD,Bm10,0.075,0.19002125850340132
354,No Cost,WGD,Bm10,0.1,0.2314158163265306
355,No Cost,WGD,Bm10,0.125,0.26421088435374146
356,No Cost,WGD,Bm10,0.15,0.29023639455782313
357,No Cost,WGD,Bm10,0.2,0.33050425170068026
358,No Cost,WGD,Bm10,0.25,0.3701284013605443
359,No Cost,WGD,Bm10,0.35,0.4074107142857142
360,No Cost,WGD,Bm2,0.01,0.15899149659863943
361,No Cost,WGD,Bm2,0.025,0.12427295918367343
362,No Cost,WGD,Bm2,0.05,0.13515816326530608
363,No Cost,WGD,Bm2,0.075,0.15883503401360544
364,No Cost,WGD,Bm2,0.1,0.2016488095238095
365,No Cost,WGD,Bm2,0.125,0.25656122448979596
366,No Cost,WGD,Bm2,0.15,0.3191139455782313
367,No Cost,WGD,Bm2,0.2,0.37210204081632653
368,No Cost,WGD,Bm2,0.25,0.4051326530612245
369,No Cost,WGD,Bm2,0.35,0.4174583333333333
370,No Cost,WGD,Bm3,0.01,0.16982482993197276
371,No Cost,WGD,Bm3,0.025,0.13760799319727887
372,No Cost,WGD,Bm3,0.05,0.14580782312925167
373,No Cost,WGD,Bm3,0.075,0.1653052721088435
374,No Cost,WGD,Bm3,0.1,0.20032312925170062
375,No Cost,WGD,Bm3,0.125,0.2554804421768707
376,No Cost,WGD,Bm3,0.15,0.2999549319727891
377,No Cost,WGD,Bm3,0.2,0.37276870748299323
378,No Cost,WGD,Bm3,0.25,0.4073477891156463
379,No Cost,WGD,Bm3,0.35,0.41762499999999997
380,No Cost,WGD,Bm4,0.01,0.18004506802721085
381,No Cost,WGD,Bm4,0.025,0.1476445578231292
382,No Cost,WGD,Bm4,0.05,0.15411309523809522
383,No Cost,WGD,Bm4,0.075,0.17188520408163263
384,No Cost,WGD,Bm4,0.1,0.21384693877551017
385,No Cost,WGD,Bm4,0.125,0.25275425170068017
386,No Cost,WGD,Bm4,0.15,0.303266156462585
387,No Cost,WGD,Bm4,0.2,0.3608656462585034
388,No Cost,WGD,Bm4,0.25,0.4047721088435374
389,No Cost,WGD,Bm4,0.35,0.4132083333333334
390,No Cost,WGD,Bm5,0.01,0.18742176870748295
391,No Cost,WGD,Bm5,0.025,0.15198129251700676
392,No Cost,WGD,Bm5,0.05,0.16056547619047615
393,No Cost,WGD,Bm5,0.075,0.17587499999999992
394,No Cost,WGD,Bm5,0.1,0.21326020408163263
395,No Cost,WGD,Bm5,0.125,0.2505892857142857
396,No Cost,WGD,Bm5,0.15,0.2903852040816326
397,No Cost,WGD,Bm5,0.2,0.35651105442176867
398,No Cost,WGD,Bm5,0.25,0.39282908163265295
399,No Cost,WGD,Bm5,0.35,0.41129166666666667
400,No Cost,WGD,Bm6,0.01,0.19089200680272103
401,No Cost,WGD,Bm6,0.025,0.15959693877551018
402,No Cost,WGD,Bm6,0.05,0.16529931972789116
403,No Cost,WGD,Bm6,0.075,0.18365901360544212
404,No Cost,WGD,Bm6,0.1,0.20706972789115644
405,No Cost,WGD,Bm6,0.125,0.2570306122448979
406,No Cost,WGD,Bm6,0.15,0.2799566326530612
407,No Cost,WGD,Bm6,0.2,0.3462542517006803
408,No Cost,WGD,Bm6,0.25,0.3925034013605442
409,No Cost,WGD,Bm6,0.35,0.4104030612244898
410,No Cost,WGD,Bm7,0.01,0.19344047619047613
411,No Cost,WGD,Bm7,0.025,0.16264965986394558
412,No Cost,WGD,Bm7,0.05,0.1688333333333333
413,No Cost,WGD,Bm7,0.075,0.18891326530612243
414,No Cost,WGD,Bm7,0.1,0.21895238095238093
415,No Cost,WGD,Bm7,0.125,0.2484132653061224
416,No Cost,WGD,Bm7,0.15,0.28210714285714283
417,No Cost,WGD,Bm7,0.2,0.34501190476190474
418,No Cost,WGD,Bm7,0.25,0.3889200680272109
419,No Cost,WGD,Bm7,0.35,0.4073962585034013
420,No Cost,WGD,Bm8,0.01,0.20135544217687074
421,No Cost,WGD,Bm8,0.025,0.1658784013605442
422,No Cost,WGD,Bm8,0.05,0.1718988095238095
423,No Cost,WGD,Bm8,0.075,0.1912389455782313
424,No Cost,WGD,Bm8,0.1,0.21960119047619045
425,No Cost,WGD,Bm8,0.125,0.26022534013605436
426,No Cost,WGD,Bm8,0.15,0.2851011904761905
427,No Cost,WGD,Bm8,0.2,0.33828911564625846
428,No Cost,WGD,Bm8,0.25,0.3784200680272109
429,No Cost,WGD,Bm8,0.35,0.4065144557823129
430,No Cost,WGD,Bm9,0.01,0.20402551020408158
431,No Cost,WGD,Bm9,0.025,0.16930017006802722
432,No Cost,WGD,Bm9,0.05,0.17359353741496597
433,No Cost,WGD,Bm9,0.075,0.1909880952380952
434,No Cost,WGD,Bm9,0.1,0.22497363945578228
435,No Cost,WGD,Bm9,0.125,0.2662721088435374
436,No Cost,WGD,Bm9,0.15,0.28746513605442175
437,No Cost,WGD,Bm9,0.2,0.3307823129251701
438,No Cost,WGD,Bm9,0.25,0.37300340136054416
439,No Cost,WGD,Bm9,0.35,0.4098962585034014
