,Model,Comparison,Run,Mut_sd,KS stats
258,Mixed,WGD,Bm2,0.25,0.09933163265306118
259,Mixed,WGD,Bm2,0.35,0.17151530612244892
260,Mixed,WGD,Bm3,0.01,0.12750170068027203
261,Mixed,WGD,Bm3,0.025,0.11768537414965981
262,Mixed,WGD,Bm3,0.05,0.09743112244897954
263,Mixed,WGD,Bm3,0.075,0.0870646258503401
264,Mixed,WGD,Bm3,0.1,0.0785663265306122
265,Mixed,WGD,Bm3,0.125,0.07641156462585029
266,Mixed,WGD,Bm3,0.15,0.08465306122448979
267,Mixed,WGD,Bm3,0.2,0.09827380952380949
268,Mixed,WGD,Bm3,0.25,0.11162755102040813
269,Mixed,WGD,Bm3,0.35,0.17613605442176863
270,Mixed,WGD,Bm4,0.01,0.1323103741496598
271,Mixed,WGD,Bm4,0.025,0.12555527210884349
272,Mixed,WGD,Bm4,0.05,0.1051471088435374
273,Mixed,WGD,Bm4,0.075,0.09430612244897953
274,Mixed,WGD,Bm4,0.1,0.08952210884353738
275,Mixed,WGD,Bm4,0.125,0.09058758503401358
276,Mixed,WGD,Bm4,0.15,0.09594982993197276
277,Mixed,WGD,Bm4,0.2,0.11154761904761902
278,Mixed,WGD,Bm4,0.25,0.12742176870748298
279,Mixed,WGD,Bm4,0.35,0.18897789115646257
280,Mixed,WGD,Bm5,0.01,0.13478486394557818
281,Mixed,WGD,Bm5,0.025,0.1285144557823129
282,Mixed,WGD,Bm5,0.05,0.11203401360544214
283,Mixed,WGD,Bm5,0.075,0.10131972789115641
284,Mixed,WGD,Bm5,0.1,0.10011734693877546
285,Mixed,WGD,Bm5,0.125,0.09668962585034009
286,Mixed,WGD,Bm5,0.15,0.10371088435374147
287,Mixed,WGD,Bm5,0.2,0.1224659863945578
288,Mixed,WGD,Bm5,0.25,0.13444132653061222
289,Mixed,WGD,Bm5,0.35,0.19223724489795913
290,Mixed,WGD,Bm6,0.01,0.139937925170068
291,Mixed,WGD,Bm6,0.025,0.13425765306122445
292,Mixed,WGD,Bm6,0.05,0.11845748299319724
293,Mixed,WGD,Bm6,0.075,0.11102976190476187
294,Mixed,WGD,Bm6,0.1,0.10468282312925166
295,Mixed,WGD,Bm6,0.125,0.10216581632653059
296,Mixed,WGD,Bm6,0.15,0.11214285714285711
297,Mixed,WGD,Bm6,0.2,0.12880357142857138
298,Mixed,WGD,Bm6,0.25,0.14907653061224488
299,Mixed,WGD,Bm6,0.35,0.2066938775510204
300,Mixed,WGD,Bm7,0.01,0.14863775510204078
301,Mixed,WGD,Bm7,0.025,0.14275425170068023
302,Mixed,WGD,Bm7,0.05,0.12474064625850334
303,Mixed,WGD,Bm7,0.075,0.11817517006802718
304,Mixed,WGD,Bm7,0.1,0.10714965986394553
305,Mixed,WGD,Bm7,0.125,0.11335884353741493
306,Mixed,WGD,Bm7,0.15,0.11975765306122448
307,Mixed,WGD,Bm7,0.2,0.13682482993197273
308,Mixed,WGD,Bm7,0.25,0.15534013605442173
309,Mixed,WGD,Bm7,0.35,0.21244982993197273
310,Mixed,WGD,Bm8,0.01,0.15914540816326525
311,Mixed,WGD,Bm8,0.025,0.14712329931972787
312,Mixed,WGD,Bm8,0.05,0.13260459183673465
313,Mixed,WGD,Bm8,0.075,0.12313265306122446
314,Mixed,WGD,Bm8,0.1,0.11746173469387751
315,Mixed,WGD,Bm8,0.125,0.11816751700680268
316,Mixed,WGD,Bm8,0.15,0.12592687074829928
317,Mixed,WGD,Bm8,0.2,0.14250765306122445
318,Mixed,WGD,Bm8,0.25,0.16107057823129248
319,Mixed,WGD,Bm8,0.35,0.21567091836734686
320,Mixed,WGD,Bm9,0.01,0.1592865646258503
321,Mixed,WGD,Bm9,0.025,0.15493707482993194
322,Mixed,WGD,Bm9,0.05,0.14140136054421767
323,Mixed,WGD,Bm9,0.075,0.13325340136054417
324,Mixed,WGD,Bm9,0.1,0.12294132653061222
325,Mixed,WGD,Bm9,0.125,0.12611394557823127
326,Mixed,WGD,Bm9,0.15,0.12976700680272105
327,Mixed,WGD,Bm9,0.2,0.14789455782312919
328,Mixed,WGD,Bm9,0.25,0.16664795918367342
329,Mixed,WGD,Bm9,0.35,0.22189455782312925
330,No Cost,WGD,Bm05,0.01,0.12881632653061217
331,No Cost,WGD,Bm05,0.025,0.12733758503401355
332,No Cost,WGD,Bm05,0.05,0.12985969387755097
333,No Cost,WGD,Bm05,0.075,0.12931632653061217
334,No Cost,WGD,Bm05,0.1,0.13960034013605438
335,No Cost,WGD,Bm05,0.125,0.14581207482993194
336,No Cost,WGD,Bm05,0.15,0.16206802721088434
337,No Cost,WGD,Bm05,0.2,0.18248809523809525
338,No Cost,WGD,Bm05,0.25,0.2180510204081633
339,No Cost,WGD,Bm05,0.35,0.27386224489795913
340,No Cost,WGD,Bm1,0.01,0.10745578231292514
341,No Cost,WGD,Bm1,0.025,0.10075425170068024
342,No Cost,WGD,Bm1,0.05,0.09295493197278905
343,No Cost,WGD,Bm1,0.075,0.09739455782312918
344,No Cost,WGD,Bm1,0.1,0.10172363945578226
345,No Cost,WGD,Bm1,0.125,0.1145569727891156
346,No Cost,WGD,Bm1,0.15,0.12330697278911563
347,No Cost,WGD,Bm1,0.2,0.14111054421768707
348,No Cost,WGD,Bm1,0.25,0.1644430272108843
349,No Cost,WGD,Bm1,0.35,0.22612755102040813
350,No Cost,WGD,Bm10,0.01,0.17695748299319725
351,No Cost,WGD,Bm10,0.025,0.1609668367346939
352,No Cost,WGD,Bm10,0.05,0.1408205782312925
353,No Cost,WGD,Bm10,0.075,0.13604931972789114
354,No Cost,WGD,Bm10,0.1,0.1254285714285714
355,No Cost,WGD,Bm10,0.125,0.12833248299319724
356,No Cost,WGD,Bm10,0.15,0.13336734693877547
357,No Cost,WGD,Bm10,0.2,0.15263605442176867
358,No Cost,WGD,Bm10,0.25,0.1748035714285714
359,No Cost,WGD,Bm10,0.35,0.2229302721088435
360,No Cost,WGD,Bm2,0.01,0.11175255102040811
361,No Cost,WGD,Bm2,0.025,0.09680272108843535
362,No Cost,WGD,Bm2,0.05,0.08065816326530607
363,No Cost,WGD,Bm2,0.075,0.06685034013605438
364,No Cost,WGD,Bm2,0.1,0.06652295918367342
365,No Cost,WGD,Bm2,0.125,0.07311054421768702
366,No Cost,WGD,Bm2,0.15,0.08002636054421765
367,No Cost,WGD,Bm2,0.2,0.0995102040816326
368,No Cost,WGD,Bm2,0.25,0.1245416666666666
369,No Cost,WGD,Bm2,0.35,0.19628741496598634
370,No Cost,WGD,Bm3,0.01,0.1262414965986394
371,No Cost,WGD,Bm3,0.025,0.11488860544217683
372,No Cost,WGD,Bm3,0.05,0.09159268707482991
373,No Cost,WGD,Bm3,0.075,0.0736164965986394
374,No Cost,WGD,Bm3,0.1,0.06656547619047615
375,No Cost,WGD,Bm3,0.125,0.07307482993197277
376,No Cost,WGD,Bm3,0.15,0.08605697278911563
377,No Cost,WGD,Bm3,0.2,0.10118877551020404
378,No Cost,WGD,Bm3,0.25,0.11690306122448975
379,No Cost,WGD,Bm3,0.35,0.20689370748299316
380,No Cost,WGD,Bm4,0.01,0.14141326530612242
381,No Cost,WGD,Bm4,0.025,0.12333248299319723
382,No Cost,WGD,Bm4,0.05,0.10168112244897953
383,No Cost,WGD,Bm4,0.075,0.08555442176870744
384,No Cost,WGD,Bm4,0.1,0.07647193877551016
385,No Cost,WGD,Bm4,0.125,0.0818112244897959
386,No Cost,WGD,Bm4,0.15,0.09361734693877549
387,No Cost,WGD,Bm4,0.2,0.1095221088435374
388,No Cost,WGD,Bm4,0.25,0.1323818027210884
389,No Cost,WGD,Bm4,0.35,0.20417091836734688
390,No Cost,WGD,Bm5,0.01,0.14612074829931967
391,No Cost,WGD,Bm5,0.025,0.13264965986394553
392,No Cost,WGD,Bm5,0.05,0.11108928571428565
393,No Cost,WGD,Bm5,0.075,0.09671598639455779
